s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 1.9624004E-001, 5.5694061E-002, 8.0191552E-005, 1.0000000E+000, 1.8767865E+001, 1.1000000E+001, 7.8151781E-009, 1.0403759E-001
 1.9771308E-001, 5.5661654E-002, 8.1090105E-005, 1.0000000E+000, 1.8991387E+001, 1.1000000E+001, 7.9019486E-009, 1.0403641E-001
 1.9918611E-001, 5.5629034E-002, 8.1994700E-005, 1.0000000E+000, 1.9152921E+001, 1.1000000E+001, 7.9892351E-009, 1.0403514E-001
 2.0065915E-001, 5.5596200E-002, 8.2905274E-005, 1.0000000E+000, 1.9435073E+001, 1.1000000E+001, 8.0770316E-009, 1.0403377E-001
 2.0213218E-001, 5.5563155E-002, 8.3821766E-005, 1.0000000E+000, 1.9811517E+001, 1.1000000E+001, 8.1653323E-009, 1.0403232E-001
 2.0360522E-001, 5.5529897E-002, 8.4744113E-005, 1.0000000E+000, 2.0153405E+001, 1.1000000E+001, 8.2541312E-009, 1.0403078E-001
 2.0507825E-001, 5.5496428E-002, 8.5672249E-005, 1.0000000E+000, 2.0324267E+001, 1.1000000E+001, 8.3434226E-009, 1.0402916E-001
 2.0655129E-001, 5.5462749E-002, 8.6606108E-005, 1.0000000E+000, 2.0579438E+001, 1.1000000E+001, 8.4332004E-009, 1.0402746E-001
 2.0802432E-001, 5.5428859E-002, 8.7545622E-005, 1.0000000E+000, 2.0995093E+001, 1.1000000E+001, 8.5234586E-009, 1.0402569E-001
 2.0949736E-001, 5.5394760E-002, 8.8490720E-005, 1.0000000E+000, 2.1237630E+001, 1.1000000E+001, 8.6141912E-009, 1.0402385E-001
 2.1082265E-001, 5.5371138E-002, 8.0575056E-005, 1.0000000E+000, 2.1480212E+001, 1.1000000E+001, 8.7158588E-009, 1.0402037E-001
 2.1214794E-001, 5.5339719E-002, 8.1174165E-005, 1.0000000E+000, 2.1666968E+001, 1.1000000E+001, 8.7804494E-009, 1.0402040E-001
 2.1347323E-001, 5.5308553E-002, 8.1948654E-005, 1.0000000E+000, 2.1883126E+001, 1.1000000E+001, 8.8629697E-009, 1.0401864E-001
 2.1479852E-001, 5.5277227E-002, 8.2730541E-005, 1.0000000E+000, 2.2056880E+001, 1.1000000E+001, 8.9462163E-009, 1.0401680E-001
 2.1612380E-001, 5.5245734E-002, 8.3516252E-005, 1.0000000E+000, 2.2269975E+001, 1.1000000E+001, 9.0298228E-009, 1.0401492E-001
 2.1744909E-001, 5.5214074E-002, 8.4305659E-005, 1.0000000E+000, 2.2492248E+001, 1.1000000E+001, 9.1137763E-009, 1.0401299E-001
 2.1877438E-001, 5.5182247E-002, 8.5098711E-005, 1.0000000E+000, 2.2653821E+001, 1.1000000E+001, 9.1980718E-009, 1.0401103E-001
 2.2009967E-001, 5.5150254E-002, 8.5895362E-005, 1.0000000E+000, 2.2875543E+001, 1.1000000E+001, 9.2827049E-009, 1.0400902E-001
 2.2142496E-001, 5.5118094E-002, 8.6695569E-005, 1.0000000E+000, 2.3335609E+001, 1.1000000E+001, 9.3676718E-009, 1.0400699E-001
 2.2275025E-001, 5.5085769E-002, 8.7499293E-005, 1.0000000E+000, 2.3526809E+001, 1.1000000E+001, 9.4529689E-009, 1.0400492E-001
 2.2407554E-001, 5.5053279E-002, 8.8306499E-005, 1.0000000E+000, 2.4068811E+001, 1.1000000E+001, 9.5385930E-009, 1.0400282E-001
 2.2540083E-001, 5.5020624E-002, 8.9117153E-005, 1.0000000E+000, 2.4329867E+001, 1.1000000E+001, 9.6245414E-009, 1.0400069E-001
 2.2672612E-001, 5.4987805E-002, 8.9931223E-005, 1.0000000E+000, 2.4525996E+001, 1.1000000E+001, 9.7108114E-009, 1.0399854E-001
 2.2805141E-001, 5.4954822E-002, 9.0748681E-005, 1.0000000E+000, 2.4743735E+001, 1.1000000E+001, 9.7974007E-009, 1.0399636E-001
 2.2937670E-001, 5.4921675E-002, 9.1569496E-005, 1.0000000E+000, 2.4920518E+001, 1.1000000E+001, 9.8843069E-009, 1.0399417E-001
 2.3070199E-001, 5.4888365E-002, 9.2393641E-005, 1.0000000E+000, 2.5094947E+001, 1.1000000E+001, 9.9715279E-009, 1.0399195E-001
