Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 6.241E+00, 2.429E+01, 9.227E+00, 3.789E+01, 4.888E+02, 2.698E+01, 1.133E+01, 0.000E+00, 7.592E+00, 0.000E+00, 1.537E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 6.278E+02
    1, 6.121E+00, 2.656E+01, 9.484E+00, 3.943E+01, 4.888E+02, 2.863E+01, 1.047E+01, 0.000E+00, 7.588E+00, 0.000E+00, 1.068E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 6.278E+02
    2, 6.004E+00, 2.502E+01, 9.172E+00, 3.733E+01, 4.893E+02, 2.676E+01, 1.175E+01, 0.000E+00, 7.530E+00, 0.000E+00, 1.494E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 6.278E+02
    3, 6.137E+00, 3.053E+01, 9.931E+00, 4.020E+01, 4.894E+02, 2.986E+01, 1.091E+01, 0.000E+00, 8.209E+00, 0.000E+00, 2.627E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 6.278E+02
