s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 5.9292706E-002, 5.7680664E-002, 3.4694470E-018, 1.0000000E+000, 2.0740920E+001, 4.0000000E+001, 6.4769502E-009, 4.9297816E-001
 6.3245553E-002, 5.7649149E-002, 6.9388939E-018, 1.0000000E+000, 2.2007546E+001, 4.0000000E+001, 7.3478689E-009, 4.9311110E-001
 6.7198400E-002, 5.7615858E-002, 6.9388939E-018, 1.0000000E+000, 2.3215460E+001, 4.0000000E+001, 8.2965192E-009, 4.9324058E-001
 7.1151247E-002, 5.7580797E-002, 6.9388939E-018, 1.0000000E+000, 2.4484547E+001, 4.0000000E+001, 9.4641522E-009, 4.9354840E-001
 7.5104094E-002, 5.7543970E-002, 6.9388939E-018, 1.0000000E+000, 2.5739937E+001, 4.0000000E+001, 9.9696139E-009, 4.9292278E-001
 7.9056942E-002, 5.7505381E-002, 6.9388939E-018, 1.0000000E+000, 2.7008557E+001, 4.1000000E+001, 6.6287730E-009, 4.9533596E-001
 8.2484486E-002, 5.7480034E-002, 6.9388939E-018, 1.0000000E+000, 2.8475937E+001, 4.1000000E+001, 7.3337282E-009, 4.9555406E-001
 8.5912031E-002, 5.7444242E-002, 6.9388939E-018, 1.0000000E+000, 2.9747746E+001, 4.1000000E+001, 7.9444333E-009, 4.9554768E-001
 8.9339576E-002, 5.7407135E-002, 6.9388939E-018, 1.0000000E+000, 3.0975997E+001, 4.1000000E+001, 8.3964263E-009, 4.9527255E-001
 9.2349007E-002, 5.7382047E-002, 6.9388939E-018, 1.0000000E+000, 3.2571763E+001, 4.1000000E+001, 9.1305949E-009, 4.9548020E-001
 9.5358437E-002, 5.7347660E-002, 6.9388939E-018, 1.0000000E+000, 3.3802674E+001, 4.1000000E+001, 9.6569768E-009, 4.9537300E-001
