s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 1.9474101E-001, 5.5857220E-002, 4.7054146E-005, 1.0000000E+000, 1.8635399E+002, 1.1000000E+001, 6.7671002E-009, 8.4012948E-002
 1.9621347E-001, 5.5826524E-002, 4.7583758E-005, 1.0000000E+000, 1.8908913E+002, 1.1000000E+001, 6.8499642E-009, 8.4020251E-002
 1.9768594E-001, 5.5416923E-002, 4.7573929E-005, 1.0000000E+000, 1.9238485E+002, 1.1000000E+001, 6.8901644E-009, 8.4070496E-002
 1.9915841E-001, 5.5378421E-002, 4.8099410E-005, 1.0000000E+000, 1.9496665E+002, 1.1000000E+001, 6.9733365E-009, 8.4078062E-002
 2.0063087E-001, 5.5342770E-002, 4.8634502E-005, 1.0000000E+000, 1.9817928E+002, 1.1000000E+001, 7.0575241E-009, 8.4084963E-002
 2.0210334E-001, 5.5306924E-002, 4.9173015E-005, 1.0000000E+000, 2.0137088E+002, 1.1000000E+001, 7.1422639E-009, 8.4091728E-002
 2.0357581E-001, 5.5270848E-002, 4.9714831E-005, 1.0000000E+000, 2.0457988E+002, 1.1000000E+001, 7.2275463E-009, 8.4098371E-002
 2.0504827E-001, 5.5234542E-002, 4.4171880E-005, 1.0000000E+000, 2.0724024E+002, 1.2000000E+001, 5.2598868E-010, 8.2726106E-002
 2.0652074E-001, 5.5244016E-002, 4.4599065E-005, 1.0000000E+000, 2.1053888E+002, 1.2000000E+001, 5.3214926E-010, 8.2740095E-002
 2.0799321E-001, 5.5207336E-002, 4.5082784E-005, 1.0000000E+000, 2.1376877E+002, 1.2000000E+001, 5.3859527E-010, 8.2748384E-002
 2.0946567E-001, 5.5080728E-002, 4.5465004E-005, 1.0000000E+000, 2.1656176E+002, 1.2000000E+001, 5.4461134E-010, 8.2767153E-002
 2.1079031E-001, 5.5598558E-002, 4.7689736E-005, 1.0000000E+000, 2.2059359E+002, 1.1000000E+001, 7.7001036E-009, 8.4085587E-002
 2.1211495E-001, 5.5066814E-002, 4.7616976E-005, 1.0000000E+000, 2.2387499E+002, 1.1000000E+001, 7.7334803E-009, 8.4133932E-002
 2.1343959E-001, 5.5029618E-002, 4.8066908E-005, 1.0000000E+000, 2.2707991E+002, 1.1000000E+001, 7.8129522E-009, 8.4139798E-002
 2.1476423E-001, 5.4995593E-002, 4.8525128E-005, 1.0000000E+000, 2.2973342E+002, 1.1000000E+001, 7.8933469E-009, 8.4145069E-002
 2.1608887E-001, 5.4961425E-002, 4.8985597E-005, 1.0000000E+000, 2.3298319E+002, 1.1000000E+001, 7.9741673E-009, 8.4150270E-002
 2.1741350E-001, 5.4927078E-002, 4.9448224E-005, 1.0000000E+000, 2.3627445E+002, 1.1000000E+001, 8.0554057E-009, 8.4155410E-002
 2.1873814E-001, 5.4892551E-002, 4.9912988E-005, 1.0000000E+000, 2.3886565E+002, 1.1000000E+001, 8.1370603E-009, 8.4160492E-002
 2.2006278E-001, 5.4857845E-002, 4.4278352E-005, 1.0000000E+000, 2.4219336E+002, 1.2000000E+001, 5.9329393E-010, 8.2805953E-002
 2.2138742E-001, 5.4874260E-002, 4.4635644E-005, 1.0000000E+000, 2.4542734E+002, 1.2000000E+001, 5.9915940E-010, 8.2818308E-002
 2.2271206E-001, 5.4839207E-002, 4.5048761E-005, 1.0000000E+000, 2.4814803E+002, 1.2000000E+001, 6.0532741E-010, 8.2824942E-002
 2.2403669E-001, 5.4704262E-002, 4.5359239E-005, 1.0000000E+000, 2.5146010E+002, 1.2000000E+001, 6.1100677E-010, 8.2842267E-002
 2.2536133E-001, 5.4667497E-002, 4.5774653E-005, 1.0000000E+000, 2.5483472E+002, 1.2000000E+001, 6.1723327E-010, 8.2848843E-002
 2.2668597E-001, 5.4631432E-002, 4.6192878E-005, 1.0000000E+000, 2.5757694E+002, 1.2000000E+001, 6.2349660E-010, 8.2855258E-002
 2.2801061E-001, 5.4595199E-002, 4.6612835E-005, 1.0000000E+000, 2.6094028E+002, 1.2000000E+001, 6.2979162E-010, 8.2861626E-002
 2.2933525E-001, 5.4558789E-002, 4.7034492E-005, 1.0000000E+000, 2.6425278E+002, 1.2000000E+001, 6.3611815E-010, 8.2867951E-002
 2.3065989E-001, 5.4522203E-002, 4.7457831E-005, 1.0000000E+000, 2.6704673E+002, 1.2000000E+001, 6.4247605E-010, 8.2874235E-002
 2.3198452E-001, 5.4485440E-002, 4.7882832E-005, 1.0000000E+000, 2.7036783E+002, 1.2000000E+001, 6.4886519E-010, 8.2880479E-002
 2.3330916E-001, 5.4448502E-002, 4.8309480E-005, 1.0000000E+000, 2.7316040E+002, 1.2000000E+001, 6.5528546E-010, 8.2886686E-002
 2.3463380E-001, 5.4411388E-002, 4.8737756E-005, 1.0000000E+000, 2.7651423E+002, 1.2000000E+001, 6.6173674E-010, 8.2892857E-002
 2.3595844E-001, 5.4374101E-002, 4.9167646E-005, 1.0000000E+000, 2.7988291E+002, 1.2000000E+001, 6.6821891E-010, 8.2898995E-002
 2.3728308E-001, 5.4336640E-002, 4.9599134E-005, 1.0000000E+000, 2.8262333E+002, 1.2000000E+001, 6.7473190E-010, 8.2905100E-002
 2.3860771E-001, 5.4299006E-002, 4.1952914E-005, 1.0000000E+000, 2.8610343E+002, 1.2000000E+001, 6.6786132E-010, 8.2546211E-002
 2.3993235E-001, 5.4322685E-002, 4.2264014E-005, 1.0000000E+000, 2.8949176E+002, 1.2000000E+001, 6.7330672E-010, 8.2551125E-002
 2.4112268E-001, 5.4347940E-002, 4.5690627E-005, 1.0000000E+000, 2.9359882E+002, 1.2000000E+001, 6.9369700E-010, 8.2923592E-002
 2.4231301E-001, 5.4198885E-002, 4.6058529E-005, 1.0000000E+000, 2.9692545E+002, 1.2000000E+001, 6.9976006E-010, 8.2927717E-002
 2.4350334E-001, 5.4164645E-002, 4.6413321E-005, 1.0000000E+000, 3.0030326E+002, 1.2000000E+001, 7.0574529E-010, 8.2933048E-002
 2.4469367E-001, 5.4130133E-002, 4.6769044E-005, 1.0000000E+000, 3.0305567E+002, 1.2000000E+001, 7.1175415E-010, 8.2938378E-002
 2.4588400E-001, 5.4095482E-002, 4.7125831E-005, 1.0000000E+000, 3.0643235E+002, 1.2000000E+001, 7.1778731E-010, 8.2943692E-002
 2.4707433E-001, 5.4060695E-002, 4.7483674E-005, 1.0000000E+000, 3.0918103E+002, 1.2000000E+001, 7.2384473E-010, 8.2948992E-002
 2.4826466E-001, 5.4025772E-002, 4.7842561E-005, 1.0000000E+000, 3.1261338E+002, 1.2000000E+001, 7.2992637E-010, 8.2954278E-002
 2.4945499E-001, 5.3990712E-002, 4.8202482E-005, 1.0000000E+000, 3.1594251E+002, 1.2000000E+001, 7.3603217E-010, 8.2959552E-002
 2.5064532E-001, 5.3955518E-002, 4.8563428E-005, 1.0000000E+000, 3.1875919E+002, 1.2000000E+001, 7.4216211E-010, 8.2964815E-002
 2.5183564E-001, 5.3920188E-002, 4.8925390E-005, 1.0000000E+000, 3.2217768E+002, 1.2000000E+001, 7.4831615E-010, 8.2970068E-002
 2.5302597E-001, 5.3884724E-002, 4.9288360E-005, 1.0000000E+000, 3.2499585E+002, 1.2000000E+001, 7.5449428E-010, 8.2975311E-002
 2.5421630E-001, 5.3849126E-002, 4.9652328E-005, 1.0000000E+000, 3.2834104E+002, 1.2000000E+001, 7.6069647E-010, 8.2980547E-002
 2.5540663E-001, 5.3813394E-002, 4.1944487E-005, 1.0000000E+000, 3.3184778E+002, 1.2000000E+001, 7.4587845E-010, 8.2565868E-002
 2.5659696E-001, 5.3846006E-002, 4.2197914E-005, 1.0000000E+000, 3.3469507E+002, 1.2000000E+001, 7.5091502E-010, 8.2570640E-002
 2.5778729E-001, 5.3809815E-002, 4.2505123E-005, 1.0000000E+000, 3.3821116E+002, 1.2000000E+001, 7.5658798E-010, 8.2572072E-002
 2.5897762E-001, 5.3774179E-002, 4.2813615E-005, 1.0000000E+000, 3.4105869E+002, 1.2000000E+001, 7.6228423E-010, 8.2573479E-002
 2.6016795E-001, 5.3604172E-002, 4.3019336E-005, 1.0000000E+000, 3.4464444E+002, 1.2000000E+001, 7.6679692E-010, 8.2581373E-002
 2.6135828E-001, 5.3565959E-002, 4.3327947E-005, 1.0000000E+000, 3.4813459E+002, 1.2000000E+001, 7.7251267E-010, 8.2582852E-002
 2.6254861E-001, 5.3528936E-002, 4.3638245E-005, 1.0000000E+000, 3.5110190E+002, 1.2000000E+001, 7.7825647E-010, 8.2584282E-002
 2.6373894E-001, 5.3491794E-002, 4.3949307E-005, 1.0000000E+000, 3.5458423E+002, 1.2000000E+001, 7.8401774E-010, 8.2585720E-002
 2.6492927E-001, 5.3454520E-002, 4.4261116E-005, 1.0000000E+000, 3.5756833E+002, 1.2000000E+001, 7.8979628E-010, 8.2587168E-002
 2.6611959E-001, 5.3417116E-002, 4.4573661E-005, 1.0000000E+000, 3.6107175E+002, 1.2000000E+001, 7.9559205E-010, 8.2588626E-002
 2.6730992E-001, 5.3379581E-002, 4.4886936E-005, 1.0000000E+000, 3.6462977E+002, 1.2000000E+001, 8.0140499E-010, 8.2590096E-002
 2.6850025E-001, 5.3341917E-002, 4.5200933E-005, 1.0000000E+000, 3.6755961E+002, 1.2000000E+001, 8.0723507E-010, 8.2591578E-002
 2.6969058E-001, 5.3304123E-002, 4.5515645E-005, 1.0000000E+000, 3.7111814E+002, 1.2000000E+001, 8.1308226E-010, 8.2593071E-002
 2.7088091E-001, 5.3266200E-002, 4.5831068E-005, 1.0000000E+000, 3.7404667E+002, 1.2000000E+001, 8.1894656E-010, 8.2594578E-002
 2.7207124E-001, 5.3228149E-002, 4.6147194E-005, 1.0000000E+000, 3.7760672E+002, 1.2000000E+001, 8.2482796E-010, 8.2596099E-002
 2.7445190E-001, 5.3170816E-002, 4.6622782E-005, 1.0000000E+000, 3.8261133E+002, 1.2000000E+001, 8.3368427E-010, 8.2598408E-002
 2.7683256E-001, 5.3093948E-002, 4.7259205E-005, 1.0000000E+000, 3.8911338E+002, 1.2000000E+001, 8.4554976E-010, 8.2601537E-002
 2.7896862E-001, 5.3138156E-002, 4.3008590E-005, 1.0000000E+000, 3.9703688E+002, 1.2000000E+001, 8.5753068E-010, 8.2599670E-002
 2.8003666E-001, 5.2976406E-002, 4.3322497E-005, 1.0000000E+000, 4.0204444E+002, 1.2000000E+001, 8.6466209E-010, 8.2606577E-002
 2.8217272E-001, 5.2923840E-002, 4.3711139E-005, 1.0000000E+000, 4.0712619E+002, 1.2000000E+001, 8.7276575E-010, 8.2608783E-002
 2.8430879E-001, 5.2853443E-002, 4.4230880E-005, 1.0000000E+000, 4.1373569E+002, 1.2000000E+001, 8.8361598E-010, 8.2611774E-002
 2.8644486E-001, 5.2782647E-002, 4.4752425E-005, 1.0000000E+000, 4.2026134E+002, 1.2000000E+001, 8.9452006E-010, 8.2614828E-002
 2.8858093E-001, 5.2711456E-002, 4.5275735E-005, 1.0000000E+000, 4.2678759E+002, 1.2000000E+001, 9.0547769E-010, 8.2617946E-002
 2.9071699E-001, 5.2639871E-002, 4.5800779E-005, 1.0000000E+000, 4.3331925E+002, 1.2000000E+001, 9.1648867E-010, 8.2621130E-002
 2.9285306E-001, 5.2567896E-002, 4.6327529E-005, 1.0000000E+000, 4.3985700E+002, 1.2000000E+001, 9.2755289E-010, 8.2624380E-002
 2.9498913E-001, 5.2495533E-002, 4.6855966E-005, 1.0000000E+000, 4.4645118E+002, 1.2000000E+001, 9.3867031E-010, 8.2627698E-002
 2.9605716E-001, 5.2441020E-002, 4.7253336E-005, 1.0000000E+000, 4.5150928E+002, 1.2000000E+001, 9.4704158E-010, 8.2630229E-002
 2.9819323E-001, 5.2386266E-002, 4.7651738E-005, 1.0000000E+000, 4.5654741E+002, 1.2000000E+001, 9.5544603E-010, 8.2632803E-002
 3.0032930E-001, 5.2312944E-002, 4.8184300E-005, 1.0000000E+000, 4.6312970E+002, 1.2000000E+001, 9.6669612E-010, 8.2636292E-002
 3.0246536E-001, 5.2239242E-002, 4.8718472E-005, 1.0000000E+000, 4.6967994E+002, 1.2000000E+001, 9.7799903E-010, 8.2639851E-002
 3.0460143E-001, 5.2165163E-002, 4.9254228E-005, 1.0000000E+000, 4.7622309E+002, 1.2000000E+001, 9.8935453E-010, 8.2643479E-002
 3.0673750E-001, 5.2090710E-002, 4.9791539E-005, 1.0000000E+000, 4.8277568E+002, 1.2000000E+001, 1.0007623E-009, 8.2647176E-002
 3.0887356E-001, 5.2064060E-002, 3.9696794E-005, 1.0000000E+000, 4.8947692E+002, 1.2000000E+001, 1.0219890E-009, 8.2550023E-002
 3.1100963E-001, 5.2036733E-002, 4.0097206E-005, 1.0000000E+000, 4.9625077E+002, 1.2000000E+001, 1.0322797E-009, 8.2549673E-002
 3.1207767E-001, 5.1792962E-002, 4.0317563E-005, 1.0000000E+000, 5.0147245E+002, 1.2000000E+001, 1.0382352E-009, 8.2551860E-002
 3.1421373E-001, 5.1733279E-002, 4.0637785E-005, 1.0000000E+000, 5.0676127E+002, 1.2000000E+001, 1.0464098E-009, 8.2551125E-002
 3.1634980E-001, 5.1656160E-002, 4.1066618E-005, 1.0000000E+000, 5.1362806E+002, 1.2000000E+001, 1.0573584E-009, 8.2550166E-002
 3.1848587E-001, 5.1578688E-002, 4.1496448E-005, 1.0000000E+000, 5.2047001E+002, 1.2000000E+001, 1.0683379E-009, 8.2549268E-002
 3.2051362E-001, 5.1643994E-002, 4.4740242E-005, 1.0000000E+000, 5.2785980E+002, 1.2000000E+001, 1.0773608E-009, 8.2608375E-002
 3.2243307E-001, 5.1536120E-002, 4.8347194E-005, 1.0000000E+000, 5.3526774E+002, 1.2000000E+001, 1.0865229E-009, 8.2676327E-002
 3.2435252E-001, 5.1466726E-002, 4.8790711E-005, 1.0000000E+000, 5.4181546E+002, 1.2000000E+001, 1.0971515E-009, 8.2680122E-002
 3.2627196E-001, 5.1396849E-002, 4.9235074E-005, 1.0000000E+000, 5.4836771E+002, 1.2000000E+001, 1.1078181E-009, 8.2683973E-002
 3.2819141E-001, 5.1326690E-002, 4.9680409E-005, 1.0000000E+000, 5.5499634E+002, 1.2000000E+001, 1.1185245E-009, 8.2687870E-002
 3.3011086E-001, 5.1309707E-002, 3.9542127E-005, 1.0000000E+000, 5.6168042E+002, 1.2000000E+001, 1.1320435E-009, 8.2541653E-002
 3.3203030E-001, 5.1291957E-002, 3.9869060E-005, 1.0000000E+000, 5.6847300E+002, 1.2000000E+001, 1.1414664E-009, 8.2541963E-002
 3.3490947E-001, 5.1063999E-002, 4.0244386E-005, 1.0000000E+000, 5.7680323E+002, 1.2000000E+001, 1.1524427E-009, 8.2543468E-002
 3.3682892E-001, 5.0902770E-002, 4.0653485E-005, 1.0000000E+000, 5.8523490E+002, 1.2000000E+001, 1.1642645E-009, 8.2544055E-002
 3.3874836E-001, 5.0830166E-002, 4.1008644E-005, 1.0000000E+000, 5.9209559E+002, 1.2000000E+001, 1.1744181E-009, 8.2543768E-002
 3.4066781E-001, 5.0757291E-002, 4.1364421E-005, 1.0000000E+000, 5.9900046E+002, 1.2000000E+001, 1.1845952E-009, 8.2543526E-002
 3.4258726E-001, 5.0684147E-002, 4.1720809E-005, 1.0000000E+000, 6.0592478E+002, 1.2000000E+001, 1.1947955E-009, 8.2543328E-002
