s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 1.6971549E-001, 5.6236951E-002, 1.2365789E-004, 1.0000000E+000, 9.5554647E+001, 3.5000000E+001, 6.0598509E-009, 4.1818221E-001
 1.7135470E-001, 5.6205228E-002, 1.2503467E-004, 1.0000000E+000, 9.6399221E+001, 3.5000000E+001, 6.1817861E-009, 4.1821863E-001
 1.7299390E-001, 5.6173230E-002, 1.2724721E-004, 1.0000000E+000, 9.7898283E+001, 3.5000000E+001, 6.3967827E-009, 4.1842808E-001
 1.7463310E-001, 5.6140958E-002, 1.2985055E-004, 1.0000000E+000, 9.9383077E+001, 3.5000000E+001, 6.6596378E-009, 4.1871231E-001
 1.7627231E-001, 5.6108412E-002, 1.3149592E-004, 1.0000000E+000, 1.0091330E+002, 3.5000000E+001, 6.7713845E-009, 4.1871582E-001
 1.7791151E-001, 5.6075593E-002, 1.3154998E-004, 1.0000000E+000, 1.0232980E+002, 3.5000000E+001, 6.6805403E-009, 4.1836101E-001
 1.7955071E-001, 5.6042502E-002, 1.3040488E-004, 1.0000000E+000, 1.0323340E+002, 3.5000000E+001, 6.8307888E-009, 4.1843621E-001
 1.8118992E-001, 5.6009139E-002, 1.2893691E-004, 1.0000000E+000, 1.0473811E+002, 3.5000000E+001, 7.1112214E-009, 4.1872934E-001
 1.8282912E-001, 5.5975506E-002, 1.2790118E-004, 1.0000000E+000, 1.0625073E+002, 3.5000000E+001, 6.8500662E-009, 4.1809673E-001
 1.8446832E-001, 5.5941602E-002, 1.2764662E-004, 1.0000000E+000, 1.0772709E+002, 3.5000000E+001, 7.0641283E-009, 4.1828163E-001
 1.8594105E-001, 5.5917749E-002, 9.2647464E-005, 1.0000000E+000, 1.0958641E+002, 3.5000000E+001, 6.8975322E-009, 4.1783354E-001
 1.8741378E-001, 5.5886891E-002, 9.5979255E-005, 1.0000000E+000, 1.1043189E+002, 3.5000000E+001, 7.0028298E-009, 4.1785581E-001
 1.8888651E-001, 5.5855816E-002, 1.0253710E-004, 1.0000000E+000, 1.1190276E+002, 3.5000000E+001, 6.9259426E-009, 4.1756533E-001
 1.9035925E-001, 5.5824525E-002, 1.0543082E-004, 1.0000000E+000, 1.1331944E+002, 3.5000000E+001, 7.0237148E-009, 4.1757492E-001
 1.9183198E-001, 5.5793019E-002, 1.0675527E-004, 1.0000000E+000, 1.1480552E+002, 3.5000000E+001, 6.5628535E-009, 4.1661041E-001
 1.9330471E-001, 5.5761297E-002, 1.0831636E-004, 1.0000000E+000, 1.1565088E+002, 3.5000000E+001, 6.8435859E-009, 4.1695510E-001
 1.9477744E-001, 5.5729360E-002, 1.0991481E-004, 1.0000000E+000, 1.1712472E+002, 3.5000000E+001, 6.8183569E-009, 4.1675817E-001
 1.9625017E-001, 5.5697210E-002, 1.1064895E-004, 1.0000000E+000, 1.1853937E+002, 3.5000000E+001, 6.7836538E-009, 4.1654572E-001
 1.9772290E-001, 5.5664846E-002, 1.1016925E-004, 1.0000000E+000, 1.2001199E+002, 3.5000000E+001, 6.8859088E-009, 4.1657353E-001
 1.9919563E-001, 5.5632268E-002, 1.0889013E-004, 1.0000000E+000, 1.2085945E+002, 3.5000000E+001, 6.7108492E-009, 4.1611870E-001
 2.0066836E-001, 5.5599478E-002, 1.0753879E-004, 1.0000000E+000, 1.2233172E+002, 3.5000000E+001, 6.5593461E-009, 4.1570078E-001
 2.0214109E-001, 5.5566477E-002, 1.0668055E-004, 1.0000000E+000, 1.2374588E+002, 3.5000000E+001, 6.6230722E-009, 4.1567080E-001
 2.0361382E-001, 5.5533263E-002, 1.0652125E-004, 1.0000000E+000, 1.2531029E+002, 3.5000000E+001, 6.6020821E-009, 4.1548988E-001
 2.0508655E-001, 5.5499839E-002, 1.0695532E-004, 1.0000000E+000, 1.2615469E+002, 3.5000000E+001, 6.6137833E-009, 4.1536909E-001
 2.0655928E-001, 5.5466205E-002, 1.0771664E-004, 1.0000000E+000, 1.2766729E+002, 3.5000000E+001, 6.6443649E-009, 4.1528329E-001
 2.0803201E-001, 5.5432360E-002, 1.0852352E-004, 1.0000000E+000, 1.2908016E+002, 3.5000000E+001, 6.5302794E-009, 4.1493857E-001
 2.0950474E-001, 5.5398307E-002, 1.0917253E-004, 1.0000000E+000, 1.3064358E+002, 3.5000000E+001, 6.3879487E-009, 4.1453940E-001
 2.1082958E-001, 5.5374307E-002, 7.9887698E-005, 1.0000000E+000, 1.3183549E+002, 3.5000000E+001, 6.4156761E-009, 4.1446659E-001
 2.1215442E-001, 5.5343364E-002, 8.1468926E-005, 1.0000000E+000, 1.3330575E+002, 3.5000000E+001, 6.4249874E-009, 4.1436308E-001
 2.1347926E-001, 5.5312253E-002, 8.5889892E-005, 1.0000000E+000, 1.3472304E+002, 3.5000000E+001, 6.5054126E-009, 4.1438959E-001
 2.1480411E-001, 5.5280974E-002, 8.7806627E-005, 1.0000000E+000, 1.3562346E+002, 3.5000000E+001, 6.4485463E-009, 4.1416559E-001
 2.1612895E-001, 5.5249528E-002, 8.8910393E-005, 1.0000000E+000, 1.3708005E+002, 3.5000000E+001, 6.3695417E-009, 4.1390082E-001
 2.1745379E-001, 5.5217915E-002, 9.0479413E-005, 1.0000000E+000, 1.3855227E+002, 3.5000000E+001, 6.2777021E-009, 4.1361111E-001
 2.1877863E-001, 5.5186135E-002, 9.2125920E-005, 1.0000000E+000, 1.3939724E+002, 3.5000000E+001, 6.2810850E-009, 4.1350006E-001
 2.2010347E-001, 5.5154190E-002, 9.2953325E-005, 1.0000000E+000, 1.4092542E+002, 3.5000000E+001, 6.3642003E-009, 4.1353852E-001
 2.2142831E-001, 5.5122078E-002, 9.2609451E-005, 1.0000000E+000, 1.4241765E+002, 3.5000000E+001, 6.3539275E-009, 4.1340338E-001
 2.2275315E-001, 5.5089801E-002, 9.1447024E-005, 1.0000000E+000, 1.4331873E+002, 3.5000000E+001, 6.4449463E-009, 4.1345634E-001
 2.2407799E-001, 5.5057360E-002, 9.0123920E-005, 1.0000000E+000, 1.4473644E+002, 3.5000000E+001, 6.4092416E-009, 4.1327680E-001
 2.2540283E-001, 5.5024754E-002, 8.9180272E-005, 1.0000000E+000, 1.4620824E+002, 3.5000000E+001, 6.4028884E-009, 4.1315228E-001
 2.2672767E-001, 5.4991984E-002, 8.8848238E-005, 1.0000000E+000, 1.4705503E+002, 3.5000000E+001, 6.5333714E-009, 4.1327861E-001
 2.2805251E-001, 5.4959050E-002, 8.9075215E-005, 1.0000000E+000, 1.4852772E+002, 3.5000000E+001, 6.5035645E-009, 4.1311360E-001
 2.2937735E-001, 5.4925953E-002, 8.9645120E-005, 1.0000000E+000, 1.4994248E+002, 3.5000000E+001, 6.5983419E-009, 4.1317409E-001
 2.3070219E-001, 5.4892693E-002, 9.0305856E-005, 1.0000000E+000, 1.5084150E+002, 3.5000000E+001, 6.7256362E-009, 4.1329003E-001
 2.3202703E-001, 5.4859271E-002, 9.0859846E-005, 1.0000000E+000, 1.5231943E+002, 3.5000000E+001, 6.7381282E-009, 4.1320292E-001
 2.3335187E-001, 5.4825687E-002, 9.1206858E-005, 1.0000000E+000, 1.5379224E+002, 3.5000000E+001, 6.7675915E-009, 4.1314607E-001
 2.3467671E-001, 5.4791942E-002, 9.1344082E-005, 1.0000000E+000, 1.5463790E+002, 3.5000000E+001, 6.9439851E-009, 4.1334217E-001
 2.3600155E-001, 5.4758035E-002, 9.1336743E-005, 1.0000000E+000, 1.5610991E+002, 3.5000000E+001, 6.9575532E-009, 4.1325821E-001
 2.3732639E-001, 5.4723968E-002, 9.1276453E-005, 1.0000000E+000, 1.5752381E+002, 3.5000000E+001, 7.0539421E-009, 4.1331437E-001
 2.3865123E-001, 5.4689741E-002, 9.1243684E-005, 1.0000000E+000, 1.5842409E+002, 3.5000000E+001, 7.0963347E-009, 4.1327951E-001
 2.3997607E-001, 5.4655355E-002, 9.1285055E-005, 1.0000000E+000, 1.5984112E+002, 3.5000000E+001, 7.1367518E-009, 4.1324165E-001
 2.4116633E-001, 5.4631301E-002, 6.6661504E-005, 1.0000000E+000, 1.6117544E+002, 3.5000000E+001, 7.1846229E-009, 4.1322591E-001
 2.4235659E-001, 5.4600173E-002, 6.7438144E-005, 1.0000000E+000, 1.6259205E+002, 3.5000000E+001, 7.3667282E-009, 4.1342940E-001
 2.4354685E-001, 5.4568917E-002, 7.1052664E-005, 1.0000000E+000, 1.6410477E+002, 3.5000000E+001, 7.4131874E-009, 4.1341138E-001
 2.4473711E-001, 5.4537533E-002, 7.2950421E-005, 1.0000000E+000, 1.6494837E+002, 3.5000000E+001, 7.3862512E-009, 4.1327637E-001
 2.4592736E-001, 5.4506021E-002, 7.4279770E-005, 1.0000000E+000, 1.6641544E+002, 3.5000000E+001, 7.6735678E-009, 4.1363563E-001
 2.4711762E-001, 5.4474383E-002, 7.5899191E-005, 1.0000000E+000, 1.6725863E+002, 3.5000000E+001, 7.5938147E-009, 4.1342096E-001
 2.4830788E-001, 5.4442618E-002, 7.7392368E-005, 1.0000000E+000, 1.6872857E+002, 3.5000000E+001, 7.6464715E-009, 4.1341154E-001
 2.4949814E-001, 5.4410727E-002, 7.8022640E-005, 1.0000000E+000, 1.7014416E+002, 3.5000000E+001, 7.7459134E-009, 4.1347335E-001
 2.5068840E-001, 5.4378709E-002, 7.7565291E-005, 1.0000000E+000, 1.7104336E+002, 3.5000000E+001, 7.8966758E-009, 4.1361067E-001
 2.5187865E-001, 5.4346566E-002, 7.6395435E-005, 1.0000000E+000, 1.7250168E+002, 3.5000000E+001, 7.8975625E-009, 4.1352217E-001
 2.5306891E-001, 5.4314298E-002, 7.5125394E-005, 1.0000000E+000, 1.7340255E+002, 3.5000000E+001, 8.1917181E-009, 4.1386524E-001
 2.5425917E-001, 5.4281904E-002, 7.4239436E-005, 1.0000000E+000, 1.7481632E+002, 3.5000000E+001, 8.1612213E-009, 4.1373261E-001
 2.5544943E-001, 5.4249386E-002, 7.3934709E-005, 1.0000000E+000, 1.7633951E+002, 3.5000000E+001, 8.3729334E-009, 4.1394745E-001
 2.5663969E-001, 5.4216744E-002, 7.4148426E-005, 1.0000000E+000, 1.7718580E+002, 3.5000000E+001, 8.5369401E-009, 4.1408935E-001
 2.5782995E-001, 5.4183977E-002, 7.4671141E-005, 1.0000000E+000, 1.7865781E+002, 3.5000000E+001, 8.7258043E-009, 4.1426107E-001
 2.5902020E-001, 5.4151087E-002, 7.5265056E-005, 1.0000000E+000, 1.7950255E+002, 3.5000000E+001, 8.8417972E-009, 4.1433047E-001
 2.6021046E-001, 5.4118073E-002, 7.5747725E-005, 1.0000000E+000, 1.8097463E+002, 3.5000000E+001, 9.1110540E-009, 4.1459908E-001
 2.6140072E-001, 5.4084937E-002, 7.6030492E-005, 1.0000000E+000, 1.8239329E+002, 3.5000000E+001, 9.2067976E-009, 4.1463660E-001
 2.6259098E-001, 5.4051678E-002, 7.6116435E-005, 1.0000000E+000, 1.8329450E+002, 3.5000000E+001, 9.3699951E-009, 4.1475883E-001
 2.6378124E-001, 5.4018296E-002, 7.6070951E-005, 1.0000000E+000, 1.8481531E+002, 3.5000000E+001, 9.2215042E-009, 4.1448405E-001
 2.6497149E-001, 5.3984792E-002, 7.5981785E-005, 1.0000000E+000, 1.8572649E+002, 3.6000000E+001, 8.7884955E-009, 4.2409750E-001
 2.6616175E-001, 5.3951167E-002, 7.5923930E-005, 1.0000000E+000, 1.8715386E+002, 3.6000000E+001, 8.9224442E-009, 4.2419146E-001
 2.6735201E-001, 5.3917420E-002, 7.5939163E-005, 1.0000000E+000, 1.8867940E+002, 3.6000000E+001, 9.6952821E-009, 4.2508734E-001
 2.6854227E-001, 5.3883553E-002, 7.6032494E-005, 1.0000000E+000, 1.8952512E+002, 3.5000000E+001, 9.5770111E-009, 4.1459403E-001
 2.6973253E-001, 5.3849565E-002, 7.6181653E-005, 1.0000000E+000, 1.9100898E+002, 3.7000000E+001, 2.4015824E-009, 4.1876776E-001
 2.7092278E-001, 5.3815456E-002, 7.6352598E-005, 1.0000000E+000, 1.9186571E+002, 3.7000000E+001, 2.4029927E-009, 4.1869491E-001
 2.7211304E-001, 5.3781228E-002, 7.6514180E-005, 1.0000000E+000, 1.9339039E+002, 3.7000000E+001, 2.7941632E-009, 4.2032558E-001
 2.7449356E-001, 5.3729646E-002, 7.6697889E-005, 1.0000000E+000, 1.9528028E+002, 3.7000000E+001, 3.4715399E-009, 4.2261421E-001
 2.7687407E-001, 5.3660474E-002, 7.6856866E-005, 1.0000000E+000, 1.9764138E+002, 3.7000000E+001, 3.8387401E-009, 4.2367056E-001
 2.7900982E-001, 5.3603371E-002, 5.6254980E-005, 1.0000000E+000, 2.0040249E+002, 3.7000000E+001, 3.9397638E-009, 4.2381383E-001
 2.8007769E-001, 5.3556312E-002, 5.9162821E-005, 1.0000000E+000, 2.0230163E+002, 3.7000000E+001, 4.9688524E-009, 4.2638564E-001
 2.8221343E-001, 5.3509016E-002, 6.1405907E-005, 1.0000000E+000, 2.0423703E+002, 3.7000000E+001, 7.5106839E-009, 4.3087575E-001
 2.8434918E-001, 5.3445642E-002, 6.4244935E-005, 1.0000000E+000, 2.0659688E+002, 3.8000000E+001, 2.4852719E-009, 4.2793345E-001
 2.8648492E-001, 5.3381894E-002, 6.5336238E-005, 1.0000000E+000, 2.0895978E+002, 3.8000000E+001, 3.1670176E-009, 4.3052868E-001
 2.8862067E-001, 5.3317774E-002, 6.3548671E-005, 1.0000000E+000, 2.1132059E+002, 3.8000000E+001, 4.0498907E-009, 4.3318588E-001
 2.9075641E-001, 5.3253284E-002, 6.2039136E-005, 1.0000000E+000, 2.1368359E+002, 3.7500000E+001, 7.0620722E-009, 4.3403774E-001
 2.9289215E-001, 5.3188426E-002, 6.2294897E-005, 1.0000000E+000, 2.1604111E+002, 3.7000000E+001, 8.0936412E-009, 4.3123228E-001
 2.9502790E-001, 5.3123202E-002, 6.3256498E-005, 1.0000000E+000, 2.1844950E+002, 3.7000000E+001, 6.9397864E-009, 4.2931464E-001
 2.9609577E-001, 5.3074056E-002, 6.3718729E-005, 1.0000000E+000, 2.2042354E+002, 3.7000000E+001, 6.3999953E-009, 4.2828119E-001
 2.9823151E-001, 5.3024684E-002, 6.3767537E-005, 1.0000000E+000, 2.2232552E+002, 3.7000000E+001, 6.0172014E-009, 4.2746615E-001
 3.0036726E-001, 5.2958554E-002, 6.3625243E-005, 1.0000000E+000, 2.2468842E+002, 3.7000000E+001, 5.7358509E-009, 4.2678242E-001
 3.0250300E-001, 5.2892066E-002, 6.3636650E-005, 1.0000000E+000, 2.2708352E+002, 3.7000000E+001, 5.6790637E-009, 4.2653640E-001
 3.0463875E-001, 5.2825221E-002, 6.3876106E-005, 1.0000000E+000, 2.2947548E+002, 3.7000000E+001, 5.9061132E-009, 4.2685661E-001
 3.0677449E-001, 5.2758022E-002, 6.4151755E-005, 1.0000000E+000, 2.3187678E+002, 3.7000000E+001, 6.4822715E-009, 4.2779928E-001
 3.0891023E-001, 5.2690471E-002, 6.4334102E-005, 1.0000000E+000, 2.3423794E+002, 3.7000000E+001, 7.4177437E-009, 4.2922670E-001
 3.1104598E-001, 5.2622569E-002, 6.4454815E-005, 1.0000000E+000, 2.3660212E+002, 3.7000000E+001, 8.7445108E-009, 4.3100827E-001
 3.1211385E-001, 5.2571425E-002, 6.4553712E-005, 1.0000000E+000, 2.3850065E+002, 3.7000000E+001, 9.9944919E-009, 4.3248132E-001
 3.1424960E-001, 5.2520065E-002, 6.4683124E-005, 1.0000000E+000, 2.4044156E+002, 3.8000000E+001, 1.4942848E-009, 4.2045993E-001
 3.1638534E-001, 5.2451298E-002, 6.4883190E-005, 1.0000000E+000, 2.4282211E+002, 3.8000000E+001, 1.6669100E-009, 4.2154266E-001
 3.1852108E-001, 5.2382188E-002, 6.5087154E-005, 1.0000000E+000, 2.4520501E+002, 3.8000000E+001, 2.0195256E-009, 4.2355255E-001
 3.2054852E-001, 5.2318681E-002, 5.6934350E-005, 1.0000000E+000, 2.4773740E+002, 3.8000000E+001, 2.6503163E-009, 4.2647859E-001
 3.2246764E-001, 5.2258901E-002, 4.9131691E-005, 1.0000000E+000, 2.5043009E+002, 3.8000000E+001, 3.3898418E-009, 4.2913933E-001
 3.2438677E-001, 5.2195973E-002, 5.2382997E-005, 1.0000000E+000, 2.5281141E+002, 3.8000000E+001, 4.1326904E-009, 4.3128170E-001
 3.2630589E-001, 5.2132775E-002, 5.4800837E-005, 1.0000000E+000, 2.5526101E+002, 3.8000000E+001, 4.7648209E-009, 4.3279563E-001
 3.2822502E-001, 5.2069308E-002, 5.5720392E-005, 1.0000000E+000, 2.5764043E+002, 3.8000000E+001, 5.3489145E-009, 4.3400605E-001
 3.3014414E-001, 5.2005575E-002, 5.4175792E-005, 1.0000000E+000, 2.6002173E+002, 3.8000000E+001, 5.9934103E-009, 4.3519851E-001
 3.3206327E-001, 5.1941576E-002, 5.2887852E-005, 1.0000000E+000, 2.6240342E+002, 3.8000000E+001, 6.6755466E-009, 4.3632727E-001
 3.3494196E-001, 5.1861193E-002, 5.3342334E-005, 1.0000000E+000, 2.6526899E+002, 3.8000000E+001, 7.5347223E-009, 4.3758139E-001
 3.3686108E-001, 5.1780428E-002, 5.4256075E-005, 1.0000000E+000, 2.6814136E+002, 3.8000000E+001, 8.3452976E-009, 4.3863045E-001
 3.3878021E-001, 5.1715513E-002, 5.4411713E-005, 1.0000000E+000, 2.7052596E+002, 3.8000000E+001, 8.9769687E-009, 4.3936670E-001
 3.4069933E-001, 5.1650339E-002, 5.4300673E-005, 1.0000000E+000, 2.7291115E+002, 3.8000000E+001, 9.6161834E-009, 4.4005595E-001
 3.4261846E-001, 5.1584909E-002, 5.4326287E-005, 1.0000000E+000, 2.7543728E+002, 4.0000000E+001, 2.4646400E-009, 4.4304652E-001
 3.4453758E-001, 5.1519224E-002, 5.4548278E-005, 1.0000000E+000, 2.7786593E+002, 4.0000000E+001, 2.7170631E-009, 4.4402504E-001
