s,Pa,m/s,,s,,,
 9.5400702E-002, 5.7333595E-002, 6.0833692E-005, 1.0000000E+000, 1.4907280E+001, 1.0000000E+001, 3.1643113E-009, 8.2692365E-002
 9.8416015E-002, 5.7297801E-002, 6.2155507E-005, 1.0000000E+000, 1.5497673E+001, 1.0000000E+001, 3.2377250E-009, 8.2710501E-002
 1.0143133E-001, 5.7261025E-002, 6.3526152E-005, 1.0000000E+000, 1.6766544E+001, 1.0000000E+001, 3.3137586E-009, 8.2728154E-002
 1.0406184E-001, 5.7239192E-002, 5.6669712E-005, 1.0000000E+000, 1.7671619E+001, 1.0000000E+001, 3.3923080E-009, 8.2742176E-002
 1.0669236E-001, 5.7203577E-002, 5.7626430E-005, 1.0000000E+000, 1.8233768E+001, 1.0000000E+001, 3.4537411E-009, 8.2757458E-002
 1.0932287E-001, 5.7169304E-002, 5.8769403E-005, 1.0000000E+000, 1.8822774E+001, 1.0000000E+001, 3.5261074E-009, 8.2771329E-002
 1.1195338E-001, 5.7134304E-002, 5.9950899E-005, 1.0000000E+000, 1.9380044E+001, 1.0000000E+001, 3.6007594E-009, 8.2784573E-002
 1.1458390E-001, 5.7098537E-002, 6.1169177E-005, 1.0000000E+000, 1.9739530E+001, 1.0000000E+001, 3.6775837E-009, 8.2797169E-002
 1.1689438E-001, 5.7077097E-002, 5.4852842E-005, 1.0000000E+000, 2.0352210E+001, 1.0000000E+001, 3.7574361E-009, 8.2806629E-002
 1.1920486E-001, 5.7042374E-002, 5.5705634E-005, 1.0000000E+000, 2.0626897E+001, 1.0000000E+001, 3.8191432E-009, 8.2817610E-002
 1.2151535E-001, 5.7009264E-002, 5.6724232E-005, 1.0000000E+000, 2.1066551E+001, 1.0000000E+001, 3.8918771E-009, 8.2827087E-002
 1.2382583E-001, 5.6975609E-002, 5.7772630E-005, 1.0000000E+000, 2.1369830E+001, 1.0000000E+001, 3.9665879E-009, 8.2836009E-002
 1.2613632E-001, 5.6941369E-002, 5.8848410E-005, 1.0000000E+000, 2.1653327E+001, 1.0000000E+001, 4.0431109E-009, 8.2844399E-002
 1.2844680E-001, 5.6906543E-002, 5.9951693E-005, 1.0000000E+000, 2.1927358E+001, 1.0000000E+001, 4.1214511E-009, 8.2852263E-002
 1.3050056E-001, 5.6884845E-002, 5.4323488E-005, 1.0000000E+000, 2.2315276E+001, 1.0000000E+001, 4.2031659E-009, 8.2857745E-002
 1.3255432E-001, 5.6850796E-002, 5.5109297E-005, 1.0000000E+000, 2.2614629E+001, 1.0000000E+001, 4.2663573E-009, 8.2864930E-002
 1.3460809E-001, 5.6818497E-002, 5.6038593E-005, 1.0000000E+000, 2.2901487E+001, 1.0000000E+001, 4.3402669E-009, 8.2870730E-002
 1.3666185E-001, 5.6785785E-002, 5.6989424E-005, 1.0000000E+000, 2.3198718E+001, 1.0000000E+001, 4.4157721E-009, 8.2876131E-002
 1.3871561E-001, 5.6752615E-002, 5.7959205E-005, 1.0000000E+000, 2.3445236E+001, 1.0000000E+001, 4.4926789E-009, 8.2881167E-002
 1.4076937E-001, 5.6718990E-002, 5.8947691E-005, 1.0000000E+000, 2.3765693E+001, 1.0000000E+001, 4.5709681E-009, 8.2885851E-002
 1.4282313E-001, 5.6684909E-002, 5.9954665E-005, 1.0000000E+000, 2.4128057E+001, 1.0000000E+001, 4.6506227E-009, 8.2890195E-002
 1.4487689E-001, 5.6650374E-002, 6.0979893E-005, 1.0000000E+000, 2.4653886E+001, 1.0000000E+001, 4.7316253E-009, 8.2894213E-002
 1.4670319E-001, 5.6629300E-002, 5.5192048E-005, 1.0000000E+000, 2.5275081E+001, 1.0000000E+001, 4.8167176E-009, 8.2896362E-002
 1.4852949E-001, 5.6595373E-002, 5.5901284E-005, 1.0000000E+000, 2.5741092E+001, 1.0000000E+001, 4.8801958E-009, 8.2900557E-002
 1.5035579E-001, 5.6563606E-002, 5.6748655E-005, 1.0000000E+000, 2.6227805E+001, 1.0000000E+001, 4.9552748E-009, 8.2903436E-002
 1.5218209E-001, 5.6531533E-002, 5.7610704E-005, 1.0000000E+000, 2.6831674E+001, 1.0000000E+001, 5.0315747E-009, 8.2906079E-002
 1.5400839E-001, 5.6499106E-002, 5.8484850E-005, 1.0000000E+000, 2.7403787E+001, 1.0000000E+001, 5.1088789E-009, 8.2908514E-002
 1.5583469E-001, 5.6466325E-002, 5.9370921E-005, 1.0000000E+000, 2.8038833E+001, 1.0000000E+001, 5.1871733E-009, 8.2910752E-002
 1.5766099E-001, 5.6433191E-002, 6.0268805E-005, 1.0000000E+000, 2.8288734E+001, 1.0000000E+001, 5.2664490E-009, 8.2912803E-002
 1.5948729E-001, 5.6399705E-002, 6.1178400E-005, 1.0000000E+000, 2.8909057E+001, 1.0000000E+001, 5.3466981E-009, 8.2914677E-002
 1.6131359E-001, 5.6365868E-002, 6.2099615E-005, 1.0000000E+000, 2.9366458E+001, 1.0000000E+001, 5.4279135E-009, 8.2916381E-002
 1.6313989E-001, 5.6331681E-002, 6.3032370E-005, 1.0000000E+000, 2.9860223E+001, 1.0000000E+001, 5.5100889E-009, 8.2917924E-002
 1.6477907E-001, 5.6310285E-002, 5.7469244E-005, 1.0000000E+000, 3.0484008E+001, 1.0000000E+001, 5.5973029E-009, 8.2918072E-002
 1.6641826E-001, 5.6276352E-002, 5.8115847E-005, 1.0000000E+000, 3.0855342E+001, 1.0000000E+001, 5.6612356E-009, 8.2920287E-002
 1.6805744E-001, 5.6244818E-002, 5.8890798E-005, 1.0000000E+000, 3.1432227E+001, 1.0000000E+001, 5.7371805E-009, 8.2921341E-002
 1.6969663E-001, 5.6213056E-002, 5.9676240E-005, 1.0000000E+000, 3.2090141E+001, 1.0000000E+001, 5.8141008E-009, 8.2922266E-002
 1.7133581E-001, 5.6181017E-002, 6.0469788E-005, 1.0000000E+000, 3.2338863E+001, 1.0000000E+001, 5.8917732E-009, 8.2923086E-002
 1.7297500E-001, 5.6148699E-002, 6.1271351E-005, 1.0000000E+000, 3.3174545E+001, 1.0000000E+001, 5.9701891E-009, 8.2923807E-002
 1.7461418E-001, 5.6116104E-002, 6.2080886E-005, 1.0000000E+000, 3.3735950E+001, 1.0000000E+001, 6.0493441E-009, 8.2924430E-002
 1.7625337E-001, 5.6083232E-002, 6.2898351E-005, 1.0000000E+000, 3.4039420E+001, 1.0000000E+001, 6.1292338E-009, 8.2924959E-002
 1.7789255E-001, 5.6050084E-002, 6.3723701E-005, 1.0000000E+000, 3.4343192E+001, 1.0000000E+001, 6.2098538E-009, 8.2925398E-002
 1.7953174E-001, 5.6016660E-002, 6.4556893E-005, 1.0000000E+000, 3.4590122E+001, 1.0000000E+001, 6.2911995E-009, 8.2925748E-002
 1.8117092E-001, 5.5982961E-002, 6.5397881E-005, 1.0000000E+000, 3.4837337E+001, 1.0000000E+001, 6.3732659E-009, 8.2926013E-002
 1.8281011E-001, 5.5948988E-002, 6.6246619E-005, 1.0000000E+000, 3.5136119E+001, 1.0000000E+001, 6.4560479E-009, 8.2926193E-002
 1.8444929E-001, 5.5914741E-002, 6.7103056E-005, 1.0000000E+000, 3.5425941E+001, 1.0000000E+001, 6.5395401E-009, 8.2926292E-002
 1.8592229E-001, 5.5893758E-002, 6.1138447E-005, 1.0000000E+000, 3.6081146E+001, 1.0000000E+001, 6.6299088E-009, 8.2925206E-002
 1.8739529E-001, 5.5859377E-002, 6.1713050E-005, 1.0000000E+000, 3.6318156E+001, 1.0000000E+001, 6.6927372E-009, 8.2926250E-002
 1.8886828E-001, 5.5827916E-002, 6.2419677E-005, 1.0000000E+000, 3.6802551E+001, 1.0000000E+001, 6.7693093E-009, 8.2926174E-002
 1.9034128E-001, 5.5796298E-002, 6.3134199E-005, 1.0000000E+000, 3.7093711E+001, 1.0000000E+001, 6.8466927E-009, 8.2926017E-002
 1.9181428E-001, 5.5764463E-002, 6.3854104E-005, 1.0000000E+000, 3.7393649E+001, 1.0000000E+001, 6.9246251E-009, 8.2925800E-002
 1.9328728E-001, 5.5732410E-002, 6.4579296E-005, 1.0000000E+000, 3.7627422E+001, 1.0000000E+001, 7.0030959E-009, 8.2925525E-002
 1.9476028E-001, 5.5700141E-002, 6.5309726E-005, 1.0000000E+000, 3.7928546E+001, 1.0000000E+001, 7.0820995E-009, 8.2925193E-002
 1.9623327E-001, 5.5667654E-002, 6.6045345E-005, 1.0000000E+000, 3.8175887E+001, 1.0000000E+001, 7.1616304E-009, 8.2924807E-002
 1.9770627E-001, 5.5634952E-002, 6.6786105E-005, 1.0000000E+000, 3.8468913E+001, 1.0000000E+001, 7.2416832E-009, 8.2924368E-002
 1.9917927E-001, 5.5602034E-002, 6.7531957E-005, 1.0000000E+000, 3.8704288E+001, 1.0000000E+001, 7.3222524E-009, 8.2923877E-002
 2.0065227E-001, 5.5568901E-002, 6.8282849E-005, 1.0000000E+000, 3.8996948E+001, 1.0000000E+001, 7.4033327E-009, 8.2923337E-002
 2.0212526E-001, 5.5535553E-002, 6.9038730E-005, 1.0000000E+000, 3.9281257E+001, 1.0000000E+001, 7.4849185E-009, 8.2922749E-002
 2.0359826E-001, 5.5501992E-002, 6.9799547E-005, 1.0000000E+000, 3.9866981E+001, 1.0000000E+001, 7.5670043E-009, 8.2922115E-002
 2.0507126E-001, 5.5468218E-002, 7.0565246E-005, 1.0000000E+000, 4.0106185E+001, 1.0000000E+001, 7.6495844E-009, 8.2921438E-002
 2.0654426E-001, 5.5434231E-002, 7.1335769E-005, 1.0000000E+000, 4.0409148E+001, 1.0000000E+001, 7.7326529E-009, 8.2920719E-002
 2.0801726E-001, 5.5400031E-002, 7.2111059E-005, 1.0000000E+000, 4.0704795E+001, 1.0000000E+001, 7.8162041E-009, 8.2919961E-002
 2.0949025E-001, 5.5365620E-002, 7.2891056E-005, 1.0000000E+000, 4.1000858E+001, 1.0000000E+001, 7.9002319E-009, 8.2919165E-002
 2.1081551E-001, 5.5345112E-002, 6.6365850E-005, 1.0000000E+000, 4.1339072E+001, 1.0000000E+001, 7.9937453E-009, 8.2917350E-002
 2.1214076E-001, 5.5310013E-002, 6.6866098E-005, 1.0000000E+000, 4.1599475E+001, 1.0000000E+001, 8.0541513E-009, 8.2917640E-002
 2.1346602E-001, 5.5278494E-002, 6.7505718E-005, 1.0000000E+000, 4.1881656E+001, 1.0000000E+001, 8.1306804E-009, 8.2916869E-002
 2.1479128E-001, 5.5246879E-002, 6.8151252E-005, 1.0000000E+000, 4.2130210E+001, 1.0000000E+001, 8.2078833E-009, 8.2916053E-002
 2.1611653E-001, 5.5215097E-002, 6.8800002E-005, 1.0000000E+000, 4.2418350E+001, 1.0000000E+001, 8.2854480E-009, 8.2915213E-002
 2.1744179E-001, 5.5183147E-002, 6.9451871E-005, 1.0000000E+000, 4.2725093E+001, 1.0000000E+001, 8.3633633E-009, 8.2914351E-002
 2.1876704E-001, 5.5151028E-002, 7.0106818E-005, 1.0000000E+000, 4.2962489E+001, 1.0000000E+001, 8.4416243E-009, 8.2913469E-002
 2.2009230E-001, 5.5118741E-002, 7.0764802E-005, 1.0000000E+000, 4.3269279E+001, 1.0000000E+001, 8.5202269E-009, 8.2912567E-002
 2.2141755E-001, 5.5086287E-002, 7.1425788E-005, 1.0000000E+000, 4.3696208E+001, 1.0000000E+001, 8.5991668E-009, 8.2911647E-002
 2.2274281E-001, 5.5053666E-002, 7.2089742E-005, 1.0000000E+000, 4.3949821E+001, 1.0000000E+001, 8.6784406E-009, 8.2910709E-002
 2.2406807E-001, 5.5020878E-002, 7.2756633E-005, 1.0000000E+000, 4.4810512E+001, 1.0000000E+001, 8.7580449E-009, 8.2909756E-002
 2.2539332E-001, 5.4987925E-002, 7.3426432E-005, 1.0000000E+000, 4.5116611E+001, 1.0000000E+001, 8.8379766E-009, 8.2908788E-002
 2.2671858E-001, 5.4954805E-002, 7.4099112E-005, 1.0000000E+000, 4.5354888E+001, 1.0000000E+001, 8.9182330E-009, 8.2907807E-002
 2.2804383E-001, 5.4921521E-002, 7.4774646E-005, 1.0000000E+000, 4.5648742E+001, 1.0000000E+001, 8.9988111E-009, 8.2906813E-002
 2.2936909E-001, 5.4888072E-002, 7.5453009E-005, 1.0000000E+000, 4.5909717E+001, 1.0000000E+001, 9.0797086E-009, 8.2905808E-002
 2.3069434E-001, 5.4854458E-002, 7.6134175E-005, 1.0000000E+000, 4.6176280E+001, 1.0000000E+001, 9.1609227E-009, 8.2904792E-002
 2.3201960E-001, 5.4820681E-002, 7.6818119E-005, 1.0000000E+000, 4.6930511E+001, 1.0000000E+001, 9.2424509E-009, 8.2903767E-002
 2.3334486E-001, 5.4786740E-002, 7.7504815E-005, 1.0000000E+000, 4.8199725E+001, 1.0000000E+001, 9.3242904E-009, 8.2902733E-002
 2.3467011E-001, 5.4752636E-002, 7.8194236E-005, 1.0000000E+000, 4.8754432E+001, 1.0000000E+001, 9.4064385E-009, 8.2901692E-002
 2.3599537E-001, 5.4718370E-002, 7.8886355E-005, 1.0000000E+000, 4.9365600E+001, 1.0000000E+001, 9.4888924E-009, 8.2900645E-002
 2.3732062E-001, 5.4683942E-002, 7.9581144E-005, 1.0000000E+000, 4.9923000E+001, 1.0000000E+001, 9.5716488E-009, 8.2899591E-002
 2.3864588E-001, 5.4649352E-002, 8.0278571E-005, 1.0000000E+000, 5.0535671E+001, 1.0000000E+001, 9.6547048E-009, 8.2898533E-002
 2.3997113E-001, 5.4614601E-002, 8.0978608E-005, 1.0000000E+000, 5.1598521E+001, 1.0000000E+001, 9.7380570E-009, 8.2897470E-002
 2.4116194E-001, 5.4595005E-002, 7.3499000E-005, 1.0000000E+000, 5.2442252E+001, 1.0000000E+001, 9.8349970E-009, 8.2895486E-002
 2.4235274E-001, 5.4558752E-002, 7.3912696E-005, 1.0000000E+000, 5.3079246E+001, 1.0000000E+001, 9.8903795E-009, 8.2895564E-002
 2.4354355E-001, 5.4527063E-002, 7.4481305E-005, 1.0000000E+000, 5.3465553E+001, 1.0000000E+001, 9.9657100E-009, 8.2894627E-002
 2.4473436E-001, 5.4495340E-002, 7.5054711E-005, 1.0000000E+000, 5.3717670E+001, 1.1000000E+001, 6.0961399E-009, 9.9342029E-002
 2.4592516E-001, 5.4463490E-002, 7.5629905E-005, 1.0000000E+000, 5.3991409E+001, 1.1000000E+001, 6.1418826E-009, 9.9340249E-002
 2.4711597E-001, 5.4431511E-002, 7.6206802E-005, 1.0000000E+000, 5.4236598E+001, 1.1000000E+001, 6.1877472E-009, 9.9338465E-002
 2.4830677E-001, 5.4399405E-002, 7.6785378E-005, 1.0000000E+000, 5.4979083E+001, 1.1000000E+001, 6.2337319E-009, 9.9336680E-002
 2.4949758E-001, 5.4367172E-002, 7.7365613E-005, 1.0000000E+000, 5.5270847E+001, 1.1000000E+001, 6.2798354E-009, 9.9334892E-002
 2.5068838E-001, 5.4334811E-002, 7.7947490E-005, 1.0000000E+000, 5.5525607E+001, 1.1000000E+001, 6.3260568E-009, 9.9333104E-002
 2.5187919E-001, 5.4302324E-002, 7.8530994E-005, 1.0000000E+000, 5.5809802E+001, 1.1000000E+001, 6.3723950E-009, 9.9331315E-002
 2.5306999E-001, 5.4269710E-002, 7.9116113E-005, 1.0000000E+000, 5.6065028E+001, 1.1000000E+001, 6.4188494E-009, 9.9329526E-002
 2.5426080E-001, 5.4236971E-002, 7.9702835E-005, 1.0000000E+000, 5.6328967E+001, 1.1000000E+001, 6.4654197E-009, 9.9327739E-002
 2.5545160E-001, 5.4204105E-002, 8.0291151E-005, 1.0000000E+000, 5.7446281E+001, 1.1000000E+001, 6.5121056E-009, 9.9325954E-002
 2.5664241E-001, 5.4171115E-002, 8.0881052E-005, 1.0000000E+000, 5.7720496E+001, 1.1000000E+001, 6.5589068E-009, 9.9324172E-002
 2.5783322E-001, 5.4137999E-002, 8.1472529E-005, 1.0000000E+000, 5.8036933E+001, 1.1000000E+001, 6.6058233E-009, 9.9322394E-002
 2.5902402E-001, 5.4104758E-002, 8.2065574E-005, 1.0000000E+000, 5.8280933E+001, 1.1000000E+001, 6.6528547E-009, 9.9320621E-002
 2.6021483E-001, 5.4071394E-002, 8.2660176E-005, 1.0000000E+000, 5.8580955E+001, 1.1000000E+001, 6.7000011E-009, 9.9318854E-002
 2.6140563E-001, 5.4037905E-002, 8.3256326E-005, 1.0000000E+000, 5.8866794E+001, 1.1000000E+001, 6.7472620E-009, 9.9317094E-002
 2.6259644E-001, 5.4004292E-002, 8.3854012E-005, 1.0000000E+000, 5.9124191E+001, 1.1000000E+001, 6.7946372E-009, 9.9315341E-002
 2.6378724E-001, 5.3970556E-002, 8.4453221E-005, 1.0000000E+000, 5.9387477E+001, 1.1000000E+001, 6.8421261E-009, 9.9313597E-002
 2.6497805E-001, 5.3936698E-002, 8.5053939E-005, 1.0000000E+000, 5.9646926E+001, 1.1000000E+001, 6.8897282E-009, 9.9311863E-002
 2.6616885E-001, 5.3902716E-002, 8.5656150E-005, 1.0000000E+000, 6.0680469E+001, 1.1000000E+001, 6.9374427E-009, 9.9310139E-002
 2.6735966E-001, 5.3868613E-002, 8.6259839E-005, 1.0000000E+000, 6.1309730E+001, 1.1000000E+001, 6.9852687E-009, 9.9308425E-002
 2.6855047E-001, 5.3834387E-002, 8.6864987E-005, 1.0000000E+000, 6.1882030E+001, 1.1000000E+001, 7.0332054E-009, 9.9306723E-002
 2.6974127E-001, 5.3800040E-002, 8.7471577E-005, 1.0000000E+000, 6.3206928E+001, 1.1000000E+001, 7.0812517E-009, 9.9305032E-002
 2.7093208E-001, 5.3765572E-002, 8.8079590E-005, 1.0000000E+000, 6.3779598E+001, 1.1000000E+001, 7.1294065E-009, 9.9303354E-002
 2.7212288E-001, 5.3730983E-002, 8.8689007E-005, 1.0000000E+000, 6.4408271E+001, 1.1000000E+001, 7.1776687E-009, 9.9301689E-002
 2.7450449E-001, 5.3678858E-002, 8.9605896E-005, 1.0000000E+000, 6.5777606E+001, 1.1000000E+001, 7.2502741E-009, 9.9299217E-002
 2.7688610E-001, 5.3608960E-002, 9.0832932E-005, 1.0000000E+000, 6.6983325E+001, 1.1000000E+001, 7.3474294E-009, 9.9295967E-002
 2.7902305E-001, 5.3554239E-002, 8.2624648E-005, 1.0000000E+000, 6.8444644E+001, 1.1000000E+001, 7.4459764E-009, 9.9291923E-002
 2.8009152E-001, 5.3503513E-002, 8.3279787E-005, 1.0000000E+000, 6.9341605E+001, 1.1000000E+001, 7.5044191E-009, 9.9290993E-002
 2.8222846E-001, 5.3455714E-002, 8.4029727E-005, 1.0000000E+000, 7.0357097E+001, 1.1000000E+001, 7.5705963E-009, 9.9288917E-002
 2.8436541E-001, 5.3391670E-002, 8.5032540E-005, 1.0000000E+000, 7.0912975E+001, 1.1000000E+001, 7.6590837E-009, 9.9286187E-002
 2.8650235E-001, 5.3327249E-002, 8.6038633E-005, 1.0000000E+000, 7.1458568E+001, 1.1000000E+001, 7.7478568E-009, 9.9283506E-002
 2.8863929E-001, 5.3262454E-002, 8.7047945E-005, 1.0000000E+000, 7.1988437E+001, 1.1000000E+001, 7.8369121E-009, 9.9280874E-002
 2.9077624E-001, 5.3197286E-002, 8.8060455E-005, 1.0000000E+000, 7.2832851E+001, 1.1000000E+001, 7.9262502E-009, 9.9278293E-002
 2.9291318E-001, 5.3131748E-002, 8.9076157E-005, 1.0000000E+000, 7.3389388E+001, 1.1000000E+001, 8.0158736E-009, 9.9275766E-002
 2.9505013E-001, 5.3065842E-002, 9.0095052E-005, 1.0000000E+000, 7.3950374E+001, 1.1000000E+001, 8.1057858E-009, 9.9273296E-002
 2.9611860E-001, 5.3016183E-002, 9.0861216E-005, 1.0000000E+000, 7.4370788E+001, 1.1000000E+001, 8.1734021E-009, 9.9271481E-002
 2.9825554E-001, 5.2966296E-002, 9.1629364E-005, 1.0000000E+000, 7.5879714E+001, 1.1000000E+001, 8.2412017E-009, 9.9269705E-002
 3.0039249E-001, 5.2899479E-002, 9.2656181E-005, 1.0000000E+000, 7.7100345E+001, 1.1000000E+001, 8.3318453E-009, 9.9267390E-002
 3.0252943E-001, 5.2832300E-002, 9.3686097E-005, 1.0000000E+000, 7.9030319E+001, 1.1000000E+001, 8.4227806E-009, 9.9265142E-002
 3.0466637E-001, 5.2764763E-002, 9.4719050E-005, 1.0000000E+000, 8.0254588E+001, 1.1000000E+001, 8.5140040E-009, 9.9262960E-002
 3.0680332E-001, 5.2696869E-002, 9.5754964E-005, 1.0000000E+000, 8.1475478E+001, 1.1000000E+001, 8.6055112E-009, 9.9260846E-002
 3.0894026E-001, 5.2628621E-002, 9.6793765E-005, 1.0000000E+000, 8.2927291E+001, 1.1000000E+001, 8.6972969E-009, 9.9258799E-002
 3.1000873E-001, 5.2577215E-002, 9.7574629E-005, 1.0000000E+000, 8.3844657E+001, 1.1000000E+001, 8.7663075E-009, 9.9257307E-002
 3.1214568E-001, 5.2525590E-002, 9.8357219E-005, 1.0000000E+000, 8.4780574E+001, 1.1000000E+001, 8.8354870E-009, 9.9255858E-002
 3.1428262E-001, 5.2456466E-002, 9.9402929E-005, 1.0000000E+000, 8.6323100E+001, 1.1000000E+001, 8.9279488E-009, 9.9253982E-002
 3.1641957E-001, 5.2386995E-002, 1.0045130E-004, 1.0000000E+000, 8.7770324E+001, 1.1000000E+001, 9.0206747E-009, 9.9252174E-002
 3.1855651E-001, 5.2317179E-002, 1.0150229E-004, 1.0000000E+000, 8.8935142E+001, 1.1000000E+001, 9.1136624E-009, 9.9250434E-002
 3.2058513E-001, 5.2256563E-002, 9.7685595E-005, 1.0000000E+000, 8.9620420E+001, 1.1000000E+001, 9.2125687E-009, 9.9247829E-002
 3.2250544E-001, 5.2192516E-002, 9.3001016E-005, 1.0000000E+000, 9.0198722E+001, 1.1000000E+001, 9.2899550E-009, 9.9247449E-002
 3.2442575E-001, 5.2128866E-002, 9.3855466E-005, 1.0000000E+000, 9.1256164E+001, 1.1000000E+001, 9.3741952E-009, 9.9246092E-002
 3.2634606E-001, 5.2065022E-002, 9.4713486E-005, 1.0000000E+000, 9.1799991E+001, 1.1000000E+001, 9.4587971E-009, 9.9244765E-002
 3.2826636E-001, 5.2000908E-002, 9.5572972E-005, 1.0000000E+000, 9.2337280E+001, 1.1000000E+001, 9.5435690E-009, 9.9243487E-002
 3.3018667E-001, 5.1936526E-002, 9.6433907E-005, 1.0000000E+000, 9.2857719E+001, 1.1000000E+001, 9.6285090E-009, 9.9242258E-002
 3.3210698E-001, 5.1871878E-002, 9.7296310E-005, 1.0000000E+000, 9.3879966E+001, 1.1000000E+001, 9.7136200E-009, 9.9241077E-002
 3.3402728E-001, 5.1806964E-002, 9.8160229E-005, 1.0000000E+000, 9.4419692E+001, 1.1000000E+001, 9.7989083E-009, 9.9239945E-002
 3.3690774E-001, 5.1725438E-002, 9.9242434E-005, 1.0000000E+000, 9.5088182E+001, 1.1000000E+001, 9.9057898E-009, 9.9238602E-002
 3.3882805E-001, 5.1643530E-002, 1.0032703E-004, 1.0000000E+000, 9.5728149E+001, 1.1500000E+001, 5.2614381E-009, 9.6707245E-002
 3.4074836E-001, 5.1577701E-002, 1.0119668E-004, 1.0000000E+000, 9.6760425E+001, 1.2000000E+001, 5.3534124E-010, 9.4184178E-002
 3.4266867E-001, 5.1511614E-002, 1.0206803E-004, 1.0000000E+000, 9.7328342E+001, 1.2000000E+001, 5.4063200E-010, 9.4193896E-002
 3.4458897E-001, 5.1445271E-002, 1.0294108E-004, 1.0000000E+000, 9.8056125E+001, 1.2000000E+001, 5.4594600E-010, 9.4203648E-002
 3.4650928E-001, 5.1378673E-002, 1.0381581E-004, 1.0000000E+000, 9.8621513E+001, 1.2000000E+001, 5.5128329E-010, 9.4213434E-002
