s,m/s
Time,"Ub"
 6.9515004E+001, 9.7106516E-001
 6.9619732E+001, 9.6962982E-001
 6.9703514E+001, 9.6977877E-001
 6.9808242E+001, 9.7147815E-001
 6.9912970E+001, 9.7236915E-001
 7.0017697E+001, 9.7223791E-001
 7.0101480E+001, 9.7096803E-001
 7.0206207E+001, 9.6940265E-001
 7.0310935E+001, 9.6798940E-001
 7.0415663E+001, 9.6640506E-001
 7.0520391E+001, 9.6764026E-001
 7.0604173E+001, 9.6941786E-001
 7.0708901E+001, 9.7025820E-001
 7.0813628E+001, 9.6856652E-001
 7.0918356E+001, 9.6684235E-001
 7.1002138E+001, 9.6592261E-001
 7.1106866E+001, 9.6504913E-001
 7.1211594E+001, 9.6548536E-001
 7.1316322E+001, 9.6740992E-001
 7.1400104E+001, 9.6841650E-001
 7.1504832E+001, 9.6790335E-001
 7.1609559E+001, 9.6668868E-001
 7.1714287E+001, 9.6683584E-001
 7.1819015E+001, 9.6945652E-001
 7.1902797E+001, 9.7189225E-001
 7.2007525E+001, 9.7235282E-001
 7.2112253E+001, 9.6997450E-001
 7.2216980E+001, 9.6712688E-001
 7.2300763E+001, 9.6546276E-001
 7.2405490E+001, 9.6395193E-001
 7.2510218E+001, 9.6312161E-001
 7.2614946E+001, 9.6459923E-001
 7.2719674E+001, 9.6681264E-001
 7.2803456E+001, 9.6868957E-001
 7.2908184E+001, 9.6908973E-001
 7.3012912E+001, 9.6774933E-001
 7.3117639E+001, 9.6785749E-001
 7.3201422E+001, 9.6675430E-001
 7.3306149E+001, 9.6367304E-001
 7.3410877E+001, 9.6191857E-001
 7.3515605E+001, 9.6321109E-001
 7.3620333E+001, 9.6638997E-001
 7.3704115E+001, 9.6957460E-001
 7.3808843E+001, 9.7220616E-001
 7.3913570E+001, 9.7354855E-001
 7.4003636E+001, 9.7212656E-001
 7.4118837E+001, 9.6924048E-001
 7.4210997E+001, 9.6717371E-001
 7.4303158E+001, 9.6658484E-001
 7.4418358E+001, 9.6691391E-001
 7.4510519E+001, 9.6720236E-001
 7.4602679E+001, 9.6771849E-001
 7.4717880E+001, 9.6949304E-001
 7.4810040E+001, 9.6990159E-001
 7.4902200E+001, 9.6897941E-001
 7.5017401E+001, 9.6776239E-001
 7.5109561E+001, 9.6689707E-001
 7.5201722E+001, 9.6668349E-001
 7.5316922E+001, 9.6718071E-001
 7.5409083E+001, 9.6737839E-001
 7.5501243E+001, 9.6701918E-001
 7.5616444E+001, 9.6659591E-001
 7.5708604E+001, 9.6647895E-001
 7.5800765E+001, 9.6740743E-001
 7.5915965E+001, 9.6971723E-001
 7.6008126E+001, 9.7110892E-001
 7.6100286E+001, 9.7183689E-001
 7.6215487E+001, 9.7217525E-001
 7.6307647E+001, 9.7182579E-001
 7.6422848E+001, 9.7161166E-001
 7.6515008E+001, 9.7211282E-001
 7.6607169E+001, 9.7304129E-001
 7.6722369E+001, 9.7384488E-001
 7.6814530E+001, 9.7351479E-001
 7.6906690E+001, 9.7251430E-001
 7.7021891E+001, 9.7127823E-001
 7.7114051E+001, 9.7045913E-001
 7.7206211E+001, 9.6983679E-001
 7.7321412E+001, 9.6980758E-001
 7.7413572E+001, 9.7012780E-001
 7.7505733E+001, 9.7067578E-001
 7.7620933E+001, 9.7179149E-001
 7.7713094E+001, 9.7271907E-001
 7.7805254E+001, 9.7244957E-001
 7.7920455E+001, 9.7115941E-001
 7.8012615E+001, 9.6969516E-001
 7.8104776E+001, 9.6858161E-001
 7.8219976E+001, 9.6788026E-001
 7.8312137E+001, 9.6731568E-001
 7.8404297E+001, 9.6668482E-001
 7.8519498E+001, 9.6607802E-001
 7.8611658E+001, 9.6660328E-001
 7.8703818E+001, 9.6781965E-001
 7.8819019E+001, 9.6814204E-001
 7.8906135E+001, 9.6737581E-001
 7.9008725E+001, 9.6622585E-001
 7.9111315E+001, 9.6531993E-001
 7.9213905E+001, 9.6465242E-001
 7.9316495E+001, 9.6437256E-001
 7.9419085E+001, 9.6441360E-001
 7.9501156E+001, 9.6428800E-001
 7.9603746E+001, 9.6268469E-001
 7.9706336E+001, 9.6073385E-001
 7.9808926E+001, 9.6026369E-001
 7.9911516E+001, 9.6065585E-001
 8.0014106E+001, 9.6069412E-001
 8.0116696E+001, 9.5979221E-001
 8.0219286E+001, 9.5973100E-001
 8.0301358E+001, 9.5913575E-001
 8.0403947E+001, 9.5860183E-001
 8.0506537E+001, 9.5962279E-001
 8.0609127E+001, 9.5925795E-001
 8.0711717E+001, 9.5883091E-001
 8.0814307E+001, 9.6027162E-001
 8.0916897E+001, 9.5946500E-001
 8.1019487E+001, 9.5819862E-001
 8.1101559E+001, 9.5876794E-001
 8.1204148E+001, 9.5836828E-001
 8.1306738E+001, 9.5730912E-001
 8.1409328E+001, 9.5611998E-001
 8.1511918E+001, 9.5338687E-001
 8.1614508E+001, 9.5065887E-001
 8.1717098E+001, 9.5018691E-001
 8.1819688E+001, 9.5162086E-001
 8.1901760E+001, 9.5273316E-001
 8.2004349E+001, 9.5245155E-001
 8.2106939E+001, 9.5267046E-001
 8.2209529E+001, 9.5445826E-001
 8.2312119E+001, 9.5515523E-001
 8.2414709E+001, 9.5492325E-001
 8.2519351E+001, 9.5501792E-001
 8.2609630E+001, 9.5537261E-001
 8.2722479E+001, 9.5743247E-001
 8.2812758E+001, 9.6023304E-001
 8.2903037E+001, 9.6204214E-001
 8.3015886E+001, 9.6234341E-001
 8.3106165E+001, 9.6309155E-001
 8.3219014E+001, 9.6355853E-001
 8.3309293E+001, 9.6200689E-001
 8.3422142E+001, 9.6269195E-001
 8.3512421E+001, 9.6347441E-001
 8.3602700E+001, 9.6274153E-001
 8.3715549E+001, 9.6341601E-001
 8.3805828E+001, 9.6365565E-001
 8.3918677E+001, 9.6346170E-001
 8.4008956E+001, 9.6438276E-001
 8.4121805E+001, 9.6412530E-001
 8.4212084E+001, 9.6417044E-001
 8.4302363E+001, 9.6540397E-001
 8.4415212E+001, 9.6606856E-001
 8.4505491E+001, 9.6620634E-001
 8.4618340E+001, 9.6763620E-001
 8.4708619E+001, 9.6879089E-001
 8.4821468E+001, 9.6940975E-001
 8.4911747E+001, 9.6982103E-001
 8.5002026E+001, 9.6991221E-001
 8.5114875E+001, 9.7101465E-001
 8.5205154E+001, 9.7196473E-001
 8.5318003E+001, 9.7169362E-001
 8.5408282E+001, 9.7078567E-001
 8.5521130E+001, 9.6968550E-001
 8.5611410E+001, 9.6931744E-001
 8.5701689E+001, 9.6971552E-001
 8.5814538E+001, 9.7018675E-001
 8.5904817E+001, 9.7044153E-001
 8.6017666E+001, 9.7072210E-001
 8.6107945E+001, 9.7018740E-001
 8.6220793E+001, 9.6919443E-001
 8.6311073E+001, 9.6856857E-001
 8.6401352E+001, 9.6893290E-001
 8.6514201E+001, 9.6995883E-001
 8.6604480E+001, 9.7118262E-001
 8.6717328E+001, 9.7254679E-001
 8.6807608E+001, 9.7315264E-001
 8.6920456E+001, 9.7248346E-001
 8.7010736E+001, 9.7142498E-001
 8.7101015E+001, 9.7092830E-001
 8.7213863E+001, 9.7126643E-001
 8.7304143E+001, 9.7204927E-001
 8.7416991E+001, 9.7274321E-001
 8.7507271E+001, 9.7365323E-001
 8.7620119E+001, 9.7460345E-001
 8.7710398E+001, 9.7491733E-001
 8.7800678E+001, 9.7473688E-001
 8.7913526E+001, 9.7441056E-001
 8.8003806E+001, 9.7399748E-001
 8.8116654E+001, 9.7326683E-001
 8.8206933E+001, 9.7209148E-001
 8.8319782E+001, 9.7078791E-001
 8.8410061E+001, 9.7017599E-001
 8.8500341E+001, 9.7087137E-001
 8.8613189E+001, 9.7195637E-001
 8.8703469E+001, 9.7273804E-001
 8.8816317E+001, 9.7315132E-001
 8.8906596E+001, 9.7340148E-001
 8.9019445E+001, 9.7375660E-001
 8.9109724E+001, 9.7420475E-001
 8.9200004E+001, 9.7464190E-001
 8.9312852E+001, 9.7471589E-001
 8.9403131E+001, 9.7490669E-001
 8.9515980E+001, 9.7478230E-001
 8.9606259E+001, 9.7426652E-001
 8.9719108E+001, 9.7378683E-001
 8.9809387E+001, 9.7296721E-001
 8.9922236E+001, 9.7224157E-001
 9.0012515E+001, 9.7185770E-001
 9.0102794E+001, 9.7189597E-001
 9.0215643E+001, 9.7262353E-001
 9.0305922E+001, 9.7334705E-001
 9.0408929E+001, 9.7323512E-001
 9.0509474E+001, 9.7234805E-001
 9.0610019E+001, 9.7080099E-001
 9.0710565E+001, 9.6886931E-001
 9.0811110E+001, 9.6679347E-001
 9.0911656E+001, 9.6586535E-001
 9.1012201E+001, 9.6597055E-001
 9.1112747E+001, 9.6690136E-001
 9.1213292E+001, 9.6784732E-001
 9.1313838E+001, 9.6829205E-001
 9.1414383E+001, 9.6811076E-001
 9.1514928E+001, 9.6771167E-001
 9.1615474E+001, 9.6706194E-001
 9.1716019E+001, 9.6612859E-001
 9.1816565E+001, 9.6557679E-001
 9.1917110E+001, 9.6573802E-001
 9.2017656E+001, 9.6674711E-001
 9.2118201E+001, 9.6811546E-001
 9.2218746E+001, 9.6895123E-001
 9.2319292E+001, 9.6912688E-001
 9.2419837E+001, 9.6889620E-001
 9.2500274E+001, 9.6821586E-001
 9.2600819E+001, 9.6701564E-001
 9.2701365E+001, 9.6493901E-001
 9.2801910E+001, 9.6352176E-001
 9.2902455E+001, 9.6296394E-001
 9.3003001E+001, 9.6247365E-001
 9.3103546E+001, 9.6183377E-001
 9.3204092E+001, 9.6079086E-001
 9.3304637E+001, 9.6063311E-001
 9.3405183E+001, 9.6127667E-001
 9.3505728E+001, 9.6211268E-001
 9.3606274E+001, 9.6338318E-001
 9.3706819E+001, 9.6448101E-001
 9.3807364E+001, 9.6476296E-001
 9.3907910E+001, 9.6383296E-001
 9.4008455E+001, 9.6166412E-001
 9.4109001E+001, 9.5880590E-001
 9.4209546E+001, 9.5810588E-001
 9.4310092E+001, 9.5911786E-001
 9.4410637E+001, 9.5949190E-001
 9.4511183E+001, 9.5946717E-001
 9.4611728E+001, 9.5975032E-001
 9.4712273E+001, 9.5944721E-001
 9.4812819E+001, 9.5795745E-001
 9.4913364E+001, 9.5655904E-001
 9.5013910E+001, 9.5586737E-001
 9.5114455E+001, 9.5622566E-001
 9.5219023E+001, 9.5733429E-001
 9.5307502E+001, 9.5815393E-001
 9.5418102E+001, 9.5871138E-001
 9.5506582E+001, 9.5961810E-001
 9.5617182E+001, 9.6087682E-001
 9.5705662E+001, 9.6198219E-001
 9.5816262E+001, 9.6278657E-001
 9.5904742E+001, 9.6338545E-001
 9.6015342E+001, 9.6362051E-001
 9.6103822E+001, 9.6420348E-001
 9.6214422E+001, 9.6484996E-001
 9.6302902E+001, 9.6582614E-001
 9.6413502E+001, 9.6742529E-001
 9.6501982E+001, 9.6825269E-001
 9.6612582E+001, 9.6857802E-001
 9.6701062E+001, 9.6885778E-001
 9.6811662E+001, 9.6843610E-001
 9.6900142E+001, 9.6714176E-001
 9.7010742E+001, 9.6570987E-001
 9.7121342E+001, 9.6504200E-001
 9.7209822E+001, 9.6494172E-001
 9.7320422E+001, 9.6565347E-001
 9.7408902E+001, 9.6681100E-001
 9.7519502E+001, 9.6739845E-001
 9.7607982E+001, 9.6755026E-001
 9.7718582E+001, 9.6712698E-001
 9.7807062E+001, 9.6655472E-001
 9.7917662E+001, 9.6699436E-001
 9.8006142E+001, 9.6820827E-001
 9.8116742E+001, 9.6944042E-001
 9.8205222E+001, 9.6999952E-001
 9.8315822E+001, 9.7024965E-001
 9.8404302E+001, 9.7051097E-001
 9.8514902E+001, 9.7031270E-001
 9.8603382E+001, 9.6981904E-001
 9.8713982E+001, 9.6923602E-001
 9.8802462E+001, 9.6940254E-001
 9.8913062E+001, 9.7042999E-001
 9.9001542E+001, 9.7158853E-001
 9.9112142E+001, 9.7210655E-001
 9.9200622E+001, 9.7180563E-001
 9.9311222E+001, 9.7067917E-001
 9.9421822E+001, 9.6904318E-001
 9.9510302E+001, 9.6811102E-001
 9.9620902E+001, 9.6800673E-001
 9.9709382E+001, 9.6825357E-001
 9.9819982E+001, 9.6877571E-001
 9.9908462E+001, 9.6915819E-001
 1.0000000E+002, 9.6926082E-001
