s,m/s
Time,"Ub"
 6.9401500E+001, 9.5558925E-001
 6.9504951E+001, 9.5218275E-001
 6.9608401E+001, 9.4613623E-001
 6.9707930E+001, 9.4616961E-001
 6.9800598E+001, 9.4709101E-001
 6.9901691E+001, 9.4977249E-001
 7.0002783E+001, 9.5433483E-001
 7.0104718E+001, 9.6016589E-001
 7.0206653E+001, 9.6423926E-001
 7.0308587E+001, 9.6731632E-001
 7.0401255E+001, 9.7140379E-001
 7.0503190E+001, 9.7783682E-001
 7.0605125E+001, 9.8089397E-001
 7.0707060E+001, 9.8097284E-001
 7.0808994E+001, 9.7536032E-001
 7.0901662E+001, 9.6972413E-001
 7.1003597E+001, 9.6732085E-001
 7.1105532E+001, 9.6302589E-001
 7.1207467E+001, 9.5872154E-001
 7.1300135E+001, 9.5549684E-001
 7.1402069E+001, 9.5522367E-001
 7.1504004E+001, 9.5820150E-001
 7.1604862E+001, 9.6082248E-001
 7.1707236E+001, 9.6139924E-001
 7.1806335E+001, 9.5998645E-001
 7.1905434E+001, 9.5635148E-001
 7.2004532E+001, 9.5221070E-001
 7.2103631E+001, 9.5494110E-001
 7.2202729E+001, 9.5698399E-001
 7.2301828E+001, 9.5729732E-001
 7.2400926E+001, 9.5870799E-001
 7.2500025E+001, 9.6048442E-001
 7.2605750E+001, 9.5945467E-001
 7.2702720E+001, 9.5912057E-001
 7.2808505E+001, 9.5989189E-001
 7.2905475E+001, 9.6035812E-001
 7.3002445E+001, 9.6170094E-001
 7.3108230E+001, 9.6309062E-001
 7.3205200E+001, 9.6135349E-001
 7.3302170E+001, 9.5924583E-001
 7.3407956E+001, 9.5943109E-001
 7.3504925E+001, 9.6233099E-001
 7.3601895E+001, 9.6287991E-001
 7.3700628E+001, 9.6504425E-001
 7.3807295E+001, 9.6637832E-001
 7.3904265E+001, 9.6669418E-001
 7.4001235E+001, 9.6723067E-001
 7.4107902E+001, 9.6896156E-001
 7.4204872E+001, 9.7481643E-001
 7.4301842E+001, 9.7757119E-001
 7.4408509E+001, 9.7525348E-001
 7.4505479E+001, 9.7411511E-001
 7.4602449E+001, 9.6959955E-001
 7.4708080E+001, 9.5685428E-001
 7.4803359E+001, 9.4922675E-001
 7.4907300E+001, 9.5028493E-001
 7.5002579E+001, 9.5440569E-001
 7.5106520E+001, 9.5927285E-001
 7.5201799E+001, 9.6026270E-001
 7.5305739E+001, 9.5915810E-001
 7.5401018E+001, 9.5765214E-001
 7.5507558E+001, 9.6057271E-001
 7.5602837E+001, 9.6594768E-001
 7.5707644E+001, 9.6974891E-001
 7.5802923E+001, 9.7129296E-001
 7.5907730E+001, 9.6935351E-001
 7.6003009E+001, 9.7079267E-001
 7.6107815E+001, 9.7332115E-001
 7.6203095E+001, 9.7502629E-001
 7.6307901E+001, 9.7908830E-001
 7.6403180E+001, 9.8189755E-001
 7.6507987E+001, 9.7565189E-001
 7.6603266E+001, 9.7004026E-001
 7.6704419E+001, 9.7100938E-001
 7.6804743E+001, 9.6884659E-001
 7.6905067E+001, 9.6813582E-001
 7.7006303E+001, 9.6478571E-001
 7.7106627E+001, 9.5959755E-001
 7.7202901E+001, 9.5955871E-001
 7.7302118E+001, 9.6321874E-001
 7.7401336E+001, 9.6831920E-001
 7.7500553E+001, 9.6973689E-001
 7.7608790E+001, 9.6947962E-001
 7.7708008E+001, 9.6876154E-001
 7.7807225E+001, 9.6979906E-001
 7.7906442E+001, 9.7377085E-001
 7.8009268E+001, 9.7566611E-001
 7.8108485E+001, 9.7279836E-001
 7.8207702E+001, 9.6683584E-001
 7.8304597E+001, 9.6051251E-001
 7.8400961E+001, 9.5493164E-001
 7.8506085E+001, 9.5041130E-001
 7.8602448E+001, 9.5243262E-001
 7.8707572E+001, 9.5253683E-001
 7.8803936E+001, 9.5136201E-001
 7.8902052E+001, 9.5205757E-001
 7.9008052E+001, 9.5042279E-001
 7.9104415E+001, 9.4822578E-001
 7.9200779E+001, 9.4613321E-001
 7.9306779E+001, 9.4454192E-001
 7.9405146E+001, 9.4574802E-001
 7.9502170E+001, 9.4917123E-001
 7.9603376E+001, 9.5229894E-001
 7.9704583E+001, 9.5415263E-001
 7.9805789E+001, 9.5623227E-001
 7.9906995E+001, 9.5776256E-001
 8.0008201E+001, 9.5920872E-001
 8.0100207E+001, 9.5869120E-001
 8.0201414E+001, 9.6524709E-001
 8.0302620E+001, 9.7517190E-001
 8.0403826E+001, 9.7570253E-001
 8.0505032E+001, 9.7387250E-001
 8.0606239E+001, 9.7028454E-001
 8.0707445E+001, 9.6782286E-001
 8.0808651E+001, 9.6370146E-001
 8.0900657E+001, 9.6407970E-001
 8.1001863E+001, 9.6868683E-001
 8.1103070E+001, 9.6992447E-001
 8.1204276E+001, 9.6664923E-001
 8.1305482E+001, 9.6539322E-001
 8.1406689E+001, 9.6679183E-001
 8.1507895E+001, 9.6612757E-001
 8.1609101E+001, 9.6516084E-001
 8.1701107E+001, 9.6217207E-001
 8.1802313E+001, 9.6034823E-001
 8.1903520E+001, 9.6203017E-001
 8.2004726E+001, 9.6201078E-001
 8.2105932E+001, 9.6294436E-001
 8.2207138E+001, 9.6224854E-001
 8.2308345E+001, 9.6360437E-001
 8.2400351E+001, 9.6408904E-001
 8.2501557E+001, 9.6626917E-001
 8.2602763E+001, 9.6684216E-001
 8.2703969E+001, 9.6618326E-001
 8.2805176E+001, 9.6938802E-001
 8.2906382E+001, 9.7290079E-001
 8.3007588E+001, 9.7480577E-001
 8.3108795E+001, 9.7308130E-001
 8.3200800E+001, 9.6758034E-001
 8.3302007E+001, 9.5709917E-001
 8.3403213E+001, 9.5461380E-001
 8.3504419E+001, 9.6375287E-001
 8.3605626E+001, 9.6469074E-001
 8.3706832E+001, 9.5793813E-001
 8.3808038E+001, 9.5355772E-001
 8.3900044E+001, 9.5270309E-001
 8.4001250E+001, 9.5520251E-001
 8.4102457E+001, 9.5879067E-001
 8.4203663E+001, 9.5896089E-001
 8.4304869E+001, 9.5726877E-001
 8.4406075E+001, 9.5847082E-001
 8.4507282E+001, 9.5568200E-001
 8.4608488E+001, 9.5635633E-001
 8.4700494E+001, 9.5690333E-001
 8.4801700E+001, 9.6016513E-001
 8.4902906E+001, 9.6341660E-001
 8.5004113E+001, 9.6317185E-001
 8.5105319E+001, 9.5749244E-001
 8.5206525E+001, 9.5393029E-001
 8.5307732E+001, 9.5733383E-001
 8.5408938E+001, 9.6411323E-001
 8.5500944E+001, 9.6825992E-001
 8.5602150E+001, 9.7395867E-001
 8.5703356E+001, 9.7388226E-001
 8.5804563E+001, 9.6839155E-001
 8.5905769E+001, 9.6677923E-001
 8.6006975E+001, 9.7078452E-001
 8.6108182E+001, 9.7893782E-001
 8.6200187E+001, 9.7822901E-001
 8.6301394E+001, 9.6897131E-001
 8.6402600E+001, 9.6459910E-001
 8.6503806E+001, 9.6179708E-001
 8.6605012E+001, 9.5878679E-001
 8.6706219E+001, 9.5851901E-001
 8.6807425E+001, 9.6011061E-001
 8.6908631E+001, 9.6300806E-001
 8.7000637E+001, 9.6399003E-001
 8.7101843E+001, 9.6279959E-001
 8.7203050E+001, 9.6624671E-001
 8.7304256E+001, 9.6831885E-001
 8.7405462E+001, 9.6704651E-001
 8.7506669E+001, 9.7041992E-001
 8.7607875E+001, 9.7321289E-001
 8.7709081E+001, 9.7325736E-001
 8.7801087E+001, 9.7475707E-001
 8.7902293E+001, 9.7789722E-001
 8.8003500E+001, 9.8324754E-001
 8.8104706E+001, 9.8150600E-001
 8.8205912E+001, 9.7689097E-001
 8.8307119E+001, 9.7202132E-001
 8.8408325E+001, 9.6936695E-001
 8.8500331E+001, 9.6609632E-001
 8.8601537E+001, 9.6352315E-001
 8.8702743E+001, 9.6381107E-001
 8.8803949E+001, 9.6289589E-001
 8.8905156E+001, 9.6611758E-001
 8.9006362E+001, 9.6547334E-001
 8.9107568E+001, 9.6478920E-001
 8.9208775E+001, 9.6834965E-001
 8.9300780E+001, 9.7196153E-001
 8.9401987E+001, 9.7450232E-001
 8.9503193E+001, 9.7474205E-001
 8.9604399E+001, 9.7123413E-001
 8.9705606E+001, 9.7079999E-001
 8.9806812E+001, 9.7231914E-001
 8.9908018E+001, 9.6728857E-001
 9.0000024E+001, 9.6116303E-001
 9.0101230E+001, 9.5535115E-001
 9.0202437E+001, 9.5226937E-001
 9.0303643E+001, 9.5333450E-001
 9.0404849E+001, 9.5573086E-001
 9.0506056E+001, 9.5757443E-001
 9.0607262E+001, 9.5515313E-001
 9.0706454E+001, 9.5212447E-001
 9.0800677E+001, 9.5442131E-001
 9.0908829E+001, 9.6202767E-001
 9.1007969E+001, 9.6467209E-001
 9.1107108E+001, 9.5838390E-001
 9.1206247E+001, 9.5960568E-001
 9.1305387E+001, 9.5969250E-001
 9.1404526E+001, 9.5894039E-001
 9.1501863E+001, 9.5549992E-001
 9.1601003E+001, 9.5562315E-001
 9.1700142E+001, 9.6001010E-001
 9.1807918E+001, 9.6293744E-001
 9.1905779E+001, 9.6310913E-001
 9.2008979E+001, 9.6152507E-001
 9.2106841E+001, 9.6030962E-001
 9.2204703E+001, 9.5990667E-001
 9.2303150E+001, 9.6306176E-001
 9.2406782E+001, 9.6366429E-001
 9.2503506E+001, 9.6048014E-001
 9.2608002E+001, 9.5548314E-001
 9.2702999E+001, 9.5243828E-001
 9.2807495E+001, 9.5173408E-001
 9.2902492E+001, 9.5509361E-001
 9.3006988E+001, 9.6028778E-001
 9.3101985E+001, 9.6416920E-001
 9.3206481E+001, 9.6484475E-001
 9.3301478E+001, 9.6499137E-001
 9.3405974E+001, 9.6427003E-001
 9.3500970E+001, 9.6953904E-001
 9.3605467E+001, 9.7870699E-001
 9.3700463E+001, 9.8100508E-001
 9.3804960E+001, 9.7738226E-001
 9.3909456E+001, 9.7156960E-001
 9.4004452E+001, 9.6864197E-001
 9.4108949E+001, 9.6587534E-001
 9.4203945E+001, 9.6359972E-001
 9.4308442E+001, 9.6381724E-001
 9.4406802E+001, 9.6301575E-001
 9.4502594E+001, 9.6182147E-001
 9.4605166E+001, 9.6056039E-001
 9.4707739E+001, 9.6031766E-001
 9.4800987E+001, 9.5936473E-001
 9.4903560E+001, 9.6234607E-001
 9.5006133E+001, 9.6104342E-001
 9.5108706E+001, 9.6037217E-001
 9.5201954E+001, 9.6190011E-001
 9.5304527E+001, 9.6141000E-001
 9.5407099E+001, 9.6332655E-001
 9.5500347E+001, 9.6943539E-001
 9.5602920E+001, 9.7489539E-001
 9.5710155E+001, 9.7284851E-001
 9.5802471E+001, 9.6820506E-001
 9.5905044E+001, 9.6485864E-001
 9.6007617E+001, 9.6470470E-001
 9.6110189E+001, 9.7059751E-001
 9.6202505E+001, 9.7664906E-001
 9.6305078E+001, 9.7701116E-001
 9.6407651E+001, 9.7390474E-001
 9.6510223E+001, 9.7149454E-001
 9.6602539E+001, 9.6593811E-001
 9.6705112E+001, 9.6424235E-001
 9.6807685E+001, 9.6429531E-001
 9.6900000E+001, 9.6391836E-001
 9.7002573E+001, 9.6298014E-001
 9.7108677E+001, 9.6461388E-001
 9.7200040E+001, 9.6768704E-001
 9.7300540E+001, 9.6634257E-001
 9.7401039E+001, 9.6423200E-001
 9.7501539E+001, 9.6313994E-001
 9.7602038E+001, 9.6376775E-001
 9.7702538E+001, 9.6673353E-001
 9.7803037E+001, 9.6787942E-001
 9.7903537E+001, 9.7064379E-001
 9.8004036E+001, 9.7365293E-001
 9.8104536E+001, 9.7160045E-001
 9.8205035E+001, 9.7044843E-001
 9.8305535E+001, 9.7166560E-001
 9.8406034E+001, 9.7009026E-001
 9.8506534E+001, 9.7085043E-001
 9.8607033E+001, 9.7085698E-001
 9.8707533E+001, 9.6826641E-001
 9.8808032E+001, 9.6762907E-001
 9.8908532E+001, 9.6480065E-001
 9.9009031E+001, 9.6343499E-001
 9.9100395E+001, 9.6469060E-001
 9.9200894E+001, 9.6543079E-001
 9.9301394E+001, 9.6611485E-001
 9.9401893E+001, 9.6923705E-001
 9.9502393E+001, 9.7014090E-001
 9.9601978E+001, 9.7361248E-001
 9.9702478E+001, 9.7716224E-001
 9.9802977E+001, 9.7942020E-001
 9.9903477E+001, 9.7939746E-001
 1.0000000E+002, 9.7527993E-001
