Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 1.330E+00, 2.720E+00, 3.736E+00, 2.132E+01, 1.290E+03, 4.147E+00, 6.618E+00, 0.000E+00, 3.554E-02, 0.000E+00, 1.015E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.340E+03
    1, 3.234E+00, 2.970E+00, 3.763E+00, 2.361E+01, 1.290E+03, 4.621E+00, 3.990E+00, 0.000E+00, 3.389E-02, 0.000E+00, 8.014E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.340E+03
    2, 3.522E+00, 3.777E+00, 4.369E+00, 2.499E+01, 1.291E+03, 4.174E+00, 4.360E+00, 0.000E+00, 3.153E-02, 0.000E+00, 4.001E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.340E+03
    3, 3.469E+00, 2.651E+00, 3.660E+00, 2.112E+01, 1.290E+03, 4.111E+00, 4.464E+00, 0.000E+00, 3.972E-02, 0.000E+00, 1.045E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.340E+03
