s,m/s
 6.8065925E+000, 9.7830550E-001
 6.9098058E+000, 9.7617658E-001
 7.0026978E+000, 9.7511693E-001
 7.1059112E+000, 9.7329575E-001
 7.2091245E+000, 9.7017246E-001
 7.3020166E+000, 9.6728804E-001
 7.4052299E+000, 9.6775587E-001
 7.5000295E+000, 9.7030947E-001
 7.6019952E+000, 9.7355147E-001
 7.7039609E+000, 9.7296427E-001
 7.8059266E+000, 9.7012631E-001
 7.9078924E+000, 9.6521070E-001
 8.0005885E+000, 9.6248990E-001
 8.1025542E+000, 9.6393688E-001
 8.2045199E+000, 9.7033676E-001
 8.3064856E+000, 9.7453752E-001
 8.4084514E+000, 9.7723090E-001
 8.5011475E+000, 9.7246727E-001
 8.6031132E+000, 9.6295415E-001
 8.7050789E+000, 9.5986432E-001
 8.8070446E+000, 9.6412248E-001
 8.9090104E+000, 9.6784801E-001
 9.0044874E+000, 9.6469077E-001
 9.1064531E+000, 9.6189887E-001
 9.2084188E+000, 9.5875110E-001
 9.3058700E+000, 9.5623557E-001
 9.4056173E+000, 9.5714728E-001
 9.5053645E+000, 9.5746795E-001
 9.6051118E+000, 9.5706059E-001
 9.7048591E+000, 9.5097978E-001
 9.8046064E+000, 9.4448739E-001
 9.9043537E+000, 9.4624427E-001
 1.0007384E+001, 9.5073874E-001
 1.0104628E+001, 9.5320238E-001
 1.0201873E+001, 9.5181442E-001
 1.0308842E+001, 9.5373093E-001
 1.0406897E+001, 9.5840987E-001
 1.0504952E+001, 9.6187425E-001
 1.0603008E+001, 9.5975722E-001
 1.0701063E+001, 9.5418625E-001
 1.0808032E+001, 9.5208466E-001
 1.0906087E+001, 9.5307456E-001
 1.1004142E+001, 9.5645095E-001
 1.1102197E+001, 9.5928409E-001
 1.1200252E+001, 9.5909368E-001
 1.1307221E+001, 9.5651719E-001
 1.1405276E+001, 9.5558592E-001
 1.1503331E+001, 9.5161026E-001
 1.1601387E+001, 9.4950083E-001
 1.1708356E+001, 9.5415651E-001
 1.1806411E+001, 9.5822549E-001
 1.1904466E+001, 9.5679018E-001
 1.2007869E+001, 9.5644063E-001
 1.2106851E+001, 9.5881676E-001
 1.2200763E+001, 9.5913313E-001
 1.2305979E+001, 9.6057650E-001
 1.2401630E+001, 9.6236430E-001
 1.2506847E+001, 9.6300754E-001
 1.2602498E+001, 9.6191604E-001
 1.2707715E+001, 9.6360841E-001
 1.2803366E+001, 9.6367905E-001
 1.2908582E+001, 9.6100882E-001
 1.3004234E+001, 9.6079576E-001
 1.3109450E+001, 9.6449692E-001
 1.3205101E+001, 9.6872796E-001
 1.3300753E+001, 9.7125437E-001
 1.3405969E+001, 9.6854236E-001
 1.3501620E+001, 9.6410817E-001
 1.3606837E+001, 9.6240939E-001
 1.3702488E+001, 9.6286296E-001
 1.3807704E+001, 9.6519120E-001
 1.3903356E+001, 9.6570180E-001
 1.4008572E+001, 9.6518007E-001
 1.4103129E+001, 9.6238027E-001
 1.4204778E+001, 9.5812369E-001
 1.4305581E+001, 9.5748210E-001
 1.4408077E+001, 9.5930117E-001
 1.4501256E+001, 9.6284234E-001
 1.4603752E+001, 9.6141567E-001
 1.4706249E+001, 9.5684040E-001
 1.4808745E+001, 9.5219238E-001
 1.4901924E+001, 9.5313532E-001
 1.5004493E+001, 9.5716806E-001
 1.5103980E+001, 9.6114772E-001
 1.5202638E+001, 9.6184890E-001
 1.5302954E+001, 9.5969337E-001
 1.5403270E+001, 9.5904558E-001
 1.5503586E+001, 9.5981382E-001
 1.5603903E+001, 9.5569041E-001
 1.5704219E+001, 9.5402270E-001
 1.5804535E+001, 9.5543477E-001
 1.5904851E+001, 9.5363098E-001
 1.6005167E+001, 9.5330753E-001
 1.6105483E+001, 9.5631974E-001
 1.6202151E+001, 9.5887945E-001
 1.6302468E+001, 9.5971517E-001
 1.6402784E+001, 9.5845562E-001
 1.6503100E+001, 9.5943403E-001
 1.6603416E+001, 9.5869304E-001
 1.6703732E+001, 9.6106249E-001
 1.6804048E+001, 9.6538288E-001
 1.6904364E+001, 9.6648323E-001
 1.7004681E+001, 9.6907161E-001
 1.7104997E+001, 9.7131246E-001
 1.7205313E+001, 9.6875322E-001
 1.7305629E+001, 9.6332311E-001
 1.7405945E+001, 9.6111106E-001
 1.7506261E+001, 9.5775761E-001
 1.7606577E+001, 9.5558268E-001
 1.7706894E+001, 9.5669606E-001
 1.7807210E+001, 9.5752104E-001
 1.7907526E+001, 9.5766126E-001
 1.8007842E+001, 9.5636705E-001
 1.8108158E+001, 9.5609138E-001
 1.8204271E+001, 9.5870622E-001
 1.8303061E+001, 9.5934573E-001
 1.8401851E+001, 9.6070137E-001
 1.8500641E+001, 9.6256959E-001
 1.8608412E+001, 9.6286124E-001
 1.8707202E+001, 9.6403376E-001
 1.8805992E+001, 9.6183499E-001
 1.8904781E+001, 9.6186446E-001
 1.9003571E+001, 9.6386615E-001
 1.9102361E+001, 9.6444877E-001
 1.9201151E+001, 9.6247990E-001
 1.9300839E+001, 9.5660591E-001
 1.9409508E+001, 9.4987632E-001
 1.9508298E+001, 9.5017301E-001
 1.9607088E+001, 9.5157186E-001
 1.9705877E+001, 9.5186454E-001
 1.9804667E+001, 9.5230931E-001
 1.9903457E+001, 9.5266685E-001
 2.0008104E+001, 9.5226339E-001
 2.0104030E+001, 9.5064775E-001
 2.0205188E+001, 9.5347431E-001
 2.0301114E+001, 9.5944859E-001
 2.0406633E+001, 9.6565584E-001
 2.0502559E+001, 9.6569258E-001
 2.0608078E+001, 9.6398325E-001
 2.0704004E+001, 9.6880134E-001
 2.0809523E+001, 9.7151402E-001
 2.0905449E+001, 9.7209163E-001
 2.1001375E+001, 9.6972268E-001
 2.1103356E+001, 9.7037704E-001
 2.1204316E+001, 9.7012373E-001
 2.1306117E+001, 9.7053607E-001
 2.1407919E+001, 9.6837364E-001
 2.1500466E+001, 9.6232172E-001
 2.1602267E+001, 9.5688197E-001
 2.1704069E+001, 9.5441816E-001
 2.1805871E+001, 9.5922338E-001
 2.1907672E+001, 9.6415838E-001
 2.2006697E+001, 9.6293122E-001
 2.2108499E+001, 9.5880286E-001
 2.2200120E+001, 9.5802209E-001
 2.2301922E+001, 9.5552913E-001
 2.2403723E+001, 9.5539146E-001
 2.2505525E+001, 9.6055570E-001
 2.2607327E+001, 9.6267987E-001
 2.2709128E+001, 9.6235628E-001
 2.2800750E+001, 9.6332918E-001
 2.2902551E+001, 9.6753999E-001
 2.3004353E+001, 9.7310316E-001
 2.3106154E+001, 9.7482491E-001
 2.3207956E+001, 9.7288370E-001
 2.3309757E+001, 9.6991536E-001
 2.3406814E+001, 9.6443752E-001
 2.3505748E+001, 9.6158132E-001
 2.3604682E+001, 9.6086650E-001
 2.3703616E+001, 9.6227095E-001
 2.3802550E+001, 9.6368149E-001
 2.3901484E+001, 9.6388726E-001
 2.4000418E+001, 9.6642294E-001
 2.4108346E+001, 9.6610936E-001
 2.4207279E+001, 9.6265803E-001
 2.4306213E+001, 9.6118130E-001
 2.4408745E+001, 9.6471358E-001
 2.4507679E+001, 9.6761819E-001
 2.4606613E+001, 9.6720303E-001
 2.4705546E+001, 9.6563583E-001
 2.4804480E+001, 9.5979390E-001
 2.4903414E+001, 9.5726901E-001
 2.5002348E+001, 9.5545413E-001
 2.5101282E+001, 9.5694272E-001
 2.5200216E+001, 9.5984166E-001
 2.5309043E+001, 9.6125332E-001
 2.5407977E+001, 9.6149099E-001
 2.5506911E+001, 9.6138752E-001
 2.5606752E+001, 9.6129234E-001
 2.5704100E+001, 9.6487036E-001
 2.5800571E+001, 9.6896074E-001
 2.5906689E+001, 9.6990557E-001
 2.6003161E+001, 9.6836432E-001
 2.6109279E+001, 9.6784538E-001
 2.6205750E+001, 9.6598216E-001
 2.6302221E+001, 9.6598534E-001
 2.6408339E+001, 9.6915325E-001
 2.6504810E+001, 9.7262854E-001
 2.6601281E+001, 9.7392319E-001
 2.6707400E+001, 9.7125397E-001
 2.6803871E+001, 9.6724571E-001
 2.6900342E+001, 9.6350718E-001
 2.7006460E+001, 9.6165117E-001
 2.7102931E+001, 9.6346138E-001
 2.7209050E+001, 9.6487067E-001
 2.7305521E+001, 9.6573661E-001
 2.7401992E+001, 9.6591798E-001
 2.7508110E+001, 9.6592764E-001
 2.7604581E+001, 9.6688522E-001
 2.7701052E+001, 9.6650818E-001
 2.7807171E+001, 9.6896961E-001
 2.7903642E+001, 9.7135919E-001
 2.8000113E+001, 9.7175279E-001
 2.8106231E+001, 9.7282452E-001
 2.8202702E+001, 9.7377256E-001
 2.8308820E+001, 9.7347536E-001
 2.8405292E+001, 9.7266391E-001
 2.8501763E+001, 9.7375779E-001
 2.8607881E+001, 9.7442528E-001
 2.8704352E+001, 9.7102297E-001
 2.8800823E+001, 9.6691499E-001
 2.8906941E+001, 9.6736610E-001
 2.9003412E+001, 9.6455822E-001
 2.9109531E+001, 9.6057850E-001
 2.9206002E+001, 9.5820699E-001
 2.9302473E+001, 9.5984977E-001
 2.9408591E+001, 9.6240572E-001
 2.9505062E+001, 9.6285633E-001
 2.9601533E+001, 9.6336587E-001
 2.9707652E+001, 9.6405062E-001
 2.9804123E+001, 9.6223709E-001
 2.9900594E+001, 9.6109160E-001
 3.0006712E+001, 9.6595065E-001
 3.0103183E+001, 9.7201556E-001
 3.0209302E+001, 9.7310231E-001
 3.0305773E+001, 9.7364909E-001
 3.0402244E+001, 9.7398927E-001
 3.0508362E+001, 9.6802851E-001
 3.0604833E+001, 9.6099892E-001
 3.0701304E+001, 9.5665011E-001
 3.0807423E+001, 9.5463819E-001
 3.0903894E+001, 9.5295156E-001
 3.1000365E+001, 9.5383704E-001
 3.1106483E+001, 9.5110262E-001
 3.1202954E+001, 9.4626816E-001
 3.1309072E+001, 9.4581320E-001
 3.1405544E+001, 9.4793000E-001
 3.1502015E+001, 9.5190467E-001
 3.1608133E+001, 9.5534908E-001
 3.1704604E+001, 9.5682637E-001
 3.1801075E+001, 9.5533937E-001
 3.1904271E+001, 9.5364361E-001
 3.2004875E+001, 9.5603942E-001
 3.2100277E+001, 9.5889616E-001
 3.2205218E+001, 9.6024871E-001
 3.2300619E+001, 9.5896516E-001
 3.2405560E+001, 9.5576818E-001
 3.2500962E+001, 9.5274462E-001
 3.2605903E+001, 9.5406539E-001
 3.2701304E+001, 9.5661577E-001
 3.2806245E+001, 9.5849693E-001
 3.2902405E+001, 9.5586447E-001
 3.3003715E+001, 9.5055995E-001
 3.3105025E+001, 9.5022171E-001
 3.3205751E+001, 9.5503622E-001
 3.3304564E+001, 9.6296258E-001
 3.3403377E+001, 9.6917045E-001
 3.3503014E+001, 9.6738331E-001
 3.3602650E+001, 9.5802771E-001
 3.3702287E+001, 9.5051684E-001
 3.3801923E+001, 9.5289968E-001
 3.3901560E+001, 9.5516792E-001
 3.4001196E+001, 9.5728683E-001
 3.4100833E+001, 9.5560756E-001
 3.4200469E+001, 9.5699265E-001
 3.4300106E+001, 9.5832374E-001
 3.4408800E+001, 9.5702321E-001
 3.4508436E+001, 9.5678342E-001
 3.4608073E+001, 9.5624324E-001
 3.4707709E+001, 9.5574014E-001
 3.4807346E+001, 9.5642195E-001
 3.4906982E+001, 9.6019997E-001
 3.5006619E+001, 9.6191965E-001
 3.5106255E+001, 9.5816273E-001
 3.5205892E+001, 9.5152050E-001
 3.5305528E+001, 9.5159865E-001
 3.5405165E+001, 9.4956692E-001
 3.5504801E+001, 9.4660598E-001
 3.5604438E+001, 9.4798560E-001
 3.5704074E+001, 9.5465431E-001
 3.5803711E+001, 9.6314391E-001
 3.5903347E+001, 9.6426041E-001
 3.6002984E+001, 9.6163297E-001
 3.6102620E+001, 9.6124314E-001
 3.6202257E+001, 9.6222244E-001
 3.6301893E+001, 9.6409700E-001
 3.6401530E+001, 9.5795823E-001
 3.6501166E+001, 9.5162064E-001
 3.6600803E+001, 9.5252111E-001
 3.6700439E+001, 9.5460307E-001
 3.6800076E+001, 9.5753769E-001
 3.6908770E+001, 9.5868236E-001
 3.7008406E+001, 9.5972225E-001
 3.7108043E+001, 9.6147574E-001
 3.7207679E+001, 9.6067663E-001
 3.7307316E+001, 9.5940296E-001
 3.7406952E+001, 9.6151205E-001
 3.7506589E+001, 9.6369784E-001
 3.7606225E+001, 9.6219979E-001
 3.7705862E+001, 9.6203814E-001
 3.7805498E+001, 9.6166909E-001
 3.7905135E+001, 9.6058904E-001
 3.8004771E+001, 9.5679310E-001
 3.8100645E+001, 9.5754313E-001
 3.8205235E+001, 9.6137144E-001
 3.8306338E+001, 9.6380670E-001
 3.8402212E+001, 9.6313717E-001
 3.8507673E+001, 9.6447643E-001
 3.8603547E+001, 9.6945544E-001
 3.8709008E+001, 9.7348616E-001
 3.8804882E+001, 9.7656020E-001
 3.8900756E+001, 9.7355173E-001
 3.9006218E+001, 9.6832377E-001
 3.9102091E+001, 9.6626800E-001
 3.9207553E+001, 9.6476860E-001
 3.9303427E+001, 9.6468667E-001
 3.9408888E+001, 9.6555058E-001
 3.9504762E+001, 9.6845543E-001
 3.9600636E+001, 9.7170758E-001
 3.9706097E+001, 9.7319237E-001
 3.9801971E+001, 9.7149767E-001
 3.9907432E+001, 9.6392181E-001
 4.0003306E+001, 9.6070765E-001
 4.0108767E+001, 9.6162323E-001
 4.0204641E+001, 9.6293957E-001
 4.0300515E+001, 9.6491443E-001
 4.0405976E+001, 9.6462810E-001
 4.0501850E+001, 9.6459571E-001
 4.0607312E+001, 9.6302097E-001
 4.0703185E+001, 9.6204197E-001
 4.0808647E+001, 9.6400342E-001
 4.0904521E+001, 9.6652716E-001
 4.1000395E+001, 9.6892512E-001
 4.1103739E+001, 9.6933430E-001
 4.1200115E+001, 9.6601809E-001
 4.1303313E+001, 9.6428124E-001
 4.1406512E+001, 9.6616749E-001
 4.1500330E+001, 9.6920115E-001
 4.1603529E+001, 9.6536896E-001
 4.1706727E+001, 9.6246430E-001
 4.1800545E+001, 9.5896278E-001
 4.1903744E+001, 9.5465761E-001
 4.2006943E+001, 9.5663013E-001
 4.2100760E+001, 9.6288910E-001
 4.2203959E+001, 9.6411235E-001
 4.2307158E+001, 9.6134614E-001
 4.2400975E+001, 9.5732050E-001
 4.2504174E+001, 9.5328528E-001
 4.2607373E+001, 9.5471418E-001
 4.2701190E+001, 9.5983450E-001
 4.2804389E+001, 9.6489019E-001
 4.2907588E+001, 9.6619044E-001
 4.3001405E+001, 9.5931090E-001
 4.3106776E+001, 9.5456065E-001
 4.3205328E+001, 9.5346838E-001
 4.3306385E+001, 9.5523235E-001
 4.3407441E+001, 9.5782454E-001
 4.3508498E+001, 9.6056994E-001
 4.3609555E+001, 9.5962993E-001
 4.3700507E+001, 9.5591581E-001
 4.3801563E+001, 9.5044997E-001
 4.3902620E+001, 9.4948656E-001
 4.4002424E+001, 9.5254188E-001
 4.4108656E+001, 9.5637024E-001
 4.4204265E+001, 9.5878123E-001
 4.4301645E+001, 9.6122083E-001
 4.4408762E+001, 9.6432736E-001
 4.4506141E+001, 9.6365884E-001
 4.4603521E+001, 9.6259539E-001
 4.4700900E+001, 9.6378915E-001
 4.4808017E+001, 9.6400893E-001
 4.4905397E+001, 9.6347437E-001
 4.5002776E+001, 9.6277242E-001
 4.5100156E+001, 9.6325622E-001
 4.5204994E+001, 9.6229597E-001
 4.5308176E+001, 9.6022969E-001
 4.5402760E+001, 9.5973265E-001
 4.5500782E+001, 9.5834648E-001
 4.5604824E+001, 9.5635542E-001
 4.5708866E+001, 9.5532121E-001
 4.5803450E+001, 9.5738299E-001
 4.5907491E+001, 9.5983796E-001
 4.6002075E+001, 9.5910189E-001
 4.6106117E+001, 9.5886024E-001
 4.6200700E+001, 9.6016409E-001
 4.6304742E+001, 9.6125137E-001
 4.6408784E+001, 9.6257437E-001
 4.6500530E+001, 9.6426574E-001
 4.6600044E+001, 9.6836084E-001
 4.6702038E+001, 9.7504884E-001
 4.6804033E+001, 9.8241764E-001
 4.6906028E+001, 9.8057110E-001
 4.7009877E+001, 9.7207037E-001
 4.7101672E+001, 9.6430805E-001
 4.7203667E+001, 9.6010710E-001
 4.7305661E+001, 9.5860460E-001
 4.7402917E+001, 9.6309266E-001
 4.7502078E+001, 9.6510446E-001
 4.7601239E+001, 9.6361086E-001
 4.7700400E+001, 9.6630031E-001
 4.7808575E+001, 9.6660823E-001
 4.7907736E+001, 9.6246510E-001
 4.8006897E+001, 9.5861316E-001
 4.8106058E+001, 9.5704881E-001
 4.8205220E+001, 9.5836801E-001
 4.8304381E+001, 9.6114124E-001
 4.8403542E+001, 9.6455827E-001
 4.8501801E+001, 9.6593461E-001
 4.8600962E+001, 9.6597998E-001
 4.8700123E+001, 9.6288618E-001
 4.8807124E+001, 9.5761753E-001
 4.8904783E+001, 9.5049420E-001
 4.9002441E+001, 9.4800722E-001
 4.9106088E+001, 9.5399842E-001
 4.9204707E+001, 9.5910843E-001
 4.9308264E+001, 9.5797827E-001
 4.9402406E+001, 9.5277267E-001
 4.9505962E+001, 9.5315884E-001
 4.9600105E+001, 9.5467253E-001
 4.9703661E+001, 9.4947241E-001
 4.9807217E+001, 9.4873502E-001
 4.9901360E+001, 9.5234977E-001
 5.0004916E+001, 9.5398011E-001
 5.0108472E+001, 9.5600958E-001
 5.0202615E+001, 9.5656987E-001
 5.0306171E+001, 9.5692693E-001
 5.0400313E+001, 9.5795203E-001
 5.0503870E+001, 9.5432496E-001
 5.0607426E+001, 9.5248880E-001
 5.0701568E+001, 9.5741298E-001
 5.0805125E+001, 9.6334692E-001
 5.0908681E+001, 9.6849509E-001
 5.1002823E+001, 9.7175983E-001
 5.1106380E+001, 9.7257697E-001
 5.1200522E+001, 9.6936149E-001
 5.1304078E+001, 9.6591726E-001
 5.1407635E+001, 9.6784621E-001
 5.1501777E+001, 9.7778834E-001
 5.1605333E+001, 9.8417872E-001
 5.1708890E+001, 9.7962732E-001
 5.1803032E+001, 9.6956293E-001
 5.1906588E+001, 9.6362737E-001
 5.2000730E+001, 9.6035520E-001
 5.2104287E+001, 9.5842873E-001
 5.2207843E+001, 9.6110765E-001
 5.2301985E+001, 9.6079073E-001
 5.2405542E+001, 9.5875768E-001
 5.2509098E+001, 9.5810040E-001
 5.2603240E+001, 9.5919228E-001
 5.2706797E+001, 9.6025222E-001
 5.2800939E+001, 9.6086865E-001
 5.2904495E+001, 9.6111829E-001
 5.3008052E+001, 9.6164062E-001
 5.3102194E+001, 9.6436938E-001
 5.3205751E+001, 9.6746424E-001
 5.3309307E+001, 9.7095998E-001
 5.3403449E+001, 9.7329724E-001
 5.3507006E+001, 9.7281464E-001
 5.3601148E+001, 9.6603788E-001
 5.3704704E+001, 9.6434919E-001
 5.3808261E+001, 9.6225369E-001
 5.3902403E+001, 9.6189973E-001
 5.4005959E+001, 9.6186114E-001
 5.4100101E+001, 9.6285550E-001
 5.4203658E+001, 9.6319808E-001
 5.4307214E+001, 9.6141670E-001
 5.4401356E+001, 9.5851227E-001
 5.4504913E+001, 9.6111674E-001
 5.4608469E+001, 9.6380338E-001
 5.4702611E+001, 9.6430340E-001
 5.4806168E+001, 9.6566907E-001
 5.4900310E+001, 9.6740787E-001
 5.5003866E+001, 9.6708437E-001
 5.5107423E+001, 9.6464166E-001
 5.5201565E+001, 9.6452435E-001
 5.5305121E+001, 9.6774299E-001
 5.5408678E+001, 9.6970468E-001
 5.5501879E+001, 9.6789641E-001
 5.5605435E+001, 9.6635643E-001
 5.5708991E+001, 9.6529076E-001
 5.5802192E+001, 9.6520472E-001
 5.5905749E+001, 9.6507320E-001
 5.6009305E+001, 9.6654607E-001
 5.6102506E+001, 9.6987650E-001
 5.6209594E+001, 9.6966868E-001
 5.6301157E+001, 9.6921778E-001
 5.6402893E+001, 9.6618706E-001
 5.6504629E+001, 9.6443576E-001
 5.6606051E+001, 9.6126263E-001
 5.6706425E+001, 9.5724921E-001
 5.6806798E+001, 9.5354900E-001
 5.6907172E+001, 9.5090691E-001
 5.7007545E+001, 9.5066250E-001
 5.7107918E+001, 9.5329008E-001
 5.7208292E+001, 9.5631351E-001
 5.7308665E+001, 9.5854105E-001
 5.7409039E+001, 9.5756811E-001
 5.7500287E+001, 9.5501121E-001
 5.7600660E+001, 9.5638859E-001
 5.7701034E+001, 9.5480545E-001
 5.7801407E+001, 9.4890426E-001
 5.7901781E+001, 9.4839635E-001
 5.8002154E+001, 9.5042982E-001
 5.8102527E+001, 9.5107430E-001
 5.8202901E+001, 9.5124798E-001
 5.8303274E+001, 9.5534419E-001
 5.8403648E+001, 9.6076644E-001
 5.8504021E+001, 9.6372667E-001
 5.8604394E+001, 9.6536216E-001
 5.8707505E+001, 9.6623984E-001
 5.8807879E+001, 9.6803241E-001
 5.8908252E+001, 9.7381617E-001
 5.9008625E+001, 9.8225801E-001
 5.9108999E+001, 9.8296965E-001
 5.9201865E+001, 9.7893774E-001
 5.9300479E+001, 9.7115458E-001
 5.9408057E+001, 9.6629949E-001
 5.9506671E+001, 9.6412572E-001
 5.9605285E+001, 9.5931199E-001
 5.9703898E+001, 9.5640013E-001
 5.9802512E+001, 9.5632271E-001
 5.9901126E+001, 9.5808364E-001
 6.0008704E+001, 9.5751355E-001
 6.0107318E+001, 9.5717749E-001
 6.0205932E+001, 9.5699354E-001
 6.0304545E+001, 9.5737003E-001
 6.0403159E+001, 9.5938764E-001
 6.0507152E+001, 9.6027862E-001
 6.0605765E+001, 9.6272738E-001
 6.0704379E+001, 9.6336953E-001
 6.0802993E+001, 9.6100871E-001
 6.0901606E+001, 9.5835806E-001
 6.1000220E+001, 9.5810348E-001
 6.1108695E+001, 9.6138305E-001
 6.1207309E+001, 9.6313758E-001
 6.1305923E+001, 9.6721810E-001
 6.1404536E+001, 9.7164714E-001
 6.1503150E+001, 9.7304275E-001
 6.1601764E+001, 9.7293611E-001
 6.1700377E+001, 9.7137709E-001
 6.1808852E+001, 9.7451677E-001
 6.1907466E+001, 9.7334701E-001
 6.2006080E+001, 9.7215960E-001
 6.2104693E+001, 9.7256441E-001
 6.2203307E+001, 9.7039454E-001
 6.2301921E+001, 9.6565276E-001
 6.2400535E+001, 9.6207819E-001
 6.2509010E+001, 9.6013259E-001
 6.2607623E+001, 9.5809489E-001
 6.2706237E+001, 9.5719393E-001
 6.2804851E+001, 9.6070421E-001
 6.2903464E+001, 9.6208394E-001
 6.3006780E+001, 9.6022432E-001
 6.3103905E+001, 9.6294144E-001
 6.3201913E+001, 9.6659266E-001
 6.3308750E+001, 9.7038212E-001
 6.3405875E+001, 9.7397478E-001
 6.3503000E+001, 9.7478317E-001
 6.3600125E+001, 9.7089930E-001
 6.3706962E+001, 9.6760463E-001
 6.3804087E+001, 9.6480002E-001
 6.3901212E+001, 9.6645360E-001
 6.4008049E+001, 9.7030681E-001
 6.4105174E+001, 9.7256620E-001
 6.4202299E+001, 9.7082542E-001
 6.4309136E+001, 9.6784113E-001
 6.4406261E+001, 9.6496556E-001
 6.4503386E+001, 9.6256864E-001
 6.4600511E+001, 9.6291976E-001
 6.4707348E+001, 9.6624245E-001
 6.4804473E+001, 9.6995232E-001
 6.4901598E+001, 9.6894665E-001
 6.5008435E+001, 9.6006017E-001
 6.5105560E+001, 9.5441575E-001
 6.5202685E+001, 9.5162629E-001
 6.5309522E+001, 9.5226824E-001
 6.5406178E+001, 9.5686240E-001
 6.5501816E+001, 9.5797987E-001
 6.5606149E+001, 9.5839967E-001
 6.5705264E+001, 9.5712685E-001
 6.5800902E+001, 9.5181200E-001
 6.5906104E+001, 9.4761517E-001
 6.6001742E+001, 9.5021233E-001
 6.6106943E+001, 9.5745932E-001
 6.6202581E+001, 9.6493668E-001
 6.6307783E+001, 9.7003204E-001
 6.6402453E+001, 9.6863328E-001
 6.6502160E+001, 9.5849481E-001
 6.6606165E+001, 9.5178435E-001
 6.6700715E+001, 9.5037511E-001
 6.6804720E+001, 9.5279617E-001
 6.6908726E+001, 9.5696634E-001
 6.7003276E+001, 9.5608259E-001
 6.7107281E+001, 9.5339525E-001
 6.7201831E+001, 9.5125986E-001
 6.7305836E+001, 9.5122657E-001
 6.7400386E+001, 9.5658379E-001
 6.7504391E+001, 9.6210697E-001
 6.7608396E+001, 9.5697419E-001
 6.7702946E+001, 9.5175379E-001
 6.7806952E+001, 9.5023195E-001
 6.7901502E+001, 9.4637427E-001
 6.8005507E+001, 9.4944933E-001
 6.8100057E+001, 9.5880603E-001
 6.8204062E+001, 9.6174853E-001
 6.8308067E+001, 9.5426210E-001
 6.8402617E+001, 9.4692646E-001
 6.8506622E+001, 9.4231373E-001
 6.8601172E+001, 9.4386314E-001
 6.8705178E+001, 9.4971432E-001
 6.8809183E+001, 9.5407229E-001
 6.8903733E+001, 9.5321838E-001
 6.9007738E+001, 9.5352715E-001
 6.9102288E+001, 9.5449074E-001
 6.9206293E+001, 9.5218372E-001
 6.9300843E+001, 9.5016585E-001
 6.9404848E+001, 9.5148235E-001
 6.9508853E+001, 9.5605010E-001
 6.9603404E+001, 9.6015071E-001
 6.9707409E+001, 9.6650909E-001
