s,m/s
 6.8001008E+000, 9.5710312E-001
 6.9016909E+000, 9.6220614E-001
 7.0007342E+000, 9.6326244E-001
 7.1001753E+000, 9.6325741E-001
 7.2012985E+000, 9.6004420E-001
 7.3003801E+000, 9.5678510E-001
 7.4007253E+000, 9.5916412E-001
 7.5010706E+000, 9.6911641E-001
 7.6012301E+000, 9.7254343E-001
 7.7013895E+000, 9.7019860E-001
 7.8019253E+000, 9.6454065E-001
 7.9016510E+000, 9.6154286E-001
 8.0015879E+000, 9.5750684E-001
 8.1008307E+000, 9.4945326E-001
 8.2009380E+000, 9.5446460E-001
 8.3011546E+000, 9.6395165E-001
 8.4007818E+000, 9.6941118E-001
 8.5015872E+000, 9.6580596E-001
 8.6011096E+000, 9.6561404E-001
 8.7019151E+000, 9.6756509E-001
 8.8009192E+000, 9.6429414E-001
 8.9001497E+000, 9.6074758E-001
 9.0011535E+000, 9.6085469E-001
 9.1017993E+000, 9.6388596E-001
 9.2004986E+000, 9.6127193E-001
 9.3004323E+000, 9.5663810E-001
 9.4011694E+000, 9.5338935E-001
 9.5002317E+000, 9.5888289E-001
 9.6014352E+000, 9.6477072E-001
 9.7006147E+000, 9.6582018E-001
 9.8009592E+000, 9.6373838E-001
 9.9006518E+000, 9.6609985E-001
 1.0001576E+001, 9.6992489E-001
 1.0100558E+001, 9.7054645E-001
 1.0201482E+001, 9.7194993E-001
 1.0301824E+001, 9.7034984E-001
 1.0400030E+001, 9.6580495E-001
 1.0501678E+001, 9.6331190E-001
 1.0601371E+001, 9.6430517E-001
 1.0700653E+001, 9.7188388E-001
 1.0802004E+001, 9.7624459E-001
 1.0901286E+001, 9.7755596E-001
 1.1001489E+001, 9.7648000E-001
 1.1101631E+001, 9.7485037E-001
 1.1200548E+001, 9.7135748E-001
 1.1300647E+001, 9.6542295E-001
 1.1401192E+001, 9.6497932E-001
 1.1500856E+001, 9.6794005E-001
 1.1600898E+001, 9.6773919E-001
 1.1701239E+001, 9.6534176E-001
 1.1800399E+001, 9.6520469E-001
 1.1900534E+001, 9.6767786E-001
 1.2000670E+001, 9.6627204E-001
 1.2101042E+001, 9.6792102E-001
 1.2200754E+001, 9.6934665E-001
 1.2300553E+001, 9.6955032E-001
 1.2400127E+001, 9.6493313E-001
 1.2501644E+001, 9.5876784E-001
 1.2601532E+001, 9.6025327E-001
 1.2700580E+001, 9.5737188E-001
 1.2800158E+001, 9.5207663E-001
 1.2901685E+001, 9.5209397E-001
 1.3000642E+001, 9.5647464E-001
 1.3101190E+001, 9.5971904E-001
 1.3200929E+001, 9.5734840E-001
 1.3301335E+001, 9.5726312E-001
 1.3401661E+001, 9.5936875E-001
 1.3500905E+001, 9.5732634E-001
 1.3601276E+001, 9.5412779E-001
 1.3701562E+001, 9.5411228E-001
 1.3800059E+001, 9.5974052E-001
 1.3900533E+001, 9.6181366E-001
 1.4000146E+001, 9.5962581E-001
 1.4100328E+001, 9.5555233E-001
 1.4200692E+001, 9.5777551E-001
 1.4300889E+001, 9.6411210E-001
 1.4401085E+001, 9.6329498E-001
 1.4500168E+001, 9.6493873E-001
 1.4601531E+001, 9.6426497E-001
 1.4700099E+001, 9.6058741E-001
 1.4800988E+001, 9.5498353E-001
 1.4900580E+001, 9.5299085E-001
 1.5000053E+001, 9.5441542E-001
 1.5100646E+001, 9.5964275E-001
 1.5201239E+001, 9.6599324E-001
 1.5301306E+001, 9.6765589E-001
 1.5400929E+001, 9.6722492E-001
 1.5500552E+001, 9.6678949E-001
 1.5601753E+001, 9.6215960E-001
 1.5700240E+001, 9.6134858E-001
 1.5800371E+001, 9.6138492E-001
 1.5901412E+001, 9.6427827E-001
 1.6000884E+001, 9.6569711E-001
 1.6100309E+001, 9.6375467E-001
 1.6200347E+001, 9.6445983E-001
 1.6300568E+001, 9.6306020E-001
 1.6400480E+001, 9.6526118E-001
 1.6500030E+001, 9.6647887E-001
 1.6601064E+001, 9.6669807E-001
 1.6701454E+001, 9.6616798E-001
 1.6800668E+001, 9.6395728E-001
 1.6900274E+001, 9.6069779E-001
 1.7000679E+001, 9.5623082E-001
 1.7101197E+001, 9.5326916E-001
 1.7201073E+001, 9.5131008E-001
 1.7300100E+001, 9.4833634E-001
 1.7401254E+001, 9.4925672E-001
 1.7500222E+001, 9.4705596E-001
 1.7601047E+001, 9.4938205E-001
 1.7701430E+001, 9.5594987E-001
 1.7801106E+001, 9.5905767E-001
 1.7901216E+001, 9.5740638E-001
 1.8001783E+001, 9.5771600E-001
 1.8100589E+001, 9.5705031E-001
 1.8200621E+001, 9.5752303E-001
 1.8301424E+001, 9.5827931E-001
 1.8400244E+001, 9.5977407E-001
 1.8500095E+001, 9.6801250E-001
 1.8600714E+001, 9.7290409E-001
 1.8701499E+001, 9.6558944E-001
 1.8801122E+001, 9.5976148E-001
 1.8900181E+001, 9.5680388E-001
 1.9000379E+001, 9.5667515E-001
 1.9100575E+001, 9.6031423E-001
 1.9200645E+001, 9.5950733E-001
 1.9301001E+001, 9.5899698E-001
 1.9400030E+001, 9.5855140E-001
 1.9500815E+001, 9.5765342E-001
 1.9600148E+001, 9.5943009E-001
 1.9701687E+001, 9.6164539E-001
 1.9800355E+001, 9.6380914E-001
 1.9901089E+001, 9.6769655E-001
 2.0001338E+001, 9.6556980E-001
 2.0100670E+001, 9.6365033E-001
 2.0200014E+001, 9.5991161E-001
 2.0300864E+001, 9.5885303E-001
 2.0401131E+001, 9.5976215E-001
 2.0500515E+001, 9.5726701E-001
 2.0600333E+001, 9.4909757E-001
 2.0700025E+001, 9.4435927E-001
 2.0801465E+001, 9.4854413E-001
 2.0901157E+001, 9.5225014E-001
 2.1001148E+001, 9.5870646E-001
 2.1100660E+001, 9.6280227E-001
 2.1201941E+001, 9.6545662E-001
 2.1301767E+001, 9.6738800E-001
 2.1400809E+001, 9.7124254E-001
 2.1500483E+001, 9.7201378E-001
 2.1600229E+001, 9.6889432E-001
 2.1701161E+001, 9.6640777E-001
 2.1801106E+001, 9.6267242E-001
 2.1900085E+001, 9.5846440E-001
 2.2001485E+001, 9.5706856E-001
 2.2100739E+001, 9.5162482E-001
 2.2200461E+001, 9.5348370E-001
 2.2300022E+001, 9.6042961E-001
 2.2400364E+001, 9.6217479E-001
 2.2500236E+001, 9.5760840E-001
 2.2600613E+001, 9.5268527E-001
 2.2701624E+001, 9.5477964E-001
 2.2800187E+001, 9.5911434E-001
 2.2900406E+001, 9.6129562E-001
 2.3000171E+001, 9.5684988E-001
 2.3101379E+001, 9.5432547E-001
 2.3201348E+001, 9.5634591E-001
 2.3301684E+001, 9.5770039E-001
 2.3401717E+001, 9.5657930E-001
 2.3501604E+001, 9.5379308E-001
 2.3600983E+001, 9.5289827E-001
 2.3700275E+001, 9.5723842E-001
 2.3801174E+001, 9.5724509E-001
 2.3901742E+001, 9.5251943E-001
 2.4001254E+001, 9.5056296E-001
 2.4100292E+001, 9.5244142E-001
 2.4201130E+001, 9.5829890E-001
 2.4300475E+001, 9.5975728E-001
 2.4400430E+001, 9.6053908E-001
 2.4500655E+001, 9.5988043E-001
 2.4600605E+001, 9.5826973E-001
 2.4700554E+001, 9.5894830E-001
 2.4800504E+001, 9.5649466E-001
 2.4900453E+001, 9.6211105E-001
 2.5001160E+001, 9.6829767E-001
 2.5100381E+001, 9.7090281E-001
 2.5201017E+001, 9.6615896E-001
 2.5300985E+001, 9.6767385E-001
 2.5400954E+001, 9.6724996E-001
 2.5500273E+001, 9.6414601E-001
 2.5601191E+001, 9.6017498E-001
 2.5701217E+001, 9.6219887E-001
 2.5801244E+001, 9.6789620E-001
 2.5901099E+001, 9.6546660E-001
 2.6001005E+001, 9.6294338E-001
 2.6101443E+001, 9.5836216E-001
 2.6201054E+001, 9.5660872E-001
 2.6301376E+001, 9.5587088E-001
 2.6401165E+001, 9.6039240E-001
 2.6501322E+001, 9.6303123E-001
 2.6600685E+001, 9.5573264E-001
 2.6701056E+001, 9.5310250E-001
 2.6801332E+001, 9.5433260E-001
 2.6900709E+001, 9.5777407E-001
 2.7000568E+001, 9.5782781E-001
 2.7100281E+001, 9.5414447E-001
 2.7200418E+001, 9.5600298E-001
 2.7301635E+001, 9.5759928E-001
 2.7401515E+001, 9.5400419E-001
 2.7501222E+001, 9.5193342E-001
 2.7601298E+001, 9.4989814E-001
 2.7701042E+001, 9.4913608E-001
 2.7800635E+001, 9.5239619E-001
 2.7901345E+001, 9.4941227E-001
 2.8000138E+001, 9.4574459E-001
 2.8101250E+001, 9.4984995E-001
 2.8200454E+001, 9.5426330E-001
 2.8300232E+001, 9.5434049E-001
 2.8400159E+001, 9.5401578E-001
 2.8501011E+001, 9.5568711E-001
 2.8600746E+001, 9.6009878E-001
 2.8700867E+001, 9.6215320E-001
 2.8800282E+001, 9.6523109E-001
 2.8900311E+001, 9.6747129E-001
 2.9000394E+001, 9.6416326E-001
 2.9100478E+001, 9.6357057E-001
 2.9200561E+001, 9.6484059E-001
 2.9300644E+001, 9.6579854E-001
 2.9400530E+001, 9.6465973E-001
 2.9500628E+001, 9.5665981E-001
 2.9601452E+001, 9.5320325E-001
 2.9700038E+001, 9.5204829E-001
 2.9801309E+001, 9.4771438E-001
 2.9901106E+001, 9.4593529E-001
 3.0000932E+001, 9.4502436E-001
 3.0100377E+001, 9.5206283E-001
 3.0201106E+001, 9.5706480E-001
 3.0301083E+001, 9.4980012E-001
 3.0400847E+001, 9.4186900E-001
 3.0501378E+001, 9.4480259E-001
 3.0601177E+001, 9.5112235E-001
 3.0700713E+001, 9.5383849E-001
 3.0801267E+001, 9.5511972E-001
 3.0900263E+001, 9.5848653E-001
 3.1000529E+001, 9.5902712E-001
 3.1101254E+001, 9.5601467E-001
 3.1200509E+001, 9.5816033E-001
 3.1301399E+001, 9.6310805E-001
 3.1400912E+001, 9.6147051E-001
 3.1501671E+001, 9.5951297E-001
 3.1600389E+001, 9.6424963E-001
 3.1700006E+001, 9.6229293E-001
 3.1801501E+001, 9.6267858E-001
 3.1901118E+001, 9.6100147E-001
 3.2000734E+001, 9.6012836E-001
 3.2100094E+001, 9.6025177E-001
 3.2201773E+001, 9.6068416E-001
 3.2300125E+001, 9.6060902E-001
 3.2401083E+001, 9.5972385E-001
 3.2500923E+001, 9.5895638E-001
 3.2601492E+001, 9.6148226E-001
 3.2701722E+001, 9.6397735E-001
 3.2800811E+001, 9.6303139E-001
 3.2901466E+001, 9.5821573E-001
 3.3000134E+001, 9.5601008E-001
 3.3101353E+001, 9.5576364E-001
 3.3201058E+001, 9.5286961E-001
 3.3300259E+001, 9.5306588E-001
 3.3401630E+001, 9.5377448E-001
 3.3501226E+001, 9.5190062E-001
 3.3600664E+001, 9.5470002E-001
 3.3700756E+001, 9.5315498E-001
 3.3800140E+001, 9.4855183E-001
 3.3900721E+001, 9.4683528E-001
 3.4000145E+001, 9.4507407E-001
 3.4101187E+001, 9.4662068E-001
 3.4200076E+001, 9.5052587E-001
 3.4300875E+001, 9.4863677E-001
 3.4400701E+001, 9.4590707E-001
 3.4501759E+001, 9.4700644E-001
 3.4600158E+001, 9.5022733E-001
 3.4700510E+001, 9.5272010E-001
 3.4801414E+001, 9.5509243E-001
 3.4900333E+001, 9.6380773E-001
 3.5000312E+001, 9.6710838E-001
 3.5101351E+001, 9.6754619E-001
 3.5200163E+001, 9.6776870E-001
 3.5300341E+001, 9.6711106E-001
 3.5400371E+001, 9.7003182E-001
 3.5501854E+001, 9.7425423E-001
 3.5601452E+001, 9.7649406E-001
 3.5701439E+001, 9.7913482E-001
 3.5801399E+001, 9.7734184E-001
 3.5901416E+001, 9.7107636E-001
 3.6000570E+001, 9.6501305E-001
 3.6100478E+001, 9.6004945E-001
 3.6201173E+001, 9.5913884E-001
 3.6301182E+001, 9.6325764E-001
 3.6401190E+001, 9.6542196E-001
 3.6501092E+001, 9.6290824E-001
 3.6601188E+001, 9.5952706E-001
 3.6701761E+001, 9.5860169E-001
 3.6800473E+001, 9.5663634E-001
 3.6900760E+001, 9.5931342E-001
 3.7000698E+001, 9.6181047E-001
 3.7100432E+001, 9.6483980E-001
 3.7200499E+001, 9.6549132E-001
 3.7301408E+001, 9.6270951E-001
 3.7400521E+001, 9.5964054E-001
 3.7501664E+001, 9.6144131E-001
 3.7600003E+001, 9.7041349E-001
 3.7700656E+001, 9.7557808E-001
 3.7800344E+001, 9.7370859E-001
 3.7900421E+001, 9.6996776E-001
 3.8000771E+001, 9.6834943E-001
 3.8101121E+001, 9.6636456E-001
 3.8200621E+001, 9.6445779E-001
 3.8301142E+001, 9.6380479E-001
 3.8400989E+001, 9.6679451E-001
 3.8500684E+001, 9.6958744E-001
 3.8600807E+001, 9.7049078E-001
 3.8701448E+001, 9.7029733E-001
 3.8800350E+001, 9.6809942E-001
 3.8900609E+001, 9.6683283E-001
 3.9000671E+001, 9.6297073E-001
 3.9100481E+001, 9.6310985E-001
 3.9200087E+001, 9.6870483E-001
 3.9301218E+001, 9.7197667E-001
 3.9400978E+001, 9.7222683E-001
 3.9500518E+001, 9.7204243E-001
 3.9601415E+001, 9.6932444E-001
 3.9700692E+001, 9.6415208E-001
 3.9801633E+001, 9.6388989E-001
 3.9900700E+001, 9.6466405E-001
 4.0000043E+001, 9.6582461E-001
 4.0101295E+001, 9.7232675E-001
 4.0201211E+001, 9.7394865E-001
 4.0302082E+001, 9.7503047E-001
 4.0400851E+001, 9.7221896E-001
 4.0500315E+001, 9.6742195E-001
 4.0601005E+001, 9.6366313E-001
 4.0701862E+001, 9.6351060E-001
 4.0800438E+001, 9.6342700E-001
 4.0900640E+001, 9.6033301E-001
 4.1001211E+001, 9.6126633E-001
 4.1100946E+001, 9.5859486E-001
 4.1200424E+001, 9.6026545E-001
 4.1300854E+001, 9.5835198E-001
 4.1400525E+001, 9.5591897E-001
 4.1500350E+001, 9.6208772E-001
 4.1602016E+001, 9.6619836E-001
 4.1701287E+001, 9.6779953E-001
 4.1800724E+001, 9.6564846E-001
 4.1900719E+001, 9.5965331E-001
 4.2000928E+001, 9.5843903E-001
 4.2101547E+001, 9.5714108E-001
 4.2200751E+001, 9.5095073E-001
 4.2301416E+001, 9.4920424E-001
 4.2401321E+001, 9.5337835E-001
 4.2501772E+001, 9.5802207E-001
 4.2600833E+001, 9.6283811E-001
 4.2700269E+001, 9.6658631E-001
 4.2800239E+001, 9.6448454E-001
 4.2901751E+001, 9.6053017E-001
 4.3001655E+001, 9.5697712E-001
 4.3100484E+001, 9.5854451E-001
 4.3201653E+001, 9.6769897E-001
 4.3300149E+001, 9.7643477E-001
 4.3401323E+001, 9.7466644E-001
 4.3500627E+001, 9.7055000E-001
 4.3600528E+001, 9.6578200E-001
 4.3701398E+001, 9.6243108E-001
 4.3800788E+001, 9.6179079E-001
 4.3900177E+001, 9.6018784E-001
 4.4001636E+001, 9.6057876E-001
 4.4100741E+001, 9.5970002E-001
 4.4201182E+001, 9.5611085E-001
 4.4300385E+001, 9.5881695E-001
 4.4400327E+001, 9.5827870E-001
 4.4500836E+001, 9.5883192E-001
 4.4600488E+001, 9.6085774E-001
 4.4701765E+001, 9.6417440E-001
 4.4801587E+001, 9.6251235E-001
 4.4900229E+001, 9.5649736E-001
 4.5000927E+001, 9.5382443E-001
 4.5101936E+001, 9.5682673E-001
 4.5200948E+001, 9.5816306E-001
 4.5301940E+001, 9.5630181E-001
 4.5400952E+001, 9.5720529E-001
 4.5501589E+001, 9.6222727E-001
 4.5600958E+001, 9.6445589E-001
 4.5701644E+001, 9.6344345E-001
 4.5800110E+001, 9.6424854E-001
 4.5900384E+001, 9.6743022E-001
 4.6001860E+001, 9.7443598E-001
 4.6101306E+001, 9.7904362E-001
 4.6200752E+001, 9.7973290E-001
 4.6301024E+001, 9.7186157E-001
 4.6400114E+001, 9.6474291E-001
 4.6500020E+001, 9.6004501E-001
 4.6600783E+001, 9.5586538E-001
 4.6701179E+001, 9.5430322E-001
 4.6800457E+001, 9.5728221E-001
 4.6900184E+001, 9.6403760E-001
 4.7001061E+001, 9.6719641E-001
 4.7101002E+001, 9.6576792E-001
 4.7200188E+001, 9.6299141E-001
 4.7301126E+001, 9.6542613E-001
 4.7401408E+001, 9.6883402E-001
 4.7500054E+001, 9.6625090E-001
 4.7600081E+001, 9.6327944E-001
 4.7700465E+001, 9.6061926E-001
 4.7800667E+001, 9.6216911E-001
 4.7900173E+001, 9.6461683E-001
 4.8001592E+001, 9.6923777E-001
 4.8101097E+001, 9.6800169E-001
 4.8200659E+001, 9.6566473E-001
 4.8300297E+001, 9.6335859E-001
 4.8400489E+001, 9.6270654E-001
 4.8500103E+001, 9.6687861E-001
 4.8600923E+001, 9.6630590E-001
 4.8701383E+001, 9.6446200E-001
 4.8800381E+001, 9.6048193E-001
 4.8900884E+001, 9.5844941E-001
 4.9000866E+001, 9.5900453E-001
 4.9101267E+001, 9.5877725E-001
 4.9200867E+001, 9.6038972E-001
 4.9301625E+001, 9.6327181E-001
 4.9400939E+001, 9.6724364E-001
 4.9500253E+001, 9.7028170E-001
 4.9600088E+001, 9.7151241E-001
 4.9700292E+001, 9.7350221E-001
 4.9802054E+001, 9.7368140E-001
 4.9901025E+001, 9.7049710E-001
 5.0000496E+001, 9.6472451E-001
 5.0101913E+001, 9.6461061E-001
 5.0201417E+001, 9.6440702E-001
 5.0300922E+001, 9.6520652E-001
 5.0400426E+001, 9.6556353E-001
 5.0501843E+001, 9.6358051E-001
 5.0600312E+001, 9.5997196E-001
 5.0701672E+001, 9.6279516E-001
 5.0801235E+001, 9.6565441E-001
 5.0900200E+001, 9.6015247E-001
 5.1000442E+001, 9.5132802E-001
 5.1100809E+001, 9.4907467E-001
 5.1200506E+001, 9.5504333E-001
 5.1301098E+001, 9.5594554E-001
 5.1400734E+001, 9.5855749E-001
 5.1500162E+001, 9.6014994E-001
 5.1600496E+001, 9.6157616E-001
 5.1701262E+001, 9.5909895E-001
 5.1800272E+001, 9.4850795E-001
 5.1901471E+001, 9.4465527E-001
 5.2000782E+001, 9.4981020E-001
 5.2101879E+001, 9.5491636E-001
 5.2200205E+001, 9.5627800E-001
 5.2300619E+001, 9.5833457E-001
 5.2401032E+001, 9.6219281E-001
 5.2501446E+001, 9.6729437E-001
 5.2600389E+001, 9.5957399E-001
 5.2700997E+001, 9.5294214E-001
 5.2800951E+001, 9.5554418E-001
 5.2900109E+001, 9.6206424E-001
 5.3000384E+001, 9.6685913E-001
 5.3100009E+001, 9.7007285E-001
 5.3200670E+001, 9.6843283E-001
 5.3300682E+001, 9.5985352E-001
 5.3400428E+001, 9.5128687E-001
 5.3500036E+001, 9.4558160E-001
 5.3601293E+001, 9.4809839E-001
 5.3701205E+001, 9.5594936E-001
 5.3801117E+001, 9.5922913E-001
 5.3900844E+001, 9.6025423E-001
 5.4000675E+001, 9.5957158E-001
 5.4101595E+001, 9.5810648E-001
 5.4200446E+001, 9.6125193E-001
 5.4300633E+001, 9.6321617E-001
 5.4401925E+001, 9.6520738E-001
 5.4500202E+001, 9.7166278E-001
 5.4601423E+001, 9.7172768E-001
 5.4701549E+001, 9.6443723E-001
 5.4801686E+001, 9.5995131E-001
 5.4901792E+001, 9.6091461E-001
 5.5001897E+001, 9.6486891E-001
 5.5100078E+001, 9.6829659E-001
 5.5200843E+001, 9.6695296E-001
 5.5301319E+001, 9.6593795E-001
 5.5400494E+001, 9.6448095E-001
 5.5501329E+001, 9.6524678E-001
 5.5600717E+001, 9.6499794E-001
 5.5700233E+001, 9.6441033E-001
 5.5801653E+001, 9.6121791E-001
 5.5900576E+001, 9.5957786E-001
 5.6000129E+001, 9.6211864E-001
 5.6100942E+001, 9.6623750E-001
 5.6201756E+001, 9.6957864E-001
 5.6300511E+001, 9.7031798E-001
 5.6400098E+001, 9.6877134E-001
 5.6501034E+001, 9.6347708E-001
 5.6600031E+001, 9.5476529E-001
 5.6700912E+001, 9.4953943E-001
 5.6801555E+001, 9.5032426E-001
 5.6900809E+001, 9.5266305E-001
 5.7001540E+001, 9.5360398E-001
 5.7100398E+001, 9.5446521E-001
 5.7200420E+001, 9.5525392E-001
 5.7300162E+001, 9.5789873E-001
 5.7400645E+001, 9.6452810E-001
 5.7501657E+001, 9.6629989E-001
 5.7600554E+001, 9.6683759E-001
 5.7700528E+001, 9.6558974E-001
 5.7801061E+001, 9.5866428E-001
 5.7900953E+001, 9.4771375E-001
 5.8000699E+001, 9.4077621E-001
 5.8101262E+001, 9.4765984E-001
 5.8200191E+001, 9.6495216E-001
 5.8301238E+001, 9.6665040E-001
 5.8401172E+001, 9.5968234E-001
 5.8500044E+001, 9.5550182E-001
 5.8601247E+001, 9.5343198E-001
 5.8701000E+001, 9.5465389E-001
 5.8801326E+001, 9.6036189E-001
 5.8900646E+001, 9.6580754E-001
 5.9001849E+001, 9.6610713E-001
 5.9100914E+001, 9.6035777E-001
 5.9200700E+001, 9.5050898E-001
 5.9301001E+001, 9.4298725E-001
 5.9401725E+001, 9.4182081E-001
 5.9501581E+001, 9.4709694E-001
 5.9600639E+001, 9.5633399E-001
 5.9700182E+001, 9.6348144E-001
 5.9800470E+001, 9.6295285E-001
 5.9900473E+001, 9.6104168E-001
 6.0000929E+001, 9.5385861E-001
 6.0100377E+001, 9.4765450E-001
 6.0200401E+001, 9.4596114E-001
 6.0301114E+001, 9.4621191E-001
 6.0400594E+001, 9.5128435E-001
 6.0501371E+001, 9.5409458E-001
 6.0601589E+001, 9.5838239E-001
 6.0700338E+001, 9.6283334E-001
 6.0801102E+001, 9.6660007E-001
 6.0901258E+001, 9.6789164E-001
 6.1000513E+001, 9.7201609E-001
 6.1100362E+001, 9.6640618E-001
 6.1200925E+001, 9.5672491E-001
 6.1301454E+001, 9.4743265E-001
 6.1400356E+001, 9.4212645E-001
 6.1501200E+001, 9.4338752E-001
 6.1601412E+001, 9.5452019E-001
 6.1700241E+001, 9.6726639E-001
 6.1801771E+001, 9.6955048E-001
 6.1901558E+001, 9.7103224E-001
 6.2000408E+001, 9.6960611E-001
 6.2101318E+001, 9.6602817E-001
 6.2201601E+001, 9.6306905E-001
 6.2301093E+001, 9.6060780E-001
 6.2401091E+001, 9.5969663E-001
 6.2500227E+001, 9.6164345E-001
 6.2600592E+001, 9.6218047E-001
 6.2700957E+001, 9.6110485E-001
 6.2801322E+001, 9.6222299E-001
 6.2901688E+001, 9.6782060E-001
 6.3000122E+001, 9.7348415E-001
 6.3100487E+001, 9.7123704E-001
 6.3200330E+001, 9.6573871E-001
 6.3300772E+001, 9.6146758E-001
 6.3401580E+001, 9.6052728E-001
 6.3500834E+001, 9.6026241E-001
 6.3600088E+001, 9.6451560E-001
 6.3701214E+001, 9.6256439E-001
 6.3801613E+001, 9.5960695E-001
 6.3901298E+001, 9.5849433E-001
 6.4000983E+001, 9.6244869E-001
 6.4100668E+001, 9.6618533E-001
 6.4200298E+001, 9.6404711E-001
 6.4301318E+001, 9.5841865E-001
 6.4401503E+001, 9.5462051E-001
 6.4500746E+001, 9.5456226E-001
 6.4600782E+001, 9.5564433E-001
 6.4700505E+001, 9.6168515E-001
 6.4800515E+001, 9.6571856E-001
 6.4900525E+001, 9.6586719E-001
 6.5001588E+001, 9.6284100E-001
 6.5101244E+001, 9.5714758E-001
 6.5200385E+001, 9.5568722E-001
 6.5300556E+001, 9.5696915E-001
 6.5401346E+001, 9.6075859E-001
 6.5500476E+001, 9.6153429E-001
 6.5600923E+001, 9.5697832E-001
 6.5700724E+001, 9.5041292E-001
 6.5801248E+001, 9.5061698E-001
 6.5900946E+001, 9.5221790E-001
 6.6000758E+001, 9.5027433E-001
 6.6100689E+001, 9.4850150E-001
 6.6200181E+001, 9.5075617E-001
 6.6301271E+001, 9.4850439E-001
 6.6400878E+001, 9.4445313E-001
 6.6501557E+001, 9.4265236E-001
 6.6601680E+001, 9.4867933E-001
 6.6701133E+001, 9.5120091E-001
 6.6801621E+001, 9.5389744E-001
 6.6900008E+001, 9.5466190E-001
 6.7001913E+001, 9.5013515E-001
 6.7100721E+001, 9.5041128E-001
 6.7200769E+001, 9.5265786E-001
 6.7300465E+001, 9.5440782E-001
 6.7400418E+001, 9.5354579E-001
 6.7500070E+001, 9.5123695E-001
 6.7600225E+001, 9.5451945E-001
 6.7701627E+001, 9.6130632E-001
 6.7801426E+001, 9.6609471E-001
 6.7900676E+001, 9.6483801E-001
 6.8000856E+001, 9.6596055E-001
 6.8101715E+001, 9.6416057E-001
 6.8200236E+001, 9.6372921E-001
 6.8300652E+001, 9.6220236E-001
 6.8401433E+001, 9.5464911E-001
 6.8501293E+001, 9.4949635E-001
 6.8600456E+001, 9.4893576E-001
 6.8701693E+001, 9.5156122E-001
 6.8801154E+001, 9.5528232E-001
 6.8900970E+001, 9.5925430E-001
 6.9001498E+001, 9.5939230E-001
 6.9100026E+001, 9.5662769E-001
 6.9200708E+001, 9.5547528E-001
 6.9301805E+001, 9.5508176E-001
 6.9401029E+001, 9.5527343E-001
 6.9501723E+001, 9.5782303E-001
 6.9600739E+001, 9.5972236E-001
 6.9701655E+001, 9.6007186E-001
