Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 9.369E+00, 4.367E+01, 4.224E+00, 5.119E+01, 1.623E+04, 3.439E+00, 2.730E+02, 0.000E+00, 3.966E-03, 0.000E+00, 3.170E+02, 0.000E+00, 3.143E-01, 0.000E+00, 1.693E+04
    1, 9.896E+00, 4.743E+01, 6.316E+00, 6.850E+01, 1.623E+04, 3.793E+00, 2.681E+02, 0.000E+00, 4.008E-03, 0.000E+00, 2.989E+02, 0.000E+00, 2.234E-01, 0.000E+00, 1.693E+04
    2, 1.011E+01, 4.928E+01, 6.526E+00, 7.121E+01, 1.623E+04, 3.801E+00, 2.695E+02, 0.000E+00, 3.961E-03, 0.000E+00, 2.914E+02, 0.000E+00, 1.262E-01, 0.000E+00, 1.693E+04
    3, 9.941E+00, 5.035E+01, 6.759E+00, 7.408E+01, 1.623E+04, 3.873E+00, 2.679E+02, 0.000E+00, 4.176E-03, 0.000E+00, 2.898E+02, 0.000E+00, 2.125E-01, 0.000E+00, 1.693E+04
    4, 1.004E+01, 4.803E+01, 5.410E+00, 6.729E+01, 1.623E+04, 3.541E+00, 2.697E+02, 0.000E+00, 4.065E-03, 0.000E+00, 2.985E+02, 0.000E+00, 1.334E-01, 0.000E+00, 1.693E+04
    5, 1.020E+01, 4.822E+01, 6.211E+00, 6.883E+01, 1.623E+04, 3.753E+00, 2.688E+02, 0.000E+00, 1.002E-02, 0.000E+00, 2.967E+02, 0.000E+00, 1.742E-01, 0.000E+00, 1.693E+04
    6, 1.089E+01, 4.851E+01, 6.514E+00, 7.185E+01, 1.623E+04, 4.050E+00, 2.674E+02, 0.000E+00, 3.834E-03, 0.000E+00, 2.944E+02, 0.000E+00, 1.650E-01, 0.000E+00, 1.693E+04
    7, 1.060E+01, 4.696E+01, 6.716E+00, 7.012E+01, 1.623E+04, 3.691E+00, 2.697E+02, 0.000E+00, 1.861E-02, 0.000E+00, 2.959E+02, 0.000E+00, 1.584E-01, 0.000E+00, 1.693E+04
