Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 4.637E+00, 1.006E+01, 2.726E+00, 3.051E+01, 3.082E+02, 2.940E+00, 4.713E+01, 0.000E+00, 3.966E-03, 0.000E+00, 1.246E+02, 0.000E+00, 1.163E-01, 0.000E+00, 5.310E+02
    1, 4.372E+00, 1.150E+01, 2.944E+00, 2.532E+01, 3.099E+02, 3.205E+00, 4.940E+01, 0.000E+00, 3.775E-03, 0.000E+00, 1.242E+02, 0.000E+00, 1.210E-01, 0.000E+00, 5.310E+02
    2, 4.399E+00, 1.094E+01, 2.938E+00, 2.618E+01, 3.098E+02, 3.243E+00, 5.019E+01, 0.000E+00, 3.954E-03, 0.000E+00, 1.232E+02, 0.000E+00, 9.278E-02, 0.000E+00, 5.310E+02
    3, 4.594E+00, 1.154E+01, 3.070E+00, 2.743E+01, 3.108E+02, 3.449E+00, 4.779E+01, 0.000E+00, 5.966E-03, 0.000E+00, 1.222E+02, 0.000E+00, 1.006E-01, 0.000E+00, 5.310E+02
    4, 4.327E+00, 1.109E+01, 3.101E+00, 2.798E+01, 3.110E+02, 2.925E+00, 4.780E+01, 0.000E+00, 3.800E-03, 0.000E+00, 1.227E+02, 0.000E+00, 1.035E-01, 0.000E+00, 5.310E+02
    5, 4.736E+00, 1.222E+01, 3.580E+00, 2.948E+01, 3.095E+02, 3.279E+00, 4.861E+01, 0.000E+00, 3.989E-03, 0.000E+00, 1.195E+02, 0.000E+00, 1.099E-01, 0.000E+00, 5.310E+02
    6, 4.559E+00, 1.172E+01, 3.362E+00, 2.969E+01, 3.097E+02, 3.242E+00, 4.863E+01, 0.000E+00, 4.007E-03, 0.000E+00, 1.199E+02, 0.000E+00, 1.200E-01, 0.000E+00, 5.310E+02
    7, 4.612E+00, 1.157E+01, 3.093E+00, 2.729E+01, 3.086E+02, 3.303E+00, 4.849E+01, 0.000E+00, 4.101E-03, 0.000E+00, 1.239E+02, 0.000E+00, 1.010E-01, 0.000E+00, 5.310E+02
