Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 4.084E+02, 5.292E+01, 1.011E+01, 1.106E+02, 2.938E+04, 3.824E+00, 2.230E+02, 0.000E+00, 4.345E-03, 0.000E+00, 6.104E+02, 0.000E+00, 1.541E-01, 0.000E+00, 3.080E+04
    1, 4.553E+02, 5.708E+01, 1.106E+01, 1.213E+02, 2.934E+04, 4.277E+00, 2.210E+02, 0.000E+00, 4.030E-03, 0.000E+00, 5.969E+02, 0.000E+00, 1.637E-01, 0.000E+00, 3.080E+04
    2, 4.696E+02, 5.702E+01, 1.206E+01, 1.160E+02, 2.933E+04, 4.450E+00, 2.209E+02, 0.000E+00, 4.075E-03, 0.000E+00, 5.980E+02, 0.000E+00, 1.700E-01, 0.000E+00, 3.080E+04
    3, 4.986E+02, 6.031E+01, 1.250E+01, 1.218E+02, 2.929E+04, 4.343E+00, 2.217E+02, 0.000E+00, 4.146E-03, 0.000E+00, 5.915E+02, 0.000E+00, 1.673E-01, 0.000E+00, 3.080E+04
    4, 4.431E+02, 5.254E+01, 1.009E+01, 1.097E+02, 2.935E+04, 3.812E+00, 2.216E+02, 0.000E+00, 1.252E-02, 0.000E+00, 6.114E+02, 0.000E+00, 2.189E-01, 0.000E+00, 3.080E+04
    5, 4.624E+02, 5.667E+01, 1.243E+01, 1.171E+02, 2.933E+04, 4.350E+00, 2.201E+02, 0.000E+00, 4.071E-03, 0.000E+00, 6.012E+02, 0.000E+00, 2.179E-01, 0.000E+00, 3.080E+04
    6, 5.078E+02, 5.830E+01, 1.106E+01, 1.245E+02, 2.929E+04, 4.256E+00, 2.187E+02, 0.000E+00, 4.037E-03, 0.000E+00, 5.925E+02, 0.000E+00, 1.376E-01, 0.000E+00, 3.080E+04
    7, 4.752E+02, 5.606E+01, 1.187E+01, 1.182E+02, 2.932E+04, 4.311E+00, 2.194E+02, 0.000E+00, 3.923E-03, 0.000E+00, 6.017E+02, 0.000E+00, 1.941E-01, 0.000E+00, 3.080E+04
