1,128,1,1,1,128
 0.100000000000000E+01
 0.299877623600522E+01, 0.166836703219141E+00, 0.500015855473352E+00, 0.500015855473352E+00, 0.424115620795973E-04
 0.299635927067798E+01, 0.167172937864481E+00, 0.500015884379789E+00, 0.500017107734098E+00, 0.733036605453314E-04
 0.299395205795936E+01, 0.167508355358560E+00, 0.500015953502720E+00, 0.500018341095660E+00, 0.104104427218908E-03
 0.299156081813952E+01, 0.167842081637003E+00, 0.500016042738988E+00, 0.500019554522810E+00, 0.134816364385221E-03
 0.298919166417306E+01, 0.168173252118401E+00, 0.500016106066942E+00, 0.500020785954274E+00, 0.165440598348593E-03
 0.298685055468367E+01, 0.168501018485281E+00, 0.500016097901601E+00, 0.500022061974724E+00, 0.195960902198444E-03
 0.298454325321669E+01, 0.168824554682801E+00, 0.500015999540678E+00, 0.500023386172674E+00, 0.226347970966962E-03
 0.298227533044323E+01, 0.169143056962515E+00, 0.500015805843777E+00, 0.500024733886925E+00, 0.256550531318071E-03
 0.298005219872023E+01, 0.169455739393711E+00, 0.500015479484187E+00, 0.500026090580873E+00, 0.286495318268388E-03
 0.297787914504583E+01, 0.169761829579839E+00, 0.500014942628923E+00, 0.500027568485442E+00, 0.316144297341666E-03
 0.297576130348163E+01, 0.170060572900811E+00, 0.500014142744075E+00, 0.500029351820035E+00, 0.345496391921920E-03
 0.297370348007352E+01, 0.170351257658644E+00, 0.500013114974040E+00, 0.500031373966074E+00, 0.374443072662331E-03
 0.297171008107230E+01, 0.170633225816854E+00, 0.500011937805518E+00, 0.500033190115895E+00, 0.402681377046576E-03
 0.296978558262667E+01, 0.170905807074321E+00, 0.500010602893475E+00, 0.500034404619783E+00, 0.429906607372525E-03
 0.296793540670687E+01, 0.171168194778961E+00, 0.500008987549081E+00, 0.500035228815090E+00, 0.456145687333424E-03
 0.296616546847748E+01, 0.171419509733665E+00, 0.500007011111832E+00, 0.500036393630000E+00, 0.481745002027331E-03
 0.296447930548758E+01, 0.171659208529868E+00, 0.500004824543738E+00, 0.500038427937069E+00, 0.506868340825696E-03
 0.296287561099637E+01, 0.171887437073443E+00, 0.500002799109476E+00, 0.500040958305468E+00, 0.530953351607728E-03
 0.296135118835510E+01, 0.172104613304616E+00, 0.500001281951736E+00, 0.500042657411317E+00, 0.552818866335610E-03
 0.295990830789531E+01, 0.172310378773669E+00, 0.500000199168665E+00, 0.500042036724971E+00, 0.571506406412612E-03
 0.295856596531912E+01, 0.172501987048307E+00, 0.499999090402347E+00, 0.500038976634946E+00, 0.587959872929042E-03
 0.295735760356252E+01, 0.172674619479938E+00, 0.499997377276351E+00, 0.500035753404734E+00, 0.605476631164057E-03
 0.295631463303659E+01, 0.172823736839715E+00, 0.499994800396024E+00, 0.500036288323869E+00, 0.628132378792617E-03
 0.295543862283088E+01, 0.172949064631486E+00, 0.499991736855549E+00, 0.500042965327293E+00, 0.657002524176801E-03
 0.295467522437593E+01, 0.173058342076347E+00, 0.499989003547188E+00, 0.500053375020697E+00, 0.686314361783335E-03
 0.295392137229453E+01, 0.173166308432211E+00, 0.499987258508029E+00, 0.500061211497251E+00, 0.704332660683619E-03
 0.295309299701298E+01, 0.173285011468382E+00, 0.499986983462661E+00, 0.500061969058530E+00, 0.701818962240645E-03
 0.295217854896276E+01, 0.173416125718800E+00, 0.499986824832195E+00, 0.500056932426039E+00, 0.677896748948760E-03
 0.295132042946860E+01, 0.173539237428640E+00, 0.499984928514976E+00, 0.500050762294589E+00, 0.645651187879004E-03
