s,,,
Time,"scarc-iter","scarc-rate","scarc-res"
 4.2554537E-001, 7.5000000E+001, 7.0699491E-001, 6.0791592E-009
 4.3560793E-001, 7.4000000E+001, 7.1199911E-001, 4.4464062E-009
 4.4567050E-001, 7.5000000E+001, 7.0417291E-001, 7.7595366E-009
 4.5573306E-001, 7.6000000E+001, 7.0195225E-001, 7.8957573E-009
 4.6680188E-001, 7.6000000E+001, 7.0172918E-001, 8.9804667E-009
 4.7787070E-001, 7.6000000E+001, 7.0155963E-001, 7.3479571E-009
 4.9004641E-001, 7.5000000E+001, 7.0381433E-001, 6.7029100E-009
 5.0222211E-001, 7.5000000E+001, 7.0664141E-001, 5.4225692E-009
 5.1561538E-001, 7.7000000E+001, 6.9896726E-001, 5.3861274E-009
 5.2900865E-001, 7.7000000E+001, 6.9849318E-001, 9.2771161E-009
 5.4060890E-001, 7.8000000E+001, 6.9576790E-001, 6.2040040E-009
 5.5220915E-001, 7.8000000E+001, 6.9581161E-001, 7.3557513E-009
 5.6380939E-001, 7.8000000E+001, 6.9579798E-001, 8.0734179E-009
 5.7540964E-001, 7.8000000E+001, 6.9575206E-001, 8.3373143E-009
 5.8561175E-001, 7.8000000E+001, 6.9564069E-001, 8.0650524E-009
 5.9581386E-001, 7.8000000E+001, 6.9553225E-001, 7.7023288E-009
 6.0601597E-001, 7.8000000E+001, 6.9537441E-001, 7.1780284E-009
 6.1621808E-001, 7.8000000E+001, 6.9514787E-001, 6.5423877E-009
 6.2642019E-001, 7.8000000E+001, 6.9483394E-001, 5.8615881E-009
 6.3662230E-001, 7.8000000E+001, 6.9441909E-001, 5.1950426E-009
 6.4682441E-001, 7.7000000E+001, 6.9700390E-001, 9.3253700E-009
 6.5702652E-001, 7.7000000E+001, 6.9657167E-001, 8.4515376E-009
 6.6722863E-001, 7.7000000E+001, 6.9613118E-001, 7.8009470E-009
 6.7743074E-001, 7.7000000E+001, 6.9578913E-001, 7.4250962E-009
 6.8763285E-001, 7.7000000E+001, 6.9563040E-001, 7.3339381E-009
 6.9783496E-001, 7.7000000E+001, 6.9565878E-001, 7.4754201E-009
 7.0803707E-001, 7.7000000E+001, 6.9581776E-001, 7.7556544E-009
 7.1823918E-001, 7.7000000E+001, 6.9604081E-001, 8.0670201E-009
 7.2844129E-001, 7.7000000E+001, 6.9627878E-001, 8.3047832E-009
 7.3864340E-001, 7.7000000E+001, 6.9652649E-001, 8.3988114E-009
 7.4884551E-001, 7.7000000E+001, 6.9684046E-001, 8.3462677E-009
 7.5904762E-001, 7.7000000E+001, 6.9718652E-001, 8.1046731E-009
 7.6924973E-001, 7.7000000E+001, 6.9757558E-001, 7.6742468E-009
 7.7945184E-001, 7.7000000E+001, 6.9805878E-001, 7.0138952E-009
 7.8965395E-001, 7.7000000E+001, 6.9863769E-001, 6.1802531E-009
 7.9985606E-001, 7.7000000E+001, 6.9933060E-001, 5.1931275E-009
 8.1005817E-001, 7.6000000E+001, 7.0435293E-001, 9.1864288E-009
 8.2026028E-001, 7.6000000E+001, 7.0555874E-001, 6.6399907E-009
 8.3046239E-001, 7.5000000E+001, 7.0954000E-001, 7.1711763E-009
 8.4066450E-001, 7.3000000E+001, 7.1799616E-001, 8.3304357E-009
 8.5086661E-001, 7.4000000E+001, 7.1292749E-001, 7.0760106E-009
 8.6106872E-001, 7.5000000E+001, 7.0589231E-001, 4.2912986E-009
 8.7127083E-001, 7.5000000E+001, 7.0583688E-001, 5.2290487E-009
 8.8147294E-001, 7.5000000E+001, 7.0527249E-001, 5.0413668E-009
 8.9167505E-001, 7.5000000E+001, 7.0511906E-001, 4.4552271E-009
 9.0187716E-001, 7.5000000E+001, 7.0559248E-001, 3.7000369E-009
 9.1207927E-001, 7.4000000E+001, 7.1253985E-001, 7.2469919E-009
 9.2228139E-001, 7.3000000E+001, 7.1640943E-001, 7.8633237E-009
 9.3248350E-001, 7.1000000E+001, 7.1411243E-001, 7.3926179E-009
 9.4268561E-001, 7.3000000E+001, 7.1731693E-001, 9.3054033E-009
 9.5288772E-001, 7.4000000E+001, 7.1261438E-001, 5.8796509E-009
 9.6308983E-001, 7.4000000E+001, 7.1251879E-001, 6.8054622E-009
 9.7431215E-001, 7.4000000E+001, 7.1243956E-001, 7.1154235E-009
 9.8553447E-001, 7.4000000E+001, 7.1228314E-001, 6.6255230E-009
 9.9787902E-001, 7.4000000E+001, 7.1219960E-001, 6.4727330E-009
 1.0000000E+000, 7.3000000E+001, 7.1627143E-001, 7.2434262E-009
