s,,,
Time,"scarc-iter","scarc-rate","scarc-res"
 6.6190454E-001, 1.5700000E+002, 8.2941287E-001, 9.8247375E-009
 6.6461547E-001, 1.5800000E+002, 8.2872804E-001, 7.5146566E-009
 6.6732640E-001, 1.5800000E+002, 8.2866706E-001, 7.7882471E-009
 6.7003733E-001, 1.5800000E+002, 8.2859858E-001, 8.0466028E-009
 6.7274826E-001, 1.5800000E+002, 8.2852221E-001, 8.2895949E-009
 6.7545920E-001, 1.5800000E+002, 8.2843594E-001, 8.5140534E-009
 6.7817013E-001, 1.5800000E+002, 8.2833816E-001, 8.7169167E-009
 6.8088106E-001, 1.5800000E+002, 8.2822618E-001, 8.8927560E-009
 6.8359199E-001, 1.5800000E+002, 8.2809739E-001, 9.0358823E-009
 6.8630292E-001, 1.5800000E+002, 8.2794832E-001, 9.1388447E-009
 6.8901385E-001, 1.5800000E+002, 8.2777535E-001, 9.1938856E-009
 6.9172479E-001, 1.5800000E+002, 8.2757447E-001, 9.1928932E-009
 6.9443572E-001, 1.5800000E+002, 8.2734344E-001, 9.1316564E-009
 6.9714665E-001, 1.5800000E+002, 8.2708206E-001, 9.0105777E-009
 6.9985758E-001, 1.5800000E+002, 8.2679576E-001, 8.8406638E-009
 7.0256851E-001, 1.5800000E+002, 8.2649801E-001, 8.6464184E-009
 7.0527945E-001, 1.5800000E+002, 8.2621208E-001, 8.4666567E-009
 7.0799038E-001, 1.5800000E+002, 8.2596886E-001, 8.3493175E-009
 7.1070131E-001, 1.5800000E+002, 8.2579758E-001, 8.3378721E-009
 7.1341224E-001, 1.5800000E+002, 8.2571270E-001, 8.4548090E-009
 7.1612317E-001, 1.5800000E+002, 8.2570497E-001, 8.6896186E-009
 7.1883410E-001, 1.5800000E+002, 8.2574400E-001, 8.9990247E-009
 7.2154504E-001, 1.5800000E+002, 8.2579076E-001, 9.3200527E-009
 7.2425597E-001, 1.5800000E+002, 8.2581182E-001, 9.5910372E-009
 7.2696690E-001, 1.5800000E+002, 8.2578979E-001, 9.7739399E-009
 7.2967783E-001, 1.5800000E+002, 8.2572411E-001, 9.8618916E-009
 7.3238876E-001, 1.5800000E+002, 8.2561877E-001, 9.8592970E-009
 7.3509969E-001, 1.5800000E+002, 8.2546504E-001, 9.7494501E-009
 7.3781063E-001, 1.5800000E+002, 8.2524138E-001, 9.4961764E-009
 7.4052156E-001, 1.5800000E+002, 8.2492819E-001, 9.0760912E-009
 7.4323249E-001, 1.5800000E+002, 8.2452044E-001, 8.5032552E-009
 7.4594342E-001, 1.5800000E+002, 8.2403128E-001, 7.8284063E-009
 7.4865435E-001, 1.5800000E+002, 8.2349018E-001, 7.1218102E-009
 7.5136528E-001, 1.5700000E+002, 8.2396813E-001, 9.5422643E-009
 7.5407622E-001, 1.5700000E+002, 8.2363615E-001, 9.0049832E-009
 7.5678715E-001, 1.5700000E+002, 8.2338002E-001, 8.6043859E-009
 7.5949808E-001, 1.5700000E+002, 8.2320239E-001, 8.3286766E-009
 7.6220901E-001, 1.5700000E+002, 8.2309501E-001, 8.1537804E-009
 7.6491994E-001, 1.5700000E+002, 8.2304377E-001, 8.0517258E-009
 7.6763088E-001, 1.5700000E+002, 8.2303289E-001, 7.9955390E-009
 7.7034181E-001, 1.5700000E+002, 8.2304811E-001, 7.9623729E-009
 7.7305274E-001, 1.5700000E+002, 8.2308022E-001, 7.9377832E-009
 7.7576367E-001, 1.5700000E+002, 8.2312378E-001, 7.9132643E-009
 7.7847460E-001, 1.5700000E+002, 8.2317895E-001, 7.8888785E-009
 7.8118553E-001, 1.5700000E+002, 8.2325075E-001, 7.8719725E-009
 7.8389647E-001, 1.5700000E+002, 8.2334899E-001, 7.8770320E-009
 7.8660740E-001, 1.5700000E+002, 8.2348593E-001, 7.9223838E-009
 7.8931833E-001, 1.5700000E+002, 8.2367498E-001, 8.0290563E-009
 7.9202926E-001, 1.5700000E+002, 8.2392732E-001, 8.2167443E-009
 7.9474019E-001, 1.5700000E+002, 8.2424587E-001, 8.4954998E-009
 7.9745112E-001, 1.5700000E+002, 8.2463328E-001, 8.8784384E-009
 8.0016206E-001, 1.5700000E+002, 8.2506999E-001, 9.3434739E-009
 8.0287299E-001, 1.5700000E+002, 8.2553764E-001, 9.8666687E-009
 8.0558392E-001, 1.5800000E+002, 8.2514604E-001, 7.2831893E-009
 8.0829485E-001, 1.5800000E+002, 8.2565544E-001, 7.7192619E-009
 8.1100578E-001, 1.5800000E+002, 8.2610098E-001, 8.0616265E-009
 8.1371671E-001, 1.5800000E+002, 8.2646945E-001, 8.2749081E-009
 8.1642765E-001, 1.5800000E+002, 8.2679158E-001, 8.3973784E-009
 8.1913858E-001, 1.5800000E+002, 8.2704796E-001, 8.3935276E-009
 8.2184951E-001, 1.5800000E+002, 8.2724975E-001, 8.2809714E-009
 8.2456044E-001, 1.5800000E+002, 8.2740441E-001, 8.0753397E-009
 8.2727137E-001, 1.5800000E+002, 8.2751792E-001, 7.7922611E-009
 8.2998231E-001, 1.5800000E+002, 8.2759466E-001, 7.4461630E-009
 8.3269324E-001, 1.5800000E+002, 8.2763787E-001, 7.0504523E-009
 8.3540417E-001, 1.5700000E+002, 8.2882422E-001, 9.9888533E-009
 8.3811510E-001, 1.5700000E+002, 8.2886017E-001, 9.3904941E-009
 8.4082603E-001, 1.5700000E+002, 8.2887349E-001, 8.7641389E-009
 8.4353696E-001, 1.5700000E+002, 8.2887027E-001, 8.1291600E-009
 8.4624790E-001, 1.5700000E+002, 8.2886254E-001, 7.5100629E-009
 8.4895883E-001, 1.5700000E+002, 8.2886711E-001, 6.9317215E-009
 8.5166976E-001, 1.5700000E+002, 8.2890354E-001, 6.4149244E-009
 8.5438069E-001, 1.5700000E+002, 8.2898337E-001, 5.9645973E-009
 8.5709162E-001, 1.5600000E+002, 8.3094379E-001, 9.4904370E-009
 8.5980255E-001, 1.5600000E+002, 8.3105215E-001, 8.8035110E-009
 8.6251349E-001, 1.5600000E+002, 8.3116109E-001, 8.1336908E-009
 8.6522442E-001, 1.5600000E+002, 8.3126031E-001, 7.4683710E-009
 8.6793535E-001, 1.5600000E+002, 8.3134398E-001, 6.8054583E-009
 8.7064628E-001, 1.5500000E+002, 8.3251480E-001, 9.0871174E-009
 8.7335721E-001, 1.5500000E+002, 8.3252725E-001, 8.0844040E-009
 8.7606814E-001, 1.5200000E+002, 8.3061573E-001, 8.7154483E-009
 8.7877908E-001, 1.5400000E+002, 8.3307331E-001, 8.3049332E-009
 8.8149001E-001, 1.5300000E+002, 8.3340327E-001, 9.2113829E-009
 8.8420094E-001, 1.5300000E+002, 8.3341923E-001, 7.9652712E-009
 8.8691187E-001, 1.5300000E+002, 8.3345554E-001, 6.8446364E-009
 8.8962280E-001, 1.5200000E+002, 8.3537540E-001, 9.8283439E-009
 8.9233374E-001, 1.5200000E+002, 8.3521573E-001, 7.9399348E-009
 8.9504467E-001, 1.5100000E+002, 8.3656559E-001, 9.9135648E-009
 8.9775560E-001, 1.5100000E+002, 8.3583485E-001, 6.9409709E-009
 9.0046653E-001, 1.4900000E+002, 8.3711217E-001, 9.6695508E-009
 9.0317746E-001, 1.4900000E+002, 8.3797224E-001, 8.3728114E-009
 9.0588839E-001, 1.4900000E+002, 8.4034340E-001, 8.8936483E-009
 9.0859933E-001, 1.4900000E+002, 8.4265638E-001, 8.4303352E-009
 9.1131026E-001, 1.4700000E+002, 8.4328445E-001, 7.1716162E-009
 9.1402119E-001, 1.4300000E+002, 8.4189514E-001, 7.8689313E-009
 9.1673212E-001, 1.4500000E+002, 8.4251003E-001, 9.7605440E-009
 9.1944305E-001, 1.4800000E+002, 8.4282052E-001, 9.1145245E-009
 9.2215398E-001, 1.4900000E+002, 8.4279036E-001, 9.8766337E-009
 9.2486492E-001, 1.5000000E+002, 8.4197667E-001, 8.5706315E-009
 9.2757585E-001, 1.5000000E+002, 8.4190554E-001, 9.5462883E-009
 9.3028678E-001, 1.5100000E+002, 8.3887064E-001, 5.0647736E-009
 9.3299771E-001, 1.5100000E+002, 8.3874718E-001, 5.2442568E-009
 9.3570864E-001, 1.5100000E+002, 8.3865013E-001, 5.3464324E-009
 9.3841957E-001, 1.5100000E+002, 8.3849413E-001, 5.3074173E-009
 9.4113051E-001, 1.5100000E+002, 8.3849857E-001, 5.3495046E-009
 9.4384144E-001, 1.5100000E+002, 8.3845080E-001, 5.2755885E-009
 9.4655237E-001, 1.5100000E+002, 8.3841303E-001, 5.1556486E-009
 9.4926330E-001, 1.5100000E+002, 8.3838093E-001, 4.9957772E-009
 9.5197423E-001, 1.5000000E+002, 8.4135838E-001, 9.7993197E-009
 9.5468516E-001, 1.5000000E+002, 8.4130993E-001, 9.3155309E-009
 9.5739610E-001, 1.5000000E+002, 8.4126585E-001, 8.7857795E-009
 9.6010703E-001, 1.5000000E+002, 8.4122970E-001, 8.2177041E-009
 9.6308905E-001, 1.5000000E+002, 8.4117734E-001, 8.1986302E-009
 9.6607108E-001, 1.5000000E+002, 8.4113932E-001, 7.4321495E-009
 9.6905310E-001, 1.4900000E+002, 8.4196955E-001, 9.2274828E-009
 9.7203513E-001, 1.4800000E+002, 8.4200860E-001, 9.8134251E-009
 9.7501715E-001, 1.4700000E+002, 8.4167311E-001, 9.5879315E-009
 9.7799918E-001, 1.4700000E+002, 8.4161958E-001, 8.0841529E-009
 9.8098120E-001, 1.4600000E+002, 8.4287049E-001, 9.8835371E-009
