s,,,
Time,"scarc-iter","scarc-rate","scarc-res"
 1.6995130E-001, 1.8700000E+002, 8.4583149E-001, 9.1956938E-009
 1.7129238E-001, 1.8700000E+002, 8.4582666E-001, 9.3981783E-009
 1.7263346E-001, 1.8700000E+002, 8.4580654E-001, 9.5676107E-009
 1.7397454E-001, 1.8700000E+002, 8.4580247E-001, 9.7695175E-009
 1.7531562E-001, 1.8700000E+002, 8.4577734E-001, 9.9240077E-009
 1.7665670E-001, 1.8800000E+002, 8.4531043E-001, 7.7241781E-009
 1.7799778E-001, 1.8800000E+002, 8.4530395E-001, 7.8702522E-009
 1.7933886E-001, 1.8800000E+002, 8.4529678E-001, 8.0135472E-009
 1.8067994E-001, 1.8800000E+002, 8.4528928E-001, 8.1544623E-009
 1.8202101E-001, 1.8800000E+002, 8.4528263E-001, 8.2949490E-009
 1.8336209E-001, 1.8800000E+002, 8.4527585E-001, 8.4330766E-009
 1.8470317E-001, 1.8800000E+002, 8.4526831E-001, 8.5674216E-009
 1.8604425E-001, 1.8800000E+002, 8.4526145E-001, 8.7005429E-009
 1.8738533E-001, 1.8800000E+002, 8.4525279E-001, 8.8274010E-009
 1.8872641E-001, 1.8800000E+002, 8.4524713E-001, 8.9572586E-009
 1.9006749E-001, 1.8800000E+002, 8.4523989E-001, 9.0809048E-009
 1.9140857E-001, 1.8800000E+002, 8.4523194E-001, 9.1998184E-009
 1.9274965E-001, 1.8800000E+002, 8.4522459E-001, 9.3164851E-009
 1.9409073E-001, 1.8800000E+002, 8.4521658E-001, 9.4281383E-009
 1.9543181E-001, 1.8800000E+002, 8.4520780E-001, 9.5343107E-009
 1.9677288E-001, 1.8800000E+002, 8.4519893E-001, 9.6362789E-009
 1.9811396E-001, 1.8800000E+002, 8.4518750E-001, 9.7285095E-009
 1.9945504E-001, 1.8800000E+002, 8.4517413E-001, 9.8120573E-009
 2.0079612E-001, 1.8800000E+002, 8.4515617E-001, 9.8808487E-009
 2.0213720E-001, 1.8800000E+002, 8.4513827E-001, 9.9448767E-009
 2.0347828E-001, 1.8900000E+002, 8.4310267E-001, 5.3812853E-009
 2.0481936E-001, 1.8900000E+002, 8.4304190E-001, 5.3583757E-009
 2.0616044E-001, 1.8900000E+002, 8.4302038E-001, 5.3797951E-009
 2.0750152E-001, 1.8900000E+002, 8.4307658E-001, 5.4932691E-009
 2.0884260E-001, 1.8900000E+002, 8.4312752E-001, 5.5994862E-009
 2.1018368E-001, 1.8900000E+002, 8.4318626E-001, 5.7146616E-009
 2.1152476E-001, 1.8900000E+002, 8.4322713E-001, 5.8057380E-009
 2.1286583E-001, 1.8900000E+002, 8.4326172E-001, 5.8867973E-009
 2.1420691E-001, 1.8900000E+002, 8.4327965E-001, 5.9435417E-009
 2.1554799E-001, 1.8900000E+002, 8.4328847E-001, 5.9853661E-009
 2.1688907E-001, 1.8900000E+002, 8.4329669E-001, 6.0234232E-009
 2.1823015E-001, 1.8900000E+002, 8.4331067E-001, 6.0663050E-009
 2.1957123E-001, 1.8900000E+002, 8.4331144E-001, 6.0881785E-009
 2.2091231E-001, 1.8900000E+002, 8.4332303E-001, 6.1216765E-009
 2.2225339E-001, 1.8900000E+002, 8.4332371E-001, 6.1370360E-009
 2.2359447E-001, 1.8900000E+002, 8.4333400E-001, 6.1624262E-009
 2.2493555E-001, 1.8900000E+002, 8.4334469E-001, 6.1851830E-009
 2.2627663E-001, 1.8900000E+002, 8.4334444E-001, 6.1895243E-009
 2.2761771E-001, 1.8900000E+002, 8.4333217E-001, 6.1739394E-009
 2.2895878E-001, 1.8900000E+002, 8.4334633E-001, 6.1917065E-009
 2.3029986E-001, 1.8900000E+002, 8.4334658E-001, 6.1869221E-009
 2.3164094E-001, 1.8900000E+002, 8.4335066E-001, 6.1841948E-009
 2.3298202E-001, 1.8900000E+002, 8.4335362E-001, 6.1766722E-009
 2.3432310E-001, 1.8900000E+002, 8.4335455E-001, 6.1631248E-009
 2.3566418E-001, 1.8900000E+002, 8.4335192E-001, 6.1414856E-009
 2.3700526E-001, 1.8900000E+002, 8.4335745E-001, 6.1279327E-009
 2.3834634E-001, 1.8900000E+002, 8.4334937E-001, 6.0926191E-009
 2.3968742E-001, 1.8900000E+002, 8.4335171E-001, 6.0685293E-009
 2.4102850E-001, 1.8900000E+002, 8.4333763E-001, 6.0192225E-009
 2.4236958E-001, 1.8900000E+002, 8.4334311E-001, 5.9934531E-009
 2.4371065E-001, 1.8900000E+002, 8.4332627E-001, 5.9349602E-009
 2.4505173E-001, 1.8900000E+002, 8.4330160E-001, 5.8637478E-009
 2.4639281E-001, 1.8900000E+002, 8.4328049E-001, 5.7950390E-009
 2.4773389E-001, 1.8900000E+002, 8.4323274E-001, 5.6901410E-009
 2.4907497E-001, 1.8900000E+002, 8.4316056E-001, 5.5538178E-009
 2.5041605E-001, 1.8900000E+002, 8.4309440E-001, 5.4253305E-009
 2.5175713E-001, 1.8900000E+002, 8.4304678E-001, 5.3191973E-009
 2.5309821E-001, 1.8900000E+002, 8.4306355E-001, 5.2883127E-009
 2.5443929E-001, 1.8900000E+002, 8.4314202E-001, 5.3281665E-009
 2.5578037E-001, 1.8900000E+002, 8.4324352E-001, 5.3934082E-009
 2.5712145E-001, 1.8900000E+002, 8.4332400E-001, 5.4310799E-009
 2.5846253E-001, 1.8900000E+002, 8.4338286E-001, 5.4398704E-009
 2.5980360E-001, 1.8900000E+002, 8.4340090E-001, 5.3963960E-009
 2.6114468E-001, 1.8800000E+002, 8.4543156E-001, 9.9302990E-009
 2.6248576E-001, 1.8800000E+002, 8.4544645E-001, 9.8340748E-009
 2.6382684E-001, 1.8800000E+002, 8.4545810E-001, 9.7270352E-009
 2.6516792E-001, 1.8800000E+002, 8.4547066E-001, 9.6184160E-009
 2.6650900E-001, 1.8800000E+002, 8.4548060E-001, 9.5008843E-009
 2.6785008E-001, 1.8800000E+002, 8.4548831E-001, 9.3756020E-009
 2.6919116E-001, 1.8800000E+002, 8.4549793E-001, 9.2514353E-009
 2.7053224E-001, 1.8800000E+002, 8.4550472E-001, 9.1188064E-009
 2.7187332E-001, 1.8800000E+002, 8.4551283E-001, 8.9864186E-009
 2.7321440E-001, 1.8800000E+002, 8.4551882E-001, 8.8475775E-009
 2.7455547E-001, 1.8800000E+002, 8.4552399E-001, 8.7051693E-009
 2.7589655E-001, 1.8800000E+002, 8.4553212E-001, 8.5666379E-009
 2.7723763E-001, 1.8800000E+002, 8.4553779E-001, 8.4217185E-009
 2.7857871E-001, 1.8800000E+002, 8.4554108E-001, 8.2709921E-009
 2.7991979E-001, 1.8800000E+002, 8.4554654E-001, 8.1230924E-009
 2.8126087E-001, 1.8800000E+002, 8.4555036E-001, 7.9711933E-009
 2.8260195E-001, 1.8800000E+002, 8.4555466E-001, 7.8193517E-009
 2.8394303E-001, 1.8800000E+002, 8.4555829E-001, 7.6656808E-009
 2.8528411E-001, 1.8800000E+002, 8.4556093E-001, 7.5099200E-009
 2.8662519E-001, 1.8700000E+002, 8.4616327E-001, 9.9300446E-009
 2.8796627E-001, 1.8700000E+002, 8.4615866E-001, 9.7037190E-009
 2.8930735E-001, 1.8700000E+002, 8.4616239E-001, 9.4956900E-009
 2.9064842E-001, 1.8700000E+002, 8.4616610E-001, 9.2878321E-009
 2.9198950E-001, 1.8700000E+002, 8.4616933E-001, 9.0794001E-009
 2.9333058E-001, 1.8700000E+002, 8.4617608E-001, 8.8785105E-009
 2.9467166E-001, 1.8700000E+002, 8.4616832E-001, 8.6503434E-009
 2.9601274E-001, 1.8700000E+002, 8.4616546E-001, 8.4333473E-009
 2.9735382E-001, 1.8700000E+002, 8.4615700E-001, 8.2079155E-009
 2.9869490E-001, 1.8700000E+002, 8.4616217E-001, 8.0089728E-009
 3.0003598E-001, 1.8700000E+002, 8.4615833E-001, 7.7957825E-009
 3.0137706E-001, 1.8700000E+002, 8.4615099E-001, 7.5789868E-009
 3.0271814E-001, 1.8700000E+002, 8.4611941E-001, 7.3255480E-009
 3.0405922E-001, 1.8700000E+002, 8.4609624E-001, 7.0905642E-009
 3.0540030E-001, 1.8700000E+002, 8.4607768E-001, 6.8670184E-009
 3.0674137E-001, 1.8700000E+002, 8.4606276E-001, 6.6528798E-009
 3.0808245E-001, 1.8700000E+002, 8.4599218E-001, 6.3637608E-009
 3.0942353E-001, 1.8600000E+002, 8.4739707E-001, 9.9463524E-009
 3.1076461E-001, 1.8600000E+002, 8.4739309E-001, 9.6465533E-009
 3.1210569E-001, 1.8600000E+002, 8.4739310E-001, 9.3597644E-009
 3.1344677E-001, 1.8600000E+002, 8.4738628E-001, 9.0638265E-009
 3.1478785E-001, 1.8600000E+002, 8.4739114E-001, 8.7958127E-009
 3.1612893E-001, 1.8600000E+002, 8.4739224E-001, 8.5248338E-009
 3.1747001E-001, 1.8500000E+002, 8.4671747E-001, 8.4082735E-009
 3.1881109E-001, 1.8500000E+002, 8.4756011E-001, 9.7844621E-009
 3.2015217E-001, 1.8500000E+002, 8.4761813E-001, 9.5885073E-009
 3.2149324E-001, 1.8500000E+002, 8.4766555E-001, 9.3705067E-009
 3.2283432E-001, 1.8500000E+002, 8.4768651E-001, 9.1005676E-009
 3.2417540E-001, 1.8500000E+002, 8.4772970E-001, 8.8773349E-009
 3.2551648E-001, 1.8500000E+002, 8.4774942E-001, 8.6113854E-009
 3.2685756E-001, 1.8500000E+002, 8.4776653E-001, 8.3448165E-009
 3.2819864E-001, 1.8500000E+002, 8.4776594E-001, 8.0515959E-009
 3.2953972E-001, 1.8500000E+002, 8.4775991E-001, 7.7558630E-009
 3.3088080E-001, 1.8500000E+002, 8.4766662E-001, 7.3266448E-009
 3.3222188E-001, 1.8500000E+002, 8.4754840E-001, 6.8804011E-009
 3.3356296E-001, 1.8500000E+002, 8.4773622E-001, 6.9044281E-009
 3.3490404E-001, 1.8500000E+002, 8.4779112E-001, 6.7272396E-009
 3.3624512E-001, 1.8500000E+002, 8.4782052E-001, 6.5151272E-009
 3.3758619E-001, 1.8500000E+002, 8.4782933E-001, 6.2784413E-009
 3.3892727E-001, 1.8500000E+002, 8.4781559E-001, 6.0177657E-009
 3.4026835E-001, 1.8400000E+002, 8.4953897E-001, 9.9101710E-009
 3.4160943E-001, 1.8400000E+002, 8.4953144E-001, 9.5025487E-009
 3.4295051E-001, 1.8400000E+002, 8.4952449E-001, 9.1083921E-009
 3.4429159E-001, 1.8400000E+002, 8.4951432E-001, 8.7202413E-009
 3.4563267E-001, 1.8400000E+002, 8.4950477E-001, 8.3456538E-009
 3.4697375E-001, 1.8400000E+002, 8.4949334E-001, 7.9799502E-009
 3.4831483E-001, 1.8400000E+002, 8.4948331E-001, 7.6288149E-009
 3.4965591E-001, 1.8400000E+002, 8.4947053E-001, 7.2851417E-009
 3.5099699E-001, 1.8300000E+002, 8.5027199E-001, 9.7544786E-009
 3.5233807E-001, 1.8300000E+002, 8.5025279E-001, 9.2930276E-009
 3.5367914E-001, 1.8300000E+002, 8.5025129E-001, 8.8827088E-009
 3.5502022E-001, 1.8300000E+002, 8.5025573E-001, 8.4970474E-009
 3.5636130E-001, 1.8300000E+002, 8.5025172E-001, 8.1092642E-009
 3.5770238E-001, 1.8300000E+002, 8.5028360E-001, 7.7952382E-009
 3.5904346E-001, 1.8300000E+002, 8.5032001E-001, 7.4968608E-009
 3.6038454E-001, 1.8300000E+002, 8.5035709E-001, 7.2073098E-009
 3.6172562E-001, 1.8300000E+002, 8.5040809E-001, 6.9462280E-009
 3.6306670E-001, 1.8300000E+002, 8.5045736E-001, 6.6887625E-009
 3.6440778E-001, 1.8300000E+002, 8.5051891E-001, 6.4546926E-009
 3.6574886E-001, 1.8300000E+002, 8.5056321E-001, 6.2027261E-009
 3.6708994E-001, 1.8300000E+002, 8.5060111E-001, 5.9495748E-009
 3.6843101E-001, 1.8300000E+002, 8.5065611E-001, 5.7251811E-009
 3.6977209E-001, 1.8200000E+002, 8.5265459E-001, 9.8058587E-009
 3.7111317E-001, 1.8200000E+002, 8.5271392E-001, 9.4358131E-009
 3.7245425E-001, 1.8200000E+002, 8.5276892E-001, 9.0678980E-009
 3.7379533E-001, 1.8200000E+002, 8.5282381E-001, 8.7111816E-009
 3.7513641E-001, 1.8200000E+002, 8.5287622E-001, 8.3617027E-009
 3.7647749E-001, 1.8200000E+002, 8.5292372E-001, 8.0160972E-009
 3.7781857E-001, 1.8100000E+002, 8.5327630E-001, 9.6105007E-009
 3.7915965E-001, 1.8100000E+002, 8.5333082E-001, 9.2248089E-009
 3.8050073E-001, 1.8100000E+002, 8.5338758E-001, 8.8595429E-009
 3.8184181E-001, 1.8100000E+002, 8.5342000E-001, 8.4668976E-009
 3.8318289E-001, 1.8100000E+002, 8.5342055E-001, 8.0404684E-009
 3.8452396E-001, 1.8100000E+002, 8.5346752E-001, 7.7158091E-009
 3.8586504E-001, 1.8100000E+002, 8.5351511E-001, 7.4115285E-009
 3.8720612E-001, 1.8100000E+002, 8.5356806E-001, 7.1354332E-009
 3.8854720E-001, 1.8100000E+002, 8.5361646E-001, 6.8729582E-009
 3.8988828E-001, 1.8100000E+002, 8.5365187E-001, 6.6139039E-009
 3.9122936E-001, 1.8000000E+002, 8.5490213E-001, 9.6514734E-009
 3.9257044E-001, 1.8000000E+002, 8.5493512E-001, 9.3269338E-009
 3.9391152E-001, 1.8000000E+002, 8.5496834E-001, 9.0406970E-009
 3.9525260E-001, 1.8000000E+002, 8.5500585E-001, 8.8009832E-009
 3.9659368E-001, 1.8000000E+002, 8.5504495E-001, 8.6028403E-009
 3.9793476E-001, 1.7900000E+002, 8.5505699E-001, 9.8187668E-009
 3.9927583E-001, 1.7900000E+002, 8.5508693E-001, 9.6596603E-009
 4.0061691E-001, 1.7900000E+002, 8.5512457E-001, 9.5600054E-009
 4.0195799E-001, 1.7900000E+002, 8.5513366E-001, 9.4455719E-009
 4.0329907E-001, 1.7900000E+002, 8.5516821E-001, 9.4209008E-009
 4.0464015E-001, 1.7900000E+002, 8.5519681E-001, 9.4193150E-009
 4.0598123E-001, 1.7900000E+002, 8.5519181E-001, 9.3806139E-009
 4.0732231E-001, 1.7900000E+002, 8.5523751E-001, 9.4631639E-009
 4.0866339E-001, 1.7900000E+002, 8.5524951E-001, 9.4905284E-009
 4.1000447E-001, 1.7900000E+002, 8.5527904E-001, 9.5524912E-009
 4.1134555E-001, 1.7900000E+002, 8.5527290E-001, 9.5293700E-009
 4.1268663E-001, 1.7900000E+002, 8.5527295E-001, 9.4888116E-009
 4.1402771E-001, 1.7900000E+002, 8.5529654E-001, 9.4468665E-009
 4.1536878E-001, 1.7900000E+002, 8.5531724E-001, 9.3296450E-009
 4.1670986E-001, 1.7900000E+002, 8.5532128E-001, 9.0870035E-009
 4.1805094E-001, 1.7900000E+002, 8.5532824E-001, 8.7326722E-009
 4.1939202E-001, 1.7900000E+002, 8.5536236E-001, 8.2815619E-009
 4.2073310E-001, 1.7900000E+002, 8.5539184E-001, 7.6441515E-009
 4.2207418E-001, 1.7900000E+002, 8.5540293E-001, 6.7714733E-009
 4.2341526E-001, 1.7800000E+002, 8.5698782E-001, 9.1871726E-009
 4.2475634E-001, 1.7700000E+002, 8.5733833E-001, 8.7240802E-009
 4.2609742E-001, 1.7500000E+002, 8.5865267E-001, 9.5388572E-009
 4.2743850E-001, 1.7200000E+002, 8.6287946E-001, 9.9968482E-009
 4.2877958E-001, 1.7600000E+002, 8.6064357E-001, 7.9483104E-009
 4.3012066E-001, 1.7800000E+002, 8.5757900E-001, 7.8783373E-009
 4.3146173E-001, 1.7900000E+002, 8.5525423E-001, 7.0101644E-009
 4.3280281E-001, 1.7900000E+002, 8.5485694E-001, 9.3735606E-009
 4.3414389E-001, 1.8000000E+002, 8.5440081E-001, 9.7658868E-009
 4.3548497E-001, 1.8100000E+002, 8.5287988E-001, 7.7031817E-009
 4.3682605E-001, 1.8100000E+002, 8.5270532E-001, 9.1172731E-009
 4.3816713E-001, 1.8200000E+002, 8.5231791E-001, 8.5410758E-009
 4.3950821E-001, 1.8200000E+002, 8.5216091E-001, 9.6239929E-009
 4.4084929E-001, 1.8300000E+002, 8.5015023E-001, 6.0742795E-009
 4.4219037E-001, 1.8300000E+002, 8.5001041E-001, 6.5977079E-009
 4.4353145E-001, 1.8300000E+002, 8.4986133E-001, 7.0205265E-009
 4.4487253E-001, 1.8300000E+002, 8.4970841E-001, 7.3292999E-009
 4.4621360E-001, 1.8300000E+002, 8.4954777E-001, 7.4973866E-009
 4.4755468E-001, 1.8300000E+002, 8.4940382E-001, 7.5425207E-009
 4.4889576E-001, 1.8300000E+002, 8.4928762E-001, 7.4565945E-009
 4.5023684E-001, 1.8300000E+002, 8.4921722E-001, 7.2447231E-009
 4.5157792E-001, 1.8300000E+002, 8.4920332E-001, 6.8953582E-009
 4.5291900E-001, 1.8300000E+002, 8.4927258E-001, 6.3962487E-009
 4.5426008E-001, 1.8200000E+002, 8.5091831E-001, 9.1744962E-009
 4.5560116E-001, 1.8100000E+002, 8.5132690E-001, 9.0173038E-009
 4.5694224E-001, 1.8000000E+002, 8.5326962E-001, 9.6641080E-009
 4.5828332E-001, 1.7700000E+002, 8.5779600E-001, 7.9352691E-009
 4.5962440E-001, 1.7900000E+002, 8.5319176E-001, 8.5099177E-009
