s,m/s,Pa,kg/m/s,,,
Time,"UVEL","PRES","VISC","scarc-iter","scarc-rate","scarc-res"
 1.2324048E+000, 1.4998902E+000,-5.8798815E-001, 1.0000000E-001, 8.8000000E+001, 6.4888580E-001, 8.7853282E-015
 1.2390842E+000, 1.4907792E+000,-5.8012125E-001, 1.0000000E-001, 8.8000000E+001, 6.4944983E-001, 9.3884452E-015
 1.2451634E+000, 1.4824374E+000,-5.7316860E-001, 1.0000000E-001, 8.8000000E+001, 6.4923052E-001, 9.0314216E-015
 1.2518505E+000, 1.4732085E+000,-5.6571686E-001, 1.0000000E-001, 8.8000000E+001, 6.4965765E-001, 9.4767693E-015
 1.2579366E+000, 1.4647622E+000,-5.5917461E-001, 1.0000000E-001, 8.8000000E+001, 6.4917243E-001, 8.7966303E-015
 1.2646314E+000, 1.4554216E+000,-5.5214030E-001, 1.0000000E-001, 8.8000000E+001, 6.4979236E-001, 9.4783510E-015
 1.2707245E+000, 1.4468767E+000,-5.4600775E-001, 1.0000000E-001, 8.8000000E+001, 6.4919557E-001, 8.6695065E-015
 1.2774269E+000, 1.4374308E+000,-5.3939284E-001, 1.0000000E-001, 8.8000000E+001, 6.4981652E-001, 9.3468585E-015
 1.2835269E+000, 1.4287929E+000,-5.3366884E-001, 1.0000000E-001, 8.8000000E+001, 6.4896592E-001, 8.2636883E-015
 1.2902370E+000, 1.4192479E+000,-5.2747475E-001, 1.0000000E-001, 8.8000000E+001, 6.4972568E-001, 9.0832638E-015
 1.2963441E+000, 1.4105227E+000,-5.2215794E-001, 1.0000000E-001, 8.8000000E+001, 6.4845684E-001, 7.5911736E-015
 1.3030620E+000, 1.4008850E+000,-5.1638576E-001, 1.0000000E-001, 8.8000000E+001, 6.4950995E-001, 8.6878510E-015
 1.3091761E+000, 1.3920785E+000,-5.1147477E-001, 1.0000000E-001, 8.8000000E+001, 6.4838985E-001, 7.4121242E-015
 1.3159016E+000, 1.3823545E+000,-5.0612541E-001, 1.0000000E-001, 8.8000000E+001, 6.4912662E-001, 8.1316519E-015
 1.3220227E+000, 1.3734727E+000,-5.0161855E-001, 1.0000000E-001, 8.8000000E+001, 6.4772849E-001, 6.6833864E-015
 1.3287558E+000, 1.3636692E+000,-4.9669251E-001, 1.0000000E-001, 8.8000000E+001, 6.4859286E-001, 7.4653076E-015
 1.3348839E+000, 1.3547179E+000,-4.9258774E-001, 1.0000000E-001, 8.8000000E+001, 6.4710841E-001, 6.0663820E-015
 1.3416248E+000, 1.3448414E+000,-4.8808506E-001, 1.0000000E-001, 8.8000000E+001, 6.4822711E-001, 7.0190376E-015
 1.3477600E+000, 1.3358265E+000,-4.8438018E-001, 1.0000000E-001, 8.8000000E+001, 6.4689090E-001, 5.8222986E-015
 1.3545087E+000, 1.3258835E+000,-4.8030056E-001, 1.0000000E-001, 8.8000000E+001, 6.4752332E-001, 6.3098349E-015
 1.3606509E+000, 1.3168113E+000,-4.7699337E-001, 1.0000000E-001, 8.4000000E+001, 6.3662860E-001, 8.5876288E-015
 1.3674072E+000, 1.3068086E+000,-4.7333632E-001, 1.0000000E-001, 8.8000000E+001, 6.4682050E-001, 5.6783214E-015
 1.3735564E+000, 1.2976853E+000,-4.7042420E-001, 1.0000000E-001, 8.4000000E+001, 6.3549543E-001, 7.3247289E-015
 1.3803204E+000, 1.2876297E+000,-4.6718876E-001, 1.0000000E-001, 8.8000000E+001, 6.4599502E-001, 5.0296762E-015
 1.3864766E+000, 1.2784613E+000,-4.6466890E-001, 1.0000000E-001, 8.4000000E+001, 6.3669972E-001, 8.5147365E-015
 1.3932485E+000, 1.2683595E+000,-4.6185371E-001, 1.0000000E-001, 8.8000000E+001, 6.4514452E-001, 4.4432292E-015
 1.3994118E+000, 1.2591520E+000,-4.5972312E-001, 1.0000000E-001, 8.7000000E+001, 6.4701900E-001, 8.8331868E-015
 1.4061915E+000, 1.2490106E+000,-4.5732651E-001, 1.0000000E-001, 8.7000000E+001, 6.4739150E-001, 9.2524862E-015
 1.4123618E+000, 1.2397705E+000,-4.5558220E-001, 1.0000000E-001, 8.7000000E+001, 6.4588847E-001, 7.5341743E-015
 1.4191492E+000, 1.2295968E+000,-4.5360225E-001, 1.0000000E-001, 8.7000000E+001, 6.4635644E-001, 7.9973178E-015
 1.4253265E+000, 1.2203303E+000,-4.5224080E-001, 1.0000000E-001, 8.7000000E+001, 6.4542351E-001, 7.0322507E-015
 1.4321216E+000, 1.2101310E+000,-4.5067512E-001, 1.0000000E-001, 8.7000000E+001, 6.4523700E-001, 6.8366247E-015
 1.4383060E+000, 1.2008442E+000,-4.4969300E-001, 1.0000000E-001, 8.7000000E+001, 6.4443143E-001, 6.1159918E-015
 1.4451089E+000, 1.1906261E+000,-4.4853886E-001, 1.0000000E-001, 8.7000000E+001, 6.4380286E-001, 5.6022577E-015
 1.4513004E+000, 1.1813253E+000,-4.4793241E-001, 1.0000000E-001, 8.7000000E+001, 6.4316144E-001, 5.1239946E-015
 1.4581112E+000, 1.1710951E+000,-4.4718679E-001, 1.0000000E-001, 8.7000000E+001, 6.4248590E-001, 4.6638825E-015
 1.4643097E+000, 1.1617868E+000,-4.4695222E-001, 1.0000000E-001, 8.7000000E+001, 6.4174783E-001, 4.2100523E-015
 1.4711281E+000, 1.1515519E+000,-4.4661176E-001, 1.0000000E-001, 8.5000000E+001, 6.4017633E-001, 8.2785584E-015
 1.4773337E+000, 1.1422423E+000,-4.4674497E-001, 1.0000000E-001, 8.7000000E+001, 6.4014065E-001, 3.3686994E-015
 1.4841599E+000, 1.1320094E+000,-4.4680594E-001, 1.0000000E-001, 8.7000000E+001, 6.3935719E-001, 3.0208906E-015
 1.4903727E+000, 1.1227047E+000,-4.4730277E-001, 1.0000000E-001, 8.6000000E+001, 6.4437959E-001, 9.2402444E-015
 1.4972067E+000, 1.1124806E+000,-4.4776113E-001, 1.0000000E-001, 8.6000000E+001, 6.4378858E-001, 8.5188990E-015
 1.5034266E+000, 1.1031871E+000,-4.4861726E-001, 1.0000000E-001, 8.6000000E+001, 6.4303284E-001, 7.6838249E-015
 1.5102684E+000, 1.0929788E+000,-4.4946865E-001, 1.0000000E-001, 8.6000000E+001, 6.4243185E-001, 7.0736317E-015
 1.5164953E+000, 1.0837029E+000,-4.5067961E-001, 1.0000000E-001, 8.6000000E+001, 6.4178973E-001, 6.4769349E-015
 1.5233449E+000, 1.0735175E+000,-4.5191931E-001, 1.0000000E-001, 8.6000000E+001, 6.4110649E-001, 5.8964022E-015
 1.5301944E+000, 1.0633529E+000,-4.5349578E-001, 1.0000000E-001, 8.5000000E+001, 6.4166578E-001, 9.8820833E-015
 1.5370440E+000, 1.0532108E+000,-4.5527060E-001, 1.0000000E-001, 8.5000000E+001, 6.4106112E-001, 9.1002535E-015
 1.5438936E+000, 1.0430931E+000,-4.5724196E-001, 1.0000000E-001, 8.5000000E+001, 6.4038469E-001, 8.3003212E-015
 1.5507432E+000, 1.0330018E+000,-4.5940802E-001, 1.0000000E-001, 8.5000000E+001, 6.3984810E-001, 7.7121105E-015
 1.5575927E+000, 1.0229385E+000,-4.6176691E-001, 1.0000000E-001, 8.5000000E+001, 6.3956946E-001, 7.4152685E-015
 1.5644423E+000, 1.0129051E+000,-4.6431672E-001, 1.0000000E-001, 8.5000000E+001, 6.3951821E-001, 7.3487686E-015
 1.5712919E+000, 1.0029034E+000,-4.6705555E-001, 1.0000000E-001, 8.5000000E+001, 6.3933802E-001, 7.1593628E-015
 1.5781414E+000, 9.9293521E-001,-4.6998145E-001, 1.0000000E-001, 8.5000000E+001, 6.4017815E-001, 7.9879063E-015
 1.5849910E+000, 9.8300229E-001,-4.7309245E-001, 1.0000000E-001, 8.5000000E+001, 6.4131568E-001, 9.2699060E-015
 1.5918406E+000, 9.7310642E-001,-4.7638655E-001, 1.0000000E-001, 8.6000000E+001, 6.4049061E-001, 5.3112976E-015
 1.5986901E+000, 9.6324934E-001,-4.7986175E-001, 1.0000000E-001, 8.6000000E+001, 6.4141216E-001, 5.9988838E-015
 1.6055397E+000, 9.5343281E-001,-4.8351601E-001, 1.0000000E-001, 8.6000000E+001, 6.4231041E-001, 6.7537909E-015
 1.6123893E+000, 9.4365856E-001,-4.8734727E-001, 1.0000000E-001, 8.6000000E+001, 6.4315478E-001, 7.5486332E-015
 1.6192389E+000, 9.3392831E-001,-4.9135345E-001, 1.0000000E-001, 8.6000000E+001, 6.4394534E-001, 8.3763620E-015
 1.6260884E+000, 9.2424376E-001,-4.9553246E-001, 1.0000000E-001, 8.6000000E+001, 6.4468292E-001, 9.2294210E-015
 1.6329380E+000, 9.1460660E-001,-4.9988217E-001, 1.0000000E-001, 8.7000000E+001, 6.4259651E-001, 4.4819783E-015
 1.6397876E+000, 9.0501852E-001,-5.0440045E-001, 1.0000000E-001, 8.7000000E+001, 6.4333397E-001, 4.9465698E-015
 1.6466371E+000, 8.9548119E-001,-5.0908514E-001, 1.0000000E-001, 8.7000000E+001, 6.4409918E-001, 5.4801758E-015
 1.6534867E+000, 8.8599624E-001,-5.1393407E-001, 1.0000000E-001, 8.7000000E+001, 6.4469062E-001, 5.9310591E-015
 1.6603363E+000, 8.7656533E-001,-5.1894505E-001, 1.0000000E-001, 8.7000000E+001, 6.4530693E-001, 6.4414561E-015
 1.6671858E+000, 8.6719008E-001,-5.2411587E-001, 1.0000000E-001, 8.7000000E+001, 6.4584938E-001, 6.9274949E-015
 1.6740354E+000, 8.5787208E-001,-5.2944430E-001, 1.0000000E-001, 8.7000000E+001, 6.4633315E-001, 7.3928800E-015
 1.6808850E+000, 8.4861294E-001,-5.3492811E-001, 1.0000000E-001, 8.7000000E+001, 6.4682293E-001, 7.8974628E-015
 1.6877346E+000, 8.3941423E-001,-5.4056503E-001, 1.0000000E-001, 8.7000000E+001, 6.4725593E-001, 8.3740833E-015
 1.6945841E+000, 8.3027752E-001,-5.4635281E-001, 1.0000000E-001, 8.7000000E+001, 6.4763303E-001, 8.8150532E-015
 1.7014337E+000, 8.2120434E-001,-5.5228915E-001, 1.0000000E-001, 8.7000000E+001, 6.4804541E-001, 9.3255859E-015
 1.7082833E+000, 8.1219624E-001,-5.5837176E-001, 1.0000000E-001, 8.7000000E+001, 6.4838365E-001, 9.7704441E-015
 1.7151328E+000, 8.0325471E-001,-5.6459833E-001, 1.0000000E-001, 8.8000000E+001, 6.4710564E-001, 5.3332225E-015
 1.7219824E+000, 7.9438126E-001,-5.7096654E-001, 1.0000000E-001, 8.8000000E+001, 6.4743320E-001, 5.5860439E-015
 1.7288320E+000, 7.8557737E-001,-5.7747405E-001, 1.0000000E-001, 8.8000000E+001, 6.4774033E-001, 5.8362101E-015
 1.7356815E+000, 7.7684450E-001,-5.8411852E-001, 1.0000000E-001, 8.8000000E+001, 6.4802351E-001, 6.0794352E-015
 1.7425311E+000, 7.6818409E-001,-5.9089759E-001, 1.0000000E-001, 8.8000000E+001, 6.4827024E-001, 6.3032596E-015
 1.7493807E+000, 7.5959757E-001,-5.9780889E-001, 1.0000000E-001, 8.8000000E+001, 6.4850661E-001, 6.5279235E-015
 1.7562303E+000, 7.5108635E-001,-6.0485006E-001, 1.0000000E-001, 8.8000000E+001, 6.4867048E-001, 6.6962081E-015
 1.7630798E+000, 7.4265183E-001,-6.1201870E-001, 1.0000000E-001, 8.8000000E+001, 6.4882192E-001, 6.8590803E-015
 1.7699294E+000, 7.3429536E-001,-6.1931243E-001, 1.0000000E-001, 8.8000000E+001, 6.4905067E-001, 7.1017643E-015
 1.7767790E+000, 7.2601832E-001,-6.2672884E-001, 1.0000000E-001, 8.8000000E+001, 6.4915243E-001, 7.2292594E-015
 1.7836285E+000, 7.1782203E-001,-6.3426553E-001, 1.0000000E-001, 8.8000000E+001, 6.4929535E-001, 7.4019277E-015
 1.7904781E+000, 7.0970781E-001,-6.4192008E-001, 1.0000000E-001, 8.8000000E+001, 6.4936077E-001, 7.5011409E-015
 1.7973277E+000, 7.0167697E-001,-6.4969006E-001, 1.0000000E-001, 8.8000000E+001, 6.4943529E-001, 7.6126045E-015
 1.8041772E+000, 6.9373077E-001,-6.5757306E-001, 1.0000000E-001, 8.8000000E+001, 6.4949408E-001, 7.7106699E-015
 1.8110268E+000, 6.8587047E-001,-6.6556664E-001, 1.0000000E-001, 8.8000000E+001, 6.4950949E-001, 7.7655063E-015
 1.8178764E+000, 6.7809733E-001,-6.7366837E-001, 1.0000000E-001, 8.8000000E+001, 6.4951124E-001, 7.8073758E-015
 1.8247260E+000, 6.7041255E-001,-6.8187579E-001, 1.0000000E-001, 8.8000000E+001, 6.4949858E-001, 7.8351341E-015
 1.8315755E+000, 6.6281733E-001,-6.9018647E-001, 1.0000000E-001, 8.8000000E+001, 6.4947953E-001, 7.8569596E-015
 1.8384251E+000, 6.5531286E-001,-6.9859796E-001, 1.0000000E-001, 8.8000000E+001, 6.4942082E-001, 7.8372154E-015
 1.8452747E+000, 6.4790030E-001,-7.0710780E-001, 1.0000000E-001, 8.8000000E+001, 6.4932711E-001, 7.7809522E-015
 1.8521242E+000, 6.4058078E-001,-7.1571355E-001, 1.0000000E-001, 8.8000000E+001, 6.4924978E-001, 7.7424804E-015
 1.8589738E+000, 6.3335542E-001,-7.2441275E-001, 1.0000000E-001, 8.8000000E+001, 6.4913597E-001, 7.6662429E-015
 1.8658234E+000, 6.2622532E-001,-7.3320293E-001, 1.0000000E-001, 8.8000000E+001, 6.4900030E-001, 7.5681378E-015
 1.8726729E+000, 6.1919156E-001,-7.4208166E-001, 1.0000000E-001, 8.8000000E+001, 6.4881474E-001, 7.4205711E-015
 1.8795225E+000, 6.1225519E-001,-7.5104645E-001, 1.0000000E-001, 8.8000000E+001, 6.4864521E-001, 7.2912139E-015
 1.8863721E+000, 6.0541724E-001,-7.6009487E-001, 1.0000000E-001, 8.8000000E+001, 6.4845961E-001, 7.1478364E-015
 1.8932217E+000, 5.9867872E-001,-7.6922445E-001, 1.0000000E-001, 8.8000000E+001, 6.4820089E-001, 6.9372497E-015
 1.9000712E+000, 5.9204064E-001,-7.7843273E-001, 1.0000000E-001, 8.8000000E+001, 6.4797771E-001, 6.7644550E-015
 1.9069208E+000, 5.8550395E-001,-7.8771727E-001, 1.0000000E-001, 8.8000000E+001, 6.4771317E-001, 6.5579264E-015
 1.9137704E+000, 5.7906961E-001,-7.9707560E-001, 1.0000000E-001, 8.8000000E+001, 6.4743839E-001, 6.3476444E-015
 1.9206199E+000, 5.7273853E-001,-8.0650528E-001, 1.0000000E-001, 8.8000000E+001, 6.4713410E-001, 6.1182008E-015
 1.9274695E+000, 5.6651164E-001,-8.1600387E-001, 1.0000000E-001, 8.8000000E+001, 6.4685466E-001, 5.9156161E-015
 1.9343191E+000, 5.6038979E-001,-8.2556891E-001, 1.0000000E-001, 8.8000000E+001, 6.4648838E-001, 5.6510961E-015
 1.9411687E+000, 5.5437386E-001,-8.3519796E-001, 1.0000000E-001, 8.8000000E+001, 6.4617835E-001, 5.4383681E-015
 1.9480182E+000, 5.4846469E-001,-8.4488860E-001, 1.0000000E-001, 8.8000000E+001, 6.4585961E-001, 5.2258932E-015
 1.9548678E+000, 5.4266308E-001,-8.5463838E-001, 1.0000000E-001, 8.8000000E+001, 6.4551497E-001, 5.0024355E-015
 1.9617174E+000, 5.3696983E-001,-8.6444489E-001, 1.0000000E-001, 8.8000000E+001, 6.4522652E-001, 4.8237525E-015
 1.9685669E+000, 5.3138570E-001,-8.7430570E-001, 1.0000000E-001, 8.8000000E+001, 6.4489154E-001, 4.6204090E-015
 1.9754165E+000, 5.2591146E-001,-8.8421839E-001, 1.0000000E-001, 8.8000000E+001, 6.4461048E-001, 4.4566923E-015
 1.9822661E+000, 5.2054781E-001,-8.9418056E-001, 1.0000000E-001, 8.8000000E+001, 6.4435595E-001, 4.3127445E-015
 1.9891156E+000, 5.1529546E-001,-9.0418979E-001, 1.0000000E-001, 8.8000000E+001, 6.4421240E-001, 4.2355477E-015
 1.9959652E+000, 5.1015509E-001,-9.1424371E-001, 1.0000000E-001, 8.8000000E+001, 6.4412870E-001, 4.1922233E-015
 2.0028148E+000, 5.0512735E-001,-9.2433991E-001, 1.0000000E-001, 8.8000000E+001, 6.4406953E-001, 4.1615684E-015
 2.0096644E+000, 5.0021288E-001,-9.3447603E-001, 1.0000000E-001, 8.8000000E+001, 6.4417151E-001, 4.2213244E-015
 2.0165139E+000, 4.9541229E-001,-9.4464967E-001, 1.0000000E-001, 8.8000000E+001, 6.4433991E-001, 4.3190646E-015
 2.0233635E+000, 4.9072616E-001,-9.5485849E-001, 1.0000000E-001, 8.8000000E+001, 6.4459985E-001, 4.4726147E-015
 2.0302131E+000, 4.8615505E-001,-9.6510012E-001, 1.0000000E-001, 8.8000000E+001, 6.4485542E-001, 4.6266590E-015
 2.0370626E+000, 4.8169951E-001,-9.7537222E-001, 1.0000000E-001, 8.8000000E+001, 6.4532645E-001, 4.9263363E-015
 2.0439122E+000, 4.7736004E-001,-9.8567246E-001, 1.0000000E-001, 8.8000000E+001, 6.4574366E-001, 5.2043230E-015
 2.0507618E+000, 4.7313715E-001,-9.9599850E-001, 1.0000000E-001, 8.8000000E+001, 6.4620035E-001, 5.5246818E-015
 2.0576113E+000, 4.6903131E-001,-1.0063480E+000, 1.0000000E-001, 8.8000000E+001, 6.4676074E-001, 5.9448155E-015
 2.0644609E+000, 4.6504295E-001,-1.0167187E+000, 1.0000000E-001, 8.8000000E+001, 6.4734800E-001, 6.4165553E-015
 2.0713105E+000, 4.6117250E-001,-1.0271084E+000, 1.0000000E-001, 8.8000000E+001, 6.4781644E-001, 6.8107379E-015
 2.0781601E+000, 4.5742037E-001,-1.0375146E+000, 1.0000000E-001, 8.8000000E+001, 6.4844443E-001, 7.3830838E-015
 2.0850096E+000, 4.5378693E-001,-1.0479351E+000, 1.0000000E-001, 8.8000000E+001, 6.4900606E-001, 7.9268305E-015
 2.0918592E+000, 4.5027253E-001,-1.0583677E+000, 1.0000000E-001, 8.8000000E+001, 6.4957157E-001, 8.5097989E-015
 2.0987088E+000, 4.4687749E-001,-1.0688102E+000, 1.0000000E-001, 8.8000000E+001, 6.4999043E-001, 8.9504272E-015
 2.1055583E+000, 4.4360214E-001,-1.0792602E+000, 1.0000000E-001, 8.8000000E+001, 6.5059407E-001, 9.6462978E-015
 2.1124079E+000, 4.4044674E-001,-1.0897156E+000, 1.0000000E-001, 8.9000000E+001, 6.4959159E-001, 5.4307157E-015
 2.1192575E+000, 4.3741157E-001,-1.1001742E+000, 1.0000000E-001, 8.9000000E+001, 6.4968926E-001, 5.4601872E-015
 2.1261070E+000, 4.3449684E-001,-1.1106337E+000, 1.0000000E-001, 8.9000000E+001, 6.4968036E-001, 5.4070929E-015
 2.1329566E+000, 4.3170279E-001,-1.1210921E+000, 1.0000000E-001, 8.9000000E+001, 6.4975864E-001, 5.4156855E-015
 2.1398062E+000, 4.2902959E-001,-1.1315470E+000, 1.0000000E-001, 8.9000000E+001, 6.4975229E-001, 5.3586522E-015
 2.1466558E+000, 4.2647741E-001,-1.1419964E+000, 1.0000000E-001, 8.9000000E+001, 6.4980743E-001, 5.3439752E-015
 2.1535053E+000, 4.2404639E-001,-1.1524381E+000, 1.0000000E-001, 8.9000000E+001, 6.4983293E-001, 5.3047060E-015
 2.1603549E+000, 4.2173666E-001,-1.1628700E+000, 1.0000000E-001, 8.9000000E+001, 6.4986226E-001, 5.2655319E-015
 2.1672045E+000, 4.1954831E-001,-1.1732900E+000, 1.0000000E-001, 8.9000000E+001, 6.4982000E-001, 5.1728208E-015
 2.1740540E+000, 4.1748141E-001,-1.1836960E+000, 1.0000000E-001, 8.9000000E+001, 6.4974084E-001, 5.0534408E-015
 2.1809036E+000, 4.1553601E-001,-1.1940859E+000, 1.0000000E-001, 8.9000000E+001, 6.4984309E-001, 5.0584640E-015
 2.1877532E+000, 4.1371214E-001,-1.2044577E+000, 1.0000000E-001, 8.9000000E+001, 6.4976910E-001, 4.9403865E-015
 2.1946027E+000, 4.1200980E-001,-1.2148093E+000, 1.0000000E-001, 8.9000000E+001, 6.4969651E-001, 4.8238746E-015
 2.2014523E+000, 4.1042898E-001,-1.2251387E+000, 1.0000000E-001, 8.9000000E+001, 6.4965702E-001, 4.7296544E-015
 2.2083019E+000, 4.0896963E-001,-1.2354438E+000, 1.0000000E-001, 8.9000000E+001, 6.4964909E-001, 4.6558115E-015
 2.2151515E+000, 4.0763168E-001,-1.2457227E+000, 1.0000000E-001, 8.9000000E+001, 6.4937918E-001, 4.4203238E-015
 2.2220010E+000, 4.0641506E-001,-1.2559734E+000, 1.0000000E-001, 8.9000000E+001, 6.4935801E-001, 4.3414265E-015
 2.2288506E+000, 4.0531964E-001,-1.2661940E+000, 1.0000000E-001, 8.9000000E+001, 6.4916023E-001, 4.1615468E-015
 2.2357002E+000, 4.0434530E-001,-1.2763824E+000, 1.0000000E-001, 8.9000000E+001, 6.4896871E-001, 3.9925526E-015
 2.2425497E+000, 4.0349188E-001,-1.2865367E+000, 1.0000000E-001, 8.9000000E+001, 6.4868707E-001, 3.7838475E-015
 2.2493993E+000, 4.0275920E-001,-1.2966552E+000, 1.0000000E-001, 8.8000000E+001, 6.5265358E-001, 9.8278417E-015
 2.2562489E+000, 4.0214706E-001,-1.3067358E+000, 1.0000000E-001, 8.8000000E+001, 6.5223602E-001, 9.1573665E-015
 2.2630984E+000, 4.0165525E-001,-1.3167767E+000, 1.0000000E-001, 8.8000000E+001, 6.5176344E-001, 8.4744151E-015
 2.2699480E+000, 4.0128351E-001,-1.3267760E+000, 1.0000000E-001, 8.8000000E+001, 6.5106916E-001, 7.6167767E-015
 2.2767976E+000, 4.0103159E-001,-1.3367319E+000, 1.0000000E-001, 8.8000000E+001, 6.5019135E-001, 6.6842056E-015
 2.2836472E+000, 4.0089919E-001,-1.3466426E+000, 1.0000000E-001, 8.8000000E+001, 6.4906941E-001, 5.6810777E-015
 2.2904967E+000, 4.0088600E-001,-1.3565063E+000, 1.0000000E-001, 8.8000000E+001, 6.4755251E-001, 4.5818507E-015
 2.2973463E+000, 4.0099169E-001,-1.3663212E+000, 1.0000000E-001, 8.8000000E+001, 6.4545293E-001, 3.4174779E-015
 2.3041959E+000, 4.0121591E-001,-1.3760856E+000, 1.0000000E-001, 8.7000000E+001, 6.4925752E-001, 8.7807825E-015
 2.3110454E+000, 4.0155829E-001,-1.3857977E+000, 1.0000000E-001, 8.6000000E+001, 6.4489052E-001, 7.5444887E-015
 2.3178950E+000, 4.0201842E-001,-1.3954558E+000, 1.0000000E-001, 8.7000000E+001, 6.4731936E-001, 6.7416176E-015
 2.3247446E+000, 4.0259590E-001,-1.4050581E+000, 1.0000000E-001, 8.7000000E+001, 6.4946225E-001, 9.0023173E-015
 2.3315942E+000, 4.0329028E-001,-1.4146031E+000, 1.0000000E-001, 8.8000000E+001, 6.4630084E-001, 3.8220652E-015
 2.3384437E+000, 4.0410111E-001,-1.4240891E+000, 1.0000000E-001, 8.8000000E+001, 6.4814806E-001, 4.9482151E-015
 2.3452933E+000, 4.0502790E-001,-1.4335144E+000, 1.0000000E-001, 8.8000000E+001, 6.4946358E-001, 5.9734038E-015
 2.3521429E+000, 4.0607016E-001,-1.4428774E+000, 1.0000000E-001, 8.8000000E+001, 6.4949120E-001, 6.0719374E-015
 2.3589924E+000, 4.0722737E-001,-1.4521765E+000, 1.0000000E-001, 8.8000000E+001, 6.4739448E-001, 4.6386969E-015
 2.3658420E+000, 4.0849899E-001,-1.4614102E+000, 1.0000000E-001, 8.8000000E+001, 6.5000683E-001, 6.7306723E-015
 2.3726916E+000, 4.0988445E-001,-1.4705768E+000, 1.0000000E-001, 8.8000000E+001, 6.5162495E-001, 8.5482586E-015
 2.3795411E+000, 4.1138317E-001,-1.4796749E+000, 1.0000000E-001, 8.8000000E+001, 6.5219292E-001, 9.4390541E-015
 2.3863907E+000, 4.1299456E-001,-1.4887029E+000, 1.0000000E-001, 8.9000000E+001, 6.4725810E-001, 3.2088227E-015
 2.3932403E+000, 4.1471800E-001,-1.4976594E+000, 1.0000000E-001, 8.9000000E+001, 6.4876056E-001, 4.0489351E-015
 2.4000899E+000, 4.1655284E-001,-1.5065429E+000, 1.0000000E-001, 8.9000000E+001, 6.4939985E-001, 4.5440745E-015
 2.4069394E+000, 4.1849843E-001,-1.5153519E+000, 1.0000000E-001, 8.9000000E+001, 6.4933306E-001, 4.6351357E-015
 2.4137890E+000, 4.2055409E-001,-1.5240850E+000, 1.0000000E-001, 8.9000000E+001, 6.4980146E-001, 5.0931456E-015
 2.4206386E+000, 4.2271912E-001,-1.5327408E+000, 1.0000000E-001, 8.9000000E+001, 6.5019128E-001, 5.5409688E-015
 2.4274881E+000, 4.2499281E-001,-1.5413179E+000, 1.0000000E-001, 8.9000000E+001, 6.5002450E-001, 5.5894707E-015
 2.4343377E+000, 4.2737442E-001,-1.5498150E+000, 1.0000000E-001, 8.9000000E+001, 6.4979656E-001, 5.5939552E-015
 2.4411873E+000, 4.2986320E-001,-1.5582307E+000, 1.0000000E-001, 8.9000000E+001, 6.4998114E-001, 5.9256512E-015
 2.4480368E+000, 4.3245839E-001,-1.5665637E+000, 1.0000000E-001, 8.9000000E+001, 6.5031287E-001, 6.4057408E-015
 2.4548864E+000, 4.3515919E-001,-1.5748127E+000, 1.0000000E-001, 8.9000000E+001, 6.5018830E-001, 6.5057156E-015
 2.4617360E+000, 4.3796479E-001,-1.5829765E+000, 1.0000000E-001, 8.9000000E+001, 6.4930724E-001, 5.9564138E-015
 2.4685856E+000, 4.4087438E-001,-1.5910538E+000, 1.0000000E-001, 8.9000000E+001, 6.4842170E-001, 5.4483756E-015
 2.4754351E+000, 4.4388711E-001,-1.5990433E+000, 1.0000000E-001, 8.9000000E+001, 6.4836949E-001, 5.5858014E-015
 2.4822847E+000, 4.4700213E-001,-1.6069439E+000, 1.0000000E-001, 8.9000000E+001, 6.4969335E-001, 6.9139266E-015
 2.4891343E+000, 4.5021855E-001,-1.6147544E+000, 1.0000000E-001, 8.9000000E+001, 6.5022396E-001, 7.6722424E-015
 2.4959838E+000, 4.5353550E-001,-1.6224737E+000, 1.0000000E-001, 8.9000000E+001, 6.5046678E-001, 8.1812827E-015
 2.5028334E+000, 4.5695205E-001,-1.6301005E+000, 1.0000000E-001, 8.9000000E+001, 6.5022432E-001, 8.1599245E-015
 2.5096830E+000, 4.6046728E-001,-1.6376338E+000, 1.0000000E-001, 8.9000000E+001, 6.5047642E-001, 8.7044095E-015
 2.5165325E+000, 4.6408026E-001,-1.6450725E+000, 1.0000000E-001, 8.9000000E+001, 6.5046306E-001, 8.9495250E-015
 2.5233821E+000, 4.6779003E-001,-1.6524156E+000, 1.0000000E-001, 8.9000000E+001, 6.5031762E-001, 9.0320737E-015
 2.5302317E+000, 4.7159561E-001,-1.6596619E+000, 1.0000000E-001, 8.9000000E+001, 6.5020745E-001, 9.1546097E-015
 2.5370813E+000, 4.7549602E-001,-1.6668105E+000, 1.0000000E-001, 8.9000000E+001, 6.4997084E-001, 9.1146324E-015
 2.5439308E+000, 4.7949025E-001,-1.6738603E+000, 1.0000000E-001, 8.9000000E+001, 6.5018706E-001, 9.6499553E-015
 2.5507804E+000, 4.8357729E-001,-1.6808105E+000, 1.0000000E-001, 8.9000000E+001, 6.4910993E-001, 8.5532342E-015
 2.5576300E+000, 4.8775611E-001,-1.6876600E+000, 1.0000000E-001, 9.0000000E+001, 6.4560988E-001, 3.5040699E-015
 2.5644795E+000, 4.9202565E-001,-1.6944080E+000, 1.0000000E-001, 8.9000000E+001, 6.4909111E-001, 8.9882076E-015
 2.5713291E+000, 4.9638486E-001,-1.7010534E+000, 1.0000000E-001, 8.9000000E+001, 6.4951989E-001, 9.7762176E-015
