Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 7.112E-01, 4.598E-02, 1.506E-02, 5.638E-02, 1.570E-02, 1.816E-02, 3.044E-01, 0.000E+00, 3.469E-02, 0.000E+00, 1.511E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.353E+00
    1, 7.114E-01, 4.453E-02, 1.520E-02, 5.663E-02, 1.567E-02, 1.899E-02, 2.989E-01, 0.000E+00, 3.489E-02, 0.000E+00, 1.570E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.353E+00
    2, 7.117E-01, 4.766E-02, 1.530E-02, 5.703E-02, 1.573E-02, 1.866E-02, 2.878E-01, 0.000E+00, 3.381E-02, 0.000E+00, 1.656E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.353E+00
    3, 7.149E-01, 7.134E-02, 1.984E-02, 6.755E-02, 3.178E-02, 2.334E-02, 3.244E-01, 0.000E+00, 5.152E-02, 0.000E+00, 4.860E-02, 0.000E+00, 0.000E+00, 0.000E+00, 1.353E+00
