s,m/s,Pa,kg/m/s,,,
Time,"UVEL","PRES","VISC","scarc-iter","scarc-rate","scarc-res"
 1.2285944E+000, 1.6456289E+000,-3.3634872E-001, 1.0000000E-010, 8.9000000E+001, 6.4808981E-001, 8.0271996E-015
 1.2345269E+000, 1.6360798E+000,-3.2335326E-001, 1.0000000E-010, 8.9000000E+001, 6.4821570E-001, 8.1055000E-015
 1.2399202E+000, 1.6273272E+000,-3.1133732E-001, 1.0000000E-010, 8.9000000E+001, 6.4801294E-001, 7.8293001E-015
 1.2458528E+000, 1.6176218E+000,-2.9877818E-001, 1.0000000E-010, 8.9000000E+001, 6.4811462E-001, 7.8812282E-015
 1.2512462E+000, 1.6087294E+000,-2.8720330E-001, 1.0000000E-010, 8.9000000E+001, 6.4793528E-001, 7.6389355E-015
 1.2571790E+000, 1.5988728E+000,-2.7508813E-001, 1.0000000E-010, 8.9000000E+001, 6.4798308E-001, 7.6350779E-015
 1.2685049E+000, 1.5846059E+000,-2.5784961E-001, 1.0000000E-010, 8.9000000E+001, 6.4785043E-001, 7.4238236E-015
 1.2738981E+000, 1.5706850E+000,-2.4161624E-001, 1.0000000E-010, 8.9000000E+001, 6.4752813E-001, 7.0372377E-015
 1.2798307E+000, 1.5605415E+000,-2.3041210E-001, 1.0000000E-010, 8.9000000E+001, 6.4757719E-001, 7.0399810E-015
 1.2852240E+000, 1.5512579E+000,-2.2018614E-001, 1.0000000E-010, 8.9000000E+001, 6.4726084E-001, 6.7026495E-015
 1.2911566E+000, 1.5409786E+000,-2.0944791E-001, 1.0000000E-010, 8.9000000E+001, 6.4724887E-001, 6.6520607E-015
 1.2965499E+000, 1.5315738E+000,-1.9967900E-001, 1.0000000E-010, 8.9000000E+001, 6.4694039E-001, 6.3425715E-015
 1.3024826E+000, 1.5211638E+000,-1.8941321E-001, 1.0000000E-010, 8.9000000E+001, 6.4695481E-001, 6.3204588E-015
 1.3078760E+000, 1.5116427E+000,-1.8010494E-001, 1.0000000E-010, 8.9000000E+001, 6.4665747E-001, 6.0380961E-015
 1.3138086E+000, 1.5011076E+000,-1.7031814E-001, 1.0000000E-010, 8.9000000E+001, 6.4652856E-001, 5.9023213E-015
 1.3251345E+000, 1.4858941E+000,-1.5660159E-001, 1.0000000E-010, 8.9000000E+001, 6.4612204E-001, 5.5436843E-015
 1.3305277E+000, 1.4710816E+000,-1.4379494E-001, 1.0000000E-010, 8.9000000E+001, 6.4573318E-001, 5.2227976E-015
 1.3364603E+000, 1.4603125E+000,-1.3498405E-001, 1.0000000E-010, 8.9000000E+001, 6.4561599E-001, 5.1185148E-015
 1.3418536E+000, 1.4504721E+000,-1.2707648E-001, 1.0000000E-010, 8.9000000E+001, 6.4507401E-001, 4.7335222E-015
 1.3477863E+000, 1.4395940E+000,-1.1876168E-001, 1.0000000E-010, 8.9000000E+001, 6.4509408E-001, 4.7299389E-015
 1.3531797E+000, 1.4296571E+000,-1.1132645E-001, 1.0000000E-010, 8.9000000E+001, 6.4451318E-001, 4.3523744E-015
 1.3591124E+000, 1.4186755E+000,-1.0351285E-001, 1.0000000E-010, 8.9000000E+001, 6.4443523E-001, 4.2926458E-015
 1.3645056E+000, 1.4086474E+000,-9.6552636E-002, 1.0000000E-010, 8.8000000E+001, 6.4700072E-001, 9.4246376E-015
 1.3704383E+000, 1.3975683E+000,-8.9245244E-002, 1.0000000E-010, 8.8000000E+001, 6.4703156E-001, 9.4396602E-015
 1.3817641E+000, 1.3816026E+000,-7.9201954E-002, 1.0000000E-010, 8.8000000E+001, 6.4626807E-001, 8.4799700E-015
 1.3871574E+000, 1.3660877E+000,-6.9961468E-002, 1.0000000E-010, 8.8000000E+001, 6.4480855E-001, 6.9300585E-015
 1.3930900E+000, 1.3548303E+000,-6.3679212E-002, 1.0000000E-010, 8.8000000E+001, 6.4555962E-001, 7.6638845E-015
 1.3984834E+000, 1.3445589E+000,-5.8156259E-002, 1.0000000E-010, 8.5000000E+001, 6.3645674E-001, 8.5066693E-015
 1.4044161E+000, 1.3332207E+000,-5.2392312E-002, 1.0000000E-010, 8.8000000E+001, 6.4462971E-001, 6.7310868E-015
 1.4098094E+000, 1.3228789E+000,-4.7352145E-002, 1.0000000E-010, 8.8000000E+001, 6.4308987E-001, 5.4471436E-015
 1.4157420E+000, 1.3114661E+000,-4.2110138E-002, 1.0000000E-010, 8.8000000E+001, 6.4357151E-001, 5.8114926E-015
 1.4211353E+000, 1.3010591E+000,-3.7554195E-002, 1.0000000E-010, 8.8000000E+001, 6.4246226E-001, 4.9883523E-015
 1.4270679E+000, 1.2895776E+000,-3.2837183E-002, 1.0000000E-010, 8.8000000E+001, 6.4195536E-001, 4.6495745E-015
 1.4383937E+000, 1.2730634E+000,-2.6572271E-002, 1.0000000E-010, 8.8000000E+001, 6.4174259E-001, 4.5145195E-015
 1.4437871E+000, 1.2570441E+000,-2.0993341E-002, 1.0000000E-010, 8.8000000E+001, 6.4089433E-001, 4.0121742E-015
 1.4497198E+000, 1.2454422E+000,-1.7334066E-002, 1.0000000E-010, 8.7000000E+001, 6.4386092E-001, 9.3515002E-015
 1.4551131E+000, 1.2348712E+000,-1.4237512E-002, 1.0000000E-010, 8.7000000E+001, 6.4327298E-001, 8.6337809E-015
 1.4610458E+000, 1.2232181E+000,-1.1110412E-002, 1.0000000E-010, 8.7000000E+001, 6.4259100E-001, 7.8701450E-015
 1.4664390E+000, 1.2126034E+000,-8.5020656E-003, 1.0000000E-010, 8.7000000E+001, 6.4193035E-001, 7.1945835E-015
 1.4723716E+000, 1.2009052E+000,-5.9088747E-003, 1.0000000E-010, 8.7000000E+001, 6.4065515E-001, 6.0503638E-015
 1.4777649E+000, 1.1902521E+000,-3.7892223E-003, 1.0000000E-010, 8.7000000E+001, 6.4059688E-001, 6.0016456E-015
 1.4836975E+000, 1.1785147E+000,-1.7312528E-003, 1.0000000E-010, 8.7000000E+001, 6.3990836E-001, 5.4648926E-015
 1.4950234E+000, 1.1616629E+000, 6.9649294E-004, 1.0000000E-010, 8.7000000E+001, 6.3882185E-001, 4.7186342E-015
 1.5004168E+000, 1.1453439E+000, 2.5625765E-003, 1.0000000E-010, 8.7000000E+001, 6.3787098E-001, 4.1398370E-015
 1.5063495E+000, 1.1335458E+000, 3.5474652E-003, 1.0000000E-010, 8.7000000E+001, 6.3734405E-001, 3.8525001E-015
 1.5117428E+000, 1.1228102E+000, 4.1996825E-003, 1.0000000E-010, 8.7000000E+001, 6.3685744E-001, 3.6046917E-015
 1.5176754E+000, 1.1109911E+000, 4.6473768E-003, 1.0000000E-010, 8.7000000E+001, 6.3636833E-001, 3.3715921E-015
 1.5230687E+000, 1.1002390E+000, 4.8105991E-003, 1.0000000E-010, 8.7000000E+001, 6.3582089E-001, 3.1283181E-015
 1.5290012E+000, 1.0884048E+000, 4.7211766E-003, 1.0000000E-010, 8.7000000E+001, 6.3535530E-001, 2.9352073E-015
 1.5343945E+000, 1.0776416E+000, 4.3957815E-003, 1.0000000E-010, 8.6000000E+001, 6.4092548E-001, 9.7867707E-015
 1.5403271E+000, 1.0657982E+000, 3.7696450E-003, 1.0000000E-010, 8.6000000E+001, 6.4039080E-001, 9.1092753E-015
 1.5457205E+000, 1.0550293E+000, 2.9561640E-003, 1.0000000E-010, 8.6000000E+001, 6.3983989E-001, 8.4596252E-015
 1.5570466E+000, 1.0380547E+000, 1.1746069E-003, 1.0000000E-010, 8.6000000E+001, 6.3894939E-001, 7.5103569E-015
 1.5629792E+000, 1.0205705E+000,-1.2037466E-003, 1.0000000E-010, 8.6000000E+001, 6.3818851E-001, 6.7753659E-015
 1.5683724E+000, 1.0098073E+000,-2.9909890E-003, 1.0000000E-010, 8.6000000E+001, 6.3789030E-001, 6.5091372E-015
 1.5743050E+000, 9.9797310E-001,-5.2213335E-003, 1.0000000E-010, 8.6000000E+001, 6.3787799E-001, 6.4994817E-015
 1.5796983E+000, 9.8722091E-001,-7.4939341E-003, 1.0000000E-010, 8.6000000E+001, 6.3853112E-001, 7.0986950E-015
 1.5856309E+000, 9.7540179E-001,-1.0255880E-002, 1.0000000E-010, 8.6000000E+001, 6.3932470E-001, 7.9010226E-015
 1.5910242E+000, 9.6466595E-001,-1.3012624E-002, 1.0000000E-010, 8.6000000E+001, 6.4012377E-001, 8.7994407E-015
 1.5969569E+000, 9.5286783E-001,-1.6304077E-002, 1.0000000E-010, 8.6000000E+001, 6.4103741E-001, 9.9516031E-015
 1.6023502E+000, 9.4215399E-001,-1.9543515E-002, 1.0000000E-010, 8.7000000E+001, 6.3865179E-001, 4.6139785E-015
 1.6136762E+000, 9.2529444E-001,-2.5133598E-002, 1.0000000E-010, 8.7000000E+001, 6.4011186E-001, 5.6421314E-015
 1.6196088E+000, 9.0795935E-001,-3.1424970E-002, 1.0000000E-010, 8.7000000E+001, 6.4143173E-001, 6.7450365E-015
 1.6250020E+000, 8.9730609E-001,-3.5624755E-002, 1.0000000E-010, 8.7000000E+001, 6.4215901E-001, 7.4495187E-015
 1.6309346E+000, 8.8560783E-001,-4.0488274E-002, 1.0000000E-010, 8.7000000E+001, 6.4290368E-001, 8.2478702E-015
 1.6363279E+000, 8.7499285E-001,-4.5165478E-002, 1.0000000E-010, 8.7000000E+001, 6.4352876E-001, 8.9844261E-015
 1.6422606E+000, 8.6333970E-001,-5.0546559E-002, 1.0000000E-010, 8.7000000E+001, 6.4416938E-001, 9.8091053E-015
 1.6476539E+000, 8.5276838E-001,-5.5699111E-002, 1.0000000E-010, 8.8000000E+001, 6.4279945E-001, 5.2458338E-015
 1.6535867E+000, 8.4116624E-001,-6.1593981E-002, 1.0000000E-010, 8.8000000E+001, 6.4340052E-001, 5.7045276E-015
 1.6589800E+000, 8.3064435E-001,-6.7219439E-002, 1.0000000E-010, 8.8000000E+001, 6.4388830E-001, 6.1075390E-015
 1.6703058E+000, 8.1411515E-001,-7.6526589E-002, 1.0000000E-010, 8.8000000E+001, 6.4470113E-001, 6.8482933E-015
 1.6762384E+000, 7.9715057E-001,-8.6629098E-002, 1.0000000E-010, 8.8000000E+001, 6.4535527E-001, 7.5081313E-015
 1.6816317E+000, 7.8674325E-001,-9.3193012E-002, 1.0000000E-010, 8.8000000E+001, 6.4569837E-001, 7.8857575E-015
 1.6875643E+000, 7.7533033E-001,-1.0060276E-001, 1.0000000E-010, 8.8000000E+001, 6.4616286E-001, 8.4242339E-015
 1.6929577E+000, 7.6498810E-001,-1.0763194E-001, 1.0000000E-010, 8.8000000E+001, 6.4650582E-001, 8.8508547E-015
 1.6988904E+000, 7.5364971E-001,-1.1553709E-001, 1.0000000E-010, 8.8000000E+001, 6.4687562E-001, 9.3377806E-015
 1.7042837E+000, 7.4337818E-001,-1.2302838E-001, 1.0000000E-010, 8.8000000E+001, 6.4716105E-001, 9.7378819E-015
 1.7102163E+000, 7.3212045E-001,-1.3142330E-001, 1.0000000E-010, 8.9000000E+001, 6.4427512E-001, 4.2495186E-015
 1.7156096E+000, 7.2192486E-001,-1.3937358E-001, 1.0000000E-010, 8.9000000E+001, 6.4461059E-001, 4.4669826E-015
 1.7269354E+000, 7.0593706E-001,-1.5225548E-001, 1.0000000E-010, 8.9000000E+001, 6.4511028E-001, 4.8164092E-015
 1.7328680E+000, 6.8955960E-001,-1.6601589E-001, 1.0000000E-010, 8.9000000E+001, 6.4554313E-001, 5.1464392E-015
 1.7382614E+000, 6.7953110E-001,-1.7487436E-001, 1.0000000E-010, 8.9000000E+001, 6.4581254E-001, 5.3650889E-015
 1.7441940E+000, 6.6854925E-001,-1.8470369E-001, 1.0000000E-010, 8.9000000E+001, 6.4608349E-001, 5.5981302E-015
 1.7495874E+000, 6.5861208E-001,-1.9401088E-001, 1.0000000E-010, 8.9000000E+001, 6.4633514E-001, 5.8240802E-015
 1.7555201E+000, 6.4773350E-001,-2.0430564E-001, 1.0000000E-010, 8.9000000E+001, 6.4651751E-001, 6.0060611E-015
 1.7609133E+000, 6.3789290E-001,-2.1405760E-001, 1.0000000E-010, 8.9000000E+001, 6.4677668E-001, 6.2573940E-015
 1.7668459E+000, 6.2712332E-001,-2.2481081E-001, 1.0000000E-010, 8.9000000E+001, 6.4697268E-001, 6.4677995E-015
 1.7722392E+000, 6.1738419E-001,-2.3500366E-001, 1.0000000E-010, 8.9000000E+001, 6.4714928E-001, 6.6648041E-015
 1.7781718E+000, 6.0672899E-001,-2.4620835E-001, 1.0000000E-010, 8.9000000E+001, 6.4733223E-001, 6.8792763E-015
 1.7894977E+000, 5.9157761E-001,-2.6293992E-001, 1.0000000E-010, 8.9000000E+001, 6.4764772E-001, 7.2547686E-015
 1.7948911E+000, 5.7703914E-001,-2.7954943E-001, 1.0000000E-010, 8.9000000E+001, 6.4788415E-001, 7.5662392E-015
 1.8008238E+000, 5.6662867E-001,-2.9163517E-001, 1.0000000E-010, 8.9000000E+001, 6.4803869E-001, 7.7844425E-015
 1.8062171E+000, 5.5722353E-001,-3.0312544E-001, 1.0000000E-010, 8.9000000E+001, 6.4817318E-001, 7.9824210E-015
 1.8121497E+000, 5.4694376E-001,-3.1563968E-001, 1.0000000E-010, 8.9000000E+001, 6.4830432E-001, 8.1883765E-015
 1.8175430E+000, 5.3765973E-001,-3.2755325E-001, 1.0000000E-010, 8.9000000E+001, 6.4835179E-001, 8.2986450E-015
 1.8234756E+000, 5.2751579E-001,-3.4048806E-001, 1.0000000E-010, 8.9000000E+001, 6.4849310E-001, 8.5263631E-015
 1.8288688E+000, 5.1835750E-001,-3.5282026E-001, 1.0000000E-010, 8.9000000E+001, 6.4858792E-001, 8.6988676E-015
 1.8348014E+000, 5.0835447E-001,-3.6616748E-001, 1.0000000E-010, 8.9000000E+001, 6.4869272E-001, 8.8941369E-015
 1.8461275E+000, 4.9416323E-001,-3.8611654E-001, 1.0000000E-010, 8.9000000E+001, 6.4879828E-001, 9.1265722E-015
 1.8515208E+000, 4.8057659E-001,-4.0581918E-001, 1.0000000E-010, 8.9000000E+001, 6.4886275E-001, 9.3082275E-015
 1.8574535E+000, 4.7087069E-001,-4.1996535E-001, 1.0000000E-010, 8.9000000E+001, 6.4889276E-001, 9.4209016E-015
 1.8628467E+000, 4.6211766E-001,-4.3352278E-001, 1.0000000E-010, 8.9000000E+001, 6.4891892E-001, 9.5225702E-015
 1.8687793E+000, 4.5256795E-001,-4.4805490E-001, 1.0000000E-010, 8.9000000E+001, 6.4899729E-001, 9.7015146E-015
 1.8741726E+000, 4.4395902E-001,-4.6200999E-001, 1.0000000E-010, 8.9000000E+001, 6.4889931E-001, 9.6399550E-015
 1.8801052E+000, 4.3457025E-001,-4.7691907E-001, 1.0000000E-010, 8.9000000E+001, 6.4901615E-001, 9.8719655E-015
 1.8854985E+000, 4.2610973E-001,-4.9126634E-001, 1.0000000E-010, 8.9000000E+001, 6.4895234E-001, 9.8541294E-015
 1.8914312E+000, 4.1688661E-001,-5.0654322E-001, 1.0000000E-010, 8.9000000E+001, 6.4895541E-001, 9.9333579E-015
 1.9027572E+000, 4.0383706E-001,-5.2946652E-001, 1.0000000E-010, 8.9000000E+001, 6.4887472E-001, 9.9288452E-015
 1.9081505E+000, 3.9137581E-001,-5.5202537E-001, 1.0000000E-010, 8.9000000E+001, 6.4870420E-001, 9.7969355E-015
 1.9140831E+000, 3.8249840E-001,-5.6800848E-001, 1.0000000E-010, 8.9000000E+001, 6.4875788E-001, 9.9393343E-015
 1.9194763E+000, 3.7450923E-001,-5.8349606E-001, 1.0000000E-010, 8.9000000E+001, 6.4853609E-001, 9.7016893E-015
 1.9254089E+000, 3.6581150E-001,-5.9981760E-001, 1.0000000E-010, 8.9000000E+001, 6.4847310E-001, 9.6830567E-015
 1.9308022E+000, 3.5798760E-001,-6.1567300E-001, 1.0000000E-010, 8.9000000E+001, 6.4821521E-001, 9.4015079E-015
 1.9367349E+000, 3.4947389E-001,-6.3232315E-001, 1.0000000E-010, 8.9000000E+001, 6.4834850E-001, 9.6359218E-015
 1.9421282E+000, 3.4181923E-001,-6.4853999E-001, 1.0000000E-010, 8.9000000E+001, 6.4792247E-001, 9.1386135E-015
 1.9480610E+000, 3.3349385E-001,-6.6550870E-001, 1.0000000E-010, 8.9000000E+001, 6.4795143E-001, 9.2291988E-015
 1.9593869E+000, 3.2175272E-001,-6.9112950E-001, 1.0000000E-010, 8.9000000E+001, 6.4742492E-001, 8.6532639E-015
 1.9647801E+000, 3.1057600E-001,-7.1627514E-001, 1.0000000E-010, 8.8000000E+001, 6.4513762E-001, 9.8594197E-015
 1.9707127E+000, 3.0264042E-001,-7.3384889E-001, 1.0000000E-010, 8.8000000E+001, 6.4507161E-001, 9.8186426E-015
 1.9761060E+000, 2.9551712E-001,-7.5110841E-001, 1.0000000E-010, 8.8000000E+001, 6.4469852E-001, 9.3697294E-015
 1.9820386E+000, 2.8778243E-001,-7.6896919E-001, 1.0000000E-010, 8.8000000E+001, 6.4469636E-001, 9.4071881E-015
 1.9874320E+000, 2.8084348E-001,-7.8656244E-001, 1.0000000E-010, 8.8000000E+001, 6.4432742E-001, 8.9770309E-015
 1.9933647E+000, 2.7331355E-001,-8.0469980E-001, 1.0000000E-010, 8.8000000E+001, 6.4444209E-001, 9.1522274E-015
 1.9987580E+000, 2.6656271E-001,-8.2261923E-001, 1.0000000E-010, 8.8000000E+001, 6.4409170E-001, 8.7506505E-015
 2.0046906E+000, 2.5924161E-001,-8.4102186E-001, 1.0000000E-010, 8.8000000E+001, 6.4440044E-001, 9.1551274E-015
 2.0160165E+000, 2.4895879E-001,-8.6903246E-001, 1.0000000E-010, 8.8000000E+001, 6.4438943E-001, 9.1801927E-015
 2.0214097E+000, 2.3920931E-001,-8.9646552E-001, 1.0000000E-010, 8.8000000E+001, 6.4447412E-001, 9.3073640E-015
 2.0273423E+000, 2.3231688E-001,-9.1536614E-001, 1.0000000E-010, 8.9000000E+001, 6.4702937E-001, 8.5442338E-015
 2.0327357E+000, 2.2615041E-001,-9.3421814E-001, 1.0000000E-010, 8.9000000E+001, 6.4679577E-001, 8.2827315E-015
 2.0386683E+000, 2.1947754E-001,-9.5335156E-001, 1.0000000E-010, 8.9000000E+001, 6.4763454E-001, 9.3031045E-015
 2.0440617E+000, 2.1351230E-001,-9.7249880E-001, 1.0000000E-010, 8.9000000E+001, 6.4738829E-001, 8.9966125E-015
 2.0499944E+000, 2.0706247E-001,-9.9185370E-001, 1.0000000E-010, 9.0000000E+001, 6.4927199E-001, 7.5653031E-015
 2.0553876E+000, 2.0130162E-001,-1.0112877E+000, 1.0000000E-010, 8.9000000E+001, 6.4800927E-001, 9.7945617E-015
 2.0613202E+000, 1.9507824E-001,-1.0308525E+000, 1.0000000E-010, 9.0000000E+001, 6.4878071E-001, 7.0587793E-015
 2.0726461E+000, 1.8638502E-001,-1.0609173E+000, 1.0000000E-010, 9.0000000E+001, 6.4823795E-001, 6.5381413E-015
 2.0780394E+000, 1.7818725E-001,-1.0903111E+000, 1.0000000E-010, 9.0000000E+001, 6.4756417E-001, 5.9334437E-015
 2.0839720E+000, 1.7242599E-001,-1.1102627E+000, 1.0000000E-010, 9.0000000E+001, 6.4809916E-001, 6.3751105E-015
 2.0893654E+000, 1.6729514E-001,-1.1305067E+000, 1.0000000E-010, 9.0000000E+001, 6.4747238E-001, 5.8272823E-015
 2.0952981E+000, 1.6176934E-001,-1.1506350E+000, 1.0000000E-010, 9.0000000E+001, 6.4807482E-001, 6.3142564E-015
 2.1006914E+000, 1.5685404E-001,-1.1711315E+000, 1.0000000E-010, 9.0000000E+001, 6.4695567E-001, 5.3851359E-015
 2.1066240E+000, 1.5156672E-001,-1.1914245E+000, 1.0000000E-010, 8.9000000E+001, 6.4797128E-001, 9.5290409E-015
 2.1120173E+000, 1.4686940E-001,-1.2121642E+000, 1.0000000E-010, 9.0000000E+001, 6.4708049E-001, 5.4311242E-015
 2.1179499E+000, 1.4182321E-001,-1.2326106E+000, 1.0000000E-010, 9.0000000E+001, 6.4776664E-001, 5.9428327E-015
 2.1292758E+000, 1.3483059E-001,-1.2643691E+000, 1.0000000E-010, 9.0000000E+001, 6.4707328E-001, 5.3558134E-015
 2.1346691E+000, 1.2828923E-001,-1.2953724E+000, 1.0000000E-010, 9.0000000E+001, 6.4654189E-001, 4.9229681E-015
 2.1406018E+000, 1.2373272E-001,-1.3160923E+000, 1.0000000E-010, 9.0000000E+001, 6.4728385E-001, 5.4184999E-015
 2.1459952E+000, 1.1970316E-001,-1.3375071E+000, 1.0000000E-010, 9.0000000E+001, 6.4656341E-001, 4.8667397E-015
 2.1519278E+000, 1.1539515E-001,-1.3583463E+000, 1.0000000E-010, 9.0000000E+001, 6.4712280E-001, 5.2171167E-015
 2.1573211E+000, 1.1159251E-001,-1.3799667E+000, 1.0000000E-010, 9.0000000E+001, 6.4641459E-001, 4.6894955E-015
 2.1632536E+000, 1.0753520E-001,-1.4009137E+000, 1.0000000E-010, 9.0000000E+001, 6.4704072E-001, 5.0690802E-015
 2.1686469E+000, 1.0396139E-001,-1.4227300E+000, 1.0000000E-010, 9.0000000E+001, 6.4611084E-001, 4.4139377E-015
 2.1745795E+000, 1.0015680E-001,-1.4437737E+000, 1.0000000E-010, 9.0000000E+001, 6.4668708E-001, 4.7338418E-015
 2.1859055E+000, 9.4954087E-002,-1.4768440E+000, 1.0000000E-010, 9.0000000E+001, 6.4626569E-001, 4.3962416E-015
 2.1912988E+000, 9.0152779E-002,-1.5090844E+000, 1.0000000E-010, 9.0000000E+001, 6.4554399E-001, 3.9114327E-015
 2.1972315E+000, 8.6859299E-002,-1.5302877E+000, 1.0000000E-010, 9.0000000E+001, 6.4634052E-001, 4.3183375E-015
 2.2026248E+000, 8.3982452E-002,-1.5526325E+000, 1.0000000E-010, 9.0000000E+001, 6.4520813E-001, 3.6463403E-015
 2.2085574E+000, 8.0947199E-002,-1.5738981E+000, 1.0000000E-010, 9.0000000E+001, 6.4580936E-001, 3.9149964E-015
 2.2139506E+000, 7.8305784E-002,-1.5963981E+000, 1.0000000E-010, 9.0000000E+001, 6.4480289E-001, 3.3619815E-015
 2.2198832E+000, 7.5530265E-002,-1.6177152E+000, 1.0000000E-010, 9.0000000E+001, 6.4536265E-001, 3.5870908E-015
 2.2252765E+000, 7.3125602E-002,-1.6403601E+000, 1.0000000E-010, 8.9000000E+001, 6.4969926E-001, 9.9644070E-015
 2.2312092E+000, 7.0611207E-002,-1.6617176E+000, 1.0000000E-010, 9.0000000E+001, 6.4485160E-001, 3.2548015E-015
 2.2425353E+000, 6.7264895E-002,-1.6956999E+000, 1.0000000E-010, 8.9000000E+001, 6.4948211E-001, 9.3566696E-015
 2.2479286E+000, 6.4264982E-002,-1.7287876E+000, 1.0000000E-010, 8.9000000E+001, 6.4899131E-001, 8.5853874E-015
 2.2538612E+000, 6.2276617E-002,-1.7501923E+000, 1.0000000E-010, 8.9000000E+001, 6.4897270E-001, 8.4515049E-015
 2.2592545E+000, 6.0589196E-002,-1.7732080E+000, 1.0000000E-010, 8.9000000E+001, 6.4826195E-001, 7.5773704E-015
 2.2651870E+000, 5.8865444E-002,-1.7946196E+000, 1.0000000E-010, 8.9000000E+001, 6.4806595E-001, 7.2866665E-015
 2.2705803E+000, 5.7418976E-002,-1.8177368E+000, 1.0000000E-010, 8.9000000E+001, 6.4721310E-001, 6.4131442E-015
 2.2765129E+000, 5.5960699E-002,-1.8391447E+000, 1.0000000E-010, 8.9000000E+001, 6.4667127E-001, 5.8896888E-015
 2.2819063E+000, 5.4755913E-002,-1.8623526E+000, 1.0000000E-010, 8.9000000E+001, 6.4579850E-001, 5.1773681E-015
 2.2878390E+000, 5.3563848E-002,-1.8837462E+000, 1.0000000E-010, 8.8000000E+001, 6.4730996E-001, 9.7670854E-015
 2.2991650E+000, 5.2116763E-002,-1.9182264E+000, 1.0000000E-010, 8.8000000E+001, 6.4579348E-001, 7.8804609E-015
 2.3045582E+000, 5.0956557E-002,-1.9517568E+000, 1.0000000E-010, 8.4000000E+001, 6.3365216E-001, 9.1437540E-015
 2.3104908E+000, 5.0298667E-002,-1.9730884E+000, 1.0000000E-010, 8.7000000E+001, 6.4278883E-001, 8.0733435E-015
 2.3158841E+000, 4.9822214E-002,-1.9964998E+000, 1.0000000E-010, 8.4000000E+001, 6.3168464E-001, 7.0389609E-015
 2.3218166E+000, 4.9431970E-002,-2.0177847E+000, 1.0000000E-010, 8.8000000E+001, 6.4341292E-001, 5.6756611E-015
 2.3272100E+000, 4.9198936E-002,-2.0412410E+000, 1.0000000E-010, 8.8000000E+001, 6.4408311E-001, 6.2527321E-015
 2.3331426E+000, 4.9076539E-002,-2.0624690E+000, 1.0000000E-010, 8.9000000E+001, 6.4389346E-001, 3.9556445E-015
 2.3385360E+000, 4.9087051E-002,-2.0859588E+000, 1.0000000E-010, 8.9000000E+001, 6.4371027E-001, 3.8948077E-015
 2.3444687E+000, 4.9232572E-002,-2.1071194E+000, 1.0000000E-010, 8.9000000E+001, 6.4613329E-001, 5.5144152E-015
 2.3557946E+000, 4.9703141E-002,-2.1416740E+000, 1.0000000E-010, 8.9000000E+001, 6.4657909E-001, 6.0517837E-015
 2.3611878E+000, 5.0397430E-002,-2.1752340E+000, 1.0000000E-010, 8.8000000E+001, 6.4598140E-001, 8.7992418E-015
 2.3671204E+000, 5.1078406E-002,-2.1962284E+000, 1.0000000E-010, 8.9000000E+001, 6.4878818E-001, 8.5518027E-015
 2.3725137E+000, 5.1819015E-002,-2.2197467E+000, 1.0000000E-010, 8.9000000E+001, 6.4810207E-001, 7.9589778E-015
 2.3784463E+000, 5.2767275E-002,-2.2406434E+000, 1.0000000E-010, 9.0000000E+001, 6.4590958E-001, 3.9036212E-015
 2.3838397E+000, 5.3750679E-002,-2.2641475E+000, 1.0000000E-010, 8.9000000E+001, 6.4776457E-001, 8.0010862E-015
 2.3897725E+000, 5.4965758E-002,-2.2849368E+000, 1.0000000E-010, 9.0000000E+001, 6.4639642E-001, 4.4117426E-015
 2.3951657E+000, 5.6191417E-002,-2.3084151E+000, 1.0000000E-010, 9.0000000E+001, 6.4409275E-001, 3.2890187E-015
 2.4010984E+000, 5.7672645E-002,-2.3290863E+000, 1.0000000E-010, 9.0000000E+001, 6.4652642E-001, 4.7652959E-015
 2.4064916E+000, 5.9139937E-002,-2.3525256E+000, 1.0000000E-010, 9.0000000E+001, 6.4441707E-001, 3.6564853E-015
 2.4178175E+000, 6.1699990E-002,-2.3842068E+000, 1.0000000E-010, 9.0000000E+001, 6.4547195E-001, 4.4766205E-015
 2.4237501E+000, 6.4605907E-002,-2.4168648E+000, 1.0000000E-010, 9.0000000E+001, 6.4664732E-001, 5.4964554E-015
 2.4291434E+000, 6.6554149E-002,-2.4401905E+000, 1.0000000E-010, 9.0000000E+001, 6.4485115E-001, 4.4129544E-015
 2.4350761E+000, 6.8828834E-002,-2.4604516E+000, 1.0000000E-010, 9.0000000E+001, 6.4681704E-001, 6.0040950E-015
 2.4404695E+000, 7.1016088E-002,-2.4837027E+000, 1.0000000E-010, 9.0000000E+001, 6.4488214E-001, 4.7289407E-015
 2.4464021E+000, 7.3553086E-002,-2.5038081E+000, 1.0000000E-010, 9.0000000E+001, 6.4649101E-001, 6.1217090E-015
 2.4517954E+000, 7.5978218E-002,-2.5269716E+000, 1.0000000E-010, 9.0000000E+001, 6.4551409E-001, 5.5092887E-015
 2.4577280E+000, 7.8776214E-002,-2.5469122E+000, 1.0000000E-010, 9.0000000E+001, 6.4649379E-001, 6.5303757E-015
 2.4631212E+000, 8.1438009E-002,-2.5699756E+000, 1.0000000E-010, 9.0000000E+001, 6.4517895E-001, 5.6041747E-015
 2.4744471E+000, 8.5875199E-002,-2.6006718E+000, 1.0000000E-010, 9.0000000E+001, 6.4571421E-001, 6.3404002E-015
