s,m/s,Pa,kg/m/s,,,
 2.6595010E-001, 1.6844981E+000,-3.5349817E+000, 1.0000000E-010, 6.4000000E+001, 5.4033140E-001, 4.2658768E-015
 2.7650314E-001, 1.7013547E+000,-3.5030296E+000, 1.0000000E-010, 6.4000000E+001, 5.4055907E-001, 4.2810880E-015
 2.8811147E-001, 1.7195904E+000,-3.4772894E+000, 1.0000000E-010, 6.4000000E+001, 5.4079971E-001, 4.2894691E-015
 2.9866422E-001, 1.7358809E+000,-3.4437356E+000, 1.0000000E-010, 6.4000000E+001, 5.4103210E-001, 4.3003831E-015
 3.1027224E-001, 1.7534763E+000,-3.4165807E+000, 1.0000000E-010, 6.4000000E+001, 5.4128294E-001, 4.3065083E-015
 3.2082566E-001, 1.7691705E+000,-3.3814979E+000, 1.0000000E-010, 6.4000000E+001, 5.4152531E-001, 4.3157576E-015
 3.3243442E-001, 1.7860932E+000,-3.3529653E+000, 1.0000000E-010, 6.4000000E+001, 5.4178309E-001, 4.3179903E-015
 3.4298948E-001, 1.8011619E+000,-3.3164291E+000, 1.0000000E-010, 6.4000000E+001, 5.4204048E-001, 4.3282105E-015
 3.5460003E-001, 1.8173802E+000,-3.2865585E+000, 1.0000000E-010, 6.4000000E+001, 5.4230671E-001, 4.3274466E-015
 3.6515351E-001, 1.8317896E+000,-3.2486392E+000, 1.0000000E-010, 6.4000000E+001, 5.4255638E-001, 4.3272693E-015
 3.7676235E-001, 1.8472672E+000,-3.2174855E+000, 1.0000000E-010, 6.4000000E+001, 5.4284078E-001, 4.3288331E-015
 3.8731511E-001, 1.8609908E+000,-3.1782879E+000, 1.0000000E-010, 6.4000000E+001, 5.4308763E-001, 4.3211431E-015
 3.9892314E-001, 1.8756992E+000,-3.1458981E+000, 1.0000000E-010, 6.4000000E+001, 5.4337312E-001, 4.3168753E-015
 4.0947613E-001, 1.8887115E+000,-3.1055076E+000, 1.0000000E-010, 6.4000000E+001, 5.4360766E-001, 4.2975479E-015
 4.2108443E-001, 1.9026235E+000,-3.0719313E+000, 1.0000000E-010, 6.4000000E+001, 5.4387829E-001, 4.2803102E-015
 4.3163861E-001, 1.9149005E+000,-3.0304344E+000, 1.0000000E-010, 6.4000000E+001, 5.4411582E-001, 4.2582233E-015
 4.4324822E-001, 1.9279902E+000,-2.9957238E+000, 1.0000000E-010, 6.4000000E+001, 5.4439744E-001, 4.2424283E-015
 4.5380235E-001, 1.9395065E+000,-2.9532052E+000, 1.0000000E-010, 6.4000000E+001, 5.4459897E-001, 4.1997135E-015
 4.6541190E-001, 1.9517468E+000,-2.9174229E+000, 1.0000000E-010, 6.4000000E+001, 5.4484903E-001, 4.1662766E-015
 4.7596487E-001, 1.9624789E+000,-2.8739826E+000, 1.0000000E-010, 6.4000000E+001, 5.4500379E-001, 4.1006589E-015
 4.8757314E-001, 1.9738450E+000,-2.8371944E+000, 1.0000000E-010, 6.4000000E+001, 5.4523289E-001, 4.0580390E-015
 4.9812591E-001, 1.9837732E+000,-2.7929367E+000, 1.0000000E-010, 6.3000000E+001, 5.4802988E-001, 9.9332521E-015
 5.0973395E-001, 1.9942443E+000,-2.7552043E+000, 1.0000000E-010, 6.3000000E+001, 5.4822263E-001, 9.7909007E-015
 5.2028747E-001, 2.0033502E+000,-2.7102224E+000, 1.0000000E-010, 6.3000000E+001, 5.4837240E-001, 9.6410745E-015
 5.3189634E-001, 2.0129068E+000,-2.6716101E+000, 1.0000000E-010, 6.3000000E+001, 5.4850934E-001, 9.4577295E-015
 5.4245133E-001, 2.0211731E+000,-2.6259980E+000, 1.0000000E-010, 6.3000000E+001, 5.4860924E-001, 9.2779629E-015
 5.5406182E-001, 2.0297970E+000,-2.5865736E+000, 1.0000000E-010, 6.3000000E+001, 5.4865775E-001, 9.0338232E-015
 5.6461521E-001, 2.0372053E+000,-2.5404232E+000, 1.0000000E-010, 6.3000000E+001, 5.4865165E-001, 8.7807614E-015
 5.7622393E-001, 2.0448773E+000,-2.5002718E+000, 1.0000000E-010, 6.3000000E+001, 5.4857186E-001, 8.4566275E-015
 5.8677667E-001, 2.0514142E+000,-2.4537014E+000, 1.0000000E-010, 6.3000000E+001, 5.4839292E-001, 8.0896969E-015
 5.9838469E-001, 2.0581204E+000,-2.4128958E+000, 1.0000000E-010, 6.3000000E+001, 5.4810533E-001, 7.6435609E-015
 6.0893774E-001, 2.0637738E+000,-2.3660009E+000, 1.0000000E-010, 6.3000000E+001, 5.4772425E-001, 7.1773647E-015
 6.2054610E-001, 2.0695019E+000,-2.3246161E+000, 1.0000000E-010, 6.3000000E+001, 5.4715142E-001, 6.5982963E-015
 6.3110043E-001, 2.0742612E+000,-2.2774924E+000, 1.0000000E-010, 6.3000000E+001, 5.4596378E-001, 5.6743715E-015
 6.4271019E-001, 2.0790004E+000,-2.2356054E+000, 1.0000000E-010, 6.3000000E+001, 5.4521964E-001, 5.1428224E-015
 6.5326420E-001, 2.0828555E+000,-2.1883470E+000, 1.0000000E-010, 6.3000000E+001, 5.4393763E-001, 4.3952852E-015
 6.6487360E-001, 2.0865957E+000,-2.1460477E+000, 1.0000000E-010, 6.3000000E+001, 5.4222335E-001, 3.5780023E-015
 6.7542651E-001, 2.0895389E+000,-2.0987620E+000, 1.0000000E-010, 6.3000000E+001, 5.4119417E-001, 3.1618236E-015
 6.8703472E-001, 2.0922729E+000,-2.0561388E+000, 1.0000000E-010, 5.8000000E+001, 5.1842812E-001, 5.6206187E-015
 6.9758752E-001, 2.0942991E+000,-2.0089283E+000, 1.0000000E-010, 6.3000000E+001, 5.3739785E-001, 2.0254902E-015
 7.0919559E-001, 2.0960218E+000,-1.9660645E+000, 1.0000000E-010, 6.2000000E+001, 5.4482940E-001, 8.8495677E-015
 7.1974921E-001, 2.0971271E+000,-1.9190217E+000, 1.0000000E-010, 6.2000000E+001, 5.4318624E-001, 7.3618125E-015
 7.3135820E-001, 2.0978354E+000,-1.8760022E+000, 1.0000000E-010, 6.2000000E+001, 5.4575855E-001, 9.9160581E-015
 7.4191302E-001, 2.0980175E+000,-1.8292191E+000, 1.0000000E-010, 6.3000000E+001, 5.4053771E-001, 2.9693920E-015
 7.5352332E-001, 2.0977096E+000,-1.7861326E+000, 1.0000000E-010, 6.3000000E+001, 5.4259068E-001, 3.7961205E-015
 7.6407661E-001, 2.0969680E+000,-1.7397036E+000, 1.0000000E-010, 6.3000000E+001, 5.4330780E-001, 4.1528381E-015
 7.7568524E-001, 2.0956448E+000,-1.6966531E+000, 1.0000000E-010, 6.3000000E+001, 5.4416440E-001, 4.6218404E-015
 7.8623797E-001, 2.0939812E+000,-1.6506819E+000, 1.0000000E-010, 6.3000000E+001, 5.4428940E-001, 4.7226307E-015
 7.9784597E-001, 2.0916454E+000,-1.6077556E+000, 1.0000000E-010, 6.3000000E+001, 5.4483280E-001, 5.0692511E-015
 8.0839910E-001, 2.0890629E+000,-1.5623286E+000, 1.0000000E-010, 6.3000000E+001, 5.4524977E-001, 5.3569829E-015
 8.2000754E-001, 2.0857188E+000,-1.5196159E+000, 1.0000000E-010, 6.3000000E+001, 5.4508549E-001, 5.2963915E-015
 8.3056202E-001, 2.0822220E+000,-1.4748175E+000, 1.0000000E-010, 6.3000000E+001, 5.4525512E-001, 5.4363772E-015
 8.4217194E-001, 2.0778755E+000,-1.4324080E+000, 1.0000000E-010, 6.3000000E+001, 5.4526436E-001, 5.4795893E-015
 8.5272582E-001, 2.0734717E+000,-1.3883239E+000, 1.0000000E-010, 6.3000000E+001, 5.4514107E-001, 5.4327085E-015
 8.6433508E-001, 2.0681319E+000,-1.3463195E+000, 1.0000000E-010, 6.3000000E+001, 5.4499038E-001, 5.3700556E-015
 8.7488795E-001, 2.0628301E+000,-1.3030408E+000, 1.0000000E-010, 6.3000000E+001, 5.4485527E-001, 5.3113465E-015
 8.8649610E-001, 2.0565079E+000,-1.2615369E+000, 1.0000000E-010, 6.3000000E+001, 5.4470097E-001, 5.2415669E-015
 8.9704893E-001, 2.0503178E+000,-1.2191449E+000, 1.0000000E-010, 6.3000000E+001, 5.4439787E-001, 5.0786649E-015
 9.0865704E-001, 2.0430250E+000,-1.1782309E+000, 1.0000000E-010, 6.3000000E+001, 5.4418104E-001, 4.9693616E-015
 9.1921078E-001, 2.0359582E+000,-1.1368002E+000, 1.0000000E-010, 6.3000000E+001, 5.4393062E-001, 4.8385278E-015
 9.3081989E-001, 2.0277081E+000,-1.0965651E+000, 1.0000000E-010, 6.3000000E+001, 5.4365151E-001, 4.6941527E-015
 9.4137454E-001, 2.0197779E+000,-1.0561692E+000, 1.0000000E-010, 6.3000000E+001, 5.4342766E-001, 4.5791875E-015
 9.5298466E-001, 2.0105863E+000,-1.0167051E+000, 1.0000000E-010, 6.3000000E+001, 5.4312583E-001, 4.4251336E-015
 9.6353787E-001, 2.0018100E+000,-9.7742131E-001, 1.0000000E-010, 6.3000000E+001, 5.4291308E-001, 4.3173798E-015
 9.7514640E-001, 1.9916969E+000,-9.3882781E-001, 1.0000000E-010, 6.3000000E+001, 5.4261175E-001, 4.1672693E-015
 9.8569913E-001, 1.9820909E+000,-9.0072912E-001, 1.0000000E-010, 6.3000000E+001, 5.4236659E-001, 4.0462287E-015
 9.9730713E-001, 1.9710752E+000,-8.6309157E-001, 1.0000000E-010, 6.3000000E+001, 5.4212674E-001, 3.9291302E-015
 1.0078603E+000, 1.9606573E+000,-8.2624068E-001, 1.0000000E-010, 6.3000000E+001, 5.4186265E-001, 3.8029821E-015
 1.0194689E+000, 1.9487593E+000,-7.8964301E-001, 1.0000000E-010, 6.3000000E+001, 5.4158576E-001, 3.6734257E-015
 1.0300235E+000, 1.9375486E+000,-7.5409983E-001, 1.0000000E-010, 6.3000000E+001, 5.4132369E-001, 3.5533547E-015
 1.0416336E+000, 1.9247901E+000,-7.1862435E-001, 1.0000000E-010, 6.3000000E+001, 5.4103548E-001, 3.4248847E-015
 1.0521873E+000, 1.9128106E+000,-6.8445225E-001, 1.0000000E-010, 6.3000000E+001, 5.4084271E-001, 3.3374721E-015
 1.0637965E+000, 1.8992192E+000,-6.5018999E-001, 1.0000000E-010, 6.3000000E+001, 5.4064798E-001, 3.2498260E-015
 1.0743493E+000, 1.8864945E+000,-6.1744900E-001, 1.0000000E-010, 6.3000000E+001, 5.4038469E-001, 3.1392971E-015
 1.0859574E+000, 1.8720967E+000,-5.8448020E-001, 1.0000000E-010, 6.3000000E+001, 5.4006559E-001, 3.0113247E-015
 1.0965103E+000, 1.8586503E+000,-5.5322139E-001, 1.0000000E-010, 6.3000000E+001, 5.3983870E-001, 2.9201594E-015
 1.1081184E+000, 1.8434729E+000,-5.2162043E-001, 1.0000000E-010, 6.3000000E+001, 5.3957683E-001, 2.8189250E-015
 1.1186723E+000, 1.8293296E+000,-4.9189064E-001, 1.0000000E-010, 6.3000000E+001, 5.3939591E-001, 2.7476941E-015
 1.1302815E+000, 1.8134005E+000,-4.6172931E-001, 1.0000000E-010, 6.3000000E+001, 5.3913515E-001, 2.6523559E-015
 1.1408360E+000, 1.7985881E+000,-4.3357504E-001, 1.0000000E-010, 6.3000000E+001, 5.3890915E-001, 2.5715856E-015
 1.1524460E+000, 1.7819385E+000,-4.0492584E-001, 1.0000000E-010, 6.3000000E+001, 5.3865761E-001, 2.4850356E-015
 1.1629991E+000, 1.7664886E+000,-3.7839439E-001, 1.0000000E-010, 6.3000000E+001, 5.3844771E-001, 2.4140884E-015
 1.1746075E+000, 1.7491541E+000,-3.5133013E-001, 1.0000000E-010, 6.3000000E+001, 5.3819414E-001, 2.3326342E-015
 1.1851603E+000, 1.7330953E+000,-3.2646024E-001, 1.0000000E-010, 6.3000000E+001, 5.3791576E-001, 2.2483911E-015
 1.1967683E+000, 1.7151081E+000,-3.0104173E-001, 1.0000000E-010, 6.3000000E+001, 5.3774983E-001, 2.1955545E-015
 1.2073216E+000, 1.6984703E+000,-2.7786695E-001, 1.0000000E-010, 6.3000000E+001, 5.3744588E-001, 2.1105632E-015
 1.2189302E+000, 1.6798636E+000,-2.5415158E-001, 1.0000000E-010, 6.3000000E+001, 5.3720281E-001, 2.0431914E-015
 1.2294850E+000, 1.6626772E+000,-2.3270276E-001, 1.0000000E-010, 6.3000000E+001, 5.3698173E-001, 1.9840212E-015
 1.2410953E+000, 1.6434853E+000,-2.1074435E-001, 1.0000000E-010, 6.3000000E+001, 5.3671142E-001, 1.9154193E-015
 1.2516489E+000, 1.6257880E+000,-1.9105525E-001, 1.0000000E-010, 6.3000000E+001, 5.3644226E-001, 1.8502759E-015
 1.2632579E+000, 1.6060529E+000,-1.7091048E-001, 1.0000000E-010, 6.2000000E+001, 5.4529591E-001, 9.4886576E-015
 1.2738107E+000, 1.5878787E+000,-1.5300707E-001, 1.0000000E-010, 6.2000000E+001, 5.4487464E-001, 9.0219255E-015
 1.2854188E+000, 1.5676382E+000,-1.3472129E-001, 1.0000000E-010, 6.2000000E+001, 5.4439501E-001, 8.5217906E-015
 1.2959717E+000, 1.5490207E+000,-1.1862444E-001, 1.0000000E-010, 6.2000000E+001, 5.4394472E-001, 8.0790164E-015
 1.3075799E+000, 1.5283124E+000,-1.0223755E-001, 1.0000000E-010, 6.2000000E+001, 5.4342644E-001, 7.6006961E-015
 1.3181339E+000, 1.5092860E+000,-8.7965387E-002, 1.0000000E-010, 6.2000000E+001, 5.4287429E-001, 7.1249449E-015
 1.3297432E+000, 1.4881479E+000,-7.3513173E-002, 1.0000000E-010, 6.2000000E+001, 5.4114807E-001, 5.8396646E-015
 1.3402976E+000, 1.4687506E+000,-6.1083100E-002, 1.0000000E-010, 6.2000000E+001, 5.4187781E-001, 6.3408197E-015
 1.3519074E+000, 1.4472253E+000,-4.8598894E-002, 1.0000000E-010, 6.2000000E+001, 5.4136308E-001, 5.9716267E-015
 1.3624604E+000, 1.4274979E+000,-3.8025798E-002, 1.0000000E-010, 6.2000000E+001, 5.4084936E-001, 5.6253075E-015
 1.3740688E+000, 1.4056303E+000,-2.7538138E-002, 1.0000000E-010, 6.2000000E+001, 5.4025969E-001, 5.2535733E-015
 1.3846215E+000, 1.3856093E+000,-1.8830843E-002, 1.0000000E-010, 6.2000000E+001, 5.3969333E-001, 4.9197956E-015
 1.3962296E+000, 1.3634401E+000,-1.0360144E-002, 1.0000000E-010, 6.2000000E+001, 5.3896363E-001, 4.5217944E-015
 1.4067829E+000, 1.3431624E+000,-3.5248832E-003, 1.0000000E-010, 6.2000000E+001, 5.3727399E-001, 3.7203905E-015
 1.4183916E+000, 1.3207325E+000, 2.9128721E-003, 1.0000000E-010, 6.1000000E+001, 5.3928573E-001, 8.6952275E-015
 1.4289466E+000, 1.3002357E+000, 7.8721120E-003, 1.0000000E-010, 6.2000000E+001, 5.3691011E-001, 3.5654432E-015
 1.4405571E+000, 1.2775864E+000, 1.2265395E-002, 1.0000000E-010, 6.2000000E+001, 5.3648964E-001, 3.3959124E-015
 1.4511106E+000, 1.2569160E+000, 1.5345855E-002, 1.0000000E-010, 6.1000000E+001, 5.3988015E-001, 9.2945070E-015
 1.4627195E+000, 1.2340979E+000, 1.7687282E-002, 1.0000000E-010, 6.1000000E+001, 5.3498343E-001, 5.3312380E-015
 1.4732723E+000, 1.2132928E+000, 1.8891346E-002, 1.0000000E-010, 6.1000000E+001, 5.3918322E-001, 8.5892033E-015
 1.4848803E+000, 1.1903486E+000, 1.9180689E-002, 1.0000000E-010, 6.1000000E+001, 5.3937898E-001, 8.7817570E-015
 1.4954333E+000, 1.1694472E+000, 1.8513062E-002, 1.0000000E-010, 6.1000000E+001, 5.3623932E-001, 6.1506128E-015
 1.5070415E+000, 1.1464194E+000, 1.6754662E-002, 1.0000000E-010, 6.1000000E+001, 5.3925487E-001, 8.6600744E-015
 1.5175956E+000, 1.1254604E+000, 1.4222072E-002, 1.0000000E-010, 6.1000000E+001, 5.3934953E-001, 8.7537935E-015
 1.5292052E+000, 1.1023915E+000, 1.0424663E-002, 1.0000000E-010, 6.1000000E+001, 5.3958264E-001, 8.9892826E-015
 1.5397594E+000, 1.0814176E+000, 6.0367284E-003, 1.0000000E-010, 6.1000000E+001, 5.3991924E-001, 9.3392418E-015
 1.5513690E+000, 1.0583548E+000, 2.1479824E-004, 1.0000000E-010, 6.1000000E+001, 5.4041697E-001, 9.8822965E-015
 1.5619220E+000, 1.0374093E+000,-6.0153981E-003, 1.0000000E-010, 6.2000000E+001, 5.3480486E-001, 2.7965723E-015
 1.5735303E+000, 1.0144000E+000,-1.3841371E-002, 1.0000000E-010, 6.2000000E+001, 5.3533887E-001, 2.9765402E-015
 1.5840830E+000, 9.9352160E-001,-2.1899082E-002, 1.0000000E-010, 6.2000000E+001, 5.3587857E-001, 3.1699390E-015
 1.5956911E+000, 9.7060842E-001,-3.1705158E-002, 1.0000000E-010, 6.2000000E+001, 5.3660839E-001, 3.4515630E-015
 1.6062445E+000, 9.4983567E-001,-4.1573817E-002, 1.0000000E-010, 6.2000000E+001, 5.3728054E-001, 3.7328359E-015
 1.6178534E+000, 9.2706094E-001,-5.3332000E-002, 1.0000000E-010, 6.2000000E+001, 5.3804393E-001, 4.0806029E-015
 1.6284084E+000, 9.0643247E-001,-6.4993145E-002, 1.0000000E-010, 6.2000000E+001, 5.3874055E-001, 4.4260718E-015
 1.6400190E+000, 8.8383852E-001,-7.8671376E-002, 1.0000000E-010, 6.2000000E+001, 5.3949992E-001, 4.8368930E-015
 1.6505724E+000, 8.6340069E-001,-9.2099636E-002, 1.0000000E-010, 6.2000000E+001, 5.4017536E-001, 5.2344999E-015
 1.6621812E+000, 8.4103826E-001,-1.0765542E-001, 1.0000000E-010, 6.2000000E+001, 5.4089746E-001, 5.6972024E-015
 1.6727340E+000, 8.2082876E-001,-1.2282660E-001, 1.0000000E-010, 6.2000000E+001, 5.4153073E-001, 6.1372395E-015
 1.6843420E+000, 7.9873911E-001,-1.4021826E-001, 1.0000000E-010, 6.2000000E+001, 5.4220048E-001, 6.6417826E-015
 1.6948950E+000, 7.7879530E-001,-1.5710665E-001, 1.0000000E-010, 6.2000000E+001, 5.4278377E-001, 7.1161052E-015
 1.7065033E+000, 7.5701926E-001,-1.7628906E-001, 1.0000000E-010, 6.2000000E+001, 5.4339718E-001, 7.6544166E-015
 1.7170576E+000, 7.3737805E-001,-1.9486724E-001, 1.0000000E-010, 6.2000000E+001, 5.4392706E-001, 8.1539701E-015
 1.7286673E+000, 7.1595597E-001,-2.1579194E-001, 1.0000000E-010, 6.2000000E+001, 5.4448295E-001, 8.7168024E-015
 1.7392213E+000, 6.9665819E-001,-2.3602672E-001, 1.0000000E-010, 6.2000000E+001, 5.4496243E-001, 9.2357416E-015
 1.7508308E+000, 6.7563456E-001,-2.5863673E-001, 1.0000000E-010, 6.2000000E+001, 5.4546145E-001, 9.8132689E-015
 1.7613837E+000, 6.5671928E-001,-2.8049246E-001, 1.0000000E-010, 6.3000000E+001, 5.3407545E-001, 1.4223352E-015
 1.7729920E+000, 6.3613663E-001,-3.0472761E-001, 1.0000000E-010, 6.3000000E+001, 5.3458549E-001, 1.5170554E-015
 1.7835448E+000, 6.1763871E-001,-3.2816947E-001, 1.0000000E-010, 6.3000000E+001, 5.3493668E-001, 1.5875078E-015
 1.7951528E+000, 5.9753502E-001,-3.5397050E-001, 1.0000000E-010, 6.3000000E+001, 5.3534338E-001, 1.6731620E-015
 1.8057064E+000, 5.7948870E-001,-3.7896245E-001, 1.0000000E-010, 6.3000000E+001, 5.3573540E-001, 1.7596257E-015
 1.8173153E+000, 5.5990119E-001,-4.0626756E-001, 1.0000000E-010, 6.3000000E+001, 5.3605100E-001, 1.8350835E-015
 1.8278702E+000, 5.4234072E-001,-4.3277103E-001, 1.0000000E-010, 6.3000000E+001, 5.3635468E-001, 1.9101291E-015
 1.8394806E+000, 5.2330658E-001,-4.6151486E-001, 1.0000000E-010, 6.3000000E+001, 5.3668049E-001, 1.9944886E-015
 1.8500339E+000, 5.0627082E-001,-4.8948239E-001, 1.0000000E-010, 6.3000000E+001, 5.3693411E-001, 2.0637872E-015
 1.8616426E+000, 4.8783210E-001,-5.1958736E-001, 1.0000000E-010, 6.3000000E+001, 5.3720907E-001, 2.1418458E-015
 1.8721953E+000, 4.7135237E-001,-5.4897415E-001, 1.0000000E-010, 6.3000000E+001, 5.3749297E-001, 2.2237204E-015
 1.8838033E+000, 4.5354298E-001,-5.8037047E-001, 1.0000000E-010, 6.3000000E+001, 5.3772570E-001, 2.2957716E-015
 1.8943564E+000, 4.3764972E-001,-6.1113209E-001, 1.0000000E-010, 6.3000000E+001, 5.3790635E-001, 2.3540640E-015
 1.9059648E+000, 4.2050258E-001,-6.4374834E-001, 1.0000000E-010, 6.3000000E+001, 5.3813406E-001, 2.4278096E-015
 1.9165192E+000, 4.0522529E-001,-6.7583865E-001, 1.0000000E-010, 6.3000000E+001, 5.3831811E-001, 2.4892244E-015
 1.9281291E+000, 3.8877229E-001,-7.0960196E-001, 1.0000000E-010, 6.3000000E+001, 5.3852153E-001, 2.5583267E-015
 1.9386830E+000, 3.7414330E-001,-7.4296771E-001, 1.0000000E-010, 6.3000000E+001, 5.3867941E-001, 2.6133436E-015
 1.9502923E+000, 3.5841919E-001,-7.7779481E-001, 1.0000000E-010, 6.3000000E+001, 5.3888332E-001, 2.6839389E-015
 1.9608452E+000, 3.4446753E-001,-8.1237982E-001, 1.0000000E-010, 6.3000000E+001, 5.3900780E-001, 2.7288329E-015
 1.9724534E+000, 3.2950348E-001,-8.4818959E-001, 1.0000000E-010, 6.3000000E+001, 5.3916988E-001, 2.7862826E-015
 1.9830062E+000, 3.1625481E-001,-8.8393946E-001, 1.0000000E-010, 6.3000000E+001, 5.3929263E-001, 2.8297405E-015
 1.9946143E+000, 3.0207838E-001,-9.2065474E-001, 1.0000000E-010, 6.3000000E+001, 5.3950050E-001, 2.9017196E-015
 2.0051680E+000, 2.8955726E-001,-9.5751509E-001, 1.0000000E-010, 6.3000000E+001, 5.3960162E-001, 2.9365405E-015
 2.0167770E+000, 2.7619476E-001,-9.9505818E-001, 1.0000000E-010, 6.3000000E+001, 5.3970266E-001, 2.9704233E-015
 2.0273318E+000, 2.6442548E-001,-1.0329716E+000, 1.0000000E-010, 6.3000000E+001, 5.3984845E-001, 3.0184374E-015
 2.0389420E+000, 2.5190286E-001,-1.0712614E+000, 1.0000000E-010, 6.3000000E+001, 5.3991764E-001, 3.0381334E-015
 2.0494952E+000, 2.4091106E-001,-1.1101629E+000, 1.0000000E-010, 6.3000000E+001, 5.4006159E-001, 3.0829837E-015
 2.0611038E+000, 2.2925549E-001,-1.1491084E+000, 1.0000000E-010, 6.3000000E+001, 5.4017944E-001, 3.1167286E-015
 2.0716565E+000, 2.1906124E-001,-1.1889310E+000, 1.0000000E-010, 6.3000000E+001, 5.4024062E-001, 3.1286394E-015
 2.0832645E+000, 2.0829403E-001,-1.2284530E+000, 1.0000000E-010, 6.3000000E+001, 5.4039436E-001, 3.1720424E-015
 2.0938177E+000, 1.9891616E-001,-1.2691343E+000, 1.0000000E-010, 6.3000000E+001, 5.4045716E-001, 3.1810901E-015
 2.1054261E+000, 1.8905724E-001,-1.3091539E+000, 1.0000000E-010, 6.3000000E+001, 5.4059588E-001, 3.2156079E-015
 2.1159807E+000, 1.8051327E-001,-1.3506300E+000, 1.0000000E-010, 6.3000000E+001, 5.4073958E-001, 3.2518617E-015
 2.1275907E+000, 1.7158112E-001,-1.3910688E+000, 1.0000000E-010, 6.3000000E+001, 5.4080003E-001, 3.2537433E-015
 2.1381445E+000, 1.6388949E-001,-1.4332705E+000, 1.0000000E-010, 6.3000000E+001, 5.4097162E-001, 3.2981754E-015
 2.1497537E+000, 1.5590329E-001,-1.4740386E+000, 1.0000000E-010, 6.3000000E+001, 5.4110839E-001, 3.3267137E-015
 2.1603066E+000, 1.4907887E-001,-1.5168888E+000, 1.0000000E-010, 6.3000000E+001, 5.4129539E-001, 3.3760794E-015
 2.1719147E+000, 1.4205404E-001,-1.5579041E+000, 1.0000000E-010, 6.3000000E+001, 5.4139132E-001, 3.3874945E-015
 2.1824675E+000, 1.3610930E-001,-1.6013298E+000, 1.0000000E-010, 6.3000000E+001, 5.4144102E-001, 3.3825177E-015
