s,m/s,Pa,kg/m/s,,,
 2.4647196E+000, 4.7278376E-001,-1.6240526E+000, 1.0000000E-001, 6.3000000E+001, 5.4639851E-001, 3.3199466E-015
 2.4779730E+000, 4.7888242E-001,-1.6409659E+000, 1.0000000E-001, 6.3000000E+001, 5.4634317E-001, 3.4050823E-015
 2.4925518E+000, 4.8602224E-001,-1.6544403E+000, 1.0000000E-001, 6.3000000E+001, 5.4618656E-001, 3.4654891E-015
 2.5058359E+000, 4.9291384E-001,-1.6706361E+000, 1.0000000E-001, 6.3000000E+001, 5.4605909E-001, 3.5288157E-015
 2.5204485E+000, 5.0091151E-001,-1.6833376E+000, 1.0000000E-001, 6.3000000E+001, 5.4581212E-001, 3.5563554E-015
 2.5337617E+000, 5.0857002E-001,-1.6987703E+000, 1.0000000E-001, 6.3000000E+001, 5.4570347E-001, 3.6294239E-015
 2.5484062E+000, 5.1739549E-001,-1.7106742E+000, 1.0000000E-001, 6.3000000E+001, 5.4545168E-001, 3.6542400E-015
 2.5617480E+000, 5.2579286E-001,-1.7252938E+000, 1.0000000E-001, 6.3000000E+001, 5.4529396E-001, 3.7055055E-015
 2.5764239E+000, 5.3541402E-001,-1.7363791E+000, 1.0000000E-001, 6.3000000E+001, 5.4502267E-001, 3.7181556E-015
 2.5897957E+000, 5.4452120E-001,-1.7501388E+000, 1.0000000E-001, 6.3000000E+001, 5.4484799E-001, 3.7579954E-015
 2.6045047E+000, 5.5490497E-001,-1.7603891E+000, 1.0000000E-001, 6.3000000E+001, 5.4455108E-001, 3.7533612E-015
 2.6179075E+000, 5.6469063E-001,-1.7732483E+000, 1.0000000E-001, 6.3000000E+001, 5.4437789E-001, 3.7877630E-015
 2.6326507E+000, 5.7580146E-001,-1.7826489E+000, 1.0000000E-001, 6.3000000E+001, 5.4408141E-001, 3.7756009E-015
 2.6460814E+000, 5.8622898E-001,-1.7945717E+000, 1.0000000E-001, 6.3000000E+001, 5.4389811E-001, 3.7982436E-015
 2.6608553E+000, 5.9802536E-001,-1.8031075E+000, 1.0000000E-001, 6.1000000E+001, 5.4109902E-001, 9.6470665E-015
 2.6743154E+000, 6.0905944E-001,-1.8140507E+000, 1.0000000E-001, 6.1000000E+001, 5.4103595E-001, 9.8221274E-015
 2.6891215E+000, 6.2150157E-001,-1.8217125E+000, 1.0000000E-001, 6.1000000E+001, 5.3980745E-001, 8.7798831E-015
 2.7026125E+000, 6.3310525E-001,-1.8316436E+000, 1.0000000E-001, 6.1000000E+001, 5.3952515E-001, 8.7010401E-015
 2.7174527E+000, 6.4615160E-001,-1.8384240E+000, 1.0000000E-001, 6.1000000E+001, 5.3790905E-001, 7.4223249E-015
 2.7309730E+000, 6.5828357E-001,-1.8473157E+000, 1.0000000E-001, 6.1000000E+001, 5.3773540E-001, 7.4292760E-015
 2.7458454E+000, 6.7188771E-001,-1.8532077E+000, 1.0000000E-001, 6.1000000E+001, 5.3642867E-001, 6.5441429E-015
 2.7593945E+000, 6.8450564E-001,-1.8610311E+000, 1.0000000E-001, 6.1000000E+001, 5.3629083E-001, 6.5616960E-015
 2.7742985E+000, 6.9862019E-001,-1.8660307E+000, 1.0000000E-001, 6.1000000E+001, 5.3463590E-001, 5.5387886E-015
 2.7878779E+000, 7.1168219E-001,-1.8727608E+000, 1.0000000E-001, 6.1000000E+001, 5.3486848E-001, 5.7798967E-015
 2.8028152E+000, 7.2626038E-001,-1.8768668E+000, 1.0000000E-001, 6.1000000E+001, 5.3304872E-001, 4.7734105E-015
 2.8164257E+000, 7.3972270E-001,-1.8824852E+000, 1.0000000E-001, 6.1000000E+001, 5.3419369E-001, 5.5165994E-015
 2.8313973E+000, 7.5471575E-001,-1.8856978E+000, 1.0000000E-001, 6.1000000E+001, 5.3209718E-001, 4.4016436E-015
 2.8450359E+000, 7.6852942E-001,-1.8901910E+000, 1.0000000E-001, 6.1000000E+001, 5.3322806E-001, 5.0685187E-015
 2.8600384E+000, 7.8388279E-001,-1.8925113E+000, 1.0000000E-001, 6.1000000E+001, 5.3206558E-001, 4.4886364E-015
 2.8737067E+000, 7.9800221E-001,-1.8958644E+000, 1.0000000E-001, 6.1000000E+001, 5.3180452E-001, 4.3970949E-015
 2.8887418E+000, 8.1366529E-001,-1.8972968E+000, 1.0000000E-001, 6.1000000E+001, 5.3097555E-001, 4.0348685E-015
 2.9024413E+000, 8.2804400E-001,-1.8995032E+000, 1.0000000E-001, 6.1000000E+001, 5.3166945E-001, 4.4006750E-015
 2.9175107E+000, 8.4396530E-001,-1.9000532E+000, 1.0000000E-001, 6.1000000E+001, 5.3089638E-001, 4.0542478E-015
 2.9312394E+000, 8.5855233E-001,-1.9011113E+000, 1.0000000E-001, 6.1000000E+001, 5.3090628E-001, 4.0788814E-015
 2.9463410E+000, 8.7467541E-001,-1.9007861E+000, 1.0000000E-001, 6.1000000E+001, 5.3071695E-001, 4.0085318E-015
 2.9600987E+000, 8.8942105E-001,-1.9006963E+000, 1.0000000E-001, 6.1000000E+001, 5.3086857E-001, 4.0901553E-015
 2.9752323E+000, 9.0569100E-001,-1.8995050E+000, 1.0000000E-001, 6.1000000E+001, 5.3069759E-001, 4.0184495E-015
 2.9890206E+000, 9.2054686E-001,-1.8982729E+000, 1.0000000E-001, 6.1000000E+001, 5.3067183E-001, 4.0087884E-015
 3.0041878E+000, 9.3691033E-001,-1.8962262E+000, 1.0000000E-001, 6.0000000E+001, 5.3208907E-001, 8.8613385E-015
 3.0180070E+000, 9.5182625E-001,-1.8938624E+000, 1.0000000E-001, 6.1000000E+001, 5.2994065E-001, 3.6778674E-015
 3.0332081E+000, 9.6822799E-001,-1.8909726E+000, 1.0000000E-001, 6.0000000E+001, 5.3210011E-001, 8.8330542E-015
 3.0470558E+000, 9.8315094E-001,-1.8874918E+000, 1.0000000E-001, 6.0000000E+001, 5.3195497E-001, 8.6567023E-015
 3.0622882E+000, 9.9953267E-001,-1.8837735E+000, 1.0000000E-001, 6.1000000E+001, 5.3195092E-001, 4.5788892E-015
 3.0761660E+000, 1.0144138E+000,-1.8791954E+000, 1.0000000E-001, 6.1000000E+001, 5.3170275E-001, 4.4238425E-015
 3.0914315E+000, 1.0307219E+000,-1.8746641E+000, 1.0000000E-001, 6.1000000E+001, 5.3306543E-001, 5.1321257E-015
 3.1053409E+000, 1.0455126E+000,-1.8690124E+000, 1.0000000E-001, 6.1000000E+001, 5.3291355E-001, 5.0025979E-015
 3.1206412E+000, 1.0616938E+000,-1.8636852E+000, 1.0000000E-001, 6.1000000E+001, 5.3511326E-001, 6.3673287E-015
 3.1345792E+000, 1.0763408E+000,-1.8569866E+000, 1.0000000E-001, 6.1000000E+001, 5.3316905E-001, 5.0468063E-015
 3.1499111E+000, 1.0923369E+000,-1.8508836E+000, 1.0000000E-001, 6.1000000E+001, 5.3528049E-001, 6.3430229E-015
 3.1638786E+000, 1.1067918E+000,-1.8431724E+000, 1.0000000E-001, 6.1000000E+001, 5.3463906E-001, 5.8216744E-015
 3.1792429E+000, 1.1225499E+000,-1.8363147E+000, 1.0000000E-001, 6.1000000E+001, 5.3646549E-001, 7.0614901E-015
 3.1932416E+000, 1.1367655E+000,-1.8276273E+000, 1.0000000E-001, 6.1000000E+001, 5.3562861E-001, 6.3251497E-015
 3.2086401E+000, 1.1522343E+000,-1.8200369E+000, 1.0000000E-001, 6.1000000E+001, 5.3707461E-001, 7.3266487E-015
 3.2226688E+000, 1.1661617E+000,-1.8104122E+000, 1.0000000E-001, 6.1000000E+001, 5.3632667E-001, 6.6149416E-015
 3.2381004E+000, 1.1812879E+000,-1.8021143E+000, 1.0000000E-001, 6.1000000E+001, 5.3809403E-001, 7.9248512E-015
 3.2521582E+000, 1.1948791E+000,-1.7915971E+000, 1.0000000E-001, 6.1000000E+001, 5.3748024E-001, 7.2491324E-015
 3.2676217E+000, 1.2096108E+000,-1.7826189E+000, 1.0000000E-001, 6.1000000E+001, 5.3931339E-001, 8.7232491E-015
 3.2817100E+000, 1.2228219E+000,-1.7712589E+000, 1.0000000E-001, 6.1000000E+001, 5.3892979E-001, 8.1721391E-015
 3.2972072E+000, 1.2371114E+000,-1.7616279E+000, 1.0000000E-001, 6.1000000E+001, 5.4089132E-001, 9.9457709E-015
 3.3113270E+000, 1.2498988E+000,-1.7494749E+000, 1.0000000E-001, 6.1000000E+001, 5.3936231E-001, 8.1679551E-015
 3.3268587E+000, 1.2636990E+000,-1.7392208E+000, 1.0000000E-001, 6.1000000E+001, 5.4116586E-001, 9.7376846E-015
 3.3410069E+000, 1.2760173E+000,-1.7263268E+000, 1.0000000E-001, 6.1000000E+001, 5.4044591E-001, 8.7419793E-015
 3.3565700E+000, 1.2892793E+000,-1.7154838E+000, 1.0000000E-001, 6.3000000E+001, 5.4207176E-001, 2.9925812E-015
 3.3707484E+000, 1.3010891E+000,-1.7019106E+000, 1.0000000E-001, 6.1000000E+001, 5.4182603E-001, 9.6224832E-015
 3.3863446E+000, 1.3137705E+000,-1.6905117E+000, 1.0000000E-001, 6.3000000E+001, 5.4241814E-001, 2.9273228E-015
 3.4005547E+000, 1.3250338E+000,-1.6763176E+000, 1.0000000E-001, 6.1000000E+001, 5.4224526E-001, 9.4551559E-015
 3.4161858E+000, 1.3370940E+000,-1.6643975E+000, 1.0000000E-001, 6.3000000E+001, 5.4283593E-001, 2.8725643E-015
 3.4304249E+000, 1.3477713E+000,-1.6496406E+000, 1.0000000E-001, 6.3000000E+001, 5.4299867E-001, 2.8297276E-015
 3.4460878E+000, 1.3591682E+000,-1.6372395E+000, 1.0000000E-001, 6.3000000E+001, 5.4325964E-001, 2.8066248E-015
 3.4603566E+000, 1.3692252E+000,-1.6219882E+000, 1.0000000E-001, 6.3000000E+001, 5.4346083E-001, 2.7706860E-015
 3.4760521E+000, 1.3799222E+000,-1.6091453E+000, 1.0000000E-001, 6.3000000E+001, 5.4375736E-001, 2.7525228E-015
 3.4903521E+000, 1.3893272E+000,-1.5934645E+000, 1.0000000E-001, 6.3000000E+001, 5.4396544E-001, 2.7135336E-015
 3.5060821E+000, 1.3992906E+000,-1.5802198E+000, 1.0000000E-001, 6.3000000E+001, 5.4428126E-001, 2.6956030E-015
 3.5204122E+000, 1.4080123E+000,-1.5641729E+000, 1.0000000E-001, 6.0000000E+001, 5.3980335E-001, 9.7821643E-015
 3.5361753E+000, 1.4172092E+000,-1.5505708E+000, 1.0000000E-001, 6.0000000E+001, 5.3999559E-001, 9.5528844E-015
 3.5505346E+000, 1.4252193E+000,-1.5342267E+000, 1.0000000E-001, 6.0000000E+001, 5.3959228E-001, 8.7608023E-015
 3.5663298E+000, 1.4336200E+000,-1.5203128E+000, 1.0000000E-001, 6.0000000E+001, 5.4021547E-001, 8.9633005E-015
 3.5807199E+000, 1.4408942E+000,-1.5037412E+000, 1.0000000E-001, 6.0000000E+001, 5.3951068E-001, 7.9424684E-015
 3.5965491E+000, 1.4484734E+000,-1.4895602E+000, 1.0000000E-001, 6.0000000E+001, 5.4000767E-001, 8.0088317E-015
 3.6109704E+000, 1.4549890E+000,-1.4728264E+000, 1.0000000E-001, 6.0000000E+001, 5.3966051E-001, 7.3845102E-015
 3.6268337E+000, 1.4617234E+000,-1.4584259E+000, 1.0000000E-001, 6.0000000E+001, 5.3987066E-001, 7.2167764E-015
 3.6412838E+000, 1.4674596E+000,-1.4415962E+000, 1.0000000E-001, 6.0000000E+001, 5.3862399E-001, 6.0272290E-015
 3.6571789E+000, 1.4733280E+000,-1.4270275E+000, 1.0000000E-001, 6.0000000E+001, 5.3953783E-001, 6.3832357E-015
 3.6716594E+000, 1.4782688E+000,-1.4101728E+000, 1.0000000E-001, 6.0000000E+001, 5.3900434E-001, 5.7861952E-015
 3.6875880E+000, 1.4832551E+000,-1.3954843E+000, 1.0000000E-001, 6.0000000E+001, 5.3907203E-001, 5.5976007E-015
 3.7021006E+000, 1.4873869E+000,-1.3786682E+000, 1.0000000E-001, 6.0000000E+001, 5.3787391E-001, 4.7307444E-015
 3.7180644E+000, 1.4914776E+000,-1.3639091E+000, 1.0000000E-001, 6.0000000E+001, 5.3824591E-001, 4.7597932E-015
 3.7326055E+000, 1.4947884E+000,-1.3471934E+000, 1.0000000E-001, 6.0000000E+001, 5.3684888E-001, 3.9551760E-015
 3.7486006E+000, 1.4979723E+000,-1.3324192E+000, 1.0000000E-001, 6.0000000E+001, 5.3715826E-001, 3.9784876E-015
 3.7631717E+000, 1.5004548E+000,-1.3158717E+000, 1.0000000E-001, 6.0000000E+001, 5.3495089E-001, 3.0375301E-015
 3.7791999E+000, 1.5027255E+000,-1.3011328E+000, 1.0000000E-001, 6.0000000E+001, 5.3485178E-001, 2.9405346E-015
 3.7938027E+000, 1.5043751E+000,-1.2848121E+000, 1.0000000E-001, 5.9000000E+001, 5.3829883E-001, 7.9033503E-015
 3.8098658E+000, 1.5057291E+000,-1.2701592E+000, 1.0000000E-001, 5.9000000E+001, 5.3590762E-001, 5.9921870E-015
 3.8244978E+000, 1.5065439E+000,-1.2541219E+000, 1.0000000E-001, 5.4000000E+001, 5.1066770E-001, 9.9180965E-015
 3.8405931E+000, 1.5069809E+000,-1.2396097E+000, 1.0000000E-001, 5.4000000E+001, 5.0387841E-001, 4.7762673E-015
 3.8552549E+000, 1.5069624E+000,-1.2239145E+000, 1.0000000E-001, 5.3000000E+001, 5.0335068E-001, 8.9223408E-015
 3.8713829E+000, 1.5064860E+000,-1.2095947E+000, 1.0000000E-001, 5.4000000E+001, 5.0814541E-001, 7.4691816E-015
 3.8860760E+000, 1.5056389E+000,-1.1942939E+000, 1.0000000E-001, 5.9000000E+001, 5.3202082E-001, 3.7937549E-015
 3.9022385E+000, 1.5042556E+000,-1.1802162E+000, 1.0000000E-001, 5.9000000E+001, 5.3363539E-001, 4.5355694E-015
 3.9169617E+000, 1.5025877E+000,-1.1653584E+000, 1.0000000E-001, 5.9000000E+001, 5.3822791E-001, 7.5241777E-015
 3.9331572E+000, 1.5003079E+000,-1.1515748E+000, 1.0000000E-001, 5.9000000E+001, 5.3896239E-001, 8.1658271E-015
 3.9479097E+000, 1.4978300E+000,-1.1372083E+000, 1.0000000E-001, 5.9000000E+001, 5.3937910E-001, 8.5587920E-015
 3.9641376E+000, 1.4946676E+000,-1.1237689E+000, 1.0000000E-001, 5.9000000E+001, 5.4038226E-001, 9.5670019E-015
 3.9789212E+000, 1.4913935E+000,-1.1099369E+000, 1.0000000E-001, 5.9000000E+001, 5.3981837E-001, 9.0069539E-015
 3.9951832E+000, 1.4873650E+000,-1.0968881E+000, 1.0000000E-001, 6.0000000E+001, 5.4064979E-001, 5.3389069E-015
 4.0099975E+000, 1.4833117E+000,-1.0836293E+000, 1.0000000E-001, 6.0000000E+001, 5.4182686E-001, 6.0860866E-015
 4.0262932E+000, 1.4784373E+000,-1.0710180E+000, 1.0000000E-001, 6.0000000E+001, 5.4251415E-001, 6.5677564E-015
 4.0411366E+000, 1.4736251E+000,-1.0583693E+000, 1.0000000E-001, 6.0000000E+001, 5.4376974E-001, 7.5398115E-015
 4.0574644E+000, 1.4679289E+000,-1.0462410E+000, 1.0000000E-001, 6.0000000E+001, 5.4395990E-001, 7.6895579E-015
 4.0723385E+000, 1.4623801E+000,-1.0342350E+000, 1.0000000E-001, 6.0000000E+001, 5.4566514E-001, 9.2591736E-015
 4.0887001E+000, 1.4558882E+000,-1.0226304E+000, 1.0000000E-001, 6.0000000E+001, 5.4569320E-001, 9.2612989E-015
 4.1036055E+000, 1.4496281E+000,-1.0112946E+000, 1.0000000E-001, 6.2000000E+001, 5.4941905E-001, 4.1907524E-015
 4.1200015E+000, 1.4423697E+000,-1.0002527E+000, 1.0000000E-001, 6.0000000E+001, 5.4606590E-001, 9.5734173E-015
 4.1349358E+000, 1.4354277E+000,-9.8961259E-001, 1.0000000E-001, 6.2000000E+001, 5.4930459E-001, 4.0993307E-015
 4.1513635E+000, 1.4274366E+000,-9.7917203E-001, 1.0000000E-001, 6.2000000E+001, 5.4917302E-001, 4.0157665E-015
 4.1663282E+000, 1.4198429E+000,-9.6924847E-001, 1.0000000E-001, 6.2000000E+001, 5.4901784E-001, 3.9227347E-015
 4.1827894E+000, 1.4111536E+000,-9.5944154E-001, 1.0000000E-001, 6.2000000E+001, 5.4885797E-001, 3.8260728E-015
 4.1977859E+000, 1.4029408E+000,-9.5025044E-001, 1.0000000E-001, 6.2000000E+001, 5.4867482E-001, 3.7221783E-015
 4.2142821E+000, 1.3935905E+000,-9.4110669E-001, 1.0000000E-001, 6.2000000E+001, 5.4844085E-001, 3.5969794E-015
 4.2293072E+000, 1.3847961E+000,-9.3266238E-001, 1.0000000E-001, 6.2000000E+001, 5.4821083E-001, 3.4784891E-015
 4.2458348E+000, 1.3748273E+000,-9.2421065E-001, 1.0000000E-001, 6.2000000E+001, 5.4792410E-001, 3.3394938E-015
 4.2608901E+000, 1.3654885E+000,-9.1652247E-001, 1.0000000E-001, 6.2000000E+001, 5.4763942E-001, 3.2082947E-015
 4.2774509E+000, 1.3549430E+000,-9.0878483E-001, 1.0000000E-001, 6.2000000E+001, 5.4729752E-001, 3.0599978E-015
 4.2925382E+000, 1.3450987E+000,-9.0185773E-001, 1.0000000E-001, 6.2000000E+001, 5.4696173E-001, 2.9223993E-015
 4.3091341E+000, 1.3340203E+000,-8.9485278E-001, 1.0000000E-001, 6.1000000E+001, 5.5261714E-001, 9.9212444E-015
 4.3242499E+000, 1.3237144E+000,-8.8869040E-001, 1.0000000E-001, 6.1000000E+001, 5.5227115E-001, 9.4750544E-015
 4.3408774E+000, 1.3121527E+000,-8.8243508E-001, 1.0000000E-001, 6.1000000E+001, 5.5179276E-001, 8.9127344E-015
 4.3560232E+000, 1.3014282E+000,-8.7703608E-001, 1.0000000E-001, 6.1000000E+001, 5.5133659E-001, 8.4111534E-015
 4.3726837E+000, 1.2894310E+000,-8.7154107E-001, 1.0000000E-001, 6.1000000E+001, 5.5076946E-001, 7.8374193E-015
 4.3878612E+000, 1.2783317E+000,-8.6690072E-001, 1.0000000E-001, 6.1000000E+001, 5.5023321E-001, 7.3337773E-015
 4.4045565E+000, 1.2659482E+000,-8.6217278E-001, 1.0000000E-001, 6.1000000E+001, 5.4955968E-001, 6.7562453E-015
 4.4197630E+000, 1.2545229E+000,-8.5828486E-001, 1.0000000E-001, 6.1000000E+001, 5.4894641E-001, 6.2707860E-015
 4.4364902E+000, 1.2418072E+000,-8.5432801E-001, 1.0000000E-001, 6.1000000E+001, 5.4817063E-001, 5.7140468E-015
 4.4517265E+000, 1.2301031E+000,-8.5118217E-001, 1.0000000E-001, 6.1000000E+001, 5.4746019E-001, 5.2483225E-015
 4.4684865E+000, 1.2171076E+000,-8.4799512E-001, 1.0000000E-001, 6.1000000E+001, 5.4656507E-001, 4.7207065E-015
 4.4837543E+000, 1.2051722E+000,-8.4557834E-001, 1.0000000E-001, 5.3000000E+001, 5.0572378E-001, 9.6141363E-015
 4.5005489E+000, 1.1919497E+000,-8.4315578E-001, 1.0000000E-001, 5.3000000E+001, 5.0409819E-001, 8.0604145E-015
 4.5158460E+000, 1.1798343E+000,-8.4145355E-001, 1.0000000E-001, 5.3000000E+001, 5.0407181E-001, 7.9979642E-015
 4.5326728E+000, 1.1664416E+000,-8.3978679E-001, 1.0000000E-001, 5.3000000E+001, 5.0280094E-001, 6.9598280E-015
 4.5479995E+000, 1.1541963E+000,-8.3878144E-001, 1.0000000E-001, 5.3000000E+001, 5.0196309E-001, 6.3411863E-015
 4.5648588E+000, 1.1406885E+000,-8.3785740E-001, 1.0000000E-001, 5.3000000E+001, 4.9944631E-001, 4.8341322E-015
 4.5802169E+000, 1.1283624E+000,-8.3752924E-001, 1.0000000E-001, 5.2000000E+001, 4.9919562E-001, 9.3872969E-015
 4.5971107E+000, 1.1147938E+000,-8.3733115E-001, 1.0000000E-001, 5.2000000E+001, 4.9808568E-001, 8.3213575E-015
 4.6124982E+000, 1.1024393E+000,-8.3765913E-001, 1.0000000E-001, 5.2000000E+001, 4.9710498E-001, 7.4780529E-015
 4.6294244E+000, 1.0888673E+000,-8.3816669E-001, 1.0000000E-001, 5.2000000E+001, 4.9616644E-001, 6.7465143E-015
 4.6448413E+000, 1.0765351E+000,-8.3912751E-001, 1.0000000E-001, 5.2000000E+001, 4.9426628E-001, 5.5025440E-015
 4.6618000E+000, 1.0630154E+000,-8.4031688E-001, 1.0000000E-001, 5.2000000E+001, 4.9343603E-001, 5.0187751E-015
 4.6772481E+000, 1.0507547E+000,-8.4188590E-001, 1.0000000E-001, 5.2000000E+001, 4.9608818E-001, 6.6042201E-015
 4.6942410E+000, 1.0373412E+000,-8.4373031E-001, 1.0000000E-001, 5.2000000E+001, 4.9908821E-001, 8.9953495E-015
 4.7097188E+000, 1.0252033E+000,-8.4588166E-001, 1.0000000E-001, 5.3000000E+001, 5.0030570E-001, 5.0872805E-015
 4.7267442E+000, 1.0119519E+000,-8.4835103E-001, 1.0000000E-001, 5.3000000E+001, 5.0224180E-001, 6.2156579E-015
 4.7422513E+000, 9.9998631E-001,-8.5105732E-001, 1.0000000E-001, 5.3000000E+001, 5.0364166E-001, 7.1751755E-015
 4.7593090E+000, 9.8695108E-001,-8.5411893E-001, 1.0000000E-001, 5.3000000E+001, 5.0529773E-001, 8.5033746E-015
 4.7748471E+000, 9.7520507E-001,-8.5735211E-001, 1.0000000E-001, 5.3000000E+001, 5.0663538E-001, 9.7461113E-015
 4.7919390E+000, 9.6243733E-001,-8.6097130E-001, 1.0000000E-001, 5.4000000E+001, 5.0870956E-001, 6.1331141E-015
 4.8075067E+000, 9.5095934E-001,-8.6470223E-001, 1.0000000E-001, 5.4000000E+001, 5.0951622E-001, 6.6584627E-015
 4.8246313E+000, 9.3851164E-001,-8.6884154E-001, 1.0000000E-001, 5.4000000E+001, 5.1106296E-001, 7.8159070E-015
 4.8402282E+000, 9.2734808E-001,-8.7304012E-001, 1.0000000E-001, 5.4000000E+001, 5.1194647E-001, 8.5546833E-015
 4.8573849E+000, 9.1527064E-001,-8.7766043E-001, 1.0000000E-001, 5.4000000E+001, 5.1335472E-001, 9.8937437E-015
 4.8730128E+000, 9.0446491E-001,-8.8229640E-001, 1.0000000E-001, 5.9000000E+001, 5.3671330E-001, 4.8588000E-015
 4.8902034E+000, 8.9280455E-001,-8.8735775E-001, 1.0000000E-001, 5.9000000E+001, 5.3865336E-001, 5.9971125E-015
 4.9058610E+000, 8.8240050E-001,-8.9239997E-001, 1.0000000E-001, 5.9000000E+001, 5.3940504E-001, 6.4981703E-015
 4.9230843E+000, 8.7120439E-001,-8.9786031E-001, 1.0000000E-001, 5.9000000E+001, 5.4101579E-001, 7.7332482E-015
 4.9387709E+000, 8.6124340E-001,-9.0327701E-001, 1.0000000E-001, 5.9000000E+001, 5.4162576E-001, 8.2513273E-015
 4.9560263E+000, 8.5055589E-001,-9.0909357E-001, 1.0000000E-001, 5.9000000E+001, 5.4303823E-001, 9.6071269E-015
 4.9717438E+000, 8.4107588E-001,-9.1485325E-001, 1.0000000E-001, 6.1000000E+001, 5.5100202E-001, 6.8762254E-015
 4.9890330E+000, 8.3093751E-001,-9.2098357E-001, 1.0000000E-001, 6.1000000E+001, 5.5162288E-001, 7.3554655E-015
 5.0047801E+000, 8.2197608E-001,-9.2705399E-001, 1.0000000E-001, 6.1000000E+001, 5.5205993E-001, 7.7096557E-015
 5.0221019E+000, 8.1242685E-001,-9.3345424E-001, 1.0000000E-001, 6.1000000E+001, 5.5253830E-001, 8.1170844E-015
 5.0378781E+000, 8.0401866E-001,-9.3980276E-001, 1.0000000E-001, 6.1000000E+001, 5.5288486E-001, 8.4215764E-015
 5.0552318E+000, 7.9509527E-001,-9.4642941E-001, 1.0000000E-001, 6.1000000E+001, 5.5326276E-001, 8.7657894E-015
 5.0710387E+000, 7.8727127E-001,-9.5302385E-001, 1.0000000E-001, 6.1000000E+001, 5.5353631E-001, 9.0177420E-015
 5.0884264E+000, 7.7900636E-001,-9.5983462E-001, 1.0000000E-001, 6.1000000E+001, 5.5382506E-001, 9.2889010E-015
 5.1042627E+000, 7.7179648E-001,-9.6664234E-001, 1.0000000E-001, 6.1000000E+001, 5.5169450E-001, 7.3245847E-015
 5.1216827E+000, 7.6422135E-001,-9.7359428E-001, 1.0000000E-001, 6.1000000E+001, 5.5420472E-001, 9.6323926E-015
 5.1375481E+000, 7.5765213E-001,-9.8058229E-001, 1.0000000E-001, 6.1000000E+001, 5.5437054E-001, 9.7770028E-015
 5.1550000E+000, 7.5079434E-001,-9.8763367E-001, 1.0000000E-001, 6.1000000E+001, 5.5449682E-001, 9.8731715E-015
 5.1708961E+000, 7.4488852E-001,-9.9476952E-001, 1.0000000E-001, 6.1000000E+001, 5.5454776E-001, 9.8848666E-015
 5.1883819E+000, 7.3877152E-001,-1.0018806E+000, 1.0000000E-001, 6.1000000E+001, 5.5458242E-001, 9.8696072E-015
 5.2043072E+000, 7.3355020E-001,-1.0091318E+000, 1.0000000E-001, 6.1000000E+001, 5.5455221E-001, 9.7818387E-015
 5.2218251E+000, 7.2819539E-001,-1.0162628E+000, 1.0000000E-001, 6.1000000E+001, 5.5448488E-001, 9.6449506E-015
 5.2377794E+000, 7.2367589E-001,-1.0235962E+000, 1.0000000E-001, 6.1000000E+001, 5.5435772E-001, 9.4463890E-015
 5.2553292E+000, 7.1910057E-001,-1.0307093E+000, 1.0000000E-001, 6.1000000E+001, 5.5417171E-001, 9.1815542E-015
 5.2713142E+000, 7.1529657E-001,-1.0380927E+000, 1.0000000E-001, 6.1000000E+001, 5.5392322E-001, 8.8635251E-015
 5.2888978E+000, 7.1151406E-001,-1.0451526E+000, 1.0000000E-001, 6.1000000E+001, 5.5359231E-001, 8.4694904E-015
 5.3049118E+000, 7.0843693E-001,-1.0525539E+000, 1.0000000E-001, 6.1000000E+001, 5.5318482E-001, 8.0275047E-015
 5.3225272E+000, 7.0545785E-001,-1.0595255E+000, 1.0000000E-001, 6.1000000E+001, 5.5263664E-001, 7.4838464E-015
 5.3385702E+000, 7.0311507E-001,-1.0669119E+000, 1.0000000E-001, 6.1000000E+001, 5.5199494E-001, 6.9096364E-015
 5.3562176E+000, 7.0094582E-001,-1.0737629E+000, 1.0000000E-001, 6.1000000E+001, 5.5110816E-001, 6.2043472E-015
 5.3722913E+000, 6.9934143E-001,-1.0811027E+000, 1.0000000E-001, 5.8000000E+001, 5.3801165E-001, 9.1091547E-015
 5.3899724E+000, 6.9798469E-001,-1.0878033E+000, 1.0000000E-001, 5.4000000E+001, 5.1279384E-001, 8.0675785E-015
 5.4060748E+000, 6.9711984E-001,-1.0950655E+000, 1.0000000E-001, 5.4000000E+001, 5.1081028E-001, 6.4982293E-015
 5.4237874E+000, 6.9657494E-001,-1.1015865E+000, 1.0000000E-001, 5.3000000E+001, 5.0733472E-001, 8.8027072E-015
 5.4399187E+000, 6.9644705E-001,-1.1087390E+000, 1.0000000E-001, 5.3000000E+001, 5.0723927E-001, 8.6769694E-015
 5.4576632E+000, 6.9670935E-001,-1.1150542E+000, 1.0000000E-001, 5.4000000E+001, 5.1427446E-001, 9.2337692E-015
 5.4738254E+000, 6.9731266E-001,-1.1220663E+000, 1.0000000E-001, 6.1000000E+001, 5.4843277E-001, 4.4373996E-015
 5.4916037E+000, 6.9837409E-001,-1.1281522E+000, 1.0000000E-001, 6.1000000E+001, 5.4910829E-001, 4.7928753E-015
 5.5077941E+000, 6.9969943E-001,-1.1349946E+000, 1.0000000E-001, 6.1000000E+001, 5.5254752E-001, 7.0449124E-015
 5.5256035E+000, 7.0154798E-001,-1.1408281E+000, 1.0000000E-001, 6.1000000E+001, 5.5377819E-001, 8.1315553E-015
