Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 2.953E-02, 5.350E-02, 2.058E-02, 8.714E-02, 2.383E+00, 2.473E-02, 4.442E-01, 0.000E+00, 4.506E-02, 0.000E+00, 8.106E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.169E+00
    1, 6.167E-02, 5.140E-02, 2.041E-02, 8.493E-02, 2.383E+00, 2.383E-02, 4.090E-01, 0.000E+00, 4.327E-02, 0.000E+00, 9.220E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.170E+00
    2, 9.712E-02, 5.226E-02, 2.028E-02, 8.443E-02, 2.383E+00, 2.382E-02, 3.730E-01, 0.000E+00, 4.470E-02, 0.000E+00, 9.068E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.170E+00
    3, 4.400E-02, 6.416E-02, 2.370E-02, 9.542E-02, 2.387E+00, 2.768E-02, 4.269E-01, 0.000E+00, 4.990E-02, 0.000E+00, 5.087E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.170E+00
