s,m/s,Pa,kg/m/s,,,
 4.2656389E-001, 2.0513435E+000,-2.7465868E+000, 1.0000000E-010, 4.2000000E+001, 4.1551678E-001, 9.6660519E-015
 4.4687369E-001, 2.0711205E+000,-2.6612550E+000, 1.0000000E-010, 4.2000000E+001, 4.1522141E-001, 9.2141038E-015
 4.6921448E-001, 2.0912891E+000,-2.5869682E+000, 1.0000000E-010, 4.2000000E+001, 4.1458966E-001, 8.5003283E-015
 4.8954481E-001, 2.1081655E+000,-2.4992455E+000, 1.0000000E-010, 4.2000000E+001, 4.1361539E-001, 7.6036934E-015
 5.1190816E-001, 2.1250731E+000,-2.4219942E+000, 1.0000000E-010, 4.2000000E+001, 4.1225892E-001, 6.5527456E-015
 5.3222582E-001, 2.1389016E+000,-2.3324701E+000, 1.0000000E-010, 3.9000000E+001, 3.8544753E-001, 6.7402902E-015
 5.5457523E-001, 2.1524030E+000,-2.2529275E+000, 1.0000000E-010, 3.8000000E+001, 3.7586414E-001, 6.6810007E-015
 5.7487917E-001, 2.1630933E+000,-2.1624837E+000, 1.0000000E-010, 3.9000000E+001, 3.7586590E-001, 2.5037925E-015
 5.9721349E-001, 2.1731012E+000,-2.0812406E+000, 1.0000000E-010, 3.9000000E+001, 3.7703163E-001, 2.8216789E-015
 6.1751629E-001, 2.1805900E+000,-1.9905866E+000, 1.0000000E-010, 3.9000000E+001, 3.7960406E-001, 3.6788222E-015
 6.3984937E-001, 2.1870448E+000,-1.9082065E+000, 1.0000000E-010, 3.8000000E+001, 3.7880341E-001, 8.9583103E-015
 6.6016361E-001, 2.1912830E+000,-1.8179730E+000, 1.0000000E-010, 4.2000000E+001, 4.1146229E-001, 5.9598915E-015
 6.8250928E-001, 2.1941409E+000,-1.7350425E+000, 1.0000000E-010, 4.2000000E+001, 4.1159130E-001, 6.0577476E-015
 7.0284467E-001, 2.1950939E+000,-1.6458528E+000, 1.0000000E-010, 4.2000000E+001, 4.1143886E-001, 5.9813529E-015
 7.2521361E-001, 2.1943272E+000,-1.5629920E+000, 1.0000000E-010, 4.2000000E+001, 4.1116349E-001, 5.8362106E-015
 7.4552617E-001, 2.1919848E+000,-1.4755162E+000, 1.0000000E-010, 4.2000000E+001, 4.1084311E-001, 5.6643357E-015
 7.6786998E-001, 2.1876030E+000,-1.3935864E+000, 1.0000000E-010, 4.2000000E+001, 4.1034400E-001, 5.3996174E-015
 7.8817233E-001, 2.1819885E+000,-1.3086275E+000, 1.0000000E-010, 4.2000000E+001, 4.0923338E-001, 4.8295934E-015
 8.1050491E-001, 2.1740272E+000,-1.2282536E+000, 1.0000000E-010, 4.2000000E+001, 4.0834128E-001, 4.4169751E-015
 8.3080962E-001, 2.1651784E+000,-1.1463614E+000, 1.0000000E-010, 4.2000000E+001, 4.0791217E-001, 4.2319669E-015
 8.5314481E-001, 2.1536893E+000,-1.0681687E+000, 1.0000000E-010, 4.2000000E+001, 4.0736268E-001, 4.0041930E-015
 8.7346447E-001, 2.1416582E+000,-9.8986703E-001, 1.0000000E-010, 4.2000000E+001, 4.0765855E-001, 4.1297607E-015
 8.9581609E-001, 2.1267087E+000,-9.1447709E-001, 1.0000000E-010, 4.2000000E+001, 4.0705086E-001, 3.8797900E-015
 9.1614386E-001, 2.1115769E+000,-8.4029535E-001, 1.0000000E-010, 4.1000000E+001, 4.0667867E-001, 9.1756482E-015
 9.3850441E-001, 2.0932697E+000,-7.6839098E-001, 1.0000000E-010, 4.2000000E+001, 4.0763835E-001, 4.1168982E-015
 9.5881287E-001, 2.0751637E+000,-6.9890323E-001, 1.0000000E-010, 4.2000000E+001, 4.0872257E-001, 4.5968776E-015
 9.8115216E-001, 2.0536540E+000,-6.3120578E-001, 1.0000000E-010, 4.2000000E+001, 4.0940962E-001, 4.9259032E-015
 1.0014539E+000, 2.0326938E+000,-5.6688902E-001, 1.0000000E-010, 4.2000000E+001, 4.0988235E-001, 5.1613179E-015
 1.0237858E+000, 2.0081224E+000,-5.0393681E-001, 1.0000000E-010, 4.2000000E+001, 4.1023887E-001, 5.3434998E-015
 1.0440934E+000, 1.9844405E+000,-4.4514786E-001, 1.0000000E-010, 4.2000000E+001, 4.1040824E-001, 5.4259414E-015
 1.0664318E+000, 1.9569617E+000,-3.8744927E-001, 1.0000000E-010, 4.2000000E+001, 4.1057275E-001, 5.5072040E-015
 1.0867578E+000, 1.9307028E+000,-3.3451097E-001, 1.0000000E-010, 4.2000000E+001, 4.1060083E-001, 5.5118289E-015
 1.1091164E+000, 1.9004841E+000,-2.8254089E-001, 1.0000000E-010, 4.2000000E+001, 4.1051901E-001, 5.4556677E-015
 1.1294376E+000, 1.8718566E+000,-2.3580140E-001, 1.0000000E-010, 4.2000000E+001, 4.1019433E-001, 5.2675789E-015
 1.1517908E+000, 1.8391398E+000,-1.9007286E-001, 1.0000000E-010, 4.2000000E+001, 4.0976977E-001, 5.0353108E-015
 1.1720961E+000, 1.8083603E+000,-1.4982003E-001, 1.0000000E-010, 4.2000000E+001, 4.0915938E-001, 4.7223767E-015
 1.1944320E+000, 1.7733930E+000,-1.1073391E-001, 1.0000000E-010, 4.2000000E+001, 4.0848518E-001, 4.4008871E-015
 1.2147341E+000, 1.7406583E+000,-7.7145957E-002, 1.0000000E-010, 3.8000000E+001, 3.7887683E-001, 9.0476838E-015
 1.2370664E+000, 1.7036631E+000,-4.4989937E-002, 1.0000000E-010, 3.8000000E+001, 3.7965759E-001, 9.7754156E-015
 1.2573778E+000, 1.6691786E+000,-1.8195746E-002, 1.0000000E-010, 3.8000000E+001, 3.7840160E-001, 8.6113081E-015
 1.2797204E+000, 1.6303872E+000, 6.7930494E-003, 1.0000000E-010, 3.8000000E+001, 3.7731633E-001, 7.7168585E-015
 1.3000538E+000, 1.5943664E+000, 2.6695718E-002, 1.0000000E-010, 3.8000000E+001, 3.7657052E-001, 7.1536882E-015
 1.3224206E+000, 1.5540189E+000, 4.4332055E-002, 1.0000000E-010, 3.7000000E+001, 3.6949300E-001, 9.4121401E-015
 1.3427360E+000, 1.5167803E+000, 5.7249741E-002, 1.0000000E-010, 3.7000000E+001, 3.6844051E-001, 8.4661148E-015
 1.3650830E+000, 1.4752351E+000, 6.7388593E-002, 1.0000000E-010, 3.7000000E+001, 3.6657562E-001, 7.0164556E-015
 1.3853862E+000, 1.4370287E+000, 7.3327814E-002, 1.0000000E-010, 3.7000000E+001, 3.6654264E-001, 6.9915269E-015
 1.4077196E+000, 1.3945638E+000, 7.5950732E-002, 1.0000000E-010, 3.7000000E+001, 3.6522910E-001, 6.1224060E-015
 1.4280231E+000, 1.3556306E+000, 7.4960346E-002, 1.0000000E-010, 3.7000000E+001, 3.6800686E-001, 8.1026338E-015
 1.4503568E+000, 1.3125137E+000, 7.0108903E-002, 1.0000000E-010, 3.7000000E+001, 3.6892807E-001, 8.8898840E-015
 1.4706731E+000, 1.2730983E+000, 6.2262583E-002, 1.0000000E-010, 3.7000000E+001, 3.6809414E-001, 8.1760445E-015
 1.4930210E+000, 1.2296000E+000, 5.0030059E-002, 1.0000000E-010, 3.7000000E+001, 3.6997357E-001, 9.8752097E-015
 1.5133532E+000, 1.1899683E+000, 3.5431353E-002, 1.0000000E-010, 3.7000000E+001, 3.7001597E-001, 9.9191195E-015
 1.5357186E+000, 1.1463826E+000, 1.5972584E-002, 1.0000000E-010, 3.8000000E+001, 3.7636180E-001, 7.0079343E-015
 1.5560294E+000, 1.1068812E+000,-5.2000294E-003, 1.0000000E-010, 3.8000000E+001, 3.7591498E-001, 6.7015032E-015
 1.5783712E+000, 1.0635893E+000,-3.1607626E-002, 1.0000000E-010, 3.8000000E+001, 3.7761993E-001, 7.9660961E-015
 1.5986732E+000, 1.0244664E+000,-5.9159240E-002, 1.0000000E-010, 4.2000000E+001, 4.0937491E-001, 4.8146864E-015
 1.6210053E+000, 9.8173982E-001,-9.2222172E-002, 1.0000000E-010, 4.2000000E+001, 4.0956029E-001, 4.9133167E-015
 1.6413111E+000, 9.4324124E-001,-1.2594365E-001, 1.0000000E-010, 4.1000000E+001, 4.0547109E-001, 7.9587857E-015
 1.6636474E+000, 9.0134855E-001,-1.6533107E-001, 1.0000000E-010, 3.8000000E+001, 3.7964905E-001, 9.8114637E-015
 1.6839695E+000, 8.6371746E-001,-2.0499763E-001, 1.0000000E-010, 4.2000000E+001, 4.1134659E-001, 5.9231022E-015
 1.7063238E+000, 8.2292388E-001,-2.5034486E-001, 1.0000000E-010, 4.2000000E+001, 4.1187230E-001, 6.2619354E-015
 1.7266487E+000, 7.8644702E-001,-2.9566884E-001, 1.0000000E-010, 4.2000000E+001, 4.1152927E-001, 6.0566731E-015
 1.7490062E+000, 7.4706335E-001,-3.4651238E-001, 1.0000000E-010, 4.2000000E+001, 4.1240228E-001, 6.6350811E-015
 1.7693132E+000, 7.1202913E-001,-3.9714846E-001, 1.0000000E-010, 4.2000000E+001, 4.1254195E-001, 6.7420815E-015
 1.7916510E+000, 6.7436577E-001,-4.5295423E-001, 1.0000000E-010, 4.2000000E+001, 4.1266843E-001, 6.8446801E-015
 1.8119527E+000, 6.4099182E-001,-5.0857939E-001, 1.0000000E-010, 4.2000000E+001, 4.1279727E-001, 6.9466758E-015
 1.8342846E+000, 6.0528280E-001,-5.6886895E-001, 1.0000000E-010, 4.2000000E+001, 4.1284681E-001, 6.9957365E-015
 1.8545936E+000, 5.7377898E-001,-6.2916275E-001, 1.0000000E-010, 4.2000000E+001, 4.1287854E-001, 7.0277481E-015
 1.8769336E+000, 5.4024949E-001,-6.9344675E-001, 1.0000000E-010, 4.2000000E+001, 4.1305263E-001, 7.1639185E-015
 1.8972624E+000, 5.1081768E-001,-7.5807724E-001, 1.0000000E-010, 4.2000000E+001, 4.1312037E-001, 7.2187490E-015
 1.9196242E+000, 4.7968380E-001,-8.2585891E-001, 1.0000000E-010, 4.2000000E+001, 4.1304791E-001, 7.1707865E-015
 1.9399429E+000, 4.5257330E-001,-8.9440676E-001, 1.0000000E-010, 4.2000000E+001, 4.1294973E-001, 7.0989093E-015
 1.9622934E+000, 4.2409718E-001,-9.6503876E-001, 1.0000000E-010, 4.2000000E+001, 4.1187991E-001, 6.3642568E-015
 1.9825977E+000, 3.9949696E-001,-1.0370487E+000, 1.0000000E-010, 4.2000000E+001, 4.1145585E-001, 6.0883548E-015
 2.0049325E+000, 3.7387628E-001,-1.1099579E+000, 1.0000000E-010, 4.2000000E+001, 4.1240955E-001, 6.7008595E-015
 2.0252350E+000, 3.5193763E-001,-1.1850111E+000, 1.0000000E-010, 4.2000000E+001, 4.1303288E-001, 7.1251981E-015
 2.0475677E+000, 3.2933044E-001,-1.2596882E+000, 1.0000000E-010, 4.2000000E+001, 4.1342098E-001, 7.3941938E-015
 2.0678810E+000, 3.1019269E-001,-1.3373813E+000, 1.0000000E-010, 4.2000000E+001, 4.1343117E-001, 7.3808975E-015
 2.0902256E+000, 2.9074371E-001,-1.4133292E+000, 1.0000000E-010, 4.2000000E+001, 4.1355160E-001, 7.4486741E-015
 2.1105622E+000, 2.7453410E-001,-1.4932482E+000, 1.0000000E-010, 3.8000000E+001, 3.7818341E-001, 8.4941345E-015
 2.1329324E+000, 2.5837449E-001,-1.5699835E+000, 1.0000000E-010, 3.8000000E+001, 3.7835272E-001, 8.6121658E-015
 2.1532459E+000, 2.4524401E-001,-1.6516664E+000, 1.0000000E-010, 3.8000000E+001, 3.7614010E-001, 6.8712229E-015
 2.1755906E+000, 2.3252068E-001,-1.7285059E+000, 1.0000000E-010, 3.8000000E+001, 3.7677448E-001, 7.3079086E-015
 2.1958931E+000, 2.2254393E-001,-1.8113328E+000, 1.0000000E-010, 3.8000000E+001, 3.7564830E-001, 6.5109825E-015
 2.2182259E+000, 2.1332894E-001,-1.8878267E+000, 1.0000000E-010, 3.8000000E+001, 3.7487716E-001, 6.0191806E-015
 2.2385301E+000, 2.0656601E-001,-1.9713387E+000, 1.0000000E-010, 3.8000000E+001, 3.7486312E-001, 6.0148518E-015
 2.2608648E+000, 2.0091543E-001,-2.0470611E+000, 1.0000000E-010, 3.8000000E+001, 3.7589036E-001, 6.6932222E-015
 2.2811833E+000, 1.9741215E-001,-2.1307921E+000, 1.0000000E-010, 3.8000000E+001, 3.7960114E-001, 9.7645757E-015
 2.3035336E+000, 1.9536629E-001,-2.2053387E+000, 1.0000000E-010, 4.2000000E+001, 4.1141207E-001, 5.9994020E-015
 2.3238627E+000, 1.9515368E-001,-2.2888234E+000, 1.0000000E-010, 4.2000000E+001, 4.1033252E-001, 5.4217525E-015
 2.3462248E+000, 1.9673356E-001,-2.3617553E+000, 1.0000000E-010, 4.2000000E+001, 4.0995524E-001, 5.2852000E-015
 2.3665339E+000, 1.9981245E-001,-2.4444789E+000, 1.0000000E-010, 4.2000000E+001, 4.1162896E-001, 6.3628526E-015
 2.3888739E+000, 2.0500097E-001,-2.5152922E+000, 1.0000000E-010, 4.2000000E+001, 4.1200052E-001, 6.7355992E-015
 2.4091757E+000, 2.1134481E-001,-2.5965695E+000, 1.0000000E-010, 4.2000000E+001, 4.1152696E-001, 6.5458066E-015
 2.4315076E+000, 2.2010261E-001,-2.6649376E+000, 1.0000000E-010, 4.2000000E+001, 4.1089846E-001, 6.2911773E-015
 2.4518145E+000, 2.2967046E-001,-2.7442796E+000, 1.0000000E-010, 4.2000000E+001, 4.1024935E-001, 6.0317628E-015
 2.4741521E+000, 2.4194241E-001,-2.8098960E+000, 1.0000000E-010, 4.2000000E+001, 4.0984664E-001, 5.9579275E-015
 2.4944768E+000, 2.5467897E-001,-2.8868114E+000, 1.0000000E-010, 4.2000000E+001, 4.0984169E-001, 6.1220624E-015
 2.5168339E+000, 2.7039422E-001,-2.9493868E+000, 1.0000000E-010, 4.2000000E+001, 4.0929229E-001, 5.9742752E-015
 2.5371562E+000, 2.8620319E-001,-3.0234380E+000, 1.0000000E-010, 4.2000000E+001, 4.0914584E-001, 6.0621664E-015
 2.5595108E+000, 3.0524053E-001,-3.0826045E+000, 1.0000000E-010, 4.2000000E+001, 4.0968384E-001, 6.6229773E-015
 2.5798166E+000, 3.2399794E-001,-3.1531853E+000, 1.0000000E-010, 4.2000000E+001, 4.1022543E-001, 7.2154024E-015
 2.6021529E+000, 3.4620751E-001,-3.2086241E+000, 1.0000000E-010, 4.2000000E+001, 4.1067638E-001, 7.8114068E-015
 2.6224548E+000, 3.6779050E-001,-3.2751298E+000, 1.0000000E-010, 4.2000000E+001, 4.1102793E-001, 8.3402201E-015
 2.6447869E+000, 3.9302839E-001,-3.3266182E+000, 1.0000000E-010, 4.2000000E+001, 4.1113423E-001, 8.7055153E-015
 2.6650975E+000, 4.1730178E-001,-3.3885959E+000, 1.0000000E-010, 4.2000000E+001, 4.1110715E-001, 8.9281703E-015
 2.6874392E+000, 4.4541074E-001,-3.4359210E+000, 1.0000000E-010, 4.2000000E+001, 4.1120005E-001, 9.2868889E-015
 2.7077710E+000, 4.7222710E-001,-3.4929292E+000, 1.0000000E-010, 4.2000000E+001, 4.1119469E-001, 9.5242254E-015
 2.7301360E+000, 5.0303662E-001,-3.5358843E+000, 1.0000000E-010, 4.2000000E+001, 4.1120944E-001, 9.8011098E-015
 2.7504525E+000, 5.3216441E-001,-3.5875735E+000, 1.0000000E-010, 4.2000000E+001, 4.1097157E-001, 9.7882002E-015
 2.7728005E+000, 5.6540594E-001,-3.6258617E+000, 1.0000000E-010, 4.2000000E+001, 4.1069026E-001, 9.7405767E-015
 2.7931040E+000, 5.9664241E-001,-3.6716425E+000, 1.0000000E-010, 4.2000000E+001, 4.1044442E-001, 9.6890976E-015
 2.8154378E+000, 6.3208529E-001,-3.7050794E+000, 1.0000000E-010, 4.2000000E+001, 4.1023060E-001, 9.6738120E-015
 2.8357408E+000, 6.6523161E-001,-3.7445645E+000, 1.0000000E-010, 4.2000000E+001, 4.0992647E-001, 9.5331125E-015
 2.8580742E+000, 7.0265120E-001,-3.7729934E+000, 1.0000000E-010, 4.2000000E+001, 4.0975503E-001, 9.5232787E-015
 2.8783894E+000, 7.3750019E-001,-3.8058656E+000, 1.0000000E-010, 4.2000000E+001, 4.0949798E-001, 9.3969280E-015
 2.9007362E+000, 7.7666296E-001,-3.8291325E+000, 1.0000000E-010, 4.2000000E+001, 4.0935209E-001, 9.3750670E-015
 2.9210698E+000, 8.1298782E-001,-3.8551078E+000, 1.0000000E-010, 4.2000000E+001, 4.0929997E-001, 9.4131644E-015
 2.9434368E+000, 8.5363857E-001,-3.8730541E+000, 1.0000000E-010, 4.2000000E+001, 4.0925229E-001, 9.4485696E-015
 2.9637484E+000, 8.9111613E-001,-3.8918851E+000, 1.0000000E-010, 4.2000000E+001, 4.0935070E-001, 9.5992538E-015
 2.9860911E+000, 9.3289187E-001,-3.9043272E+000, 1.0000000E-010, 4.2000000E+001, 4.0938107E-001, 9.6735533E-015
 3.0063931E+000, 9.7128350E-001,-3.9157337E+000, 1.0000000E-010, 4.2000000E+001, 4.0953921E-001, 9.8517534E-015
 3.0287254E+000, 1.0139192E+000,-3.9225719E+000, 1.0000000E-010, 4.3000000E+001, 4.1045656E-001, 4.4444912E-015
 3.0490306E+000, 1.0529829E+000,-3.9264311E+000, 1.0000000E-010, 4.3000000E+001, 4.1146744E-001, 4.9321301E-015
 3.0713663E+000, 1.0962102E+000,-3.9275715E+000, 1.0000000E-010, 4.3000000E+001, 4.1178483E-001, 5.0803970E-015
 3.0916871E+000, 1.1357010E+000,-3.9238007E+000, 1.0000000E-010, 4.3000000E+001, 4.1212320E-001, 5.2349053E-015
 3.1140400E+000, 1.1792485E+000,-3.9191565E+000, 1.0000000E-010, 4.3000000E+001, 4.1219323E-001, 5.2333932E-015
 3.1343663E+000, 1.2188737E+000,-3.9076964E+000, 1.0000000E-010, 4.3000000E+001, 4.1226599E-001, 5.2258479E-015
 3.1567251E+000, 1.2624184E+000,-3.8971992E+000, 1.0000000E-010, 4.3000000E+001, 4.1235247E-001, 5.2123159E-015
 3.1770328E+000, 1.3018575E+000,-3.8780493E+000, 1.0000000E-010, 4.3000000E+001, 4.1228315E-001, 5.1097788E-015
 3.1993712E+000, 1.3450473E+000,-3.8616796E+000, 1.0000000E-010, 4.3000000E+001, 4.1125156E-001, 4.5172069E-015
 3.2196728E+000, 1.3840525E+000,-3.8349971E+000, 1.0000000E-010, 4.3000000E+001, 4.0813264E-001, 3.2039585E-015
 3.2420047E+000, 1.4266165E+000,-3.8127567E+000, 1.0000000E-010, 4.3000000E+001, 4.0911097E-001, 3.4833705E-015
 3.2623129E+000, 1.4649426E+000,-3.7787017E+000, 1.0000000E-010, 4.3000000E+001, 4.1166331E-001, 4.4633413E-015
 3.2846520E+000, 1.5066129E+000,-3.7506100E+000, 1.0000000E-010, 4.3000000E+001, 4.1239408E-001, 4.7077036E-015
 3.3049794E+000, 1.5440174E+000,-3.7093865E+000, 1.0000000E-010, 4.3000000E+001, 4.1219651E-001, 4.5081162E-015
 3.3273396E+000, 1.5845295E+000,-3.6754842E+000, 1.0000000E-010, 4.2000000E+001, 4.1142095E-001, 9.8426184E-015
 3.3476594E+000, 1.6207032E+000,-3.6272671E+000, 1.0000000E-010, 4.2000000E+001, 4.1140000E-001, 9.5738667E-015
 3.3700112E+000, 1.6597229E+000,-3.5876968E+000, 1.0000000E-010, 4.2000000E+001, 4.1143724E-001, 9.3337752E-015
 3.3903159E+000, 1.6944044E+000,-3.5329223E+000, 1.0000000E-010, 4.2000000E+001, 4.1157571E-001, 9.2062984E-015
 3.4126511E+000, 1.7316506E+000,-3.4878569E+000, 1.0000000E-010, 4.2000000E+001, 4.1184933E-001, 9.1738044E-015
 3.4329533E+000, 1.7646240E+000,-3.4270001E+000, 1.0000000E-010, 4.2000000E+001, 4.1217957E-001, 9.2114424E-015
 3.4552857E+000, 1.7998645E+000,-3.3766143E+000, 1.0000000E-010, 4.2000000E+001, 4.1270756E-001, 9.4060685E-015
 3.4755981E+000, 1.8309218E+000,-3.3101039E+000, 1.0000000E-010, 4.2000000E+001, 4.1322283E-001, 9.6155882E-015
 3.4979416E+000, 1.8639335E+000,-3.2546045E+000, 1.0000000E-010, 4.2000000E+001, 4.1386714E-001, 9.9309780E-015
 3.5182766E+000, 1.8928746E+000,-3.1829027E+000, 1.0000000E-010, 4.3000000E+001, 4.1451826E-001, 4.2673512E-015
 3.5406451E+000, 1.9234434E+000,-3.1225316E+000, 1.0000000E-010, 4.3000000E+001, 4.1438890E-001, 4.0774499E-015
 3.5609594E+000, 1.9500050E+000,-3.0460362E+000, 1.0000000E-010, 4.3000000E+001, 4.1366282E-001, 3.6756967E-015
 3.5833051E+000, 1.9778554E+000,-2.9812586E+000, 1.0000000E-010, 4.3000000E+001, 4.1155590E-001, 2.8655253E-015
 3.6036079E+000, 2.0018717E+000,-2.9008298E+000, 1.0000000E-010, 4.2000000E+001, 4.1534875E-001, 9.9809098E-015
 3.6259409E+000, 2.0268300E+000,-2.8320136E+000, 1.0000000E-010, 4.2000000E+001, 4.1544362E-001, 9.8258986E-015
 3.6462447E+000, 2.0481523E+000,-2.7482562E+000, 1.0000000E-010, 4.2000000E+001, 4.1560438E-001, 9.7811838E-015
 3.6685788E+000, 2.0700633E+000,-2.6757942E+000, 1.0000000E-010, 4.2000000E+001, 4.1581547E-001, 9.7950693E-015
 3.6888962E+000, 2.0885551E+000,-2.5893090E+000, 1.0000000E-010, 4.2000000E+001, 4.1570114E-001, 9.5324227E-015
 3.7112453E+000, 2.1072772E+000,-2.5136303E+000, 1.0000000E-010, 4.2000000E+001, 4.1577352E-001, 9.4688215E-015
 3.7315758E+000, 2.1228044E+000,-2.4250201E+000, 1.0000000E-010, 4.2000000E+001, 4.1518403E-001, 8.8299180E-015
 3.7539393E+000, 2.1382013E+000,-2.3466426E+000, 1.0000000E-010, 3.9000000E+001, 3.8394397E-001, 5.7903041E-015
 3.7742492E+000, 2.1506311E+000,-2.2565823E+000, 1.0000000E-010, 3.9000000E+001, 3.7973181E-001, 3.7455598E-015
 3.7965900E+000, 2.1625739E+000,-2.1762043E+000, 1.0000000E-010, 3.9000000E+001, 3.7602508E-001, 2.5462140E-015
 3.8168918E+000, 2.1718352E+000,-2.0855827E+000, 1.0000000E-010, 3.9000000E+001, 3.7693938E-001, 2.7948875E-015
 3.8392237E+000, 2.1802556E+000,-2.0037539E+000, 1.0000000E-010, 3.9000000E+001, 3.7998541E-001, 3.8262510E-015
 3.8595300E+000, 2.1862915E+000,-1.9132062E+000, 1.0000000E-010, 3.9000000E+001, 3.8222834E-001, 4.8187333E-015
 3.8818669E+000, 2.1911370E+000,-1.8305008E+000, 1.0000000E-010, 3.9000000E+001, 3.8795401E-001, 8.6263342E-015
 3.9021902E+000, 2.1939048E+000,-1.7406538E+000, 1.0000000E-010, 4.2000000E+001, 4.1364684E-001, 7.4634802E-015
 3.9245459E+000, 2.1951387E+000,-1.6576682E+000, 1.0000000E-010, 4.2000000E+001, 4.1326074E-001, 7.2011045E-015
 3.9448694E+000, 2.1946122E+000,-1.5691593E+000, 1.0000000E-010, 4.2000000E+001, 4.1276717E-001, 6.8688077E-015
 3.9672253E+000, 2.1922209E+000,-1.4866342E+000, 1.0000000E-010, 4.2000000E+001, 4.1188096E-001, 6.2977398E-015
 3.9875316E+000, 2.1884075E+000,-1.4002127E+000, 1.0000000E-010, 4.2000000E+001, 4.1074902E-001, 5.6251428E-015
 4.0098685E+000, 2.1824150E+000,-1.3188986E+000, 1.0000000E-010, 4.2000000E+001, 4.0990784E-001, 5.1758496E-015
 4.0301703E+000, 2.1753444E+000,-1.2352438E+000, 1.0000000E-010, 4.2000000E+001, 4.0936296E-001, 4.9038727E-015
 4.0525022E+000, 2.1657936E+000,-1.1557663E+000, 1.0000000E-010, 4.2000000E+001, 4.0950370E-001, 4.9845842E-015
 4.0728120E+000, 2.1555101E+000,-1.0754166E+000, 1.0000000E-010, 4.2000000E+001, 4.1010555E-001, 5.3066567E-015
 4.0951527E+000, 2.1424595E+000,-9.9839972E-001, 1.0000000E-010, 4.2000000E+001, 4.1089089E-001, 5.7552563E-015
 4.1154830E+000, 2.1290215E+000,-9.2186701E-001, 1.0000000E-010, 4.2000000E+001, 4.1141162E-001, 6.0694087E-015
 4.1378464E+000, 2.1125456E+000,-8.4792954E-001, 1.0000000E-010, 4.2000000E+001, 4.1212956E-001, 6.5290675E-015
 4.1581638E+000, 2.0960651E+000,-7.7577766E-001, 1.0000000E-010, 4.2000000E+001, 4.1264285E-001, 6.8732622E-015
 4.1805130E+000, 2.0763043E+000,-7.0568748E-001, 1.0000000E-010, 4.2000000E+001, 4.1312526E-001, 7.2113053E-015
 4.2008168E+000, 2.0569018E+000,-6.3846878E-001, 1.0000000E-010, 4.2000000E+001, 4.1317638E-001, 7.2377183E-015
