s,m/s,Pa,kg/m/s,,,
 1.2264436E+000, 1.5660892E+000,-4.1482848E-001, 1.0000000E-001, 3.8000000E+001, 3.7747397E-001, 5.1563573E-015
 1.2494831E+000, 1.5332743E+000,-4.0102546E-001, 1.0000000E-001, 3.8000000E+001, 3.7777284E-001, 5.2681245E-015
 1.2748265E+000, 1.4966254E+000,-3.8843320E-001, 1.0000000E-001, 3.7000000E+001, 3.7303967E-001, 8.6679737E-015
 1.2979952E+000, 1.4626972E+000,-3.8053956E-001, 1.0000000E-001, 3.7000000E+001, 3.7182139E-001, 7.6162021E-015
 1.3234807E+000, 1.4249910E+000,-3.7413049E-001, 1.0000000E-001, 3.7000000E+001, 3.6960350E-001, 6.0509173E-015
 1.3467365E+000, 1.3903154E+000,-3.7197637E-001, 1.0000000E-001, 3.7000000E+001, 3.6749697E-001, 4.8580394E-015
 1.3723178E+000, 1.3519601E+000,-3.7159247E-001, 1.0000000E-001, 3.7000000E+001, 3.6684154E-001, 4.5090865E-015
 1.3956685E+000, 1.3168396E+000,-3.7490843E-001, 1.0000000E-001, 3.7000000E+001, 3.6636781E-001, 4.2645971E-015
 1.4213542E+000, 1.2781699E+000,-3.8029672E-001, 1.0000000E-001, 3.7000000E+001, 3.6609814E-001, 4.1154947E-015
 1.4448168E+000, 1.2428970E+000,-3.8879247E-001, 1.0000000E-001, 3.7000000E+001, 3.6766276E-001, 4.7814289E-015
 1.4706258E+000, 1.2042354E+000,-3.9964733E-001, 1.0000000E-001, 3.7000000E+001, 3.6864825E-001, 5.2361150E-015
 1.4942178E+000, 1.1691050E+000,-4.1301537E-001, 1.0000000E-001, 3.7000000E+001, 3.6891508E-001, 5.3370920E-015
 1.5201690E+000, 1.1307758E+000,-4.2898568E-001, 1.0000000E-001, 3.7000000E+001, 3.6995691E-001, 5.8768101E-015
 1.5438548E+000, 1.0961616E+000,-4.4687463E-001, 1.0000000E-001, 3.7000000E+001, 3.7009552E-001, 5.9146233E-015
 1.5699093E+000, 1.0585729E+000,-4.6751480E-001, 1.0000000E-001, 3.7000000E+001, 3.6956157E-001, 5.5638924E-015
 1.5936902E+000, 1.0247884E+000,-4.8953430E-001, 1.0000000E-001, 3.7000000E+001, 3.7024904E-001, 5.9175885E-015
 1.6198493E+000, 9.8828051E-001,-5.1437121E-001, 1.0000000E-001, 3.7000000E+001, 3.6906853E-001, 5.2197287E-015
 1.6437430E+000, 9.5560959E-001,-5.4013699E-001, 1.0000000E-001, 3.7000000E+001, 3.7026089E-001, 5.8417064E-015
 1.6700261E+000, 9.2048986E-001,-5.6868516E-001, 1.0000000E-001, 3.7000000E+001, 3.7100693E-001, 6.2500397E-015
 1.6940505E+000, 8.8920996E-001,-5.9781333E-001, 1.0000000E-001, 3.7000000E+001, 3.7240220E-001, 7.1353077E-015
 1.7204773E+000, 8.5577781E-001,-6.2957074E-001, 1.0000000E-001, 3.7000000E+001, 3.7401027E-001, 8.3137238E-015
 1.7445984E+000, 8.2622209E-001,-6.6162825E-001, 1.0000000E-001, 3.7000000E+001, 3.7400247E-001, 8.2560515E-015
 1.7711316E+000, 7.9483236E-001,-6.9600586E-001, 1.0000000E-001, 3.7000000E+001, 3.7474303E-001, 8.8261091E-015
 1.7953491E+000, 7.6726920E-001,-7.3055443E-001, 1.0000000E-001, 3.7000000E+001, 3.7396613E-001, 8.1232866E-015
 1.8219884E+000, 7.3820611E-001,-7.6699665E-001, 1.0000000E-001, 3.7000000E+001, 3.7521584E-001, 9.1302009E-015
 1.8463207E+000, 7.1286548E-001,-8.0362522E-001, 1.0000000E-001, 3.8000000E+001, 3.8286944E-001, 7.3311179E-015
 1.8730862E+000, 6.8637167E-001,-8.4160904E-001, 1.0000000E-001, 3.8000000E+001, 3.8355923E-001, 7.7942754E-015
 1.8975516E+000, 6.6346873E-001,-8.7991924E-001, 1.0000000E-001, 3.8000000E+001, 3.8370052E-001, 7.8472497E-015
 1.9244636E+000, 6.3976979E-001,-9.1893611E-001, 1.0000000E-001, 3.8000000E+001, 3.8359865E-001, 7.7059681E-015
 1.9490246E+000, 6.1954873E-001,-9.5849513E-001, 1.0000000E-001, 3.8000000E+001, 3.8386752E-001, 7.8490937E-015
 1.9760418E+000, 5.9889398E-001,-9.9796773E-001, 1.0000000E-001, 3.8000000E+001, 3.8178665E-001, 6.3253400E-015
 2.0007020E+000, 5.8152719E-001,-1.0383325E+000, 1.0000000E-001, 3.8000000E+001, 3.8162850E-001, 6.1684057E-015
 2.0278282E+000, 5.6409052E-001,-1.0777730E+000, 1.0000000E-001, 3.8000000E+001, 3.8131156E-001, 5.9140088E-015
 2.0526062E+000, 5.4971435E-001,-1.1185443E+000, 1.0000000E-001, 3.8000000E+001, 3.8003995E-001, 5.1548576E-015
 2.0798621E+000, 5.3563131E-001,-1.1575205E+000, 1.0000000E-001, 3.8000000E+001, 3.8053103E-001, 5.3520518E-015
 2.1047771E+000, 5.2436061E-001,-1.1983194E+000, 1.0000000E-001, 3.8000000E+001, 3.7907005E-001, 4.5733099E-015
 2.1321836E+000, 5.1374252E-001,-1.2364329E+000, 1.0000000E-001, 3.8000000E+001, 3.7773671E-001, 3.9533022E-015
 2.1571893E+000, 5.0568879E-001,-1.2768807E+000, 1.0000000E-001, 3.7000000E+001, 3.7467447E-001, 7.6612723E-015
 2.1846956E+000, 4.9863322E-001,-1.3136773E+000, 1.0000000E-001, 3.8000000E+001, 3.7580120E-001, 3.1829755E-015
 2.2098044E+000, 4.9384076E-001,-1.3533291E+000, 1.0000000E-001, 3.8000000E+001, 3.7477110E-001, 2.8418274E-015
 2.2374241E+000, 4.9037922E-001,-1.3884837E+000, 1.0000000E-001, 3.7000000E+001, 3.7711308E-001, 9.4721927E-015
 2.2626552E+000, 4.8886388E-001,-1.4269786E+000, 1.0000000E-001, 3.8000000E+001, 3.7522167E-001, 2.9341560E-015
 2.2904095E+000, 4.8899733E-001,-1.4602141E+000, 1.0000000E-001, 3.8000000E+001, 3.7773881E-001, 3.7702669E-015
 2.3157761E+000, 4.9074917E-001,-1.4972126E+000, 1.0000000E-001, 3.7000000E+001, 3.7169118E-001, 5.4903338E-015
 2.3436793E+000, 4.9444912E-001,-1.5282791E+000, 1.0000000E-001, 3.8000000E+001, 3.8456060E-001, 7.4615393E-015
 2.3691346E+000, 4.9941572E-001,-1.5634706E+000, 1.0000000E-001, 3.8000000E+001, 3.8469933E-001, 7.6082101E-015
 2.3971354E+000, 5.0659874E-001,-1.5920901E+000, 1.0000000E-001, 3.7000000E+001, 3.7621725E-001, 8.7563232E-015
 2.4226990E+000, 5.1469223E-001,-1.6250477E+000, 1.0000000E-001, 4.1000000E+001, 4.1420666E-001, 9.1686490E-015
 2.4508189E+000, 5.2524568E-001,-1.6510602E+000, 1.0000000E-001, 4.1000000E+001, 4.1332994E-001, 8.5491387E-015
 2.4765107E+000, 5.3635348E-001,-1.6814879E+000, 1.0000000E-001, 4.1000000E+001, 4.1104838E-001, 6.9354940E-015
 2.5047717E+000, 5.5013776E-001,-1.7047606E+000, 1.0000000E-001, 4.1000000E+001, 4.0846646E-001, 5.4761139E-015
 2.5305869E+000, 5.6410843E-001,-1.7323946E+000, 1.0000000E-001, 4.1000000E+001, 4.1005568E-001, 6.5605821E-015
 2.5589837E+000, 5.8093866E-001,-1.7527987E+000, 1.0000000E-001, 4.1000000E+001, 4.1330685E-001, 9.2987982E-015
 2.5848937E+000, 5.9757013E-001,-1.7773694E+000, 1.0000000E-001, 4.2000000E+001, 4.1183088E-001, 3.3839923E-015
 2.6133948E+000, 6.1720443E-001,-1.7947899E+000, 1.0000000E-001, 4.2000000E+001, 4.1225190E-001, 3.6238081E-015
 2.6394197E+000, 6.3629040E-001,-1.8159857E+000, 1.0000000E-001, 4.2000000E+001, 4.1249923E-001, 3.8007221E-015
 2.6680472E+000, 6.5848897E-001,-1.8303708E+000, 1.0000000E-001, 4.2000000E+001, 4.1271450E-001, 3.9794499E-015
 2.6942077E+000, 6.7980277E-001,-1.8479907E+000, 1.0000000E-001, 4.2000000E+001, 4.1277303E-001, 4.0852576E-015
 2.7229842E+000, 7.0430409E-001,-1.8593015E+000, 1.0000000E-001, 4.2000000E+001, 4.1287859E-001, 4.2166301E-015
 2.7492526E+000, 7.2755572E-001,-1.8731975E+000, 1.0000000E-001, 4.2000000E+001, 4.1283904E-001, 4.2708251E-015
 2.7781478E+000, 7.5402618E-001,-1.8813887E+000, 1.0000000E-001, 4.2000000E+001, 4.1279173E-001, 4.3213430E-015
 2.8045185E+000, 7.7891645E-001,-1.8913782E+000, 1.0000000E-001, 4.2000000E+001, 4.1277194E-001, 4.3664802E-015
 2.8335262E+000, 8.0701651E-001,-1.8964390E+000, 1.0000000E-001, 4.2000000E+001, 4.1272166E-001, 4.3940666E-015
 2.8600200E+000, 8.3325290E-001,-1.9024061E+000, 1.0000000E-001, 4.2000000E+001, 4.1265734E-001, 4.3979118E-015
 2.8891631E+000, 8.6265359E-001,-1.9043476E+000, 1.0000000E-001, 4.2000000E+001, 4.1261736E-001, 4.4051587E-015
 2.9157997E+000, 8.8993028E-001,-1.9062436E+000, 1.0000000E-001, 4.2000000E+001, 4.1258892E-001, 4.4013914E-015
 2.9451000E+000, 9.2028907E-001,-1.9050838E+000, 1.0000000E-001, 4.2000000E+001, 4.1257832E-001, 4.3951394E-015
 2.9718269E+000, 9.4821303E-001,-1.9029053E+000, 1.0000000E-001, 4.2000000E+001, 4.1255668E-001, 4.3697063E-015
 3.0012265E+000, 9.7909205E-001,-1.8986785E+000, 1.0000000E-001, 4.2000000E+001, 4.1259278E-001, 4.3569370E-015
 3.0280646E+000, 1.0073370E+000,-1.8924583E+000, 1.0000000E-001, 4.2000000E+001, 4.1261290E-001, 4.3252455E-015
 3.0575866E+000, 1.0383764E+000,-1.8852246E+000, 1.0000000E-001, 4.2000000E+001, 4.1271582E-001, 4.3145838E-015
 3.0845574E+000, 1.0666141E+000,-1.8750679E+000, 1.0000000E-001, 4.2000000E+001, 4.1275682E-001, 4.2675679E-015
 3.1142253E+000, 1.0974529E+000,-1.8648984E+000, 1.0000000E-001, 4.2000000E+001, 4.1289515E-001, 4.2454357E-015
 3.1413168E+000, 1.1253199E+000,-1.8509448E+000, 1.0000000E-001, 4.2000000E+001, 4.1296858E-001, 4.1891196E-015
 3.1711175E+000, 1.1555612E+000,-1.8379394E+000, 1.0000000E-001, 4.2000000E+001, 4.1296452E-001, 4.0822174E-015
 3.1983093E+000, 1.1826910E+000,-1.8203940E+000, 1.0000000E-001, 4.2000000E+001, 4.1264260E-001, 3.8482550E-015
 3.2282201E+000, 1.2119378E+000,-1.8046892E+000, 1.0000000E-001, 4.1000000E+001, 4.1260432E-001, 9.0048114E-015
 3.2555336E+000, 1.2380166E+000,-1.7838445E+000, 1.0000000E-001, 4.2000000E+001, 4.1276719E-001, 3.6611435E-015
 3.2855785E+000, 1.2659307E+000,-1.7655855E+000, 1.0000000E-001, 4.2000000E+001, 4.1381242E-001, 3.9257548E-015
 3.3130357E+000, 1.2906549E+000,-1.7417435E+000, 1.0000000E-001, 4.2000000E+001, 4.1436847E-001, 4.0081266E-015
 3.3432385E+000, 1.3169105E+000,-1.7210980E+000, 1.0000000E-001, 4.2000000E+001, 4.1469477E-001, 3.9776248E-015
 3.3707912E+000, 1.3399308E+000,-1.6945632E+000, 1.0000000E-001, 4.2000000E+001, 4.1505781E-001, 3.9694486E-015
 3.4010992E+000, 1.3641590E+000,-1.6717837E+000, 1.0000000E-001, 4.2000000E+001, 4.1529895E-001, 3.8946463E-015
 3.4287635E+000, 1.3852090E+000,-1.6430348E+000, 1.0000000E-001, 4.2000000E+001, 4.1556835E-001, 3.8437132E-015
 3.4591942E+000, 1.4071303E+000,-1.6183638E+000, 1.0000000E-001, 4.2000000E+001, 4.1578224E-001, 3.7581674E-015
 3.4869923E+000, 1.4259693E+000,-1.5878255E+000, 1.0000000E-001, 4.2000000E+001, 4.1591177E-001, 3.6586548E-015
 3.5175702E+000, 1.4453331E+000,-1.5615280E+000, 1.0000000E-001, 4.2000000E+001, 4.1607948E-001, 3.5669542E-015
 3.5454896E+000, 1.4617222E+000,-1.5296210E+000, 1.0000000E-001, 4.1000000E+001, 4.1740533E-001, 9.4126053E-015
 3.5762009E+000, 1.4782844E+000,-1.5020249E+000, 1.0000000E-001, 4.1000000E+001, 4.1565006E-001, 7.6253614E-015
 3.6042224E+000, 1.4920185E+000,-1.4692425E+000, 1.0000000E-001, 3.8000000E+001, 3.9019654E-001, 9.3199829E-015
 3.6350460E+000, 1.5055753E+000,-1.4407149E+000, 1.0000000E-001, 3.8000000E+001, 3.8851078E-001, 7.6644548E-015
 3.6631921E+000, 1.5165077E+000,-1.4075814E+000, 1.0000000E-001, 3.8000000E+001, 3.8613260E-001, 5.9198367E-015
 3.6941528E+000, 1.5269161E+000,-1.3784707E+000, 1.0000000E-001, 3.8000000E+001, 3.8501430E-001, 5.1798969E-015
 3.7224430E+000, 1.5349279E+000,-1.3454392E+000, 1.0000000E-001, 3.8000000E+001, 3.8350747E-001, 4.3831105E-015
 3.7535623E+000, 1.5420764E+000,-1.3161147E+000, 1.0000000E-001, 3.7000000E+001, 3.7903480E-001, 7.2863160E-015
 3.7819459E+000, 1.5470694E+000,-1.2836291E+000, 1.0000000E-001, 3.7000000E+001, 3.7656863E-001, 5.6537897E-015
 3.8131679E+000, 1.5508786E+000,-1.2545492E+000, 1.0000000E-001, 3.7000000E+001, 3.8080901E-001, 8.4656679E-015
 3.8416676E+000, 1.5528205E+000,-1.2231273E+000, 1.0000000E-001, 3.7000000E+001, 3.8215661E-001, 9.5689297E-015
 3.8730172E+000, 1.5532751E+000,-1.1946741E+000, 1.0000000E-001, 3.7000000E+001, 3.7535903E-001, 4.8894741E-015
 3.9016560E+000, 1.5521658E+000,-1.1647035E+000, 1.0000000E-001, 3.7000000E+001, 3.7575064E-001, 5.0500894E-015
 3.9331586E+000, 1.5492859E+000,-1.1372560E+000, 1.0000000E-001, 3.7000000E+001, 3.8085602E-001, 8.2694736E-015
 3.9619077E+000, 1.5451665E+000,-1.1091028E+000, 1.0000000E-001, 3.7000000E+001, 3.7773609E-001, 6.0636040E-015
 3.9935317E+000, 1.5390235E+000,-1.0830790E+000, 1.0000000E-001, 3.7000000E+001, 3.8115189E-001, 8.4062193E-015
 4.0223892E+000, 1.5319812E+000,-1.0571040E+000, 1.0000000E-001, 3.7000000E+001, 3.8061531E-001, 7.9270002E-015
 4.0541324E+000, 1.5226937E+000,-1.0328682E+000, 1.0000000E-001, 3.7000000E+001, 3.7409703E-001, 4.1524899E-015
 4.0831214E+000, 1.5128482E+000,-1.0093447E+000, 1.0000000E-001, 3.7000000E+001, 3.7791004E-001, 5.9970979E-015
 4.1150094E+000, 1.5005666E+000,-9.8720739E-001, 1.0000000E-001, 3.7000000E+001, 3.7796112E-001, 5.9752491E-015
 4.1441262E+000, 1.4880802E+000,-9.6635144E-001, 1.0000000E-001, 3.7000000E+001, 3.7899862E-001, 6.5558434E-015
 4.1761547E+000, 1.4730039E+000,-9.4660716E-001, 1.0000000E-001, 3.7000000E+001, 3.7582629E-001, 4.7573313E-015
 4.2053729E+000, 1.4580896E+000,-9.2860158E-001, 1.0000000E-001, 3.7000000E+001, 3.7815946E-001, 5.9254380E-015
 4.2375128E+000, 1.4404740E+000,-9.1150674E-001, 1.0000000E-001, 3.7000000E+001, 3.7873708E-001, 6.2057368E-015
 4.2668558E+000, 1.4233570E+000,-8.9645590E-001, 1.0000000E-001, 3.7000000E+001, 3.7727912E-001, 5.3282942E-015
 4.2991331E+000, 1.4034647E+000,-8.8217740E-001, 1.0000000E-001, 3.7000000E+001, 3.7559559E-001, 4.4690007E-015
 4.3286186E+000, 1.3843983E+000,-8.7012160E-001, 1.0000000E-001, 3.7000000E+001, 3.7740976E-001, 5.2897698E-015
 4.3610526E+000, 1.3625218E+000,-8.5877756E-001, 1.0000000E-001, 3.7000000E+001, 3.7692456E-001, 4.9927890E-015
 4.3906333E+000, 1.3418295E+000,-8.4972979E-001, 1.0000000E-001, 3.7000000E+001, 3.7713044E-001, 5.0472477E-015
 4.4231720E+000, 1.3183401E+000,-8.4139726E-001, 1.0000000E-001, 3.7000000E+001, 3.7422214E-001, 3.7532825E-015
 4.4528714E+000, 1.2963241E+000,-8.3529185E-001, 1.0000000E-001, 3.7000000E+001, 3.7270673E-001, 3.2012240E-015
 4.4855408E+000, 1.2715624E+000,-8.2995526E-001, 1.0000000E-001, 3.7000000E+001, 3.7018430E-001, 2.4667598E-015
 4.5153829E+000, 1.2485383E+000,-8.2668463E-001, 1.0000000E-001, 3.6000000E+001, 3.7356601E-001, 9.1651412E-015
 4.5482092E+000, 1.2228587E+000,-8.2427585E-001, 1.0000000E-001, 3.6000000E+001, 3.7256666E-001, 8.2475211E-015
 4.5781530E+000, 1.1992057E+000,-8.2370582E-001, 1.0000000E-001, 3.6000000E+001, 3.7163142E-001, 7.4710716E-015
 4.6110911E+000, 1.1730306E+000,-8.2410166E-001, 1.0000000E-001, 3.6000000E+001, 3.7064080E-001, 6.7267499E-015
 4.6411485E+000, 1.1490960E+000,-8.2604752E-001, 1.0000000E-001, 3.6000000E+001, 3.6990213E-001, 6.2092012E-015
 4.6742116E+000, 1.1228083E+000,-8.2906482E-001, 1.0000000E-001, 3.6000000E+001, 3.6959386E-001, 5.9733277E-015
 4.7044066E+000, 1.0989315E+000,-8.3332262E-001, 1.0000000E-001, 3.6000000E+001, 3.6978351E-001, 6.0355125E-015
 4.7376211E+000, 1.0729032E+000,-8.3873893E-001, 1.0000000E-001, 3.6000000E+001, 3.6818324E-001, 5.1191210E-015
 4.7679278E+000, 1.0494606E+000,-8.4508453E-001, 1.0000000E-001, 3.6000000E+001, 3.7030173E-001, 6.2439693E-015
 4.8012652E+000, 1.0241011E+000,-8.5263082E-001, 1.0000000E-001, 3.6000000E+001, 3.6849262E-001, 5.1915271E-015
 4.8316810E+000, 1.0014416E+000,-8.6082022E-001, 1.0000000E-001, 3.6000000E+001, 3.6760542E-001, 4.7238372E-015
 4.8651384E+000, 9.7712658E-001,-8.7020012E-001, 1.0000000E-001, 3.6000000E+001, 3.7090150E-001, 6.4626861E-015
 4.8956877E+000, 9.5556541E-001,-8.7998898E-001, 1.0000000E-001, 3.6000000E+001, 3.7314081E-001, 7.9680182E-015
 4.9292918E+000, 9.3263227E-001,-8.9089722E-001, 1.0000000E-001, 3.6000000E+001, 3.7414338E-001, 8.7096990E-015
 4.9599604E+000, 9.1249472E-001,-9.0203430E-001, 1.0000000E-001, 3.6000000E+001, 3.7465652E-001, 9.0857995E-015
 4.9936958E+000, 8.9128749E-001,-9.1414397E-001, 1.0000000E-001, 3.6000000E+001, 3.7554803E-001, 9.8241453E-015
 5.0244698E+000, 8.7287184E-001,-9.2637386E-001, 1.0000000E-001, 3.6000000E+001, 3.7567212E-001, 9.8717643E-015
 5.0583213E+000, 8.5370179E-001,-9.3935621E-001, 1.0000000E-001, 3.7000000E+001, 3.7301103E-001, 2.8292788E-015
 5.0892252E+000, 8.3725386E-001,-9.5243600E-001, 1.0000000E-001, 3.7000000E+001, 3.7374486E-001, 3.0202447E-015
 5.1232195E+000, 8.2037494E-001,-9.6598685E-001, 1.0000000E-001, 3.7000000E+001, 3.7535376E-001, 3.5117024E-015
 5.1542482E+000, 8.0612723E-001,-9.7967966E-001, 1.0000000E-001, 3.7000000E+001, 3.7527483E-001, 3.4563399E-015
 5.1883798E+000, 7.9177472E-001,-9.9349883E-001, 1.0000000E-001, 3.7000000E+001, 3.7869957E-001, 4.7934303E-015
 5.2195110E+000, 7.7992771E-001,-1.0075684E+000, 1.0000000E-001, 3.7000000E+001, 3.7800947E-001, 4.4403524E-015
 5.2537554E+000, 7.6829823E-001,-1.0213703E+000, 1.0000000E-001, 3.7000000E+001, 3.7764972E-001, 4.2435662E-015
 5.2850139E+000, 7.5899199E-001,-1.0355916E+000, 1.0000000E-001, 3.7000000E+001, 3.7228489E-001, 2.4748295E-015
