Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 1.034E+01, 2.303E+01, 1.250E+01, 6.220E+01, 2.501E+02, 1.681E+01, 1.934E+02, 0.000E+00, 9.307E-03, 0.000E+00, 3.308E+01, 0.000E+00, 2.050E+00, 0.000E+00, 0.000E+00, 6.035E+02
    1, 1.243E+01, 2.302E+01, 1.256E+01, 6.382E+01, 2.494E+02, 1.832E+01, 1.906E+02, 0.000E+00, 9.070E-03, 0.000E+00, 3.127E+01, 0.000E+00, 2.131E+00, 0.000E+00, 0.000E+00, 6.035E+02
    2, 9.777E+00, 2.330E+01, 1.287E+01, 6.405E+01, 2.503E+02, 1.906E+01, 1.934E+02, 0.000E+00, 8.937E-03, 0.000E+00, 2.853E+01, 0.000E+00, 2.219E+00, 0.000E+00, 0.000E+00, 6.035E+02
    3, 1.428E+01, 2.308E+01, 1.258E+01, 6.373E+01, 2.495E+02, 1.837E+01, 1.888E+02, 0.000E+00, 9.139E-03, 0.000E+00, 3.102E+01, 0.000E+00, 2.133E+00, 0.000E+00, 0.000E+00, 6.035E+02
    4, 1.097E+01, 2.300E+01, 1.251E+01, 6.090E+01, 2.494E+02, 1.670E+01, 1.930E+02, 0.000E+00, 9.365E-03, 0.000E+00, 3.500E+01, 0.000E+00, 1.979E+00, 0.000E+00, 0.000E+00, 6.035E+02
    5, 1.376E+01, 2.301E+01, 1.255E+01, 6.370E+01, 2.497E+02, 1.851E+01, 1.894E+02, 0.000E+00, 8.957E-03, 0.000E+00, 3.080E+01, 0.000E+00, 2.125E+00, 0.000E+00, 0.000E+00, 6.035E+02
    6, 9.926E+00, 2.337E+01, 1.290E+01, 6.411E+01, 2.510E+02, 1.884E+01, 1.933E+02, 0.000E+00, 8.973E-03, 0.000E+00, 2.790E+01, 0.000E+00, 2.220E+00, 0.000E+00, 0.000E+00, 6.035E+02
    7, 9.448E+00, 2.411E+01, 1.285E+01, 6.508E+01, 2.543E+02, 1.876E+01, 1.937E+02, 0.000E+00, 9.188E-03, 0.000E+00, 2.312E+01, 0.000E+00, 2.156E+00, 0.000E+00, 0.000E+00, 6.035E+02
