s,m3/s,m3/s,m/s,,s
 3.4825832E+000, 9.9764000E-001, 9.9764000E-001, 2.2204460E-016, 1.0000000E+000, 2.6578789E+001
 3.5818594E+000, 9.9764000E-001, 9.9764000E-001, 2.2204460E-016, 1.0000000E+000, 2.7546426E+001
 3.6811356E+000, 9.9845286E-001, 9.9845286E-001, 2.2204460E-016, 1.0000000E+000, 2.8390485E+001
 3.7804118E+000, 9.9873129E-001, 9.9873129E-001, 2.2204460E-016, 1.0000000E+000, 2.9226960E+001
 3.8796880E+000, 9.9895965E-001, 9.9895965E-001, 2.2204460E-016, 1.0000000E+000, 3.0064978E+001
 3.9789642E+000, 9.9914692E-001, 9.9914692E-001, 2.2204460E-016, 1.0000000E+000, 3.0900927E+001
 4.0782404E+000, 9.9930049E-001, 9.9930049E-001, 2.2204460E-016, 1.0000000E+000, 3.1739148E+001
 4.1775166E+000, 9.9942642E-001, 9.9942642E-001, 2.2204460E-016, 1.0000000E+000, 3.2572520E+001
 4.2767928E+000, 9.9952969E-001, 9.9952969E-001, 2.2204460E-016, 1.0000000E+000, 3.3410262E+001
 4.3760691E+000, 9.9961437E-001, 9.9961437E-001, 2.2204460E-016, 1.0000000E+000, 3.4263507E+001
 4.4753453E+000, 9.9968380E-001, 9.9968380E-001, 2.2204460E-016, 1.0000000E+000, 3.5100142E+001
 4.5746215E+000, 9.9974074E-001, 9.9974074E-001, 2.2204460E-016, 1.0000000E+000, 3.5936263E+001
 4.6738977E+000, 9.9978742E-001, 9.9978742E-001, 2.2204460E-016, 1.0000000E+000, 3.6766402E+001
 4.7731739E+000, 9.9982570E-001, 9.9982570E-001, 2.2204460E-016, 1.0000000E+000, 3.7680400E+001
 4.8724501E+000, 9.9985709E-001, 9.9985709E-001, 2.2204460E-016, 1.0000000E+000, 3.8514868E+001
 4.9717263E+000, 9.9988282E-001, 9.9988282E-001, 2.2204460E-016, 1.0000000E+000, 3.9349539E+001
 5.0710025E+000, 9.9990392E-001, 9.9990392E-001, 2.2204460E-016, 1.0000000E+000, 4.0184951E+001
 5.1702787E+000, 9.9992122E-001, 9.9992122E-001, 2.2204460E-016, 1.0000000E+000, 4.1019824E+001
 5.2695549E+000, 9.9993541E-001, 9.9993541E-001, 2.2204460E-016, 1.0000000E+000, 4.1857459E+001
 5.3688311E+000, 9.9994704E-001, 9.9994704E-001, 2.2204460E-016, 1.0000000E+000, 4.2690245E+001
 5.4681074E+000, 9.9995658E-001, 9.9995658E-001, 2.2204460E-016, 1.0000000E+000, 4.3527079E+001
 5.5673836E+000, 9.9996440E-001, 9.9996440E-001, 2.2204460E-016, 1.0000000E+000, 4.4363330E+001
 5.6666598E+000, 9.9997081E-001, 9.9997081E-001, 2.2204460E-016, 1.0000000E+000, 4.5203768E+001
 5.7659360E+000, 9.9997607E-001, 9.9997607E-001, 2.2204460E-016, 1.0000000E+000, 4.6039454E+001
 5.8652122E+000, 9.9998038E-001, 9.9998038E-001, 2.2204460E-016, 1.0000000E+000, 4.6875167E+001
 5.9644884E+000, 9.9998391E-001, 9.9998391E-001, 2.2204460E-016, 1.0000000E+000, 4.7709532E+001
 6.0637646E+000, 9.9998681E-001, 9.9998681E-001, 2.2204460E-016, 1.0000000E+000, 4.8546435E+001
 6.1630408E+000, 9.9998918E-001, 9.9998918E-001, 2.2204460E-016, 1.0000000E+000, 4.9387450E+001
 6.2623170E+000, 9.9999113E-001, 9.9999113E-001, 2.2204460E-016, 1.0000000E+000, 5.0222674E+001
 6.3615932E+000, 9.9999273E-001, 9.9999273E-001, 2.2204460E-016, 1.0000000E+000, 5.1058394E+001
 6.4608694E+000, 9.9999404E-001, 9.9999404E-001, 2.2204460E-016, 1.0000000E+000, 5.1893885E+001
 6.5601456E+000, 9.9999511E-001, 9.9999511E-001, 2.2204460E-016, 1.0000000E+000, 5.2730304E+001
 6.6594219E+000, 9.9999599E-001, 9.9999599E-001, 2.2204460E-016, 1.0000000E+000, 5.3565387E+001
 6.7586981E+000, 9.9999671E-001, 9.9999671E-001, 2.2204460E-016, 1.0000000E+000, 5.4401545E+001
 6.8475707E+000, 9.9999671E-001, 9.9999671E-001, 2.2204460E-016, 1.0000000E+000, 5.5363387E+001
 6.9364434E+000, 9.9999774E-001, 9.9999774E-001, 2.2204460E-016, 1.0000000E+000, 5.6199485E+001
 7.0253161E+000, 9.9999811E-001, 9.9999811E-001, 2.2204460E-016, 1.0000000E+000, 5.7031134E+001
 7.1141888E+000, 9.9999842E-001, 9.9999842E-001, 2.2204460E-016, 1.0000000E+000, 5.7875125E+001
 7.2030615E+000, 9.9999868E-001, 9.9999868E-001, 2.2204460E-016, 1.0000000E+000, 5.8716014E+001
 7.2919342E+000, 9.9999889E-001, 9.9999889E-001, 2.2204460E-016, 1.0000000E+000, 5.9557795E+001
 7.3808068E+000, 9.9999907E-001, 9.9999907E-001, 2.2204460E-016, 1.0000000E+000, 6.0391223E+001
 7.4696795E+000, 9.9999922E-001, 9.9999922E-001, 2.2204460E-016, 1.0000000E+000, 6.1232005E+001
 7.5585522E+000, 9.9999935E-001, 9.9999935E-001, 2.2204460E-016, 1.0000000E+000, 6.2066695E+001
 7.6474249E+000, 9.9999946E-001, 9.9999946E-001, 2.2204460E-016, 1.0000000E+000, 6.2903041E+001
 7.7362976E+000, 9.9999954E-001, 9.9999954E-001, 2.2204460E-016, 1.0000000E+000, 6.3792807E+001
 7.8251702E+000, 9.9999962E-001, 9.9999962E-001, 2.2204460E-016, 1.0000000E+000, 6.4635073E+001
 7.9140429E+000, 9.9999968E-001, 9.9999968E-001, 2.2204460E-016, 1.0000000E+000, 6.5508235E+001
 8.0029156E+000, 9.9999973E-001, 9.9999973E-001, 2.2204460E-016, 1.0000000E+000, 6.6344691E+001
 8.0917883E+000, 9.9999978E-001, 9.9999978E-001, 2.2204460E-016, 1.0000000E+000, 6.7180049E+001
 8.1806610E+000, 9.9999981E-001, 9.9999981E-001, 2.2204460E-016, 1.0000000E+000, 6.8016024E+001
 8.2695337E+000, 9.9999984E-001, 9.9999984E-001, 2.2204460E-016, 1.0000000E+000, 6.8856181E+001
 8.3584063E+000, 9.9999987E-001, 9.9999987E-001, 2.2204460E-016, 1.0000000E+000, 6.9690524E+001
 8.4472790E+000, 9.9999989E-001, 9.9999989E-001, 2.2204460E-016, 1.0000000E+000, 7.0565890E+001
 8.5361517E+000, 9.9999991E-001, 9.9999991E-001, 2.2204460E-016, 1.0000000E+000, 7.1408427E+001
 8.6250244E+000, 9.9999992E-001, 9.9999992E-001, 2.2204460E-016, 1.0000000E+000, 7.2243945E+001
 8.7138971E+000, 9.9999994E-001, 9.9999994E-001, 2.2204460E-016, 1.0000000E+000, 7.3081515E+001
 8.8027697E+000, 9.9999995E-001, 9.9999995E-001, 2.2204460E-016, 1.0000000E+000, 7.3919230E+001
 8.8916424E+000, 9.9999995E-001, 9.9999995E-001, 2.2204460E-016, 1.0000000E+000, 7.4754550E+001
 8.9805151E+000, 9.9999996E-001, 9.9999996E-001, 2.2204460E-016, 1.0000000E+000, 7.5589160E+001
 9.0693878E+000, 9.9999997E-001, 9.9999997E-001, 2.2204460E-016, 1.0000000E+000, 7.6422885E+001
 9.1582605E+000, 9.9999997E-001, 9.9999997E-001, 2.2204460E-016, 1.0000000E+000, 7.7339160E+001
 9.2471332E+000, 9.9999998E-001, 9.9999998E-001, 2.2204460E-016, 1.0000000E+000, 7.8175585E+001
 9.3360058E+000, 9.9999998E-001, 9.9999998E-001, 2.2204460E-016, 1.0000000E+000, 7.9010401E+001
 9.4248785E+000, 9.9999998E-001, 9.9999998E-001, 2.2204460E-016, 1.0000000E+000, 7.9844561E+001
 9.5137512E+000, 9.9999999E-001, 9.9999999E-001, 1.1102230E-016, 1.0000000E+000, 8.0681147E+001
 9.6026239E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 8.1515376E+001
 9.6914966E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 8.2356463E+001
 9.7803692E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 8.3188945E+001
 9.8692419E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 8.4053858E+001
 9.9581146E+000, 9.9999999E-001, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000, 8.4893687E+001
 1.0046987E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.5732821E+001
 1.0135860E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.6571727E+001
 1.0224733E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.7409945E+001
 1.0313605E+001, 1.0000000E+000, 1.0000000E+000, 1.1102230E-016, 1.0000000E+000, 8.8242137E+001
 1.0402478E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.9071635E+001
 1.0491351E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 8.9909175E+001
 1.0580223E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.0743907E+001
 1.0669096E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.1584323E+001
 1.0757969E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.2418704E+001
 1.0846841E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.3260089E+001
 1.0935714E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.4125926E+001
 1.1024587E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.4972567E+001
 1.1113459E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.5804019E+001
 1.1202332E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.6645640E+001
 1.1291205E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.7485598E+001
 1.1380078E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.8344447E+001
 1.1468950E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 9.9179309E+001
 1.1557823E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0002890E+002
 1.1646696E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0092098E+002
 1.1735568E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0177192E+002
 1.1824441E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0260516E+002
 1.1913314E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0344924E+002
 1.2002186E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0428809E+002
 1.2091059E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0513359E+002
 1.2179932E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0596342E+002
 1.2268804E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0679857E+002
 1.2357677E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0763889E+002
 1.2446550E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0848378E+002
 1.2535422E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.0932544E+002
 1.2624295E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1016523E+002
 1.2713168E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1100500E+002
 1.2802040E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1184022E+002
 1.2890913E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1267907E+002
 1.2979786E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1351519E+002
 1.3068658E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1435124E+002
 1.3157531E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1518515E+002
 1.3246404E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1600096E+002
 1.3335277E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1682787E+002
 1.3424149E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1766668E+002
 1.3513022E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1850123E+002
 1.3601895E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.1934210E+002
 1.3690767E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2018289E+002
 1.3779640E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2102445E+002
 1.3868513E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2185779E+002
 1.3957385E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2269382E+002
 1.4046258E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2353134E+002
 1.4135131E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2437051E+002
 1.4224003E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2520288E+002
 1.4312876E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2604445E+002
 1.4401749E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2687876E+002
 1.4490621E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2771503E+002
 1.4579494E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2854837E+002
 1.4668367E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.2938497E+002
 1.4757239E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3022102E+002
 1.4846112E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3105348E+002
 1.4934985E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3189225E+002
 1.5023857E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3274047E+002
 1.5112730E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3358119E+002
 1.5201603E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3441395E+002
 1.5290476E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3525451E+002
 1.5379348E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3609063E+002
 1.5468221E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3695068E+002
 1.5557094E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3778056E+002
 1.5645966E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3867645E+002
 1.5734839E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.3954678E+002
 1.5823712E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4037991E+002
 1.5912584E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4122218E+002
 1.6001457E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4205641E+002
 1.6090330E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4289273E+002
 1.6179202E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4374328E+002
 1.6268075E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4457752E+002
 1.6356948E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4541381E+002
 1.6445820E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4624972E+002
 1.6534693E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4708457E+002
 1.6623566E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4791850E+002
 1.6712438E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4875761E+002
 1.6801311E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.4962316E+002
 1.6890184E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5045860E+002
 1.6979056E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5129826E+002
 1.7067929E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5213691E+002
 1.7156802E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5297579E+002
 1.7245675E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5380940E+002
 1.7334547E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5465093E+002
 1.7423420E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5548680E+002
 1.7512293E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5635772E+002
 1.7601165E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5719070E+002
 1.7690038E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5802989E+002
 1.7778911E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5889680E+002
 1.7867783E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.5973529E+002
 1.7956656E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6057037E+002
 1.8045529E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6140652E+002
 1.8134401E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6224284E+002
 1.8223274E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6307777E+002
 1.8312147E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6390998E+002
 1.8401019E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6474902E+002
 1.8489892E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6558537E+002
 1.8578765E+001, 1.0000000E+000, 1.0000000E+000, 1.1102230E-016, 1.0000000E+000, 1.6643260E+002
 1.8667637E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6726799E+002
 1.8756510E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6810285E+002
 1.8845383E+001, 1.0000000E+000, 1.0000000E+000, 1.1102230E-016, 1.0000000E+000, 1.6896809E+002
 1.8934255E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.6977885E+002
 1.9023128E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7062298E+002
 1.9112001E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7148588E+002
 1.9200874E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7232191E+002
 1.9289746E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7316493E+002
 1.9378619E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7399800E+002
 1.9467492E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7484466E+002
 1.9556364E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7568334E+002
 1.9645237E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7651754E+002
 1.9734110E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7735208E+002
 1.9822982E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7819197E+002
 1.9911855E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7908311E+002
 2.0000728E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.7992115E+002
 2.0089600E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.8075379E+002
 2.0178473E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.8159019E+002
 2.0267346E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.8242778E+002
 2.0356218E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.8326296E+002
 2.0445091E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.8410061E+002
 2.0533964E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.8495712E+002
 2.0622836E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.8583805E+002
 2.0711709E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.8667340E+002
 2.0800582E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.8750923E+002
 2.0889454E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.8835098E+002
 2.0978327E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.8916891E+002
 2.1067200E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.9001583E+002
 2.1156073E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.9087243E+002
 2.1244945E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.9180877E+002
 2.1333818E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.9267495E+002
 2.1422691E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.9352166E+002
 2.1511563E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.9435754E+002
 2.1600436E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.9519477E+002
 2.1689309E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.9607453E+002
 2.1778181E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000, 1.9690811E+002
