Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 2.683E+00, 5.422E+00, 3.734E+00, 1.033E+01, 1.504E+02, 2.441E-01, 3.113E+00, 0.000E+00, 2.997E+00, 0.000E+00, 4.551E+01, 0.000E+00, 0.000E+00, 0.000E+00, 2.244E+02
    1, 2.868E+00, 6.667E+00, 3.773E+00, 1.030E+01, 1.495E+02, 2.455E-01, 2.902E+00, 0.000E+00, 3.238E+00, 0.000E+00, 4.488E+01, 0.000E+00, 0.000E+00, 0.000E+00, 2.244E+02
    2, 2.548E+00, 9.369E+00, 5.461E+00, 1.367E+01, 1.498E+02, 2.682E-01, 3.297E+00, 0.000E+00, 3.495E+00, 0.000E+00, 3.653E+01, 0.000E+00, 0.000E+00, 0.000E+00, 2.244E+02
    3, 2.666E+00, 6.883E+00, 3.413E+00, 1.036E+01, 1.504E+02, 3.113E-01, 2.977E+00, 0.000E+00, 2.883E+00, 0.000E+00, 4.451E+01, 0.000E+00, 0.000E+00, 0.000E+00, 2.244E+02
