Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 1.706E-01, 4.664E-01, 2.019E-01, 1.230E+00, 9.705E+01, 6.659E-01, 5.770E+00, 0.000E+00, 2.784E-01, 0.000E+00, 1.551E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.060E+02
    1, 2.150E-01, 4.471E-01, 1.915E-01, 1.176E+00, 9.697E+01, 5.923E-01, 5.757E+00, 0.000E+00, 2.634E-01, 0.000E+00, 3.677E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.060E+02
    2, 1.816E-01, 4.465E-01, 1.910E-01, 1.179E+00, 9.697E+01, 5.991E-01, 5.793E+00, 0.000E+00, 2.620E-01, 0.000E+00, 3.584E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.060E+02
    3, 1.134E-01, 4.545E-01, 1.969E-01, 1.192E+00, 9.698E+01, 6.410E-01, 5.844E+00, 0.000E+00, 2.707E-01, 0.000E+00, 2.903E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.060E+02
    4, 1.625E-01, 4.612E-01, 1.988E-01, 1.218E+00, 9.698E+01, 6.563E-01, 5.778E+00, 0.000E+00, 2.727E-01, 0.000E+00, 2.578E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.060E+02
    5, 2.239E-01, 4.387E-01, 1.892E-01, 1.163E+00, 9.697E+01, 5.815E-01, 5.753E+00, 0.000E+00, 2.593E-01, 0.000E+00, 4.043E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.060E+02
    6, 1.809E-01, 4.454E-01, 1.922E-01, 1.171E+00, 9.697E+01, 5.842E-01, 5.795E+00, 0.000E+00, 2.597E-01, 0.000E+00, 3.830E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.060E+02
    7, 1.870E-01, 4.585E-01, 1.994E-01, 1.190E+00, 9.698E+01, 6.409E-01, 5.766E+00, 0.000E+00, 2.668E-01, 0.000E+00, 2.920E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.060E+02
