s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 1.4505518E-001, 8.3629293E-002, 1.5180324E+001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0000000E-003, 1.4771559E-001, 8.6387778E-002, 3.0085247E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0000000E-003, 1.5037139E-001, 8.9162432E-002, 3.0112499E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.0000000E-003, 1.5302092E-001, 9.1953822E-002, 3.0112166E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0000000E-002, 1.5566344E-001, 9.4762451E-002, 3.0108044E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2000000E-002, 1.5829837E-001, 9.7588902E-002, 3.0100275E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4000000E-002, 1.6092500E-001, 1.0043371E-001, 3.0088982E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6000000E-002, 1.6354274E-001, 1.0329745E-001, 3.0074265E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8000000E-002, 1.6615089E-001, 1.0618067E-001, 3.0056217E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-002, 1.6874884E-001, 1.0908397E-001, 3.0034925E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2000000E-002, 1.7133593E-001, 1.1200789E-001, 3.0010476E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4000000E-002, 1.7391154E-001, 1.1495302E-001, 2.9982960E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6000000E-002, 1.7647501E-001, 1.1791991E-001, 2.9952477E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8000000E-002, 1.7902573E-001, 1.2090913E-001, 2.9919135E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0000000E-002, 1.8156306E-001, 1.2392123E-001, 2.9883058E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2000000E-002, 1.8408641E-001, 1.2695677E-001, 2.9844382E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4000000E-002, 1.8659518E-001, 1.3001628E-001, 2.9803262E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6000000E-002, 1.8908878E-001, 1.3310031E-001, 2.9759870E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8000000E-002, 1.9156665E-001, 1.3620938E-001, 2.9714397E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0000000E-002, 1.9402826E-001, 1.3934403E-001, 2.9667052E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2000000E-002, 1.9647308E-001, 1.4250476E-001, 2.9618065E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4000000E-002, 1.9890064E-001, 1.4569211E-001, 2.9567681E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6000000E-002, 2.0131046E-001, 1.4890660E-001, 2.9516167E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8000000E-002, 2.0370212E-001, 1.5214876E-001, 2.9463805E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0000000E-002, 2.0607523E-001, 1.5541913E-001, 2.9410893E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.2000000E-002, 2.0765003E-001, 1.5817274E-001, 2.1090838E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.4000000E-002, 2.0920523E-001, 1.6095006E-001, 2.1014691E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.6000000E-002, 2.1074080E-001, 1.6375139E-001, 2.0939778E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.8000000E-002, 2.1225672E-001, 1.6657709E-001, 2.0866500E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0000000E-002, 2.1375302E-001, 1.6942751E-001, 2.0795176E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.2000000E-002, 2.1522978E-001, 1.7230307E-001, 2.0726120E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.4000000E-002, 2.1668709E-001, 1.7520422E-001, 2.0659630E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.6000000E-002, 2.1812509E-001, 1.7813146E-001, 2.0595992E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.8000000E-002, 2.1954395E-001, 1.8108534E-001, 2.0535471E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.0000000E-002, 2.2094386E-001, 1.8406648E-001, 2.0478312E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.2000000E-002, 2.2232503E-001, 1.8707554E-001, 2.0424732E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.4000000E-002, 2.2368768E-001, 1.9011324E-001, 2.0374921E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.6000000E-002, 2.2503206E-001, 1.9318037E-001, 2.0329035E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.8000000E-002, 2.2635840E-001, 1.9627779E-001, 2.0287192E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.0000000E-002, 2.2766696E-001, 1.9940640E-001, 2.0249472E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.2000000E-002, 2.2895796E-001, 2.0256718E-001, 2.0215913E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.4000000E-002, 2.3023163E-001, 2.0576116E-001, 2.0186509E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.6000000E-002, 2.3148817E-001, 2.0898941E-001, 2.0161205E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 8.8000000E-002, 2.3272774E-001, 2.1225307E-001, 2.0139900E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.0000000E-002, 2.3395050E-001, 2.1555332E-001, 2.0122443E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.2000000E-002, 2.3515652E-001, 2.1889137E-001, 2.0108636E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.4000000E-002, 2.3634586E-001, 2.2226849E-001, 2.0098232E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.6000000E-002, 2.3751852E-001, 2.2568595E-001, 2.0090937E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 9.8000000E-002, 2.3867440E-001, 2.2914507E-001, 2.0086412E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0000000E-001, 2.3981340E-001, 2.3264717E-001, 2.0084278E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0200000E-001, 2.3994728E-001, 2.3542720E-001, 9.5106031E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0400000E-001, 2.4006458E-001, 2.3824261E-001, 9.4853327E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0600000E-001, 2.4016520E-001, 2.4109427E-001, 9.4615963E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0800000E-001, 2.4024895E-001, 2.4398304E-001, 9.4389493E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1000000E-001, 2.4031555E-001, 2.4690972E-001, 9.4168861E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1200000E-001, 2.4036469E-001, 2.4987512E-001, 9.3949019E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1400000E-001, 2.4039597E-001, 2.5288001E-001, 9.3724997E-002, 0.0000000E+000, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1600000E-001, 2.4040891E-001, 2.5592511E-001, 9.3491953E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.1800000E-001, 2.4040299E-001, 2.5901113E-001, 9.3245240E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2000000E-001, 2.4037764E-001, 2.6213875E-001, 9.2980456E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2200000E-001, 2.4033220E-001, 2.6530861E-001, 9.2693487E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2400000E-001, 2.4026602E-001, 2.6852135E-001, 9.2380558E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2600000E-001, 2.4017836E-001, 2.7177754E-001, 9.2038264E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2800000E-001, 2.4006848E-001, 2.7507777E-001, 9.1663600E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3000000E-001, 2.3993560E-001, 2.7842260E-001, 9.1253972E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3200000E-001, 2.3977892E-001, 2.8181256E-001, 9.0807242E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3400000E-001, 2.3959762E-001, 2.8524820E-001, 9.0321705E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3600000E-001, 2.3939089E-001, 2.8873005E-001, 8.9796107E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3800000E-001, 2.3915790E-001, 2.9225864E-001, 8.9229645E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4000000E-001, 2.3889784E-001, 2.9583451E-001, 8.8621958E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4200000E-001, 2.3860989E-001, 2.9945822E-001, 8.7973113E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4400000E-001, 2.3829325E-001, 3.0313034E-001, 8.7283593E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4600000E-001, 2.3794715E-001, 3.0685146E-001, 8.6554289E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4800000E-001, 2.3757084E-001, 3.1062221E-001, 8.5786471E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5000000E-001, 2.3716357E-001, 3.1444324E-001, 8.4981778E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5200000E-001, 2.3567398E-001, 3.1744356E-001,-2.9032189E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5400000E-001, 2.3415459E-001, 3.2047970E-001,-3.0184833E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
