s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 1.6200000E-001, 2.2777573E-001, 3.3298632E-001,-3.4910852E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0349790E-001, 5.1370414E-009
 1.6400000E-001, 2.2610563E-001, 3.3620459E-001,-3.6104270E-002, 2.7755576E-017, 1.0000000E+000, 5.7000000E+001, 6.0340959E-001, 5.1321568E-009
 1.6600000E-001, 2.2440542E-001, 3.3946009E-001,-3.7295643E-002, 2.7755576E-017, 1.0000000E+000, 5.7000000E+001, 6.0330741E-001, 5.1214372E-009
 1.6800000E-001, 2.2267521E-001, 3.4275316E-001,-3.8481644E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0320092E-001, 5.1093127E-009
 1.7000000E-001, 2.2091520E-001, 3.4608415E-001,-3.9659048E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0310087E-001, 5.1007624E-009
 1.7200000E-001, 2.1912560E-001, 3.4945343E-001,-4.0824786E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0301472E-001, 5.0991659E-009
 1.7400000E-001, 2.1730670E-001, 3.5286138E-001,-4.1975959E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0294365E-001, 5.1049150E-009
 1.7600000E-001, 2.1545882E-001, 3.5630837E-001,-4.3109894E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0288705E-001, 5.1175837E-009
 1.7800000E-001, 2.1358235E-001, 3.5979478E-001,-4.4224171E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0284857E-001, 5.1388438E-009
 1.8000000E-001, 2.1167770E-001, 3.6332098E-001,-4.5316659E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0283398E-001, 5.1715093E-009
