s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 1.7200000E-001, 2.1918794E-001, 3.4911956E-001,-5.0415779E-002, 1.6014508E-004, 1.0000000E+000, 9.0000000E+000, 7.6530233E-002, 2.4255404E-009
 1.7400000E-001, 2.1737283E-001, 3.5252294E-001,-5.1576438E-002, 1.6033226E-004, 1.0000000E+000, 9.0000000E+000, 7.6530719E-002, 2.4259860E-009
 1.7600000E-001, 2.1552880E-001, 3.5596535E-001,-5.2716451E-002, 1.6045706E-004, 1.0000000E+000, 9.0000000E+000, 7.6531161E-002, 2.4254122E-009
 1.7800000E-001, 2.1365620E-001, 3.5944716E-001,-5.3833505E-002, 1.6052140E-004, 1.0000000E+000, 9.0000000E+000, 7.6531561E-002, 2.4238553E-009
 1.8000000E-001, 2.1175547E-001, 3.6296874E-001,-5.4925586E-002, 1.6052745E-004, 1.0000000E+000, 9.0000000E+000, 7.6531919E-002, 2.4213555E-009
 1.8200000E-001, 2.0982706E-001, 3.6653043E-001,-5.5991018E-002, 1.6047758E-004, 1.0000000E+000, 9.0000000E+000, 7.6532235E-002, 2.4179556E-009
 1.8400000E-001, 2.0787147E-001, 3.7013255E-001,-5.7028489E-002, 1.6037438E-004, 1.0000000E+000, 9.0000000E+000, 7.6532512E-002, 2.4137014E-009
 1.8600000E-001, 2.0588927E-001, 3.7377539E-001,-5.8037075E-002, 1.6022057E-004, 1.0000000E+000, 9.0000000E+000, 7.6532752E-002, 2.4086406E-009
 1.8800000E-001, 2.0388103E-001, 3.7745919E-001,-5.9016259E-002, 1.6001903E-004, 1.0000000E+000, 9.0000000E+000, 7.6532959E-002, 2.4028229E-009
 1.9000000E-001, 2.0184740E-001, 3.8118416E-001,-5.9965964E-002, 1.5977279E-004, 1.0000000E+000, 9.0000000E+000, 7.6533134E-002, 2.3962997E-009
 1.9200000E-001, 1.9978904E-001, 3.8495043E-001,-6.0886561E-002, 1.5948499E-004, 1.0000000E+000, 9.0000000E+000, 7.6533285E-002, 2.3891238E-009
 1.9400000E-001, 1.9770666E-001, 3.8875810E-001,-6.1778868E-002, 1.5915888E-004, 1.0000000E+000, 9.0000000E+000, 7.6533415E-002, 2.3813494E-009
 1.9600000E-001, 1.9560101E-001, 3.9260721E-001,-6.2644163E-002, 1.5879783E-004, 1.0000000E+000, 9.0000000E+000, 7.6533532E-002, 2.3730318E-009
 1.9800000E-001, 1.9347286E-001, 3.9649770E-001,-6.3484169E-002, 1.5840531E-004, 1.0000000E+000, 9.0000000E+000, 7.6533642E-002, 2.3642277E-009
 2.0000000E-001, 1.9132303E-001, 4.0042948E-001,-6.4301051E-002, 1.5798489E-004, 1.0000000E+000, 9.0000000E+000, 7.6533755E-002, 2.3549949E-009
 2.0200000E-001, 1.8821667E-001, 4.0356316E-001,-1.6385528E-001, 1.0710001E-004, 1.0000000E+000, 9.0000000E+000, 7.6528605E-002, 1.5664117E-009
 2.0400000E-001, 1.8506386E-001, 4.0669882E-001,-1.6795734E-001, 1.0410147E-004, 1.0000000E+000, 9.0000000E+000, 7.6531075E-002, 1.5174146E-009
