Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 4.221E+01, 2.716E+02, 6.423E+01, 2.037E+02, 1.834E+04, 7.411E+01, 2.082E+02, 0.000E+00, 6.315E+01, 0.000E+00, 4.399E+02, 0.000E+00, 0.000E+00, 0.000E+00, 1.971E+04
    1, 4.297E+01, 2.736E+02, 6.599E+01, 2.054E+02, 1.834E+04, 7.460E+01, 1.926E+02, 0.000E+00, 6.486E+01, 0.000E+00, 4.516E+02, 0.000E+00, 0.000E+00, 0.000E+00, 1.971E+04
    2, 4.255E+01, 2.754E+02, 6.376E+01, 2.061E+02, 1.834E+04, 7.468E+01, 1.842E+02, 0.000E+00, 6.460E+01, 0.000E+00, 4.593E+02, 0.000E+00, 0.000E+00, 0.000E+00, 1.971E+04
    3, 4.198E+01, 2.768E+02, 6.656E+01, 2.062E+02, 1.834E+04, 7.337E+01, 1.937E+02, 0.000E+00, 6.487E+01, 0.000E+00, 4.420E+02, 0.000E+00, 0.000E+00, 0.000E+00, 1.971E+04
