Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 5.156E+01, 2.370E+02, 6.173E+01, 2.013E+02, 9.709E+02, 7.395E+01, 5.750E+01, 0.000E+00, 5.231E+01, 0.000E+00, 3.562E+02, 0.000E+00, 0.000E+00, 0.000E+00, 2.062E+03
    1, 5.170E+01, 2.360E+02, 6.204E+01, 2.002E+02, 9.643E+02, 7.385E+01, 5.489E+01, 0.000E+00, 5.207E+01, 0.000E+00, 3.674E+02, 0.000E+00, 0.000E+00, 0.000E+00, 2.062E+03
    2, 5.144E+01, 2.362E+02, 6.080E+01, 1.987E+02, 9.651E+02, 7.398E+01, 5.582E+01, 0.000E+00, 5.351E+01, 0.000E+00, 3.669E+02, 0.000E+00, 0.000E+00, 0.000E+00, 2.062E+03
    3, 5.173E+01, 2.354E+02, 6.055E+01, 1.995E+02, 9.708E+02, 7.266E+01, 5.502E+01, 0.000E+00, 5.317E+01, 0.000E+00, 3.637E+02, 0.000E+00, 0.000E+00, 0.000E+00, 2.062E+03
