Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 4.981E+00, 5.879E-01, 2.636E-01, 9.711E-01, 1.127E-01, 2.255E-01, 1.035E+00, 0.000E+00, 5.786E-01, 0.000E+00, 1.273E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.003E+01
    1, 4.955E+00, 6.135E-01, 2.672E-01, 9.535E-01, 1.375E-01, 2.311E-01, 1.044E+00, 0.000E+00, 5.751E-01, 0.000E+00, 1.252E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.003E+01
    2, 4.974E+00, 6.017E-01, 2.646E-01, 9.638E-01, 1.175E-01, 2.249E-01, 1.004E+00, 0.000E+00, 5.886E-01, 0.000E+00, 1.290E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.003E+01
    3, 4.971E+00, 6.296E-01, 2.736E-01, 9.654E-01, 1.331E-01, 2.318E-01, 8.652E-01, 0.000E+00, 8.358E-01, 0.000E+00, 1.124E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.003E+01
