,,s,s,s
   3300,2020-06-26T16:20:10.232+02:00,   0.791E-01, 260.88791, 215.88326
   3400,2020-06-26T16:20:12.066+02:00,   0.791E-01, 268.79360, 223.10609
   3500,2020-06-26T16:20:13.592+02:00,   0.791E-01, 276.69930, 229.10723
   3600,2020-06-26T16:20:15.192+02:00,   0.791E-01, 284.60499, 235.43204
   3700,2020-06-26T16:20:16.902+02:00,   0.791E-01, 292.51068, 242.16066
   3800,2020-06-26T16:20:18.430+02:00,   0.791E-01, 300.41638, 248.23197
   3900,2020-06-26T16:20:20.016+02:00,   0.791E-01, 308.32207, 254.49240
   4000,2020-06-26T16:20:21.456+02:00,   0.791E-01, 316.22777, 260.23467
   4100,2020-06-26T16:20:23.240+02:00,   0.791E-01, 324.13346, 267.19134
   4200,2020-06-26T16:20:25.046+02:00,   0.791E-01, 332.03915, 274.30058
   4300,2020-06-26T16:20:26.767+02:00,   0.791E-01, 339.94485, 281.11204
   4400,2020-06-26T16:20:28.362+02:00,   0.791E-01, 347.85054, 287.42601
   4500,2020-06-26T16:20:29.816+02:00,   0.791E-01, 355.75624, 293.20831
   4600,2020-06-26T16:20:31.174+02:00,   0.791E-01, 363.66193, 298.56666
   4700,2020-06-26T16:20:32.808+02:00,   0.791E-01, 371.56763, 304.96114
   4800,2020-06-26T16:20:34.420+02:00,   0.791E-01, 379.47332, 311.10516
   4900,2020-06-26T16:20:35.976+02:00,   0.791E-01, 387.37901, 317.26760
   5000,2020-06-26T16:20:37.535+02:00,   0.791E-01, 395.28471, 323.35068
   5100,2020-06-26T16:20:39.049+02:00,   0.791E-01, 403.19040, 329.35139
   5200,2020-06-26T16:20:40.759+02:00,   0.791E-01, 411.09610, 336.14651
   5300,2020-06-26T16:20:42.819+02:00,   0.791E-01, 419.00179, 344.06915
   5400,2020-06-26T16:20:44.638+02:00,   0.791E-01, 426.90748, 351.12884
   5500,2020-06-26T16:20:46.218+02:00,   0.791E-01, 434.81318, 357.42920
   5600,2020-06-26T16:20:47.877+02:00,   0.791E-01, 442.71887, 363.96968
   5700,2020-06-26T16:20:49.363+02:00,   0.791E-01, 450.62457, 369.89528
   5800,2020-06-26T16:20:51.164+02:00,   0.791E-01, 458.53026, 376.83742
   5900,2020-06-26T16:20:52.818+02:00,   0.791E-01, 466.43595, 383.21068
   6000,2020-06-26T16:20:54.454+02:00,   0.791E-01, 474.34165, 389.53765
   6100,2020-06-26T16:20:56.005+02:00,   0.791E-01, 482.24734, 395.66254
   6200,2020-06-26T16:20:57.484+02:00,   0.791E-01, 490.15304, 401.47188
   6300,2020-06-26T16:20:58.960+02:00,   0.791E-01, 498.05873, 407.27768
   6400,2020-06-26T16:21:00.333+02:00,   0.791E-01, 505.96443, 412.67533
   6500,2020-06-26T16:21:01.829+02:00,   0.791E-01, 513.87012, 418.58834
   6600,2020-06-26T16:21:03.249+02:00,   0.791E-01, 521.77581, 424.25355
   6700,2020-06-26T16:21:04.610+02:00,   0.791E-01, 529.68151, 429.57972
   6800,2020-06-26T16:21:06.171+02:00,   0.791E-01, 537.58720, 435.77595
   6900,2020-06-26T16:21:07.728+02:00,   0.791E-01, 545.49290, 441.88712
   7000,2020-06-26T16:21:09.307+02:00,   0.791E-01, 553.39859, 448.18617
   7100,2020-06-26T16:21:11.207+02:00,   0.791E-01, 561.30428, 455.57034
   7200,2020-06-26T16:21:13.071+02:00,   0.791E-01, 569.20998, 462.72054
   7300,2020-06-26T16:21:14.796+02:00,   0.791E-01, 577.11567, 469.52554
   7400,2020-06-26T16:21:16.405+02:00,   0.791E-01, 585.02137, 475.86025
   7500,2020-06-26T16:21:18.046+02:00,   0.791E-01, 592.92706, 482.34567
   7590,2020-06-26T16:21:19.532+02:00,   0.369E-01, 600.00000, 488.24724
