s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 1.4467421E+002, 0.0000000E+000,-2.3573323E-007, 1.0512716E-019, 1.7441528E-007, 0.0000000E+000,-2.4634853E-008, 0.0000000E+000,-1.3452674E-007,-8.5952802E-008, 0.0000000E+000, 0.0000000E+000, 4.9841602E+004
 1.4522760E+002, 0.0000000E+000,-2.2835944E-007, 1.0512747E-019, 1.6542954E-007, 0.0000000E+000,-2.5301311E-008, 0.0000000E+000,-1.3065899E-007,-8.8231219E-008, 0.0000000E+000, 0.0000000E+000, 4.9841599E+004
 1.4586006E+002, 0.0000000E+000,-2.2068098E-007, 1.0512768E-019, 1.5582574E-007, 0.0000000E+000,-2.6037081E-008, 0.0000000E+000,-1.1721655E-007,-9.0892312E-008, 0.0000000E+000, 0.0000000E+000, 4.9841597E+004
 1.4641345E+002, 0.0000000E+000,-2.1275952E-007, 1.0512816E-019, 1.4522699E-007, 0.0000000E+000,-2.7142265E-008, 0.0000000E+000,-1.0066439E-007,-9.4674788E-008, 0.0000000E+000, 0.0000000E+000, 4.9841594E+004
 1.4704591E+002, 0.0000000E+000,-2.0468831E-007, 1.0512957E-019, 1.3401132E-007, 0.0000000E+000,-2.8385271E-008, 0.0000000E+000,-8.6179639E-008,-9.9062260E-008, 0.0000000E+000, 0.0000000E+000, 4.9841591E+004
 1.4767836E+002, 0.0000000E+000,-1.9562126E-007, 1.0513265E-019, 1.2110747E-007, 0.0000000E+000,-2.9927889E-008, 0.0000000E+000,-7.7049451E-008,-1.0444168E-007, 0.0000000E+000, 0.0000000E+000, 4.9841588E+004
 1.4823177E+002, 0.0000000E+000,-1.8677920E-007, 1.0514131E-019, 1.0820467E-007, 0.0000000E+000,-3.1553889E-008, 0.0000000E+000,-7.4305568E-008,-1.1012842E-007, 0.0000000E+000, 0.0000000E+000, 4.9841585E+004
 1.4886423E+002, 0.0000000E+000,-1.7731184E-007, 1.0515707E-019, 9.4589895E-008, 0.0000000E+000,-3.3234038E-008, 0.0000000E+000,-7.3902479E-008,-1.1595599E-007, 0.0000000E+000, 0.0000000E+000, 4.9841581E+004
 1.4941762E+002, 0.0000000E+000,-1.6732398E-007, 1.0517863E-019, 7.9662772E-008, 0.0000000E+000,-3.5243600E-008, 0.0000000E+000,-7.6733129E-008,-1.2290480E-007, 0.0000000E+000, 0.0000000E+000, 4.9841578E+004
 1.5005008E+002, 0.0000000E+000,-1.5690769E-007, 1.0520848E-019, 6.3612130E-008, 0.0000000E+000,-3.7489511E-008, 0.0000000E+000,-8.2575026E-008,-1.3078507E-007, 0.0000000E+000, 0.0000000E+000, 4.9841574E+004
 1.5060347E+002, 0.0000000E+000,-1.4586271E-007, 1.0523606E-019, 4.7196437E-008, 0.0000000E+000,-3.9660052E-008, 0.0000000E+000,-9.0933440E-008,-1.3832633E-007, 0.0000000E+000, 0.0000000E+000, 4.9841571E+004
 1.5123593E+002, 0.0000000E+000,-1.3399556E-007, 1.0525435E-019, 3.0691613E-008, 0.0000000E+000,-4.1543449E-008, 0.0000000E+000,-9.9932430E-008,-1.4484739E-007, 0.0000000E+000, 0.0000000E+000, 4.9841566E+004
 1.5186838E+002, 0.0000000E+000,-1.2088292E-007, 1.0526348E-019, 1.3217785E-008, 0.0000000E+000,-4.3303323E-008, 0.0000000E+000,-1.1090277E-007,-1.5096845E-007, 0.0000000E+000, 0.0000000E+000, 4.9841562E+004
 1.5242178E+002, 0.0000000E+000,-1.0796838E-007, 1.0525538E-019,-3.2745053E-009, 0.0000000E+000,-4.4772838E-008, 0.0000000E+000,-1.2414767E-007,-1.5601573E-007, 0.0000000E+000, 0.0000000E+000, 4.9841558E+004
 1.5305424E+002, 0.0000000E+000,-9.4858261E-008, 1.0523137E-019,-1.9463094E-008, 0.0000000E+000,-4.6006938E-008, 0.0000000E+000,-1.3948280E-007,-1.6032829E-007, 0.0000000E+000, 0.0000000E+000, 4.9841553E+004
 1.5360764E+002, 0.0000000E+000,-8.1382766E-008, 1.0519772E-019,-3.5519615E-008, 0.0000000E+000,-4.7052654E-008, 0.0000000E+000,-1.5457233E-007,-1.6395503E-007, 0.0000000E+000, 0.0000000E+000, 4.9841548E+004
 1.5424010E+002, 0.0000000E+000,-6.7307372E-008, 1.0516005E-019,-5.1471485E-008, 0.0000000E+000,-4.7853141E-008, 0.0000000E+000,-1.6653151E-007,-1.6663200E-007, 0.0000000E+000, 0.0000000E+000, 4.9841543E+004
 1.5487254E+002, 0.0000000E+000,-5.2123856E-008, 1.0512795E-019,-6.8411859E-008, 0.0000000E+000,-4.8566245E-008, 0.0000000E+000,-1.7551016E-007,-1.6910196E-007, 0.0000000E+000, 0.0000000E+000, 4.9841538E+004
 1.5542595E+002, 0.0000000E+000,-3.7494554E-008, 1.0510940E-019,-8.4166840E-008, 0.0000000E+000,-4.9031714E-008, 0.0000000E+000,-1.8041302E-007,-1.7069311E-007, 0.0000000E+000, 0.0000000E+000, 4.9841534E+004
 1.5605840E+002, 0.0000000E+000,-2.2975983E-008, 1.0510469E-019,-9.8841392E-008, 0.0000000E+000,-4.9089371E-008, 0.0000000E+000,-1.8148322E-007,-1.7090675E-007, 0.0000000E+000, 0.0000000E+000, 4.9841529E+004
 1.5661180E+002, 0.0000000E+000,-8.4356667E-009, 1.0511942E-019,-1.1244537E-007, 0.0000000E+000,-4.8713563E-008, 0.0000000E+000,-1.7906385E-007,-1.6959459E-007, 0.0000000E+000, 0.0000000E+000, 4.9841524E+004
 1.5724426E+002, 0.0000000E+000, 6.2712651E-009, 1.0516779E-019,-1.2517086E-007, 0.0000000E+000,-4.7925899E-008, 0.0000000E+000,-1.7419290E-007,-1.6682550E-007, 0.0000000E+000, 0.0000000E+000, 4.9841519E+004
 1.5787671E+002, 0.0000000E+000, 2.1583574E-008, 1.0525166E-019,-1.3769820E-007, 0.0000000E+000,-4.6802369E-008, 0.0000000E+000,-1.6874167E-007,-1.6291700E-007, 0.0000000E+000, 0.0000000E+000, 4.9841514E+004
 1.5843011E+002, 0.0000000E+000, 3.5795059E-008, 1.0530561E-019,-1.4902942E-007, 0.0000000E+000,-4.5658213E-008, 0.0000000E+000,-1.6440602E-007,-1.5889258E-007, 0.0000000E+000, 0.0000000E+000, 4.9841510E+004
 1.5906256E+002, 0.0000000E+000, 4.9447104E-008, 1.0529477E-019,-1.5966982E-007, 0.0000000E+000,-4.4428166E-008, 0.0000000E+000,-1.6071289E-007,-1.5465088E-007, 0.0000000E+000, 0.0000000E+000, 4.9841505E+004
 1.5961597E+002, 0.0000000E+000, 6.2774103E-008, 1.0523377E-019,-1.6935903E-007, 0.0000000E+000,-4.2950510E-008, 0.0000000E+000,-1.5625811E-007,-1.4953544E-007, 0.0000000E+000, 0.0000000E+000, 4.9841501E+004
 1.6024841E+002, 0.0000000E+000, 7.5891728E-008, 1.0518498E-019,-1.7795466E-007, 0.0000000E+000,-4.1135108E-008, 0.0000000E+000,-1.5024888E-007,-1.4319804E-007, 0.0000000E+000, 0.0000000E+000, 4.9841497E+004
 1.6080182E+002, 0.0000000E+000, 8.8446897E-008, 1.0517101E-019,-1.8521112E-007, 0.0000000E+000,-3.9008949E-008, 0.0000000E+000,-1.4198255E-007,-1.3577318E-007, 0.0000000E+000, 0.0000000E+000, 4.9841493E+004
 1.6143428E+002, 0.0000000E+000, 1.0008898E-007, 1.0520386E-019,-1.9080947E-007, 0.0000000E+000,-3.6561346E-008, 0.0000000E+000,-1.3179368E-007,-1.2728184E-007, 0.0000000E+000, 0.0000000E+000, 4.9841489E+004
 1.6206673E+002, 0.0000000E+000, 1.1182343E-007, 1.0525174E-019,-1.9551433E-007, 0.0000000E+000,-3.3727468E-008, 0.0000000E+000,-1.1950075E-007,-1.1741837E-007, 0.0000000E+000, 0.0000000E+000, 4.9841486E+004
 1.6262013E+002, 0.0000000E+000, 1.2190212E-007, 1.0527778E-019,-1.9840414E-007, 0.0000000E+000,-3.0820947E-008, 0.0000000E+000,-1.0705672E-007,-1.0732297E-007, 0.0000000E+000, 0.0000000E+000, 4.9841483E+004
 1.6325258E+002, 0.0000000E+000, 1.3127700E-007, 1.0529205E-019,-2.0036065E-007, 0.0000000E+000,-2.7840378E-008, 0.0000000E+000,-9.4495469E-008,-9.6924025E-008, 0.0000000E+000, 0.0000000E+000, 4.9841480E+004
 1.6380598E+002, 0.0000000E+000, 1.3973844E-007, 1.0530118E-019,-2.0102966E-007, 0.0000000E+000,-2.4708576E-008, 0.0000000E+000,-8.1154553E-008,-8.5999802E-008, 0.0000000E+000, 0.0000000E+000, 4.9841478E+004
 1.6443843E+002, 0.0000000E+000, 1.4708839E-007, 1.0531129E-019,-2.0060138E-007, 0.0000000E+000,-2.1574301E-008, 0.0000000E+000,-6.7998268E-008,-7.5087290E-008, 0.0000000E+000, 0.0000000E+000, 4.9841475E+004
 1.6507089E+002, 0.0000000E+000, 1.5400159E-007, 1.0533454E-019,-1.9955727E-007, 0.0000000E+000,-1.8363098E-008, 0.0000000E+000,-5.5159300E-008,-6.3918775E-008, 0.0000000E+000, 0.0000000E+000, 4.9841473E+004
 1.6562430E+002, 0.0000000E+000, 1.5954448E-007, 1.0535710E-019,-1.9845424E-007, 0.0000000E+000,-1.5679897E-008, 0.0000000E+000,-4.4902478E-008,-5.4589655E-008, 0.0000000E+000, 0.0000000E+000, 4.9841472E+004
 1.6625674E+002, 0.0000000E+000, 1.6442177E-007, 1.0536265E-019,-1.9792401E-007, 0.0000000E+000,-1.3501607E-008, 0.0000000E+000,-3.7215039E-008,-4.7003845E-008, 0.0000000E+000, 0.0000000E+000, 4.9841471E+004
 1.6681015E+002, 0.0000000E+000, 1.6870567E-007, 1.0535131E-019,-1.9826608E-007, 0.0000000E+000,-1.1915854E-008, 0.0000000E+000,-3.1629629E-008,-4.1476272E-008, 0.0000000E+000, 0.0000000E+000, 4.9841469E+004
 1.6744260E+002, 0.0000000E+000, 1.7247163E-007, 1.0533089E-019,-1.9928551E-007, 0.0000000E+000,-1.0807534E-008, 0.0000000E+000,-2.7542934E-008,-3.7621419E-008, 0.0000000E+000, 0.0000000E+000, 4.9841468E+004
 1.6807506E+002, 0.0000000E+000, 1.7620791E-007, 1.0531683E-019,-2.0122671E-007, 0.0000000E+000,-1.0083043E-008, 0.0000000E+000,-2.5125192E-008,-3.5101836E-008, 0.0000000E+000, 0.0000000E+000, 4.9841467E+004
 1.6862846E+002, 0.0000000E+000, 1.7949273E-007, 1.0531876E-019,-2.0362495E-007, 0.0000000E+000,-9.7226758E-009, 0.0000000E+000,-2.3620631E-008,-3.3854901E-008, 0.0000000E+000, 0.0000000E+000, 4.9841466E+004
 1.6926091E+002, 0.0000000E+000, 1.8272924E-007, 1.0533238E-019,-2.0652924E-007, 0.0000000E+000,-9.5953997E-009, 0.0000000E+000,-2.3524538E-008,-3.3395395E-008, 0.0000000E+000, 0.0000000E+000, 4.9841465E+004
 1.6981432E+002, 0.0000000E+000, 1.8594810E-007, 1.0534594E-019,-2.0999167E-007, 0.0000000E+000,-9.7036228E-009, 0.0000000E+000,-2.4192874E-008,-3.3747196E-008, 0.0000000E+000, 0.0000000E+000, 4.9841464E+004
 1.7044676E+002, 0.0000000E+000, 1.8917057E-007, 1.0535347E-019,-2.1399407E-007, 0.0000000E+000,-1.0014138E-008, 0.0000000E+000,-2.6115448E-008,-3.4837636E-008, 0.0000000E+000, 0.0000000E+000, 4.9841463E+004
 1.7100017E+002, 0.0000000E+000, 1.9250601E-007, 1.0535739E-019,-2.1837983E-007, 0.0000000E+000,-1.0432136E-008, 0.0000000E+000,-2.8550739E-008,-3.6305956E-008, 0.0000000E+000, 0.0000000E+000, 4.9841462E+004
 1.7163261E+002, 0.0000000E+000, 1.9606119E-007, 1.0535968E-019,-2.2342000E-007, 0.0000000E+000,-1.1024150E-008, 0.0000000E+000,-3.1020607E-008,-3.8382961E-008, 0.0000000E+000, 0.0000000E+000, 4.9841461E+004
 1.7226508E+002, 0.0000000E+000, 2.0005849E-007, 1.0536182E-019,-2.2939064E-007, 0.0000000E+000,-1.1813692E-008, 0.0000000E+000,-3.4095448E-008,-4.1145846E-008, 0.0000000E+000, 0.0000000E+000, 4.9841460E+004
 1.7281848E+002, 0.0000000E+000, 2.0409561E-007, 1.0536375E-019,-2.3534023E-007, 0.0000000E+000,-1.2610484E-008, 0.0000000E+000,-3.6923662E-008,-4.3855103E-008, 0.0000000E+000, 0.0000000E+000, 4.9841459E+004
 1.7345093E+002, 0.0000000E+000, 2.0830434E-007, 1.0536563E-019,-2.4144521E-007, 0.0000000E+000,-1.3370853E-008, 0.0000000E+000,-3.9470640E-008,-4.6511725E-008, 0.0000000E+000, 0.0000000E+000, 4.9841457E+004
 1.7400433E+002, 0.0000000E+000, 2.1274486E-007, 1.0536619E-019,-2.4779356E-007, 0.0000000E+000,-1.4121347E-008, 0.0000000E+000,-4.1944922E-008,-4.9170048E-008, 0.0000000E+000, 0.0000000E+000, 4.9841456E+004
 1.7463678E+002, 0.0000000E+000, 2.1751276E-007, 1.0536279E-019,-2.5432238E-007, 0.0000000E+000,-1.4826531E-008, 0.0000000E+000,-4.4490083E-008,-5.1636152E-008, 0.0000000E+000, 0.0000000E+000, 4.9841455E+004
 1.7526924E+002, 0.0000000E+000, 2.2277657E-007, 1.0535264E-019,-2.6106408E-007, 0.0000000E+000,-1.5425684E-008, 0.0000000E+000,-4.7067478E-008,-5.3713190E-008, 0.0000000E+000, 0.0000000E+000, 4.9841453E+004
 1.7582263E+002, 0.0000000E+000, 2.2791541E-007, 1.0534212E-019,-2.6708220E-007, 0.0000000E+000,-1.5806543E-008, 0.0000000E+000,-4.9290339E-008,-5.4973328E-008, 0.0000000E+000, 0.0000000E+000, 4.9841452E+004
 1.7645509E+002, 0.0000000E+000, 2.3304295E-007, 1.0533541E-019,-2.7235143E-007, 0.0000000E+000,-1.5849828E-008, 0.0000000E+000,-5.0568196E-008,-5.5158311E-008, 0.0000000E+000, 0.0000000E+000, 4.9841450E+004
 1.7700850E+002, 0.0000000E+000, 2.3815452E-007, 1.0533803E-019,-2.7692904E-007, 0.0000000E+000,-1.5604445E-008, 0.0000000E+000,-5.0706235E-008,-5.4378972E-008, 0.0000000E+000, 0.0000000E+000, 4.9841448E+004
 1.7764095E+002, 0.0000000E+000, 2.4328702E-007, 1.0534637E-019,-2.8117831E-007, 0.0000000E+000,-1.5270574E-008, 0.0000000E+000,-5.0607258E-008,-5.3161864E-008, 0.0000000E+000, 0.0000000E+000, 4.9841447E+004
 1.7827341E+002, 0.0000000E+000, 2.4858724E-007, 1.0535180E-019,-2.8530662E-007, 0.0000000E+000,-1.4815830E-008, 0.0000000E+000,-5.0274837E-008,-5.1535208E-008, 0.0000000E+000, 0.0000000E+000, 4.9841445E+004
 1.7882680E+002, 0.0000000E+000, 2.5346001E-007, 1.0535351E-019,-2.8886309E-007, 0.0000000E+000,-1.4259574E-008, 0.0000000E+000,-4.9614222E-008,-4.9662647E-008, 0.0000000E+000, 0.0000000E+000, 4.9841444E+004
 1.7945926E+002, 0.0000000E+000, 2.5807225E-007, 1.0535551E-019,-2.9196591E-007, 0.0000000E+000,-1.3650038E-008, 0.0000000E+000,-4.8478406E-008,-4.7543695E-008, 0.0000000E+000, 0.0000000E+000, 4.9841442E+004
 1.8001265E+002, 0.0000000E+000, 2.6249564E-007, 1.0535861E-019,-2.9458208E-007, 0.0000000E+000,-1.2938543E-008, 0.0000000E+000,-4.6914138E-008,-4.5024983E-008, 0.0000000E+000, 0.0000000E+000, 4.9841441E+004
 1.8064511E+002, 0.0000000E+000, 2.6673183E-007, 1.0536353E-019,-2.9619283E-007, 0.0000000E+000,-1.1869425E-008, 0.0000000E+000,-4.4347566E-008,-4.1330422E-008, 0.0000000E+000, 0.0000000E+000, 4.9841440E+004
 1.8127757E+002, 0.0000000E+000, 2.7079254E-007, 1.0537193E-019,-2.9616403E-007, 0.0000000E+000,-1.0212997E-008, 0.0000000E+000,-3.9134259E-008,-3.5584487E-008, 0.0000000E+000, 0.0000000E+000, 4.9841439E+004
 1.8183096E+002, 0.0000000E+000, 2.7408608E-007, 1.0537871E-019,-2.9445222E-007, 0.0000000E+000,-8.2083408E-009, 0.0000000E+000,-3.2746248E-008,-2.8574479E-008, 0.0000000E+000, 0.0000000E+000, 4.9841438E+004
 1.8246342E+002, 0.0000000E+000, 2.7662990E-007, 1.0538360E-019,-2.9064168E-007, 0.0000000E+000,-5.6335121E-009, 0.0000000E+000,-2.3897939E-008,-1.9645291E-008, 0.0000000E+000, 0.0000000E+000, 4.9841438E+004
 1.8301682E+002, 0.0000000E+000, 2.7840560E-007, 1.0538619E-019,-2.8532294E-007, 0.0000000E+000,-2.7661301E-009, 0.0000000E+000,-1.3857263E-008,-9.6834702E-009, 0.0000000E+000, 0.0000000E+000, 4.9841437E+004
 1.8364928E+002, 0.0000000E+000, 2.7931491E-007, 1.0538658E-019,-2.7893839E-007, 0.0000000E+000, 1.6744516E-010, 0.0000000E+000,-3.3225633E-009, 5.4395650E-010, 0.0000000E+000, 0.0000000E+000, 4.9841437E+004
 1.8420267E+002, 0.0000000E+000, 2.7931558E-007, 1.0538680E-019,-2.7151580E-007, 0.0000000E+000, 3.1656611E-009, 0.0000000E+000, 8.1754009E-009, 1.0965447E-008, 0.0000000E+000, 0.0000000E+000, 4.9841438E+004
 1.8483513E+002, 0.0000000E+000, 2.7838856E-007, 1.0538713E-019,-2.6339082E-007, 0.0000000E+000, 6.0638910E-009, 0.0000000E+000, 1.8888322E-008, 2.1061634E-008, 0.0000000E+000, 0.0000000E+000, 4.9841438E+004
 1.8546759E+002, 0.0000000E+000, 2.7643157E-007, 1.0538701E-019,-2.5413361E-007, 0.0000000E+000, 9.0026869E-009, 0.0000000E+000, 2.9893910E-008, 3.1300642E-008, 0.0000000E+000, 0.0000000E+000, 4.9841439E+004
 1.8602098E+002, 0.0000000E+000, 2.7376333E-007, 1.0538669E-019,-2.4512734E-007, 0.0000000E+000, 1.1550747E-008, 0.0000000E+000, 3.8986895E-008, 4.0186738E-008, 0.0000000E+000, 0.0000000E+000, 4.9841440E+004
 1.8665344E+002, 0.0000000E+000, 2.7023760E-007, 1.0538734E-019,-2.3606978E-007, 0.0000000E+000, 1.3781511E-008, 0.0000000E+000, 4.6970944E-008, 4.7949324E-008, 0.0000000E+000, 0.0000000E+000, 4.9841442E+004
 1.8720683E+002, 0.0000000E+000, 2.6601581E-007, 1.0539091E-019,-2.2692496E-007, 0.0000000E+000, 1.5776415E-008, 0.0000000E+000, 5.4032493E-008, 5.4867265E-008, 0.0000000E+000, 0.0000000E+000, 4.9841443E+004
 1.8783929E+002, 0.0000000E+000, 2.6124212E-007, 1.0539448E-019,-2.1783629E-007, 0.0000000E+000, 1.7514959E-008, 0.0000000E+000, 6.0209380E-008, 6.0920792E-008, 0.0000000E+000, 0.0000000E+000, 4.9841445E+004
 1.8847176E+002, 0.0000000E+000, 2.5554871E-007, 1.0539526E-019,-2.0882118E-007, 0.0000000E+000, 1.8847826E-008, 0.0000000E+000, 6.5354687E-008, 6.5575352E-008, 0.0000000E+000, 0.0000000E+000, 4.9841447E+004
 1.8902515E+002, 0.0000000E+000, 2.4990297E-007, 1.0539349E-019,-2.0128919E-007, 0.0000000E+000, 1.9605026E-008, 0.0000000E+000, 6.8540293E-008, 6.8218809E-008, 0.0000000E+000, 0.0000000E+000, 4.9841449E+004
 1.8965761E+002, 0.0000000E+000, 2.4392511E-007, 1.0538697E-019,-1.9449239E-007, 0.0000000E+000, 1.9937617E-008, 0.0000000E+000, 7.0318010E-008, 6.9370341E-008, 0.0000000E+000, 0.0000000E+000, 4.9841451E+004
 1.9021100E+002, 0.0000000E+000, 2.3786553E-007, 1.0537577E-019,-1.8874292E-007, 0.0000000E+000, 1.9815480E-008, 0.0000000E+000, 7.0477646E-008, 6.8938083E-008, 0.0000000E+000, 0.0000000E+000, 4.9841453E+004
 1.9084346E+002, 0.0000000E+000, 2.3200850E-007, 1.0536361E-019,-1.8455046E-007, 0.0000000E+000, 1.9137437E-008, 0.0000000E+000, 6.8512976E-008, 6.6595487E-008, 0.0000000E+000, 0.0000000E+000, 4.9841455E+004
 1.9147591E+002, 0.0000000E+000, 2.2596548E-007, 1.0535264E-019,-1.8131759E-007, 0.0000000E+000, 1.8001202E-008, 0.0000000E+000, 6.4685301E-008, 6.2649100E-008, 0.0000000E+000, 0.0000000E+000, 4.9841457E+004
 1.9202931E+002, 0.0000000E+000, 2.2070057E-007, 1.0534580E-019,-1.7942434E-007, 0.0000000E+000, 1.6637753E-008, 0.0000000E+000, 5.9842644E-008, 5.7913988E-008, 0.0000000E+000, 0.0000000E+000, 4.9841458E+004
 1.9266177E+002, 0.0000000E+000, 2.1578034E-007, 1.0534524E-019,-1.7832164E-007, 0.0000000E+000, 1.5105392E-008, 0.0000000E+000, 5.4294919E-008, 5.2564085E-008, 0.0000000E+000, 0.0000000E+000, 4.9841460E+004
 1.9321516E+002, 0.0000000E+000, 2.1132950E-007, 1.0534767E-019,-1.7789175E-007, 0.0000000E+000, 1.3486521E-008, 0.0000000E+000, 4.8403335E-008, 4.6924269E-008, 0.0000000E+000, 0.0000000E+000, 4.9841461E+004
 1.9384763E+002, 0.0000000E+000, 2.0746631E-007, 1.0535074E-019,-1.7824383E-007, 0.0000000E+000, 1.1780813E-008, 0.0000000E+000, 4.2164263E-008, 4.1003287E-008, 0.0000000E+000, 0.0000000E+000, 4.9841462E+004
 1.9440102E+002, 0.0000000E+000, 2.0409189E-007, 1.0535391E-019,-1.7909996E-007, 0.0000000E+000, 1.0072595E-008, 0.0000000E+000, 3.5865376E-008, 3.5064526E-008, 0.0000000E+000, 0.0000000E+000, 4.9841463E+004
 1.9503348E+002, 0.0000000E+000, 2.0115959E-007, 1.0535507E-019,-1.7996426E-007, 0.0000000E+000, 8.5453553E-009, 0.0000000E+000, 3.0194829E-008, 2.9740690E-008, 0.0000000E+000, 0.0000000E+000, 4.9841464E+004
 1.9566592E+002, 0.0000000E+000, 1.9853323E-007, 1.0535428E-019,-1.8079670E-007, 0.0000000E+000, 7.1514692E-009, 0.0000000E+000, 2.5143487E-008, 2.4887996E-008, 0.0000000E+000, 0.0000000E+000, 4.9841465E+004
 1.9621933E+002, 0.0000000E+000, 1.9642718E-007, 1.0535305E-019,-1.8135551E-007, 0.0000000E+000, 6.0785522E-009, 0.0000000E+000, 2.1327014E-008, 2.1150224E-008, 0.0000000E+000, 0.0000000E+000, 4.9841465E+004
 1.9685179E+002, 0.0000000E+000, 1.9464417E-007, 1.0535142E-019,-1.8148227E-007, 0.0000000E+000, 5.3100894E-009, 0.0000000E+000, 1.8595785E-008, 1.8471985E-008, 0.0000000E+000, 0.0000000E+000, 4.9841466E+004
 1.9740518E+002, 0.0000000E+000, 1.9305693E-007, 1.0535002E-019,-1.8127084E-007, 0.0000000E+000, 4.7563057E-009, 0.0000000E+000, 1.6579625E-008, 1.6542386E-008, 0.0000000E+000, 0.0000000E+000, 4.9841466E+004
 1.9803764E+002, 0.0000000E+000, 1.9156615E-007, 1.0535045E-019,-1.8038703E-007, 0.0000000E+000, 4.5163937E-009, 0.0000000E+000, 1.5532670E-008, 1.5695513E-008, 0.0000000E+000, 0.0000000E+000, 4.9841467E+004
 1.9867009E+002, 0.0000000E+000, 1.9002311E-007, 1.0535242E-019,-1.7874658E-007, 0.0000000E+000, 4.5562787E-009, 0.0000000E+000, 1.5466934E-008, 1.5832809E-008, 0.0000000E+000, 0.0000000E+000, 4.9841467E+004
 1.9922350E+002, 0.0000000E+000, 1.8852263E-007, 1.0535474E-019,-1.7681561E-007, 0.0000000E+000, 4.7319344E-009, 0.0000000E+000, 1.5875014E-008, 1.6438947E-008, 0.0000000E+000, 0.0000000E+000, 4.9841468E+004
 1.9985594E+002, 0.0000000E+000, 1.8698974E-007, 1.0535784E-019,-1.7473808E-007, 0.0000000E+000, 4.9516084E-009, 0.0000000E+000, 1.6413901E-008, 1.7203267E-008, 0.0000000E+000, 0.0000000E+000, 4.9841468E+004
 2.0040935E+002, 0.0000000E+000, 1.8538093E-007, 1.0536184E-019,-1.7239265E-007, 0.0000000E+000, 5.2489068E-009, 0.0000000E+000, 1.7264039E-008, 1.8237186E-008, 0.0000000E+000, 0.0000000E+000, 4.9841469E+004
 2.0104181E+002, 0.0000000E+000, 1.8363660E-007, 1.0536657E-019,-1.6973221E-007, 0.0000000E+000, 5.6196844E-009, 0.0000000E+000, 1.8433710E-008, 1.9524082E-008, 0.0000000E+000, 0.0000000E+000, 4.9841469E+004
 2.0167426E+002, 0.0000000E+000, 1.8164518E-007, 1.0537223E-019,-1.6634104E-007, 0.0000000E+000, 6.1856521E-009, 0.0000000E+000, 2.0315814E-008, 2.1489795E-008, 0.0000000E+000, 0.0000000E+000, 4.9841470E+004
 2.0222766E+002, 0.0000000E+000, 1.7957312E-007, 1.0537818E-019,-1.6269282E-007, 0.0000000E+000, 6.8229926E-009, 0.0000000E+000, 2.2535632E-008, 2.3703292E-008, 0.0000000E+000, 0.0000000E+000, 4.9841471E+004
 2.0286011E+002, 0.0000000E+000, 1.7733958E-007, 1.0538556E-019,-1.5869788E-007, 0.0000000E+000, 7.5326590E-009, 0.0000000E+000, 2.5058633E-008, 2.6174364E-008, 0.0000000E+000, 0.0000000E+000, 4.9841471E+004
 2.0341351E+002, 0.0000000E+000, 1.7488880E-007, 1.0539457E-019,-1.5421589E-007, 0.0000000E+000, 8.3512740E-009, 0.0000000E+000, 2.7927838E-008, 2.9024184E-008, 0.0000000E+000, 0.0000000E+000, 4.9841472E+004
 2.0404596E+002, 0.0000000E+000, 1.7213784E-007, 1.0540393E-019,-1.4935393E-007, 0.0000000E+000, 9.2036613E-009, 0.0000000E+000, 3.0874089E-008, 3.1987569E-008, 0.0000000E+000, 0.0000000E+000, 4.9841473E+004
 2.0467842E+002, 0.0000000E+000, 1.6895480E-007, 1.0541220E-019,-1.4388146E-007, 0.0000000E+000, 1.0126924E-008, 0.0000000E+000, 3.4094629E-008, 3.5200261E-008, 0.0000000E+000, 0.0000000E+000, 4.9841474E+004
 2.0523183E+002, 0.0000000E+000, 1.6568021E-007, 1.0541855E-019,-1.3853835E-007, 0.0000000E+000, 1.0962620E-008, 0.0000000E+000, 3.7035494E-008, 3.8104473E-008, 0.0000000E+000, 0.0000000E+000, 4.9841475E+004
 2.0586427E+002, 0.0000000E+000, 1.6222950E-007, 1.0542351E-019,-1.3320490E-007, 0.0000000E+000, 1.1719151E-008, 0.0000000E+000, 3.9679877E-008, 4.0743753E-008, 0.0000000E+000, 0.0000000E+000, 4.9841476E+004
 2.0641768E+002, 0.0000000E+000, 1.5856100E-007, 1.0542640E-019,-1.2765872E-007, 0.0000000E+000, 1.2474169E-008, 0.0000000E+000, 4.2362429E-008, 4.3376451E-008, 0.0000000E+000, 0.0000000E+000, 4.9841478E+004
 2.0705013E+002, 0.0000000E+000, 1.5459358E-007, 1.0542715E-019,-1.2192699E-007, 0.0000000E+000, 1.3186715E-008, 0.0000000E+000, 4.4856717E-008, 4.5853308E-008, 0.0000000E+000, 0.0000000E+000, 4.9841479E+004
 2.0760353E+002, 0.0000000E+000, 1.5041661E-007, 1.0542637E-019,-1.1613370E-007, 0.0000000E+000, 1.3840224E-008, 0.0000000E+000, 4.7099614E-008, 4.8123141E-008, 0.0000000E+000, 0.0000000E+000, 4.9841480E+004
