s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1,ZONE_2
 2.9500000E+000, 0.0000000E+000,-2.8922809E-001, 2.7389240E+002,-1.4479652E-001, 0.0000000E+000, 1.1851103E+002, 0.0000000E+000, 4.1478697E+002, 3.9196940E+002, 0.0000000E+000, 1.0000000E+000, 1.9359866E+003, 0.0000000E+000
 3.0000000E+000, 0.0000000E+000,-3.0121810E-001, 2.7067441E+002,-1.5258999E-001, 0.0000000E+000, 1.1850239E+002, 0.0000000E+000, 4.1477220E+002, 3.8872298E+002, 0.0000000E+000, 1.0000000E+000, 1.9693499E+003, 0.0000000E+000
 3.0500000E+000, 0.0000000E+000,-2.8148016E-001, 2.6862363E+002,-1.6065350E-001, 0.0000000E+000, 1.1850070E+002, 0.0000000E+000, 4.1474427E+002, 3.8668219E+002, 0.0000000E+000, 1.0000000E+000, 2.0027109E+003, 0.0000000E+000
 3.0999999E+000, 0.0000000E+000,-2.9346735E-001, 2.6774533E+002,-1.4744328E-001, 0.0000000E+000, 1.1850827E+002, 0.0000000E+000, 4.1477807E+002, 3.8581268E+002, 0.0000000E+000, 1.0000000E+000, 2.0360747E+003, 0.0000000E+000
 3.1500001E+000, 0.0000000E+000,-3.0545074E-001, 2.6800125E+002,-1.5526314E-001, 0.0000000E+000, 1.1849962E+002, 0.0000000E+000, 4.1476253E+002, 3.8604015E+002, 0.0000000E+000, 1.0000000E+000, 2.0694372E+003, 0.0000000E+000
 3.2000000E+000, 0.0000000E+000,-2.8367257E-001, 2.6930843E+002,-1.6334835E-001, 0.0000000E+000, 1.1849833E+002, 0.0000000E+000, 4.1473458E+002, 3.8735974E+002, 0.0000000E+000, 1.0000000E+000, 2.1027974E+003, 0.0000000E+000
 3.2500000E+000, 0.0000000E+000,-2.9565220E-001, 2.7154941E+002,-1.4848681E-001, 0.0000000E+000, 1.1850699E+002, 0.0000000E+000, 4.1477245E+002, 3.8961226E+002, 0.0000000E+000, 1.0000000E+000, 2.1361607E+003, 0.0000000E+000
 3.3000000E+000, 0.0000000E+000,-3.0762751E-001, 2.7458228E+002,-1.5630421E-001, 0.0000000E+000, 1.1849833E+002, 0.0000000E+000, 4.1475801E+002, 3.9261668E+002, 0.0000000E+000, 1.0000000E+000, 2.1695228E+003, 0.0000000E+000
 3.3499999E+000, 0.0000000E+000,-2.8531029E-001, 2.7824317E+002,-1.6439044E-001, 0.0000000E+000, 1.1849715E+002, 0.0000000E+000, 4.1473007E+002, 3.9629062E+002, 0.0000000E+000, 1.0000000E+000, 2.2028827E+003, 0.0000000E+000
 3.4000001E+000, 0.0000000E+000,-2.9728084E-001, 2.8235795E+002,-1.4999330E-001, 0.0000000E+000, 1.1850573E+002, 0.0000000E+000, 4.1476836E+002, 4.0041641E+002, 0.0000000E+000, 1.0000000E+000, 2.2362457E+003, 0.0000000E+000
 3.4500000E+000, 0.0000000E+000,-3.0924671E-001, 2.8675257E+002,-1.5781486E-001, 0.0000000E+000, 1.1849708E+002, 0.0000000E+000, 4.1475361E+002, 4.0478258E+002, 0.0000000E+000, 1.0000000E+000, 2.2696075E+003, 0.0000000E+000
 3.5000000E+000, 0.0000000E+000,-2.8669119E-001, 2.9125447E+002,-1.6590293E-001, 0.0000000E+000, 1.1849595E+002, 0.0000000E+000, 4.1472568E+002, 4.0929783E+002, 0.0000000E+000, 1.0000000E+000, 2.3029670E+003, 0.0000000E+000
 3.5500000E+000, 0.0000000E+000,-2.9865187E-001, 2.9570176E+002,-1.5131485E-001, 0.0000000E+000, 1.1850466E+002, 0.0000000E+000, 4.1476445E+002, 4.1375645E+002, 0.0000000E+000, 1.0000000E+000, 2.3363296E+003, 0.0000000E+000
 3.5999999E+000, 0.0000000E+000,-3.1060785E-001, 2.9995054E+002,-1.5913491E-001, 0.0000000E+000, 1.1849600E+002, 0.0000000E+000, 4.1474984E+002, 4.1797679E+002, 0.0000000E+000, 1.0000000E+000, 2.3696911E+003, 0.0000000E+000
 3.6500001E+000, 0.0000000E+000,-2.8804062E-001, 3.0387261E+002,-1.6722170E-001, 0.0000000E+000, 1.1849488E+002, 0.0000000E+000, 4.1472193E+002, 4.2191222E+002, 0.0000000E+000, 1.0000000E+000, 2.4030503E+003, 0.0000000E+000
 3.7000000E+000, 0.0000000E+000,-2.9999159E-001, 3.0736001E+002,-1.5178942E-001, 0.0000000E+000, 1.1850394E+002, 0.0000000E+000, 4.1476134E+002, 4.2541217E+002, 0.0000000E+000, 1.0000000E+000, 2.4364127E+003, 0.0000000E+000
 3.7500000E+000, 0.0000000E+000,-3.1193819E-001, 3.1032858E+002,-1.5959896E-001, 0.0000000E+000, 1.1849528E+002, 0.0000000E+000, 4.1474731E+002, 4.2835233E+002, 0.0000000E+000, 1.0000000E+000, 2.4697740E+003, 0.0000000E+000
 3.8000000E+000, 0.0000000E+000,-2.9088516E-001, 3.1271257E+002,-1.6767777E-001, 0.0000000E+000, 1.1849386E+002, 0.0000000E+000, 4.1471942E+002, 4.3074787E+002, 0.0000000E+000, 1.0000000E+000, 2.5031330E+003, 0.0000000E+000
 3.8499999E+000, 0.0000000E+000,-3.0282701E-001, 3.1446711E+002,-1.5357147E-001, 0.0000000E+000, 1.1850207E+002, 0.0000000E+000, 4.1475574E+002, 4.3251279E+002, 0.0000000E+000, 1.0000000E+000, 2.5364950E+003, 0.0000000E+000
 3.9000001E+000, 0.0000000E+000,-3.1476481E-001, 3.1557006E+002,-1.6139144E-001, 0.0000000E+000, 1.1849343E+002, 0.0000000E+000, 4.1474084E+002, 4.3358733E+002, 0.0000000E+000, 1.0000000E+000, 2.5698557E+003, 0.0000000E+000
 3.9500000E+000, 0.0000000E+000,-2.9180530E-001, 3.1601427E+002,-1.6947802E-001, 0.0000000E+000, 1.1849239E+002, 0.0000000E+000, 4.1471294E+002, 4.3404537E+002, 0.0000000E+000, 1.0000000E+000, 2.6032142E+003, 0.0000000E+000
 4.0000000E+000, 0.0000000E+000,-3.0373956E-001, 3.1581000E+002,-1.5380403E-001, 0.0000000E+000, 1.1850163E+002, 0.0000000E+000, 4.1475309E+002, 4.3385409E+002, 0.0000000E+000, 1.0000000E+000, 2.6365760E+003, 0.0000000E+000
 4.0500002E+000, 0.0000000E+000,-3.1567031E-001, 3.1498636E+002,-1.6161589E-001, 0.0000000E+000, 1.1849298E+002, 0.0000000E+000, 4.1473924E+002, 4.3300205E+002, 0.0000000E+000, 1.0000000E+000, 2.6699366E+003, 0.0000000E+000
 4.0999999E+000, 0.0000000E+000,-2.9235401E-001, 3.1358468E+002,-1.6970027E-001, 0.0000000E+000, 1.1849201E+002, 0.0000000E+000, 4.1471137E+002, 4.3161463E+002, 0.0000000E+000, 1.0000000E+000, 2.7032950E+003, 0.0000000E+000
 4.1500001E+000, 0.0000000E+000,-3.0428207E-001, 3.1165986E+002,-1.5464994E-001, 0.0000000E+000, 1.1850107E+002, 0.0000000E+000, 4.1475155E+002, 4.2970199E+002, 0.0000000E+000, 1.0000000E+000, 2.7366566E+003, 0.0000000E+000
 4.1999998E+000, 0.0000000E+000,-3.1620695E-001, 3.0928208E+002,-1.6246961E-001, 0.0000000E+000, 1.1849242E+002, 0.0000000E+000, 4.1473729E+002, 4.2729582E+002, 0.0000000E+000, 1.0000000E+000, 2.7700171E+003, 0.0000000E+000
 4.2500000E+000, 0.0000000E+000,-2.9279589E-001, 3.0653124E+002,-1.7056137E-001, 0.0000000E+000, 1.1849147E+002, 0.0000000E+000, 4.1470941E+002, 4.2455935E+002, 0.0000000E+000, 1.0000000E+000, 2.8033753E+003, 0.0000000E+000
 4.3000002E+000, 0.0000000E+000,-3.0471877E-001, 3.0349748E+002,-1.5542793E-001, 0.0000000E+000, 1.1850058E+002, 0.0000000E+000, 4.1474979E+002, 4.2153792E+002, 0.0000000E+000, 1.0000000E+000, 2.8367367E+003, 0.0000000E+000
 4.3499999E+000, 0.0000000E+000,-3.1663871E-001, 3.0028302E+002,-1.6325538E-001, 0.0000000E+000, 1.1849193E+002, 0.0000000E+000, 4.1473558E+002, 4.1829506E+002, 0.0000000E+000, 1.0000000E+000, 2.8700971E+003, 0.0000000E+000
 4.4000001E+000, 0.0000000E+000,-2.9333214E-001, 2.9699281E+002,-1.7135580E-001, 0.0000000E+000, 1.1849096E+002, 0.0000000E+000, 4.1470770E+002, 4.1501908E+002, 0.0000000E+000, 1.0000000E+000, 2.9034552E+003, 0.0000000E+000
 4.4499998E+000, 0.0000000E+000,-3.0525043E-001, 2.9373762E+002,-1.5544982E-001, 0.0000000E+000, 1.1850037E+002, 0.0000000E+000, 4.1474850E+002, 4.1177728E+002, 0.0000000E+000, 1.0000000E+000, 2.9368165E+003, 0.0000000E+000
 4.5000000E+000, 0.0000000E+000,-3.1716583E-001, 2.9063182E+002,-1.6327718E-001, 0.0000000E+000, 1.1849171E+002, 0.0000000E+000, 4.1473481E+002, 4.0864309E+002, 0.0000000E+000, 1.0000000E+000, 2.9701768E+003, 0.0000000E+000
 4.5500002E+000, 0.0000000E+000,-2.9551091E-001, 2.8778294E+002,-1.7137965E-001, 0.0000000E+000, 1.1849040E+002, 0.0000000E+000, 4.1470693E+002, 4.0580646E+002, 0.0000000E+000, 1.0000000E+000, 3.0035348E+003, 0.0000000E+000
 4.5999999E+000, 0.0000000E+000,-3.0742418E-001, 2.8529176E+002,-1.5690529E-001, 0.0000000E+000, 1.1849890E+002, 0.0000000E+000, 4.1474436E+002, 4.0332633E+002, 0.0000000E+000, 1.0000000E+000, 3.0368958E+003, 0.0000000E+000
 4.6500001E+000, 0.0000000E+000,-3.1933422E-001, 2.8325108E+002,-1.6475065E-001, 0.0000000E+000, 1.1849025E+002, 0.0000000E+000, 4.1472971E+002, 4.0125725E+002, 0.0000000E+000, 1.0000000E+000, 3.0702557E+003, 0.0000000E+000
 4.6999998E+000, 0.0000000E+000,-2.9583734E-001, 2.8173519E+002,-1.7286642E-001, 0.0000000E+000, 1.1848931E+002, 0.0000000E+000, 4.1470182E+002, 3.9975580E+002, 0.0000000E+000, 1.0000000E+000, 3.1036133E+003, 0.0000000E+000
 4.7500000E+000, 0.0000000E+000,-3.0774508E-001, 2.8079931E+002,-1.5685965E-001, 0.0000000E+000, 1.1849881E+002, 0.0000000E+000, 4.1474295E+002, 3.9883351E+002, 0.0000000E+000, 1.0000000E+000, 3.1369742E+003, 0.0000000E+000
 4.8000002E+000, 0.0000000E+000,-3.1964931E-001, 2.8048054E+002,-1.6469799E-001, 0.0000000E+000, 1.1849015E+002, 0.0000000E+000, 4.1472933E+002, 3.9848634E+002, 0.0000000E+000, 1.0000000E+000, 3.1703340E+003, 0.0000000E+000
 4.8499999E+000, 0.0000000E+000,-2.9587671E-001, 2.8078869E+002,-1.7281016E-001, 0.0000000E+000, 1.1848926E+002, 0.0000000E+000, 4.1470145E+002, 3.9880927E+002, 0.0000000E+000, 1.0000000E+000, 3.2036916E+003, 0.0000000E+000
 4.9000001E+000, 0.0000000E+000,-3.0777783E-001, 2.8170747E+002,-1.5749115E-001, 0.0000000E+000, 1.1849853E+002, 0.0000000E+000, 4.1474247E+002, 3.9974073E+002, 0.0000000E+000, 1.0000000E+000, 3.2370525E+003, 0.0000000E+000
 4.9499998E+000, 0.0000000E+000,-3.1967497E-001, 2.8319867E+002,-1.6533163E-001, 0.0000000E+000, 1.1848988E+002, 0.0000000E+000, 4.1472840E+002, 4.0120354E+002, 0.0000000E+000, 1.0000000E+000, 3.2704123E+003, 0.0000000E+000
 5.0000000E+000, 0.0000000E+000,-2.9586624E-001, 2.8519761E+002,-1.7344241E-001, 0.0000000E+000, 1.1848901E+002, 0.0000000E+000, 4.1470053E+002, 4.0321731E+002, 0.0000000E+000, 1.0000000E+000, 3.3037698E+003, 0.0000000E+000
 5.0500002E+000, 0.0000000E+000,-3.0177729E-001, 7.1898751E+000,-1.5284221E-001, 0.0000000E+000,-1.8142015E-001, 0.0000000E+000, 2.0704819E+002, 6.5538354E+000, 0.0000000E+000, 0.0000000E+000, 3.3204242E+003, 0.0000000E+000
 5.0999999E+000, 0.0000000E+000,-3.1097347E-001, 1.7424405E+002,-4.3801216E-001, 0.0000000E+000,-2.5886782E+000, 0.0000000E+000, 2.9294332E+003, 1.7090638E+002, 0.0000000E+000, 0.0000000E+000, 3.3203730E+003, 0.0000000E+000
