Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 6.473E+00, 4.201E+00, 1.419E+00, 8.441E+00, 2.849E+01, 2.546E+00, 1.830E+01, 0.000E+00, 3.004E+00, 0.000E+00, 8.854E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 8.172E+01
    1, 6.897E+00, 5.974E+00, 1.814E+00, 1.120E+01, 2.861E+01, 2.847E+00, 1.775E+01, 0.000E+00, 4.491E+00, 0.000E+00, 2.141E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 8.173E+01
    2, 7.191E+00, 4.237E+00, 1.428E+00, 8.472E+00, 2.846E+01, 2.540E+00, 1.747E+01, 0.000E+00, 2.944E+00, 0.000E+00, 8.990E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 8.173E+01
