s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 1.3020679E+002, 0.0000000E+000, 1.8127211E-007,-1.0490859E-019,-2.6606034E-007, 0.0000000E+000,-3.4052569E-008, 0.0000000E+000,-1.2060423E-007,-1.1884080E-007, 0.0000000E+000, 0.0000000E+000, 4.9838590E+004
 1.3083923E+002, 0.0000000E+000, 1.9121153E-007,-1.0494723E-019,-2.6845631E-007, 0.0000000E+000,-3.1001978E-008, 0.0000000E+000,-1.1002200E-007,-1.0824676E-007, 0.0000000E+000, 0.0000000E+000, 4.9838586E+004
 1.3147169E+002, 0.0000000E+000, 2.0053516E-007,-1.0498672E-019,-2.6758854E-007, 0.0000000E+000,-2.6899554E-008, 0.0000000E+000,-9.5776186E-008,-9.3952929E-008, 0.0000000E+000, 0.0000000E+000, 4.9838584E+004
 1.3202509E+002, 0.0000000E+000, 2.0797578E-007,-1.0501993E-019,-2.6302744E-007, 0.0000000E+000,-2.2098842E-008, 0.0000000E+000,-7.9146054E-008,-7.7150509E-008, 0.0000000E+000, 0.0000000E+000, 4.9838581E+004
 1.3265755E+002, 0.0000000E+000, 2.1362292E-007,-1.0504359E-019,-2.5460797E-007, 0.0000000E+000,-1.6392321E-008, 0.0000000E+000,-5.9127928E-008,-5.7377369E-008, 0.0000000E+000, 0.0000000E+000, 4.9838580E+004
 1.3321095E+002, 0.0000000E+000, 2.1760582E-007,-1.0505895E-019,-2.4451720E-007, 0.0000000E+000,-1.0717441E-008, 0.0000000E+000,-3.9144508E-008,-3.7628816E-008, 0.0000000E+000, 0.0000000E+000, 4.9838579E+004
 1.3384340E+002, 0.0000000E+000, 2.1986602E-007,-1.0506888E-019,-2.3325505E-007, 0.0000000E+000,-5.2596939E-009, 0.0000000E+000,-1.9777605E-008,-1.8648731E-008, 0.0000000E+000, 0.0000000E+000, 4.9838578E+004
 1.3447586E+002, 0.0000000E+000, 2.2056877E-007,-1.0507641E-019,-2.2249900E-007, 0.0000000E+000,-6.1205916E-010, 0.0000000E+000,-3.1495349E-009,-2.5422901E-009, 0.0000000E+000, 0.0000000E+000, 4.9838578E+004
 1.3502925E+002, 0.0000000E+000, 2.1997508E-007,-1.0508175E-019,-2.1376096E-007, 0.0000000E+000, 2.6916910E-009, 0.0000000E+000, 8.7772429E-009, 8.9058146E-009, 0.0000000E+000, 0.0000000E+000, 4.9838578E+004
 1.3566171E+002, 0.0000000E+000, 2.1855068E-007,-1.0508576E-019,-2.0719438E-007, 0.0000000E+000, 4.7576487E-009, 0.0000000E+000, 1.6274902E-008, 1.6113947E-008, 0.0000000E+000, 0.0000000E+000, 4.9838579E+004
 1.3621510E+002, 0.0000000E+000, 2.1663569E-007,-1.0508908E-019,-2.0207536E-007, 0.0000000E+000, 6.0499416E-009, 0.0000000E+000, 2.0942352E-008, 2.0610268E-008, 0.0000000E+000, 0.0000000E+000, 4.9838579E+004
 1.3684756E+002, 0.0000000E+000, 2.1438287E-007,-1.0509202E-019,-1.9879983E-007, 0.0000000E+000, 6.4894115E-009, 0.0000000E+000, 2.2759389E-008, 2.2072454E-008, 0.0000000E+000, 0.0000000E+000, 4.9838580E+004
 1.3740097E+002, 0.0000000E+000, 2.1211620E-007,-1.0509533E-019,-1.9742468E-007, 0.0000000E+000, 6.1355416E-009, 0.0000000E+000, 2.1649675E-008, 2.0827069E-008, 0.0000000E+000, 0.0000000E+000, 4.9838581E+004
 1.3803342E+002, 0.0000000E+000, 2.1002170E-007,-1.0509888E-019,-1.9658221E-007, 0.0000000E+000, 5.6300253E-009, 0.0000000E+000, 1.9882733E-008, 1.9069513E-008, 0.0000000E+000, 0.0000000E+000, 4.9838581E+004
 1.3866588E+002, 0.0000000E+000, 2.0797365E-007,-1.0510344E-019,-1.9653878E-007, 0.0000000E+000, 4.7971103E-009, 0.0000000E+000, 1.7026199E-008, 1.6231973E-008, 0.0000000E+000, 0.0000000E+000, 4.9838582E+004
 1.3921927E+002, 0.0000000E+000, 2.0630816E-007,-1.0510793E-019,-1.9685452E-007, 0.0000000E+000, 3.9757892E-009, 0.0000000E+000, 1.4083456E-008, 1.3429438E-008, 0.0000000E+000, 0.0000000E+000, 4.9838582E+004
 1.3985173E+002, 0.0000000E+000, 2.0480270E-007,-1.0511211E-019,-1.9623168E-007, 0.0000000E+000, 3.6047432E-009, 0.0000000E+000, 1.2672376E-008, 1.2175768E-008, 0.0000000E+000, 0.0000000E+000, 4.9838582E+004
 1.4040512E+002, 0.0000000E+000, 2.0334681E-007,-1.0511590E-019,-1.9480304E-007, 0.0000000E+000, 3.5685589E-009, 0.0000000E+000, 1.2483332E-008, 1.2112324E-008, 0.0000000E+000, 0.0000000E+000, 4.9838583E+004
 1.4103758E+002, 0.0000000E+000, 2.0191028E-007,-1.0511995E-019,-1.9307123E-007, 0.0000000E+000, 3.6985088E-009, 0.0000000E+000, 1.2951072E-008, 1.2537561E-008, 0.0000000E+000, 0.0000000E+000, 4.9838583E+004
 1.4167004E+002, 0.0000000E+000, 2.0036020E-007,-1.0512468E-019,-1.9174269E-007, 0.0000000E+000, 3.6379707E-009, 0.0000000E+000, 1.2787338E-008, 1.2255485E-008, 0.0000000E+000, 0.0000000E+000, 4.9838583E+004
 1.4222343E+002, 0.0000000E+000, 1.9899419E-007,-1.0512954E-019,-1.9124998E-007, 0.0000000E+000, 3.2931811E-009, 0.0000000E+000, 1.1667568E-008, 1.1037390E-008, 0.0000000E+000, 0.0000000E+000, 4.9838584E+004
 1.4285590E+002, 0.0000000E+000, 1.9779737E-007,-1.0513423E-019,-1.9212660E-007, 0.0000000E+000, 2.4466274E-009, 0.0000000E+000, 8.7930749E-009, 8.1173957E-009, 0.0000000E+000, 0.0000000E+000, 4.9838584E+004
 1.4340929E+002, 0.0000000E+000, 1.9692116E-007,-1.0513476E-019,-1.9420022E-007, 0.0000000E+000, 1.2395187E-009, 0.0000000E+000, 4.6245249E-009, 3.9604638E-009, 0.0000000E+000, 0.0000000E+000, 4.9838584E+004
 1.4404175E+002, 0.0000000E+000, 1.9646687E-007,-1.0512570E-019,-1.9719874E-007, 0.0000000E+000,-1.6764141E-010, 0.0000000E+000,-3.0262906E-010,-8.9950885E-010, 0.0000000E+000, 0.0000000E+000, 4.9838584E+004
 1.4467421E+002, 0.0000000E+000, 1.9645464E-007,-1.0510233E-019,-2.0129963E-007, 0.0000000E+000,-1.8291073E-009, 0.0000000E+000,-6.1083112E-009,-6.6740903E-009, 0.0000000E+000, 0.0000000E+000, 4.9838584E+004
 1.4522760E+002, 0.0000000E+000, 1.9693759E-007,-1.0505877E-019,-2.0608450E-007, 0.0000000E+000,-3.5561144E-009, 0.0000000E+000,-1.2154097E-008,-1.2703031E-008, 0.0000000E+000, 0.0000000E+000, 4.9838584E+004
 1.4586006E+002, 0.0000000E+000, 1.9799463E-007,-1.0499824E-019,-2.1172246E-007, 0.0000000E+000,-5.4348034E-009, 0.0000000E+000,-1.8739241E-008,-1.9162630E-008, 0.0000000E+000, 0.0000000E+000, 4.9838583E+004
 1.4641345E+002, 0.0000000E+000, 1.9963060E-007,-1.0492762E-019,-2.1806135E-007, 0.0000000E+000,-7.3041801E-009, 0.0000000E+000,-2.5328590E-008,-2.5734927E-008, 0.0000000E+000, 0.0000000E+000, 4.9838582E+004
 1.4704591E+002, 0.0000000E+000, 2.0181980E-007,-1.0485699E-019,-2.2482376E-007, 0.0000000E+000,-9.1339720E-009, 0.0000000E+000,-3.1777161E-008,-3.2137935E-008, 0.0000000E+000, 0.0000000E+000, 4.9838581E+004
 1.4767836E+002, 0.0000000E+000, 2.0475663E-007,-1.0480358E-019,-2.3214959E-007, 0.0000000E+000,-1.0913056E-008, 0.0000000E+000,-3.8076795E-008,-3.8306018E-008, 0.0000000E+000, 0.0000000E+000, 4.9838580E+004
 1.4823177E+002, 0.0000000E+000, 2.0797168E-007,-1.0477833E-019,-2.3899085E-007, 0.0000000E+000,-1.2372460E-008, 0.0000000E+000,-4.3255974E-008,-4.3391631E-008, 0.0000000E+000, 0.0000000E+000, 4.9838579E+004
 1.4886423E+002, 0.0000000E+000, 2.1167624E-007,-1.0478623E-019,-2.4547039E-007, 0.0000000E+000,-1.3511749E-008, 0.0000000E+000,-4.7359620E-008,-4.7305895E-008, 0.0000000E+000, 0.0000000E+000, 4.9838578E+004
 1.4941762E+002, 0.0000000E+000, 2.1570360E-007,-1.0481633E-019,-2.5153597E-007, 0.0000000E+000,-1.4336594E-008, 0.0000000E+000,-5.0346537E-008,-5.0168958E-008, 0.0000000E+000, 0.0000000E+000, 4.9838576E+004
 1.5005008E+002, 0.0000000E+000, 2.1989879E-007,-1.0485897E-019,-2.5735809E-007, 0.0000000E+000,-1.5000586E-008, 0.0000000E+000,-5.2691613E-008,-5.2459894E-008, 0.0000000E+000, 0.0000000E+000, 4.9838575E+004
 1.5060347E+002, 0.0000000E+000, 2.2429422E-007,-1.0491196E-019,-2.6325944E-007, 0.0000000E+000,-1.5622742E-008, 0.0000000E+000,-5.4877626E-008,-5.4587956E-008, 0.0000000E+000, 0.0000000E+000, 4.9838573E+004
 1.5123593E+002, 0.0000000E+000, 2.2896557E-007,-1.0496287E-019,-2.6898856E-007, 0.0000000E+000,-1.6051097E-008, 0.0000000E+000,-5.6468414E-008,-5.6074087E-008, 0.0000000E+000, 0.0000000E+000, 4.9838572E+004
 1.5186838E+002, 0.0000000E+000, 2.3401310E-007,-1.0500741E-019,-2.7380654E-007, 0.0000000E+000,-1.5980075E-008, 0.0000000E+000,-5.6360284E-008,-5.5773512E-008, 0.0000000E+000, 0.0000000E+000, 4.9838570E+004
 1.5242178E+002, 0.0000000E+000, 2.3873412E-007,-1.0504004E-019,-2.7714832E-007, 0.0000000E+000,-1.5421116E-008, 0.0000000E+000,-5.4475114E-008,-5.3835314E-008, 0.0000000E+000, 0.0000000E+000, 4.9838569E+004
 1.5305424E+002, 0.0000000E+000, 2.4318553E-007,-1.0506238E-019,-2.7950537E-007, 0.0000000E+000,-1.4580051E-008, 0.0000000E+000,-5.1559751E-008,-5.0899888E-008, 0.0000000E+000, 0.0000000E+000, 4.9838567E+004
 1.5360764E+002, 0.0000000E+000, 2.4738105E-007,-1.0507857E-019,-2.8078753E-007, 0.0000000E+000,-1.3401291E-008, 0.0000000E+000,-4.7491818E-008,-4.6807766E-008, 0.0000000E+000, 0.0000000E+000, 4.9838566E+004
 1.5424010E+002, 0.0000000E+000, 2.5125812E-007,-1.0509059E-019,-2.8071695E-007, 0.0000000E+000,-1.1809510E-008, 0.0000000E+000,-4.1981287E-008,-4.1268335E-008, 0.0000000E+000, 0.0000000E+000, 4.9838565E+004
 1.5487254E+002, 0.0000000E+000, 2.5481670E-007,-1.0510076E-019,-2.7945764E-007, 0.0000000E+000,-9.8678745E-009, 0.0000000E+000,-3.5164929E-008,-3.4508808E-008, 0.0000000E+000, 0.0000000E+000, 4.9838564E+004
 1.5542595E+002, 0.0000000E+000, 2.5764253E-007,-1.0510794E-019,-2.7785085E-007, 0.0000000E+000,-8.0961231E-009, 0.0000000E+000,-2.8904562E-008,-2.8304448E-008, 0.0000000E+000, 0.0000000E+000, 4.9838563E+004
 1.5605840E+002, 0.0000000E+000, 2.5992088E-007,-1.0511322E-019,-2.7603152E-007, 0.0000000E+000,-6.4454176E-009, 0.0000000E+000,-2.3061711E-008,-2.2556054E-008, 0.0000000E+000, 0.0000000E+000, 4.9838562E+004
 1.5661180E+002, 0.0000000E+000, 2.6176972E-007,-1.0511534E-019,-2.7410282E-007, 0.0000000E+000,-4.9208551E-009, 0.0000000E+000,-1.7661939E-008,-1.7253949E-008, 0.0000000E+000, 0.0000000E+000, 4.9838562E+004
 1.5724426E+002, 0.0000000E+000, 2.6322493E-007,-1.0511468E-019,-2.7211003E-007, 0.0000000E+000,-3.5319191E-009, 0.0000000E+000,-1.2747937E-008,-1.2417021E-008, 0.0000000E+000, 0.0000000E+000, 4.9838561E+004
 1.5787671E+002, 0.0000000E+000, 2.6434456E-007,-1.0511137E-019,-2.6983072E-007, 0.0000000E+000,-2.1666364E-009, 0.0000000E+000,-7.9058353E-009,-7.6527937E-009, 0.0000000E+000, 0.0000000E+000, 4.9838561E+004
 1.5843011E+002, 0.0000000E+000, 2.6505293E-007,-1.0510535E-019,-2.6782103E-007, 0.0000000E+000,-1.0777558E-009, 0.0000000E+000,-4.0249282E-009,-3.8458629E-009, 0.0000000E+000, 0.0000000E+000, 4.9838561E+004
 1.5906256E+002, 0.0000000E+000, 2.6546812E-007,-1.0509669E-019,-2.6604347E-007, 0.0000000E+000,-1.9576822E-010, 0.0000000E+000,-8.7144949E-010,-7.7111866E-010, 0.0000000E+000, 0.0000000E+000, 4.9838561E+004
 1.5961597E+002, 0.0000000E+000, 2.6567314E-007,-1.0508565E-019,-2.6452292E-007, 0.0000000E+000, 4.9641261E-010, 0.0000000E+000, 1.5995457E-009, 1.6466295E-009, 0.0000000E+000, 0.0000000E+000, 4.9838561E+004
 1.6024841E+002, 0.0000000E+000, 2.6570796E-007,-1.0507265E-019,-2.6326097E-007, 0.0000000E+000, 1.0228322E-009, 0.0000000E+000, 3.4950685E-009, 3.4698227E-009, 0.0000000E+000, 0.0000000E+000, 4.9838561E+004
 1.6080182E+002, 0.0000000E+000, 2.6561872E-007,-1.0505740E-019,-2.6220158E-007, 0.0000000E+000, 1.4140425E-009, 0.0000000E+000, 4.9023766E-009, 4.8311833E-009, 0.0000000E+000, 0.0000000E+000, 4.9838561E+004
 1.6143428E+002, 0.0000000E+000, 2.6543824E-007,-1.0504074E-019,-2.6133085E-007, 0.0000000E+000, 1.6889796E-009, 0.0000000E+000, 5.8933895E-009, 5.7963722E-009, 0.0000000E+000, 0.0000000E+000, 4.9838561E+004
 1.6206673E+002, 0.0000000E+000, 2.6517574E-007,-1.0502465E-019,-2.6057388E-007, 0.0000000E+000, 1.8906933E-009, 0.0000000E+000, 6.6183142E-009, 6.4925459E-009, 0.0000000E+000, 0.0000000E+000, 4.9838562E+004
 1.6262013E+002, 0.0000000E+000, 2.6488195E-007,-1.0501026E-019,-2.5994578E-007, 0.0000000E+000, 2.0239792E-009, 0.0000000E+000, 7.0984291E-009, 6.9601526E-009, 0.0000000E+000, 0.0000000E+000, 4.9838562E+004
 1.6325258E+002, 0.0000000E+000, 2.6454437E-007,-1.0499703E-019,-2.5945366E-007, 0.0000000E+000, 2.0826580E-009, 0.0000000E+000, 7.3236576E-009, 7.1733608E-009, 0.0000000E+000, 0.0000000E+000, 4.9838562E+004
 1.6380598E+002, 0.0000000E+000, 2.6418172E-007,-1.0498624E-019,-2.5897667E-007, 0.0000000E+000, 2.1260695E-009, 0.0000000E+000, 7.4773265E-009, 7.3311174E-009, 0.0000000E+000, 0.0000000E+000, 4.9838562E+004
 1.6443843E+002, 0.0000000E+000, 2.6379952E-007,-1.0497665E-019,-2.5846661E-007, 0.0000000E+000, 2.1731736E-009, 0.0000000E+000, 7.6436130E-009, 7.5060835E-009, 0.0000000E+000, 0.0000000E+000, 4.9838562E+004
 1.6507089E+002, 0.0000000E+000, 2.6335414E-007,-1.0496715E-019,-2.5799354E-007, 0.0000000E+000, 2.1886462E-009, 0.0000000E+000, 7.7049480E-009, 7.5492487E-009, 0.0000000E+000, 0.0000000E+000, 4.9838563E+004
 1.6562430E+002, 0.0000000E+000, 2.6291239E-007,-1.0495819E-019,-2.5750722E-007, 0.0000000E+000, 2.2078207E-009, 0.0000000E+000, 7.7593591E-009, 7.6129856E-009, 0.0000000E+000, 0.0000000E+000, 4.9838563E+004
 1.6625674E+002, 0.0000000E+000, 2.6242264E-007,-1.0494775E-019,-2.5680479E-007, 0.0000000E+000, 2.2959214E-009, 0.0000000E+000, 8.0549974E-009, 7.9137729E-009, 0.0000000E+000, 0.0000000E+000, 4.9838563E+004
 1.6681015E+002, 0.0000000E+000, 2.6187068E-007,-1.0493512E-019,-2.5595552E-007, 0.0000000E+000, 2.4310132E-009, 0.0000000E+000, 8.5359125E-009, 8.3461658E-009, 0.0000000E+000, 0.0000000E+000, 4.9838563E+004
 1.6744260E+002, 0.0000000E+000, 2.6126944E-007,-1.0492027E-019,-2.5517049E-007, 0.0000000E+000, 2.5011515E-009, 0.0000000E+000, 8.7970040E-009, 8.6001041E-009, 0.0000000E+000, 0.0000000E+000, 4.9838564E+004
 1.6807506E+002, 0.0000000E+000, 2.6057571E-007,-1.0490178E-019,-2.5446190E-007, 0.0000000E+000, 2.5102069E-009, 0.0000000E+000, 8.8449004E-009, 8.6240176E-009, 0.0000000E+000, 0.0000000E+000, 4.9838564E+004
 1.6862846E+002, 0.0000000E+000, 2.5990853E-007,-1.0487602E-019,-2.5390625E-007, 0.0000000E+000, 2.4578806E-009, 0.0000000E+000, 8.6645528E-009, 8.4601665E-009, 0.0000000E+000, 0.0000000E+000, 4.9838564E+004
 1.6926091E+002, 0.0000000E+000, 2.5921544E-007,-1.0483526E-019,-2.5336276E-007, 0.0000000E+000, 2.4053312E-009, 0.0000000E+000, 8.4789406E-009, 8.2580119E-009, 0.0000000E+000, 0.0000000E+000, 4.9838564E+004
 1.6981432E+002, 0.0000000E+000, 2.5851431E-007,-1.0478362E-019,-2.5285762E-007, 0.0000000E+000, 2.3136470E-009, 0.0000000E+000, 8.1769658E-009, 7.9703368E-009, 0.0000000E+000, 0.0000000E+000, 4.9838565E+004
 1.7044676E+002, 0.0000000E+000, 2.5783082E-007,-1.0471910E-019,-2.5243213E-007, 0.0000000E+000, 2.2236175E-009, 0.0000000E+000, 7.8465712E-009, 7.6223121E-009, 0.0000000E+000, 0.0000000E+000, 4.9838565E+004
 1.7100017E+002, 0.0000000E+000, 2.5716144E-007,-1.0464421E-019,-2.5199068E-007, 0.0000000E+000, 2.1315447E-009, 0.0000000E+000, 7.5282360E-009, 7.3023084E-009, 0.0000000E+000, 0.0000000E+000, 4.9838565E+004
 1.7163261E+002, 0.0000000E+000, 2.5649734E-007,-1.0456576E-019,-2.5159249E-007, 0.0000000E+000, 2.0170848E-009, 0.0000000E+000, 7.1289998E-009, 6.9219370E-009, 0.0000000E+000, 0.0000000E+000, 4.9838565E+004
 1.7226508E+002, 0.0000000E+000, 2.5583178E-007,-1.0448749E-019,-2.5138572E-007, 0.0000000E+000, 1.8313938E-009, 0.0000000E+000, 6.4974097E-009, 6.2774485E-009, 0.0000000E+000, 0.0000000E+000, 4.9838565E+004
 1.7281848E+002, 0.0000000E+000, 2.5527000E-007,-1.0442706E-019,-2.5145768E-007, 0.0000000E+000, 1.5735693E-009, 0.0000000E+000, 5.6097403E-009, 5.3858833E-009, 0.0000000E+000, 0.0000000E+000, 4.9838565E+004
 1.7345093E+002, 0.0000000E+000, 2.5481218E-007,-1.0438179E-019,-2.5167419E-007, 0.0000000E+000, 1.3077353E-009, 0.0000000E+000, 4.6596198E-009, 4.4457307E-009, 0.0000000E+000, 0.0000000E+000, 4.9838566E+004
 1.7400433E+002, 0.0000000E+000, 2.5443361E-007,-1.0435461E-019,-2.5184347E-007, 0.0000000E+000, 1.0814302E-009, 0.0000000E+000, 3.8536187E-009, 3.6715748E-009, 0.0000000E+000, 0.0000000E+000, 4.9838566E+004
 1.7463678E+002, 0.0000000E+000, 2.5412972E-007,-1.0435924E-019,-2.5204206E-007, 0.0000000E+000, 8.6646364E-010, 0.0000000E+000, 3.1023719E-009, 2.9541247E-009, 0.0000000E+000, 0.0000000E+000, 4.9838566E+004
 1.7526924E+002, 0.0000000E+000, 2.5390603E-007,-1.0439579E-019,-2.5262304E-007, 0.0000000E+000, 5.5631286E-010, 0.0000000E+000, 2.0457712E-009, 1.8393004E-009, 0.0000000E+000, 0.0000000E+000, 4.9838566E+004
 1.7582263E+002, 0.0000000E+000, 2.5383228E-007,-1.0445215E-019,-2.5382607E-007, 0.0000000E+000, 3.8910391E-011, 0.0000000E+000, 2.8399916E-010, 4.5121424E-011, 0.0000000E+000, 0.0000000E+000, 4.9838566E+004
 1.7645509E+002, 0.0000000E+000, 2.5396379E-007,-1.0452391E-019,-2.5579092E-007, 0.0000000E+000,-7.1228557E-010, 0.0000000E+000,-2.3189246E-009,-2.5394180E-009, 0.0000000E+000, 0.0000000E+000, 4.9838566E+004
 1.7700850E+002, 0.0000000E+000, 2.5434069E-007,-1.0460905E-019,-2.5835978E-007, 0.0000000E+000,-1.5882091E-009, 0.0000000E+000,-5.3745101E-009,-5.6072999E-009, 0.0000000E+000, 0.0000000E+000, 4.9838566E+004
 1.7764095E+002, 0.0000000E+000, 2.5503682E-007,-1.0470261E-019,-2.6175953E-007, 0.0000000E+000,-2.6752059E-009, 0.0000000E+000,-9.1406960E-009,-9.3979088E-009, 0.0000000E+000, 0.0000000E+000, 4.9838565E+004
 1.7827341E+002, 0.0000000E+000, 2.5618947E-007,-1.0480155E-019,-2.6644583E-007, 0.0000000E+000,-4.1126999E-009, 0.0000000E+000,-1.4144250E-008,-1.4369056E-008, 0.0000000E+000, 0.0000000E+000, 4.9838565E+004
 1.7882680E+002, 0.0000000E+000, 2.5774001E-007,-1.0488965E-019,-2.7176769E-007, 0.0000000E+000,-5.6318963E-009, 0.0000000E+000,-1.9473854E-008,-1.9659570E-008, 0.0000000E+000, 0.0000000E+000, 4.9838564E+004
 1.7945926E+002, 0.0000000E+000, 2.5974384E-007,-1.0496912E-019,-2.7765629E-007, 0.0000000E+000,-7.1885788E-009, 0.0000000E+000,-2.4957054E-008,-2.5101028E-008, 0.0000000E+000, 0.0000000E+000, 4.9838564E+004
 1.8001265E+002, 0.0000000E+000, 2.6217828E-007,-1.0503201E-019,-2.8352546E-007, 0.0000000E+000,-8.5890586E-009, 0.0000000E+000,-2.9939014E-008,-2.9936243E-008, 0.0000000E+000, 0.0000000E+000, 4.9838563E+004
 1.8064511E+002, 0.0000000E+000, 2.6504205E-007,-1.0507902E-019,-2.8899925E-007, 0.0000000E+000,-9.6331364E-009, 0.0000000E+000,-3.3713293E-008,-3.3590338E-008, 0.0000000E+000, 0.0000000E+000, 4.9838562E+004
 1.8127757E+002, 0.0000000E+000, 2.6835998E-007,-1.0511668E-019,-2.9399529E-007, 0.0000000E+000,-1.0313544E-008, 0.0000000E+000,-3.6206022E-008,-3.5948858E-008, 0.0000000E+000, 0.0000000E+000, 4.9838561E+004
 1.8183096E+002, 0.0000000E+000, 2.7163834E-007,-1.0514298E-019,-2.9775330E-007, 0.0000000E+000,-1.0511945E-008, 0.0000000E+000,-3.7018746E-008,-3.6626903E-008, 0.0000000E+000, 0.0000000E+000, 4.9838560E+004
 1.8246342E+002, 0.0000000E+000, 2.7485306E-007,-1.0516279E-019,-3.0041425E-007, 0.0000000E+000,-1.0274704E-008, 0.0000000E+000,-3.6263634E-008,-3.5835891E-008, 0.0000000E+000, 0.0000000E+000, 4.9838559E+004
 1.8301682E+002, 0.0000000E+000, 2.7796415E-007,-1.0517886E-019,-3.0213891E-007, 0.0000000E+000,-9.7154186E-009, 0.0000000E+000,-3.4360758E-008,-3.3890177E-008, 0.0000000E+000, 0.0000000E+000, 4.9838558E+004
 1.8364928E+002, 0.0000000E+000, 2.8091605E-007,-1.0519185E-019,-3.0290553E-007, 0.0000000E+000,-8.8400167E-009, 0.0000000E+000,-3.1355732E-008,-3.0829496E-008, 0.0000000E+000, 0.0000000E+000, 4.9838557E+004
 1.8420267E+002, 0.0000000E+000, 2.8356103E-007,-1.0520197E-019,-3.0264167E-007, 0.0000000E+000,-7.6654240E-009, 0.0000000E+000,-2.7295103E-008,-2.6746070E-008, 0.0000000E+000, 0.0000000E+000, 4.9838556E+004
 1.8483513E+002, 0.0000000E+000, 2.8577150E-007,-1.0521006E-019,-3.0135828E-007, 0.0000000E+000,-6.2512146E-009, 0.0000000E+000,-2.2350707E-008,-2.1837994E-008, 0.0000000E+000, 0.0000000E+000, 4.9838556E+004
 1.8546759E+002, 0.0000000E+000, 2.8766697E-007,-1.0521689E-019,-2.9897036E-007, 0.0000000E+000,-4.5309125E-009, 0.0000000E+000,-1.6351861E-008,-1.5834302E-008, 0.0000000E+000, 0.0000000E+000, 4.9838555E+004
 1.8602098E+002, 0.0000000E+000, 2.8890594E-007,-1.0522166E-019,-2.9550001E-007, 0.0000000E+000,-2.6287688E-009, 0.0000000E+000,-9.7186215E-009,-9.2228374E-009, 0.0000000E+000, 0.0000000E+000, 4.9838555E+004
 1.8665344E+002, 0.0000000E+000, 2.8954724E-007,-1.0522476E-019,-2.9087296E-007, 0.0000000E+000,-5.0857147E-010, 0.0000000E+000,-2.2939509E-009,-1.8342928E-009, 0.0000000E+000, 0.0000000E+000, 4.9838555E+004
 1.8720683E+002, 0.0000000E+000, 2.8953339E-007,-1.0522697E-019,-2.8538133E-007, 0.0000000E+000, 1.7032533E-009, 0.0000000E+000, 5.4780997E-009, 5.8553141E-009, 0.0000000E+000, 0.0000000E+000, 4.9838555E+004
 1.8783929E+002, 0.0000000E+000, 2.8883917E-007,-1.0522792E-019,-2.7902524E-007, 0.0000000E+000, 3.9845983E-009, 0.0000000E+000, 1.3508729E-008, 1.3798524E-008, 0.0000000E+000, 0.0000000E+000, 4.9838555E+004
 1.8847176E+002, 0.0000000E+000, 2.8736580E-007,-1.0522891E-019,-2.7188631E-007, 0.0000000E+000, 6.2714621E-009, 0.0000000E+000, 2.1612013E-008, 2.1750950E-008, 0.0000000E+000, 0.0000000E+000, 4.9838556E+004
 1.8902515E+002, 0.0000000E+000, 2.8538584E-007,-1.0523051E-019,-2.6536241E-007, 0.0000000E+000, 8.1108271E-009, 0.0000000E+000, 2.8160338E-008, 2.8134259E-008, 0.0000000E+000, 0.0000000E+000, 4.9838557E+004
 1.8965761E+002, 0.0000000E+000, 2.8284452E-007,-1.0523163E-019,-2.5904234E-007, 0.0000000E+000, 9.6263183E-009, 0.0000000E+000, 3.3566648E-008, 3.3428498E-008, 0.0000000E+000, 0.0000000E+000, 4.9838558E+004
 1.9021100E+002, 0.0000000E+000, 2.7987228E-007,-1.0523114E-019,-2.5292610E-007, 0.0000000E+000, 1.0892981E-008, 0.0000000E+000, 3.8096034E-008, 3.7839160E-008, 0.0000000E+000, 0.0000000E+000, 4.9838559E+004
 1.9084346E+002, 0.0000000E+000, 2.7659732E-007,-1.0523039E-019,-2.4697760E-007, 0.0000000E+000, 1.1965458E-008, 0.0000000E+000, 4.1874745E-008, 4.1585183E-008, 0.0000000E+000, 0.0000000E+000, 4.9838560E+004
 1.9147591E+002, 0.0000000E+000, 2.7270079E-007,-1.0522990E-019,-2.3990958E-007, 0.0000000E+000, 1.3249532E-008, 0.0000000E+000, 4.6350628E-008, 4.6040747E-008, 0.0000000E+000, 0.0000000E+000, 4.9838561E+004
 1.9202931E+002, 0.0000000E+000, 2.6869458E-007,-1.0522882E-019,-2.3259764E-007, 0.0000000E+000, 1.4583182E-008, 0.0000000E+000, 5.1025443E-008, 5.0680122E-008, 0.0000000E+000, 0.0000000E+000, 4.9838563E+004
 1.9266177E+002, 0.0000000E+000, 2.6419443E-007,-1.0522709E-019,-2.2480445E-007, 0.0000000E+000, 1.5909800E-008, 0.0000000E+000, 5.5708719E-008, 5.5299774E-008, 0.0000000E+000, 0.0000000E+000, 4.9838564E+004
 1.9321516E+002, 0.0000000E+000, 2.5929897E-007,-1.0522513E-019,-2.1685401E-007, 0.0000000E+000, 1.7149577E-008, 0.0000000E+000, 6.0128846E-008, 5.9594541E-008, 0.0000000E+000, 0.0000000E+000, 4.9838566E+004
