s,status
Time,"Delta p"
 2.4375000E+001,-1
 2.4625000E+001,-1
 2.5000000E+001,-1
 2.5250000E+001,-1
 2.5625000E+001,-1
 2.5875000E+001,-1
 2.6125000E+001,-1
 2.6500000E+001,-1
 2.6750000E+001,-1
 2.7125000E+001,-1
 2.7375000E+001,-1
 2.7625000E+001,-1
 2.8000000E+001,-1
 2.8250000E+001,-1
 2.8625000E+001,-1
 2.8875000E+001,-1
 2.9125000E+001,-1
 2.9500000E+001,-1
 2.9750000E+001,-1
 3.0125000E+001,-1
 3.0375000E+001,-1
 3.0625000E+001,-1
 3.1000000E+001,-1
 3.1250000E+001,-1
 3.1625000E+001,-1
 3.1875000E+001,-1
 3.2125000E+001,-1
 3.2500000E+001,-1
 3.2750000E+001,-1
 3.3125000E+001,-1
 3.3375000E+001,-1
 3.3625000E+001,-1
 3.4000000E+001,-1
 3.4250000E+001,-1
 3.4625000E+001,-1
 3.4875000E+001,-1
 3.5125000E+001,-1
 3.5500000E+001,-1
 3.5750000E+001,-1
 3.6125000E+001,-1
 3.6375000E+001,-1
 3.6625000E+001,-1
 3.7000000E+001,-1
 3.7250000E+001,-1
 3.7500000E+001,-1
 3.7875000E+001,-1
 3.8125000E+001,-1
 3.8500000E+001,-1
 3.8750000E+001,-1
 3.9000000E+001,-1
 3.9375000E+001,-1
 3.9625000E+001,-1
 4.0000000E+001,-1
 4.0250000E+001,-1
 4.0500000E+001,-1
 4.0875000E+001,-1
 4.1125000E+001,-1
 4.1500000E+001,-1
 4.1750000E+001,-1
 4.2000000E+001,-1
 4.2375000E+001,-1
 4.2625000E+001,-1
 4.3000000E+001,-1
 4.3250000E+001,-1
 4.3500000E+001,-1
 4.3875000E+001,-1
 4.4125000E+001,-1
 4.4500000E+001,-1
 4.4750000E+001,-1
 4.5000000E+001,-1
 4.5375000E+001,-1
 4.5625000E+001,-1
 4.6000000E+001,-1
 4.6250000E+001,-1
 4.6500000E+001,-1
 4.6875000E+001,-1
 4.7125000E+001,-1
 4.7500000E+001,-1
 4.7750000E+001,-1
 4.8000000E+001,-1
 4.8375000E+001,-1
 4.8625000E+001,-1
 4.9000000E+001,-1
 4.9250000E+001,-1
 4.9500000E+001,-1
 4.9875000E+001,-1
 5.0125000E+001,-1
 5.0500000E+001,-1
 5.0750000E+001,-1
 5.1000000E+001,-1
 5.1375000E+001,-1
 5.1625000E+001,-1
 5.2000000E+001,-1
 5.2250000E+001,-1
 5.2500000E+001,-1
 5.2875000E+001,-1
 5.3125000E+001,-1
 5.3500000E+001,-1
 5.3750000E+001,-1
 5.4000000E+001,-1
 5.4375000E+001,-1
 5.4625000E+001,-1
 5.5000000E+001,-1
 5.5250000E+001,-1
 5.5500000E+001,-1
 5.5875000E+001,-1
 5.6125000E+001,-1
 5.6500000E+001,-1
 5.6750000E+001,-1
 5.7000000E+001,-1
 5.7375000E+001,-1
 5.7625000E+001,-1
 5.8000000E+001,-1
 5.8250000E+001,-1
 5.8500000E+001,-1
 5.8875000E+001,-1
 5.9125000E+001,-1
 5.9500000E+001,-1
 5.9750000E+001,-1
 6.0000000E+001,-1
 6.0375000E+001,-1
 6.0625000E+001,-1
 6.1000000E+001,-1
 6.1250000E+001,-1
 6.1500000E+001,-1
 6.1875000E+001,-1
 6.2125000E+001,-1
 6.2500000E+001,-1
 6.2750000E+001,-1
 6.3000000E+001,-1
 6.3375000E+001,-1
 6.3625000E+001,-1
 6.4000000E+001,-1
 6.4250000E+001,-1
 6.4500000E+001,-1
 6.4875000E+001,-1
 6.5125000E+001,-1
 6.5500000E+001,-1
 6.5750000E+001,-1
 6.6000000E+001,-1
 6.6375000E+001,-1
 6.6625000E+001,-1
 6.7000000E+001,-1
 6.7250000E+001,-1
 6.7500000E+001,-1
 6.7875000E+001,-1
 6.8125000E+001,-1
 6.8500000E+001,-1
 6.8750000E+001,-1
 6.9000000E+001,-1
 6.9375000E+001,-1
 6.9625000E+001,-1
 7.0000000E+001,-1
 7.0250000E+001,-1
 7.0500000E+001,-1
 7.0875000E+001,-1
 7.1125000E+001,-1
 7.1500000E+001,-1
 7.1750000E+001,-1
 7.2000000E+001,-1
 7.2375000E+001,-1
 7.2625000E+001,-1
 7.3000000E+001,-1
 7.3250000E+001,-1
 7.3500000E+001,-1
 7.3875000E+001,-1
 7.4125000E+001,-1
 7.4500000E+001,-1
 7.4750000E+001,-1
