s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1,ZONE_2
 6.1250000E+001, 0.0000000E+000, 0.0000000E+000,-4.6372507E-004,-2.8119941E-003, 0.0000000E+000,-4.0833200E-003, 0.0000000E+000,-1.4328313E-002,-7.3590392E-003, 0.0000000E+000, 0.0000000E+000,-9.3690147E+000, 9.0845216E+001
 6.1500000E+001, 0.0000000E+000, 0.0000000E+000,-4.5950346E-004,-2.7749817E-003, 0.0000000E+000,-4.0212446E-003, 0.0000000E+000,-1.4193169E-002,-7.2557297E-003, 0.0000000E+000, 0.0000000E+000,-9.3503603E+000, 9.0591084E+001
 6.1875000E+001, 0.0000000E+000, 0.0000000E+000,-4.6450483E-004,-2.7766890E-003, 0.0000000E+000,-4.0689576E-003, 0.0000000E+000,-1.4278834E-002,-7.3101514E-003, 0.0000000E+000, 0.0000000E+000,-9.3421088E+000, 9.0428887E+001
 6.2125000E+001, 0.0000000E+000, 0.0000000E+000,-4.5644229E-004,-2.7648828E-003, 0.0000000E+000,-4.0159117E-003, 0.0000000E+000,-1.4093886E-002,-7.2372368E-003, 0.0000000E+000, 0.0000000E+000,-9.3963762E+000, 9.0985769E+001
 6.2500000E+001, 0.0000000E+000, 0.0000000E+000,-4.5833613E-004,-2.7407636E-003, 0.0000000E+000,-4.0006424E-003, 0.0000000E+000,-1.4118278E-002,-7.1997422E-003, 0.0000000E+000, 0.0000000E+000,-9.3656578E+000, 9.0574494E+001
 6.2750000E+001, 0.0000000E+000, 0.0000000E+000,-4.6072548E-004,-2.7461571E-003, 0.0000000E+000,-4.0381902E-003, 0.0000000E+000,-1.4149764E-002,-7.2450728E-003, 0.0000000E+000, 0.0000000E+000,-9.3918487E+000, 9.0819090E+001
 6.3000000E+001, 0.0000000E+000, 0.0000000E+000,-4.5635770E-004,-2.7101631E-003, 0.0000000E+000,-3.9758903E-003, 0.0000000E+000,-1.4012756E-002,-7.1424111E-003, 0.0000000E+000, 0.0000000E+000,-9.3732643E+000, 9.0566262E+001
 6.3375000E+001, 0.0000000E+000, 0.0000000E+000,-4.6120614E-004,-2.7127808E-003, 0.0000000E+000,-4.0226043E-003, 0.0000000E+000,-1.4095819E-002,-7.1965913E-003, 0.0000000E+000, 0.0000000E+000,-9.3650157E+000, 9.0404898E+001
 6.3625000E+001, 0.0000000E+000, 0.0000000E+000,-4.5306344E-004,-2.7019912E-003, 0.0000000E+000,-3.9694951E-003, 0.0000000E+000,-1.3910285E-002,-7.1245498E-003, 0.0000000E+000, 0.0000000E+000,-9.4189983E+000, 9.0959150E+001
 6.4000000E+001, 0.0000000E+000, 0.0000000E+000,-4.5476030E-004,-2.6789562E-003, 0.0000000E+000,-3.9536622E-003, 0.0000000E+000,-1.3932457E-002,-7.0873787E-003, 0.0000000E+000, 0.0000000E+000,-9.3883904E+000, 9.0549921E+001
 6.4250000E+001, 0.0000000E+000, 0.0000000E+000,-4.5701275E-004,-2.6852885E-003, 0.0000000E+000,-3.9903629E-003, 0.0000000E+000,-1.3962848E-002,-7.1326641E-003, 0.0000000E+000, 0.0000000E+000,-9.4144313E+000, 9.0793399E+001
 6.4500000E+001, 0.0000000E+000, 0.0000000E+000,-4.5246034E-004,-2.6502655E-003, 0.0000000E+000,-3.9277912E-003, 0.0000000E+000,-1.3824684E-002,-7.0305171E-003, 0.0000000E+000, 0.0000000E+000,-9.3959089E+000, 9.0541816E+001
 6.4875000E+001, 0.0000000E+000, 0.0000000E+000,-4.5749647E-004,-2.5989148E-003, 0.0000000E+000,-3.9563415E-003, 0.0000000E+000,-1.3810048E-002,-7.0127528E-003, 0.0000000E+000, 0.0000000E+000,-9.3248360E+000, 8.9683317E+001
 6.5125000E+001, 0.0000000E+000, 0.0000000E+000,-4.3981570E-004,-2.6351724E-003, 0.0000000E+000,-3.8825290E-003, 0.0000000E+000,-1.3587407E-002,-6.9575171E-003, 0.0000000E+000, 0.0000000E+000,-9.4580351E+000, 9.1119383E+001
 6.5500000E+001, 0.0000000E+000, 0.0000000E+000,-4.4027112E-004,-2.6391936E-003, 0.0000000E+000,-3.8463492E-003, 0.0000000E+000,-1.3707733E-002,-6.9258139E-003, 0.0000000E+000, 0.0000000E+000,-9.4277778E+000, 9.0715264E+001
 6.5750000E+001, 0.0000000E+000, 0.0000000E+000,-4.5160285E-004,-2.6647369E-003, 0.0000000E+000,-3.9590523E-003, 0.0000000E+000,-1.3823987E-002,-7.0753920E-003, 0.0000000E+000, 0.0000000E+000,-9.4844096E+000, 9.1299316E+001
 6.6000000E+001, 0.0000000E+000, 0.0000000E+000,-4.4478637E-004,-2.6125277E-003, 0.0000000E+000,-3.8676987E-003, 0.0000000E+000,-1.3690858E-002,-6.9250127E-003, 0.0000000E+000, 0.0000000E+000,-9.4303440E+000, 9.0653136E+001
 6.6375000E+001, 0.0000000E+000, 0.0000000E+000,-4.5831510E-004,-2.6319271E-003, 0.0000000E+000,-3.9879999E-003, 0.0000000E+000,-1.3838053E-002,-7.0782421E-003, 0.0000000E+000, 0.0000000E+000,-9.4246098E+000, 9.0520997E+001
 6.6625000E+001, 0.0000000E+000, 0.0000000E+000,-4.3622815E-004,-2.6166469E-003, 0.0000000E+000,-3.8371804E-003, 0.0000000E+000,-1.3487634E-002,-6.8900555E-003, 0.0000000E+000, 0.0000000E+000,-9.4965444E+000, 9.1276323E+001
 6.7000000E+001, 0.0000000E+000, 0.0000000E+000,-4.3143855E-004,-2.5985296E-003, 0.0000000E+000,-3.7689497E-003, 0.0000000E+000,-1.3451270E-002,-6.7989178E-003, 0.0000000E+000, 0.0000000E+000,-9.4407864E+000, 9.0590003E+001
 6.7250000E+001, 0.0000000E+000, 0.0000000E+000,-4.4089600E-004,-2.6199866E-003, 0.0000000E+000,-3.8696499E-003, 0.0000000E+000,-1.3525826E-002,-6.9305325E-003, 0.0000000E+000, 0.0000000E+000,-9.4963999E+000, 9.1163749E+001
 6.7500000E+001, 0.0000000E+000, 0.0000000E+000,-4.3399434E-004,-2.5706272E-003, 0.0000000E+000,-3.7823011E-003, 0.0000000E+000,-1.3399343E-002,-6.7869226E-003, 0.0000000E+000, 0.0000000E+000,-9.4478612E+000, 9.0580020E+001
 6.7875000E+001, 0.0000000E+000, 0.0000000E+000,-4.4738229E-004,-2.5888799E-003, 0.0000000E+000,-3.8984444E-003, 0.0000000E+000,-1.3542302E-002,-6.9347065E-003, 0.0000000E+000, 0.0000000E+000,-9.4455165E+000, 9.0487073E+001
 6.8125000E+001, 0.0000000E+000, 0.0000000E+000,-4.2605744E-004,-2.5711485E-003, 0.0000000E+000,-3.7527321E-003, 0.0000000E+000,-1.3200179E-002,-6.7499380E-003, 0.0000000E+000, 0.0000000E+000,-9.5155981E+000, 9.1222775E+001
 6.8500000E+001, 0.0000000E+000, 0.0000000E+000,-4.2114936E-004,-2.5491897E-003, 0.0000000E+000,-3.6849271E-003, 0.0000000E+000,-1.3151425E-002,-6.6552661E-003, 0.0000000E+000, 0.0000000E+000,-9.4613924E+000, 9.0555213E+001
 6.8750000E+001, 0.0000000E+000, 0.0000000E+000,-4.3050924E-004,-2.5658643E-003, 0.0000000E+000,-3.7804373E-003, 0.0000000E+000,-1.3215498E-002,-6.7768108E-003, 0.0000000E+000, 0.0000000E+000,-9.5151264E+000, 9.1109082E+001
 6.9000000E+001, 0.0000000E+000, 0.0000000E+000,-4.2358977E-004,-2.5155916E-003, 0.0000000E+000,-3.6953852E-003, 0.0000000E+000,-1.3085108E-002,-6.6345666E-003, 0.0000000E+000, 0.0000000E+000,-9.4680899E+000, 9.0543074E+001
 6.9375000E+001, 0.0000000E+000, 0.0000000E+000,-4.3681382E-004,-2.5311075E-003, 0.0000000E+000,-3.8072522E-003, 0.0000000E+000,-1.3219362E-002,-6.7751735E-003, 0.0000000E+000, 0.0000000E+000,-9.4658541E+000, 9.0452880E+001
 6.9625000E+001, 0.0000000E+000, 0.0000000E+000,-4.1635425E-004,-2.5129593E-003, 0.0000000E+000,-3.6686286E-003, 0.0000000E+000,-1.2889577E-002,-6.5979421E-003, 0.0000000E+000, 0.0000000E+000,-9.5337927E+000, 9.1165737E+001
 7.0000000E+001, 0.0000000E+000, 0.0000000E+000,-4.1176427E-004,-2.4917962E-003, 0.0000000E+000,-3.6049909E-003, 0.0000000E+000,-1.2843376E-002,-6.5085513E-003, 0.0000000E+000, 0.0000000E+000,-9.4813429E+000, 9.0519134E+001
 7.0250000E+001, 0.0000000E+000, 0.0000000E+000,-4.2133558E-004,-2.5087694E-003, 0.0000000E+000,-3.6987537E-003, 0.0000000E+000,-1.2913329E-002,-6.6288587E-003, 0.0000000E+000, 0.0000000E+000,-9.5334295E+000, 9.1055627E+001
 7.0500000E+001, 0.0000000E+000, 0.0000000E+000,-4.1465406E-004,-2.4609655E-003, 0.0000000E+000,-3.6180643E-003, 0.0000000E+000,-1.2794321E-002,-6.4936839E-003, 0.0000000E+000, 0.0000000E+000,-9.4879022E+000, 9.0507310E+001
 7.0875000E+001, 0.0000000E+000, 0.0000000E+000,-4.2791153E-004,-2.4776289E-003, 0.0000000E+000,-3.7282587E-003, 0.0000000E+000,-1.2938522E-002,-6.6337991E-003, 0.0000000E+000, 0.0000000E+000,-9.4857838E+000, 9.0419764E+001
 7.1125000E+001, 0.0000000E+000, 0.0000000E+000,-4.0858212E-004,-2.4623999E-003, 0.0000000E+000,-3.5981758E-003, 0.0000000E+000,-1.2636159E-002,-6.4691578E-003, 0.0000000E+000, 0.0000000E+000,-9.5516556E+000, 9.1110466E+001
 7.1500000E+001, 0.0000000E+000, 0.0000000E+000,-4.0440342E-004,-2.4441236E-003, 0.0000000E+000,-3.5396417E-003, 0.0000000E+000,-1.2602454E-002,-6.3881687E-003, 0.0000000E+000, 0.0000000E+000,-9.5009030E+000, 9.0483918E+001
 7.1750000E+001, 0.0000000E+000, 0.0000000E+000,-4.1244562E-004,-2.3587721E-003, 0.0000000E+000,-3.5541684E-003, 0.0000000E+000,-1.2564944E-002,-6.3253861E-003, 0.0000000E+000, 0.0000000E+000,-9.3536017E+000, 8.8804875E+001
 7.2000000E+001, 0.0000000E+000, 0.0000000E+000,-3.9454176E-004,-2.3316641E-003, 0.0000000E+000,-3.4501085E-003, 0.0000000E+000,-1.2120483E-002,-6.1763144E-003, 0.0000000E+000, 0.0000000E+000,-9.4066489E+000, 8.9354662E+001
 7.2375000E+001, 0.0000000E+000, 0.0000000E+000,-4.1030213E-004,-2.3160795E-003, 0.0000000E+000,-3.5458379E-003, 0.0000000E+000,-1.2341435E-002,-6.2722195E-003, 0.0000000E+000, 0.0000000E+000,-9.3544381E+000, 8.8713207E+001
 7.2625000E+001, 0.0000000E+000, 0.0000000E+000,-4.0046495E-004,-2.3435973E-003, 0.0000000E+000,-3.5058777E-003, 0.0000000E+000,-1.2235607E-002,-6.2499400E-003, 0.0000000E+000, 0.0000000E+000,-9.4182018E+000, 8.9381809E+001
 7.3000000E+001, 0.0000000E+000, 0.0000000E+000,-3.8367731E-004,-2.3085315E-003, 0.0000000E+000,-3.3585509E-003, 0.0000000E+000,-1.1986738E-002,-6.0507597E-003, 0.0000000E+000, 0.0000000E+000,-9.4356624E+000, 8.9516738E+001
 7.3250000E+001, 0.0000000E+000, 0.0000000E+000,-4.0274150E-004,-2.3066530E-003, 0.0000000E+000,-3.4840433E-003, 0.0000000E+000,-1.2271172E-002,-6.1934378E-003, 0.0000000E+000, 0.0000000E+000,-9.3683149E+000, 8.8727606E+001
 7.3500000E+001, 0.0000000E+000, 0.0000000E+000,-3.9091498E-004,-2.3024073E-003, 0.0000000E+000,-3.4188759E-003, 0.0000000E+000,-1.2012981E-002,-6.1121982E-003, 0.0000000E+000, 0.0000000E+000,-9.4421731E+000, 8.9509196E+001
 7.3875000E+001, 0.0000000E+000, 0.0000000E+000,-4.0799527E-004,-2.2835508E-003, 0.0000000E+000,-3.5165232E-003, 0.0000000E+000,-1.2256317E-002,-6.2080693E-003, 0.0000000E+000, 0.0000000E+000,-9.3855583E+000, 8.8819272E+001
 7.4125000E+001, 0.0000000E+000, 0.0000000E+000,-3.9840280E-004,-2.3010165E-003, 0.0000000E+000,-3.4731697E-003, 0.0000000E+000,-1.2131283E-002,-6.1725890E-003, 0.0000000E+000, 0.0000000E+000,-9.4419491E+000, 8.9406267E+001
 7.4500000E+001, 0.0000000E+000, 0.0000000E+000,-3.8181729E-004,-2.2601042E-003, 0.0000000E+000,-3.3274882E-003, 0.0000000E+000,-1.1873463E-002,-5.9694097E-003, 0.0000000E+000, 0.0000000E+000,-9.4554573E+000, 8.9497814E+001
 7.4750000E+001, 0.0000000E+000, 0.0000000E+000,-4.0078613E-004,-2.2549759E-003, 0.0000000E+000,-3.4518243E-003, 0.0000000E+000,-1.2149273E-002,-6.1075863E-003, 0.0000000E+000, 0.0000000E+000,-9.3894017E+000, 8.8723422E+001
 7.5000000E+001, 0.0000000E+000, 0.0000000E+000,-3.8947882E-004,-2.2492332E-003, 0.0000000E+000,-3.3896428E-003, 0.0000000E+000,-1.1896657E-002,-6.0283548E-003, 0.0000000E+000, 0.0000000E+000,-9.4623053E+000, 8.9494742E+001
 7.5375000E+001, 0.0000000E+000, 0.0000000E+000,-4.0651806E-004,-2.2292290E-003, 0.0000000E+000,-3.4867296E-003, 0.0000000E+000,-1.2136787E-002,-6.1224766E-003, 0.0000000E+000, 0.0000000E+000,-9.4071982E+000, 8.8822090E+001
 7.5625000E+001, 0.0000000E+000, 0.0000000E+000,-3.9734861E-004,-2.2452423E-003, 0.0000000E+000,-3.4452922E-003, 0.0000000E+000,-1.2017285E-002,-6.0878831E-003, 0.0000000E+000, 0.0000000E+000,-9.4626125E+000, 8.9398548E+001
 7.6000000E+001, 0.0000000E+000, 0.0000000E+000,-3.8118135E-004,-2.2050558E-003, 0.0000000E+000,-3.3028085E-003, 0.0000000E+000,-1.1771517E-002,-5.8890456E-003, 0.0000000E+000, 0.0000000E+000,-9.4758903E+000, 8.9487981E+001
 7.6250000E+001, 0.0000000E+000, 0.0000000E+000,-3.9982546E-004,-2.2006658E-003, 0.0000000E+000,-3.4246526E-003, 0.0000000E+000,-1.2043882E-002,-6.0251438E-003, 0.0000000E+000, 0.0000000E+000,-9.4111073E+000, 8.8728053E+001
 7.6500000E+001, 0.0000000E+000, 0.0000000E+000,-3.8869661E-004,-2.1964027E-003, 0.0000000E+000,-3.3638255E-003, 0.0000000E+000,-1.1803078E-002,-5.9489248E-003, 0.0000000E+000, 0.0000000E+000,-9.4826561E+000, 8.9484609E+001
 7.6875000E+001, 0.0000000E+000, 0.0000000E+000,-4.0533976E-004,-2.1792762E-003, 0.0000000E+000,-3.4589418E-003, 0.0000000E+000,-1.2043101E-002,-6.0435578E-003, 0.0000000E+000, 0.0000000E+000,-9.4286515E+000, 8.8824684E+001
 7.7125000E+001, 0.0000000E+000, 0.0000000E+000,-3.9627846E-004,-2.1977095E-003, 0.0000000E+000,-3.4184726E-003, 0.0000000E+000,-1.1928820E-002,-6.0124606E-003, 0.0000000E+000, 0.0000000E+000,-9.4830572E+000, 8.9390234E+001
 7.7500000E+001, 0.0000000E+000, 0.0000000E+000,-3.8027923E-004,-2.1605789E-003, 0.0000000E+000,-3.2787215E-003, 0.0000000E+000,-1.1688960E-002,-5.8195797E-003, 0.0000000E+000, 0.0000000E+000,-9.4961334E+000, 8.9477863E+001
 7.7750000E+001, 0.0000000E+000, 0.0000000E+000,-3.9844056E-004,-2.1579919E-003, 0.0000000E+000,-3.3976171E-003, 0.0000000E+000,-1.1956774E-002,-5.9540495E-003, 0.0000000E+000, 0.0000000E+000,-9.4326259E+000, 8.8732427E+001
 7.8000000E+001, 0.0000000E+000, 0.0000000E+000,-3.8738816E-004,-2.1547696E-003, 0.0000000E+000,-3.3376079E-003, 0.0000000E+000,-1.1720963E-002,-5.8797656E-003, 0.0000000E+000, 0.0000000E+000,-9.5028443E+000, 8.9474495E+001
 7.8375000E+001, 0.0000000E+000, 0.0000000E+000,-4.0354215E-004,-2.1378569E-003, 0.0000000E+000,-3.4296001E-003, 0.0000000E+000,-1.1951772E-002,-5.9709992E-003, 0.0000000E+000, 0.0000000E+000,-9.4499266E+000, 8.8827146E+001
 7.8625000E+001, 0.0000000E+000, 0.0000000E+000,-3.9448880E-004,-2.1554606E-003, 0.0000000E+000,-3.3886334E-003, 0.0000000E+000,-1.1833523E-002,-5.9385828E-003, 0.0000000E+000, 0.0000000E+000,-9.5033335E+000, 8.9381928E+001
 7.9000000E+001, 0.0000000E+000, 0.0000000E+000,-3.7852220E-004,-2.1175725E-003, 0.0000000E+000,-3.2500333E-003, 0.0000000E+000,-1.1593105E-002,-5.7461281E-003, 0.0000000E+000, 0.0000000E+000,-9.5162053E+000, 8.9467795E+001
 7.9250000E+001, 0.0000000E+000, 0.0000000E+000,-3.9614167E-004,-2.1129716E-003, 0.0000000E+000,-3.3644558E-003, 0.0000000E+000,-1.1846020E-002,-5.8735690E-003, 0.0000000E+000, 0.0000000E+000,-9.4539515E+000, 8.8736677E+001
 7.9500000E+001, 0.0000000E+000, 0.0000000E+000,-3.9664717E-004,-2.1754699E-003, 0.0000000E+000,-3.4119108E-003, 0.0000000E+000,-1.1833319E-002,-5.9840279E-003, 0.0000000E+000, 0.0000000E+000,-9.6012691E+000, 9.0335547E+001
 7.9875000E+001, 0.0000000E+000, 0.0000000E+000,-4.0008689E-004,-2.1925299E-003, 0.0000000E+000,-3.4273367E-003, 0.0000000E+000,-1.1918628E-002,-6.0199535E-003, 0.0000000E+000, 0.0000000E+000,-9.6983805E+000, 9.1356006E+001
 8.0125000E+001, 0.0000000E+000, 0.0000000E+000,-4.0730520E-004,-2.1938952E-003, 0.0000000E+000,-3.4576906E-003, 0.0000000E+000,-1.2195592E-002,-6.0588911E-003, 0.0000000E+000, 0.0000000E+000,-9.6262493E+000, 9.0513945E+001
 8.0500000E+001, 0.0000000E+000, 0.0000000E+000,-3.9728460E-004,-2.1863249E-003, 0.0000000E+000,-3.4112412E-003, 0.0000000E+000,-1.2058696E-002,-5.9948507E-003, 0.0000000E+000, 0.0000000E+000,-9.6627387E+000, 9.0860309E+001
 8.0750000E+001, 0.0000000E+000, 0.0000000E+000,-3.9694982E-004,-2.1443963E-003, 0.0000000E+000,-3.3758347E-003, 0.0000000E+000,-1.1972948E-002,-5.9171809E-003, 0.0000000E+000, 0.0000000E+000,-9.6319948E+000, 9.0479198E+001
 8.1000000E+001, 0.0000000E+000, 0.0000000E+000,-4.0377359E-004,-2.1707689E-003, 0.0000000E+000,-3.4445516E-003, 0.0000000E+000,-1.2054623E-002,-6.0190942E-003, 0.0000000E+000, 0.0000000E+000,-9.6657015E+000, 9.0814277E+001
 8.1375000E+001, 0.0000000E+000, 0.0000000E+000,-4.0147196E-004,-2.1395150E-003, 0.0000000E+000,-3.4061775E-003, 0.0000000E+000,-1.1907142E-002,-5.9471645E-003, 0.0000000E+000, 0.0000000E+000,-9.6911839E+000, 9.1038558E+001
 8.1625000E+001, 0.0000000E+000, 0.0000000E+000,-4.0588869E-004,-2.1267707E-003, 0.0000000E+000,-3.4171218E-003, 0.0000000E+000,-1.2015085E-002,-5.9497811E-003, 0.0000000E+000, 0.0000000E+000,-9.6254561E+000, 9.0268168E+001
 8.2000000E+001, 0.0000000E+000, 0.0000000E+000,-3.9725126E-004,-2.1304569E-003, 0.0000000E+000,-3.3830293E-003, 0.0000000E+000,-1.1893816E-002,-5.9107375E-003, 0.0000000E+000, 0.0000000E+000,-9.6794895E+000, 9.0810115E+001
 8.2250000E+001, 0.0000000E+000, 0.0000000E+000,-3.9690430E-004,-2.0944689E-003, 0.0000000E+000,-3.3560426E-003, 0.0000000E+000,-1.1873697E-002,-5.8474158E-003, 0.0000000E+000, 0.0000000E+000,-9.6518788E+000, 9.0464081E+001
 8.2500000E+001, 0.0000000E+000, 0.0000000E+000,-4.0305385E-004,-2.1212695E-003, 0.0000000E+000,-3.4253836E-003, 0.0000000E+000,-1.1993869E-002,-5.9497069E-003, 0.0000000E+000, 0.0000000E+000,-9.6852082E+000, 9.0795188E+001
 8.2875000E+001, 0.0000000E+000, 0.0000000E+000,-4.0040567E-004,-2.0899457E-003, 0.0000000E+000,-3.3878731E-003, 0.0000000E+000,-1.1877598E-002,-5.8782246E-003, 0.0000000E+000, 0.0000000E+000,-9.7084204E+000, 9.0994544E+001
 8.3125000E+001, 0.0000000E+000, 0.0000000E+000,-4.0545814E-004,-2.0770495E-003, 0.0000000E+000,-3.3989367E-003, 0.0000000E+000,-1.1963262E-002,-5.8814443E-003, 0.0000000E+000, 0.0000000E+000,-9.6439280E+000, 9.0238105E+001
 8.3500000E+001, 0.0000000E+000, 0.0000000E+000,-3.9803554E-004,-2.0811096E-003, 0.0000000E+000,-3.3668217E-003, 0.0000000E+000,-1.1810891E-002,-5.8459669E-003, 0.0000000E+000, 0.0000000E+000,-9.6970093E+000, 9.0769753E+001
 8.3750000E+001, 0.0000000E+000, 0.0000000E+000,-3.9825814E-004,-2.0462873E-003, 0.0000000E+000,-3.3418448E-003, 0.0000000E+000,-1.1775825E-002,-5.7863902E-003, 0.0000000E+000, 0.0000000E+000,-9.6701412E+000, 9.0432147E+001
 8.4000000E+001, 0.0000000E+000, 0.0000000E+000,-4.0418865E-004,-2.0729005E-003, 0.0000000E+000,-3.4110135E-003, 0.0000000E+000,-1.1906091E-002,-5.8881027E-003, 0.0000000E+000, 0.0000000E+000,-9.7029026E+000, 9.0757105E+001
 8.4375000E+001, 0.0000000E+000, 0.0000000E+000,-4.0128805E-004,-2.0426576E-003, 0.0000000E+000,-3.3755362E-003, 0.0000000E+000,-1.1817242E-002,-5.8194819E-003, 0.0000000E+000, 0.0000000E+000,-9.7257368E+000, 9.0952475E+001
 8.4625000E+001, 0.0000000E+000, 0.0000000E+000,-4.0600810E-004,-2.0304667E-003, 0.0000000E+000,-3.3875637E-003, 0.0000000E+000,-1.1926131E-002,-5.8240385E-003, 0.0000000E+000, 0.0000000E+000,-9.6625975E+000, 9.0211215E+001
 8.5000000E+001, 0.0000000E+000, 0.0000000E+000,-3.9880146E-004,-2.0349442E-003, 0.0000000E+000,-3.3568344E-003, 0.0000000E+000,-1.1784785E-002,-5.7905800E-003, 0.0000000E+000, 0.0000000E+000,-9.7147199E+000, 9.0732379E+001
 8.5250000E+001, 0.0000000E+000, 0.0000000E+000,-3.9924812E-004,-2.0014816E-003, 0.0000000E+000,-3.3329300E-003, 0.0000000E+000,-1.1749577E-002,-5.7336597E-003, 0.0000000E+000, 0.0000000E+000,-9.6884536E+000, 9.0401572E+001
 8.5500000E+001, 0.0000000E+000, 0.0000000E+000,-4.0525377E-004,-2.0280921E-003, 0.0000000E+000,-3.4009462E-003, 0.0000000E+000,-1.1870347E-002,-5.8342920E-003, 0.0000000E+000, 0.0000000E+000,-9.7206410E+000, 9.0720262E+001
 8.5875000E+001, 0.0000000E+000, 0.0000000E+000,-4.0256863E-004,-1.9990931E-003, 0.0000000E+000,-3.3662862E-003, 0.0000000E+000,-1.1777640E-002,-5.7679479E-003, 0.0000000E+000, 0.0000000E+000,-9.7431449E+000, 9.0912118E+001
 8.6125000E+001, 0.0000000E+000, 0.0000000E+000,-4.0718718E-004,-1.9877870E-003, 0.0000000E+000,-3.3781233E-003, 0.0000000E+000,-1.1881452E-002,-5.7730975E-003, 0.0000000E+000, 0.0000000E+000,-9.6812619E+000, 9.0184937E+001
 8.6500000E+001, 0.0000000E+000, 0.0000000E+000,-3.9997297E-004,-1.9927562E-003, 0.0000000E+000,-3.3478318E-003, 0.0000000E+000,-1.1747732E-002,-5.7405610E-003, 0.0000000E+000, 0.0000000E+000,-9.7325056E+000, 9.0696488E+001
 8.6750000E+001, 0.0000000E+000, 0.0000000E+000,-4.0029165E-004,-1.9602971E-003, 0.0000000E+000,-3.3242601E-003, 0.0000000E+000,-1.1716869E-002,-5.6848489E-003, 0.0000000E+000, 0.0000000E+000,-9.7067926E+000, 9.0371935E+001
 8.7000000E+001, 0.0000000E+000, 0.0000000E+000,-4.0612440E-004,-1.9867964E-003, 0.0000000E+000,-3.3910043E-003, 0.0000000E+000,-1.1837592E-002,-5.7839250E-003, 0.0000000E+000, 0.0000000E+000,-9.7384481E+000, 9.0684823E+001
 8.7375000E+001, 0.0000000E+000, 0.0000000E+000,-4.0347871E-004,-1.9586782E-003, 0.0000000E+000,-3.3567398E-003, 0.0000000E+000,-1.1746680E-002,-5.7188967E-003, 0.0000000E+000, 0.0000000E+000,-9.7606443E+000, 9.0873422E+001
 8.7625000E+001, 0.0000000E+000, 0.0000000E+000,-4.0801246E-004,-1.9478996E-003, 0.0000000E+000,-3.3680102E-003, 0.0000000E+000,-1.1848743E-002,-5.7239223E-003, 0.0000000E+000, 0.0000000E+000,-9.6999209E+000, 9.0159251E+001
 8.8000000E+001, 0.0000000E+000, 0.0000000E+000,-4.0083937E-004,-1.9530963E-003, 0.0000000E+000,-3.3375252E-003, 0.0000000E+000,-1.1715843E-002,-5.6914608E-003, 0.0000000E+000, 0.0000000E+000,-9.7503496E+000, 9.0661918E+001
 8.8250000E+001, 0.0000000E+000, 0.0000000E+000,-4.0100973E-004,-1.9213586E-003, 0.0000000E+000,-3.3135762E-003, 0.0000000E+000,-1.1687017E-002,-5.6359445E-003, 0.0000000E+000, 0.0000000E+000,-9.7251456E+000, 9.0343150E+001
 8.8500000E+001, 0.0000000E+000, 0.0000000E+000,-4.0661681E-004,-1.9476157E-003, 0.0000000E+000,-3.3786224E-003, 0.0000000E+000,-1.1807497E-002,-5.7328548E-003, 0.0000000E+000, 0.0000000E+000,-9.7563061E+000, 9.0650673E+001
 8.8875000E+001, 0.0000000E+000, 0.0000000E+000,-4.0390163E-004,-1.9200528E-003, 0.0000000E+000,-3.3442471E-003, 0.0000000E+000,-1.1719766E-002,-5.6682015E-003, 0.0000000E+000, 0.0000000E+000,-9.7782119E+000, 9.0836255E+001
 8.9125000E+001, 0.0000000E+000, 0.0000000E+000,-4.0831874E-004,-1.9094987E-003, 0.0000000E+000,-3.3548479E-003, 0.0000000E+000,-1.1821881E-002,-5.6726654E-003, 0.0000000E+000, 0.0000000E+000,-9.7185585E+000, 9.0134132E+001
 8.9500000E+001, 0.0000000E+000, 0.0000000E+000,-4.0125473E-004,-1.9146553E-003, 0.0000000E+000,-3.3243799E-003, 0.0000000E+000,-1.1688471E-002,-5.6402900E-003, 0.0000000E+000, 0.0000000E+000,-9.7682262E+000, 9.0628566E+001
 8.9750000E+001, 0.0000000E+000, 0.0000000E+000,-4.0144924E-004,-1.8831931E-003, 0.0000000E+000,-3.3002148E-003, 0.0000000E+000,-1.1657430E-002,-5.5848571E-003, 0.0000000E+000, 0.0000000E+000,-9.7434901E+000, 9.0315156E+001
 9.0000000E+001, 0.0000000E+000, 0.0000000E+000,-4.0694882E-004,-1.9090201E-003, 0.0000000E+000,-3.3635864E-003, 0.0000000E+000,-1.1772856E-002,-5.6795553E-003, 0.0000000E+000, 0.0000000E+000,-9.7741881E+000, 9.0617706E+001
 9.0375000E+001, 0.0000000E+000, 0.0000000E+000,-4.0412410E-004,-1.8813684E-003, 0.0000000E+000,-3.3284152E-003, 0.0000000E+000,-1.1688300E-002,-5.6139076E-003, 0.0000000E+000, 0.0000000E+000,-9.7958184E+000, 9.0800495E+001
