s,kg,kg,kg,kg,kg
Time,Total,NITROGEN,OXYGEN,CARBON DIOXIDE,WATER VAPOR
 5.5505878E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5561218E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5624463E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5687708E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5743048E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5806293E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5861633E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5924878E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5980219E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6043463E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6106714E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6162048E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6225299E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6280640E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6343884E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6407129E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6462469E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6525714E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6581055E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6644299E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6707544E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6762885E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6826129E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6881470E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.6944714E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7000055E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7063300E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7126544E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7181885E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7245129E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7300470E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7363715E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7426965E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7482300E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7545551E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7600885E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7664136E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7727380E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7782721E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7845966E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7901306E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.7964551E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8027795E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8083136E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8146381E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8201721E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8264966E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8320306E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8383551E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8446796E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8502136E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8565381E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8620721E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8683966E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8747211E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8802551E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8865796E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8921136E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.8984381E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9047632E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9102972E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9166217E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9221558E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9284802E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9340143E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9403387E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9466632E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9521973E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9585217E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9640558E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9703802E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9767047E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9822388E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9885632E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.9940973E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
