s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"SZ2_SM_-3/0_2_110","SZ2_SM_-3/0_3_110","SZ2_SM_-3/0_4_110","SZ2_SM_-3/0_2_130","SZ2_SM_-3/0_3_130","SZ2_SM_-3/0_4_130","SZ2_SM_-3/0_1_150","SZ2_SM_-3/0_2_150","SZ2_SM_-3/0_3_150","SZ2_SM_-3/0_4_150","SZ2_SM_-3/0_1_230","SZ2_SM_-3/0_3_230","SZ2_SM_-3/0_4_230","SZ2_SM_-3/0_1_290","SZ2_SM_-3/0_2_290","SZ2_SM_-3/0_1_310","SZ2_SM_-3/0_2_310","SZ2_SM_-3/0_1_330","SZ2_SM_-3/0_2_330","SZ2_SM_-3/0_2_390","SZ2_SM_-2/0_2_110","SZ2_SM_-2/0_3_110","SZ2_SM_-2/0_4_110","SZ2_SM_-2/0_2_130","SZ2_SM_-2/0_3_130","SZ2_SM_-2/0_4_130","SZ2_SM_-2/0_1_150","SZ2_SM_-2/0_2_150","SZ2_SM_-2/0_3_150","SZ2_SM_-2/0_4_150","SZ2_SM_-2/0_1_230","SZ2_SM_-2/0_3_230","SZ2_SM_-2/0_4_230","SZ2_SM_-2/0_1_290","SZ2_SM_-2/0_2_290","SZ2_SM_-2/0_1_310","SZ2_SM_-2/0_2_310","SZ2_SM_-2/0_1_330","SZ2_SM_-2/0_2_330","SZ2_SM_-2/0_2_390","SZ2_SM_-1/0_2_110","SZ2_SM_-1/0_4_110","SZ2_SM_-1/0_3_110","SZ2_SM_-1/0_2_130","SZ2_SM_-1/0_3_130","SZ2_SM_-1/0_4_130","SZ2_SM_-1/0_1_150","SZ2_SM_-1/0_2_150","SZ2_SM_-1/0_3_150","SZ2_SM_-1/0_4_150","SZ2_SM_-1/0_1_230","SZ2_SM_-1/0_3_230","SZ2_SM_-1/0_4_230","SZ2_SM_-1/0_1_290","SZ2_SM_-1/0_2_290","SZ2_SM_-1/0_1_310","SZ2_SM_-1/0_2_310","SZ2_SM_-1/0_1_330","SZ2_SM_-1/0_2_330","SZ2_SM_-1/0_2_390","SZ2_SM_1/0_2_110","SZ2_SM_1/0_3_110","SZ2_SM_1/0_4_110","SZ2_SM_1/0_2_130","SZ2_SM_1/0_3_130","SZ2_SM_1/0_4_130","SZ2_SM_1/0_1_150","SZ2_SM_1/0_2_150","SZ2_SM_1/0_3_150","SZ2_SM_1/0_4_150","SZ2_SM_1/0_1_230","SZ2_SM_1/0_3_230","SZ2_SM_1/0_4_230","SZ2_SM_1/0_1_290","SZ2_SM_1/0_2_290","SZ2_SM_1/0_1_310","SZ2_SM_1/0_2_310","SZ2_SM_1/0_1_330","SZ2_SM_1/0_2_330","SZ2_SM_1/0_2_390","SZ2_SM_2/0_2_110","SZ2_SM_2/0_3_110","SZ2_SM_2/0_4_110","SZ2_SM_2/0_2_130","SZ2_SM_2/0_3_130","SZ2_SM_2/0_4_130","SZ2_SM_2/0_1_150","SZ2_SM_2/0_2_150","SZ2_SM_2/0_3_150","SZ2_SM_2/0_4_150","SZ2_SM_2/0_1_230","SZ2_SM_2/0_3_230","SZ2_SM_2/0_4_230","SZ2_SM_2/0_1_290","SZ2_SM_2/0_2_290","SZ2_SM_2/0_1_310","SZ2_SM_2/0_2_310","SZ2_SM_2/0_1_330","SZ2_SM_2/0_2_330","SZ2_SM_2/0_2_390","SZ2_SM_3/0_2_110","SZ2_SM_3/0_3_110","SZ2_SM_3/0_4_110","SZ2_SM_3/0_2_130","SZ2_SM_3/0_3_130","SZ2_SM_3/0_4_130","SZ2_SM_3/0_1_150","SZ2_SM_3/0_2_150","SZ2_SM_3/0_3_150","SZ2_SM_3/0_4_150","SZ2_SM_3/0_1_230","SZ2_SM_3/0_3_230","SZ2_SM_3/0_4_230","SZ2_SM_3/0_1_290","SZ2_SM_3/0_2_290","SZ2_SM_3/0_1_310","SZ2_SM_3/0_2_310","SZ2_SM_3/0_1_330","SZ2_SM_3/0_2_330","SZ2_SM_3/0_2_390","SZ2_DT_-3/1.20_01","SZ2_DT_-3/1.60_01","SZ2_DT_-3/2.00_01","SZ2_DT_-3/2.40_01","SZ2_DT_-3/2.80_01","SZ2_DT_-3/3.20_01","SZ2_DT_-3/3.60_01","SZ2_DT_-3/4.00_01","SZ2_DT_-3/5.00_01","SZ2_DT_-3/-1.20_01","SZ2_DT_-3/-1.60_01","SZ2_DT_-3/-2.00_01","SZ2_DT_-3/-2.40_01","SZ2_DT_-3/-2.80_01","SZ2_DT_-3/-3.20_01","SZ2_DT_-3/-3.60_01","SZ2_DT_-3/-4.00_01","SZ2_DT_-3/-5.00_01","SZ2_DT_-2/1.20_1","SZ2_DT_-2/1.60_1","SZ2_DT_-2/2.00_1","SZ2_DT_-2/2.40_1","SZ2_DT_-2/2.80_1","SZ2_DT_-2/3.20_1","SZ2_DT_-2/3.60_1","SZ2_DT_-2/4.00_1","SZ2_DT_-2/5.00_1","SZ2_DT_-2/-1.20_1","SZ2_DT_-2/-1.60_1","SZ2_DT_-2/-2.00_1","SZ2_DT_-2/-2.40_1","SZ2_DT_-2/-2.80_1","SZ2_DT_-2/-3.20_1","SZ2_DT_-2/-3.60_1","SZ2_DT_-2/-4.00_1","SZ2_DT_-2/-5.00_1","SZ2_DT_-1/1.20_1","SZ2_DT_-1/1.60_1","SZ2_DT_-1/2.00_1","SZ2_DT_-1/2.80_1","SZ2_DT_-1/3.20_1","SZ2_DT_-1/2.40_1","SZ2_DT_-1/3.60_1","SZ2_DT_-1/4.00_1","SZ2_DT_-1/5.00_1","SZ2_DT_-1/-1.20_1","SZ2_DT_-1/-1.60_1","SZ2_DT_-1/-2.00_1","SZ2_DT_-1/-2.40_1","SZ2_DT_-1/-2.80_1","SZ2_DT_-1/-3.20_1","SZ2_DT_-1/-3.60_1","SZ2_DT_-1/-4.00_1","SZ2_DT_-1/-5.00_1","SZ2_DT_1/1.20_1","SZ2_DT_1/1.60_1","SZ2_DT_1/2.00_1","SZ2_DT_1/2.40_1","SZ2_DT_1/2.80_1","SZ2_DT_1/3.20_1","SZ2_DT_1/3.60_1","SZ2_DT_1/4.00_1","SZ2_DT_1/5.00_1","SZ2_DT_1/-1.20_1","SZ2_DT_1/-1.60_1","SZ2_DT_1/-2.00_1","SZ2_DT_1/-2.40_1","SZ2_DT_1/-2.80_1","SZ2_DT_1/-3.20_1","SZ2_DT_1/-3.60_1","SZ2_DT_1/-4.00_2","SZ2_DT_1/-5.00_1","SZ2_DT_2/1.20_1","SZ2_DT_2/1.60_1","SZ2_DT_2/2.00_1","SZ2_DT_2/2.40_1","SZ2_DT_2/2.80_1","SZ2_DT_2/3.20_1","SZ2_DT_2/3.60_1","SZ2_DT_2/4.00_1","SZ2_DT_2/5.00_1","SZ2_DT_2/-1.20_1","SZ2_DT_2/-1.60_1","SZ2_DT_2/-2.00_1","SZ2_DT_2/-2.40_1","SZ2_DT_2/-2.80_1","SZ2_DT_2/-3.20_1","SZ2_DT_2/-3.60_1","SZ2_DT_2/-4.00_2","SZ2_DT_2/-5.00_1","SZ2_DT_3/1.20_1","SZ2_DT_3/1.60_1","SZ2_DT_3/2.00_1","SZ2_DT_3/2.40_1","SZ2_DT_3/2.80_1","SZ2_DT_3/3.20_1","SZ2_DT_3/3.60_1","SZ2_DT_3/4.00_1","SZ2_DT_3/5.00_1","SZ2_DT_3/-1.20_1","SZ2_DT_3/-1.60_1","SZ2_DT_3/-2.00_1","SZ2_DT_3/-2.40_1","SZ2_DT_3/-2.80_1","SZ2_DT_3/-3.20_1","SZ2_DT_3/-5.00_1","SZ2_DT_3/-3.60_1","SZ2_DT_3/-4.00_1","VAN_130","VAN_170","VAN_210","PKW1_130","PKW1_150","PKW1_210","PKW3_130","PKW3_150","PKW3_210","PKW2_130","PKW2_150","PKW2_210"
 0.0000000E+000, 5.6320419E+001, 2.4843021E+001, 3.5454362E+001, 6.9148138E+001, 2.4668074E+001, 3.8077637E+001, 2.0926939E+001, 8.7943850E+001, 2.3900722E+001, 4.0705922E+001, 2.8321740E+001, 1.4909530E+001, 3.5041006E+001, 5.8728576E+001, 2.2599755E+001, 8.5976554E+001, 2.3865523E+001, 1.3359608E+002, 2.5519692E+001, 3.7952696E+001, 5.6213149E+001, 2.8158963E+001, 3.1714452E+001, 6.9185069E+001, 3.0377680E+001, 3.2637839E+001, 2.1400305E+001, 8.8017533E+001, 3.2809176E+001, 3.3597616E+001, 2.8404234E+001, 2.9754830E+001, 2.7669763E+001, 5.8061629E+001, 2.2149196E+001, 8.5220526E+001, 2.3409960E+001, 1.3295199E+002, 2.5055040E+001, 3.7292702E+001, 5.1799101E+001, 2.5586491E+001, 2.7060219E+001, 6.5049601E+001, 2.8982233E+001, 2.5819990E+001, 2.0745011E+001, 8.4415052E+001, 3.2115774E+001, 2.5050752E+001, 2.7371696E+001, 3.4283814E+001, 1.8737213E+001, 5.7146526E+001, 2.2886258E+001, 8.4339642E+001, 2.4046732E+001, 1.3184068E+002, 2.5510899E+001, 3.7313466E+001, 3.9441186E+001, 1.6670801E+001, 2.1586899E+001, 4.9938884E+001, 1.5985084E+001, 2.1194801E+001, 2.0455069E+001, 6.7025526E+001, 1.5489807E+001, 2.0371201E+001, 2.5630450E+001, 1.5254577E+001, 1.7237665E+001, 5.1011129E+001, 2.0426359E+001, 7.6088807E+001, 2.1586997E+001, 1.2181336E+002, 2.2836441E+001, 3.1639531E+001, 3.3604980E+001, 1.9330373E+001, 1.7699010E+001, 4.2505517E+001, 1.9076844E+001, 1.7099033E+001, 1.9839186E+001, 5.7953075E+001, 1.8005968E+001, 1.7024212E+001, 2.4653952E+001, 1.6327072E+001, 1.6644135E+001, 4.8514354E+001, 1.9126192E+001, 7.3726214E+001, 2.0207879E+001, 1.2030435E+002, 2.1303249E+001, 2.9101458E+001, 4.5717503E+001, 2.0697819E+001, 3.2530129E+001, 5.7905339E+001, 2.1039073E+001, 3.4146336E+001, 2.1337931E+001, 7.6719014E+001, 2.0929470E+001, 3.6700687E+001, 2.7692463E+001, 1.7998305E+001, 3.6689520E+001, 5.7475537E+001, 2.1387837E+001, 8.4403980E+001, 2.2516318E+001, 1.3158794E+002, 2.3951061E+001, 3.6024913E+001, 1.7415540E+001, 1.8717268E+001, 1.9335290E+001, 1.9674399E+001, 1.9870888E+001, 1.9992275E+001, 2.0072433E+001, 2.0121898E+001, 2.0137684E+001, 1.5796366E+001, 1.7481007E+001, 1.8392551E+001, 1.8947625E+001, 1.9291693E+001, 1.9508472E+001, 1.9648753E+001, 1.9742062E+001, 1.9860211E+001, 1.7584172E+001, 1.8838959E+001, 1.9422692E+001, 1.9721600E+001, 1.9899742E+001, 2.0017619E+001, 2.0094457E+001, 2.0136501E+001, 2.0123787E+001, 1.5727852E+001, 1.7480242E+001, 1.8498696E+001, 1.9117197E+001, 1.9469148E+001, 1.9691103E+001, 1.9842229E+001, 1.9942506E+001, 1.9947666E+001, 1.7990350E+001, 1.9107692E+001, 1.9522228E+001, 1.9873051E+001, 1.9941534E+001, 1.9744889E+001, 1.9979480E+001, 2.0011047E+001, 2.0149400E+001, 1.5950530E+001, 1.7624766E+001, 1.8600047E+001, 1.9185657E+001, 1.9481350E+001, 1.9650161E+001, 1.9762754E+001, 1.9855405E+001, 2.0115875E+001, 2.1560387E+001, 2.2132683E+001, 2.2306754E+001, 2.2342800E+001, 2.2258186E+001, 2.2090288E+001, 2.1913824E+001, 2.1765379E+001, 2.1344237E+001, 1.7097888E+001, 1.8932875E+001, 2.0028257E+001, 2.0708074E+001, 2.1116944E+001, 2.1352387E+001, 2.1468985E+001, 2.1500014E+001, 2.1225060E+001, 2.0816233E+001, 2.1518031E+001, 2.1839243E+001, 2.2009730E+001, 2.1945214E+001, 2.1830730E+001, 2.1739883E+001, 2.1580286E+001, 2.1237286E+001, 1.7271777E+001, 1.9021848E+001, 2.0008927E+001, 2.0625326E+001, 2.1010201E+001, 2.1246082E+001, 2.1377786E+001, 2.1408399E+001, 2.1224213E+001, 1.7569989E+001, 1.8673555E+001, 1.9095429E+001, 1.9664270E+001, 1.9312790E+001, 1.9381189E+001, 1.9482135E+001, 1.9416245E+001, 1.9691695E+001, 1.7295115E+001, 1.8781650E+001, 1.9528512E+001, 1.9926417E+001, 2.0148976E+001, 2.0277042E+001, 2.0323958E+001, 2.0343006E+001, 2.0363661E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
