Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
      1,      1,      1,      1,     26,     61,      8,  0.34694470E-17,      1,     26,     36,     11,  0.10351999E-04
      1,      1,      2,      1,     31,     25,      3,  0.86736174E-18,      1,     29,      8,     40,  0.51945102E-05
      2,      1,      3,      1,     31,     25,      3,  0.00000000E+00,      1,     31,     45,     17,  0.93947103E-05
      2,      1,      4,      1,     31,     25,      3,  0.00000000E+00,      1,     43,     47,     22,  0.10688894E-03
      3,      1,      5,      1,     31,     25,      3,  0.00000000E+00,      1,     43,     47,     22,  0.10625508E-03
      3,      1,      6,      1,     31,     25,      3,  0.00000000E+00,      1,     41,     47,     20,  0.13961072E-03
      4,      1,      7,      1,     33,     26,      7,  0.67762636E-20,      1,     30,     46,     24,  0.14531355E-03
      4,      1,      8,      1,     33,     26,      7,  0.67762636E-20,      1,     41,     47,     20,  0.22899972E-03
      5,      1,      9,      1,     33,     26,      7,  0.00000000E+00,      1,     43,     47,     22,  0.28902926E-03
      5,      1,     10,      1,     33,     26,      7,  0.00000000E+00,      1,     41,     47,     20,  0.40609390E-03
      6,      1,     11,      1,     33,     26,      7,  0.00000000E+00,      1,     43,     47,     22,  0.65947130E-03
      6,      1,     12,      1,     33,     26,      7,  0.00000000E+00,      1,     32,     30,      8,  0.73458251E-03
      7,      1,     13,      1,     33,     26,      7,  0.00000000E+00,      1,     32,     30,      8,  0.94150175E-03
      7,      1,     14,      1,     33,     26,      7,  0.00000000E+00,      1,     36,     36,      8,  0.90572970E-03
      8,      1,     15,      1,     33,     26,      7,  0.00000000E+00,      1,     32,     30,      8,  0.10844251E-02
      8,      1,     16,      1,     33,     26,      7,  0.00000000E+00,      1,     36,     36,      8,  0.83947684E-03
      9,      1,     17,      1,     33,     26,      7,  0.00000000E+00,      1,     32,     30,      8,  0.91392054E-03
      9,      1,     18,      1,     33,     26,      7,  0.00000000E+00,      1,     43,     47,     22,  0.93982075E-03
     10,      1,     19,      1,     33,     26,      7,  0.00000000E+00,      1,     43,     47,     22,  0.59847430E-03
     10,      1,     20,      1,     33,     26,      7,  0.00000000E+00,      1,     32,     36,      8,  0.90247031E-03
     11,      1,     21,      1,     33,     26,      7,  0.00000000E+00,      1,     43,     47,     22,  0.91337196E-03
     11,      1,     22,      1,     33,     26,      7,  0.00000000E+00,      1,     32,     36,      8,  0.11627309E-02
     12,      1,     23,      1,     33,     29,      7,  0.13552527E-19,      1,     43,     47,     22,  0.11308762E-02
     12,      1,     24,      1,     33,     29,      7,  0.00000000E+00,      1,     32,     30,      8,  0.76752239E-02
     13,      1,     25,      1,     33,     29,      7,  0.00000000E+00,      1,     32,     30,      8,  0.89425443E-02
     13,      1,     26,      1,     33,     29,      7,  0.00000000E+00,      1,     36,     36,      8,  0.14212673E-01
     14,      1,     27,      1,     33,     29,      7,  0.00000000E+00,      1,     36,     36,      8,  0.15744708E-01
     14,      1,     28,      1,     33,     29,      7,  0.00000000E+00,      1,     36,     36,      8,  0.10164269E-01
     15,      1,     29,      1,     33,     29,      7,  0.00000000E+00,      1,     36,     36,      8,  0.10023690E-01
     15,      1,     30,      1,     33,     29,      7,  0.00000000E+00,      1,     32,     30,      8,  0.74458146E-02
     16,      1,     31,      1,     33,     29,      7,  0.00000000E+00,      1,     32,     30,      8,  0.54669897E-02
     16,      1,     32,      1,     33,     29,      7,  0.00000000E+00,      1,     32,     36,      8,  0.73630839E-02
     17,      1,     33,      1,     33,     29,      7,  0.00000000E+00,      1,     35,     32,      9,  0.30468536E-02
     17,      1,     34,      1,     33,     29,      7,  0.00000000E+00,      1,     32,     36,      8,  0.86648648E-02
     18,      1,     35,      1,     33,     29,      7,  0.00000000E+00,      1,     40,     36,      8,  0.65416107E-02
