Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
     64,      1,    127,      1,     70,     13,     11,  0.12203351E-01,      1,     68,     15,      8,  0.14835298E+00
     64,      1,    128,      1,     68,     15,      7,  0.60997108E-02,      1,     68,     15,      8,  0.37459178E+00
     65,      1,    129,      1,     68,     15,      7,  0.12254753E-01,      1,     68,     15,      8,  0.17643757E+00
     65,      1,    130,      1,     60,     15,     16,  0.64226854E-02,      1,     68,     15,      8,  0.39535546E+00
     66,      1,    131,      1,     68,     15,      7,  0.12269639E-01,      1,     68,     15,      8,  0.20132594E+00
     66,      1,    132,      1,     60,     15,     16,  0.79611512E-02,      1,     68,     15,      8,  0.35347381E+00
     67,      1,    133,      1,     60,     15,     16,  0.14077505E-01,      1,     68,     15,      8,  0.19133005E+00
     67,      1,    134,      1,     60,     15,     16,  0.93779940E-02,      1,     68,     15,      8,  0.31328592E+00
     68,      1,    135,      1,     60,     15,     16,  0.16595090E-01,      1,     68,     15,      8,  0.18792842E+00
     68,      1,    136,      1,     60,     15,     16,  0.10479955E-01,      1,     68,     15,      8,  0.25936010E+00
     69,      1,    137,      1,     60,     15,     16,  0.18547521E-01,      1,     68,     15,      8,  0.17760587E+00
     69,      1,    138,      1,     60,     15,     16,  0.10928994E-01,      1,     58,     15,     14,  0.24564302E+00
     70,      1,    139,      1,     60,     15,     16,  0.19234841E-01,      1,     68,     15,      8,  0.16351766E+00
     70,      1,    140,      1,     58,     15,     16,  0.11604291E-01,      1,     74,     15,     13,  0.27020194E+00
     71,      1,    141,      1,     58,     15,     16,  0.19974884E-01,      1,     62,     16,      8,  0.17405456E+00
     71,      1,    142,      1,     58,     15,     16,  0.11610880E-01,      1,     75,     15,     13,  0.26480914E+00
     72,      1,    143,      1,     58,     15,     16,  0.19918157E-01,      1,     62,     16,      8,  0.18925617E+00
     72,      1,    144,      1,     74,     15,     16,  0.11742790E-01,      1,     75,     15,     13,  0.32152218E+00
     73,      1,    145,      1,     74,     15,     16,  0.20870545E-01,      1,     62,     16,      8,  0.26156652E+00
     73,      1,    146,      1,     74,     15,     16,  0.13493806E-01,      1,     74,     15,     14,  0.32488867E+00
     74,      1,    147,      1,     74,     15,     16,  0.23840227E-01,      1,     62,     16,      8,  0.30934801E+00
     74,      1,    148,      1,     75,     15,     16,  0.16504888E-01,      1,     75,     15,     14,  0.44322572E+00
     75,      1,    149,      1,     75,     15,     16,  0.30548493E-01,      1,     62,     16,      8,  0.30454749E+00
     75,      1,    150,      1,     75,     15,     16,  0.20896335E-01,      1,     75,     15,     14,  0.37019659E+00
     76,      1,    151,      1,     75,     15,     16,  0.37766799E-01,      1,     62,     16,      8,  0.31332710E+00
     76,      1,    152,      1,     75,     15,     16,  0.21937325E-01,      1,     76,     15,     14,  0.41515955E+00
     77,      1,    153,      1,     75,     15,     16,  0.37108476E-01,      1,     62,     16,      8,  0.30272448E+00
     77,      1,    154,      1,     76,     15,     16,  0.25470786E-01,      1,     76,     15,     14,  0.36012146E+00
     78,      1,    155,      1,     76,     15,     16,  0.47043444E-01,      1,     62,     16,      8,  0.26660626E+00
