s,m/s,m/s,m/s,Pa,m/s,,,,
 9.4979329E-002, 1.5674750E-001, 0.0000000E+000, 3.3996062E-002,-2.5630049E-001, 2.3040726E-004, 1.0000000E+000, 4.2000000E+001, 5.2926976E-001, 8.2541559E-009
 9.9655685E-002, 1.4707230E-001, 0.0000000E+000, 3.3498767E-002,-2.4977674E-001, 2.7595543E-004, 1.0000000E+000, 4.2000000E+001, 5.2733651E-001, 7.1540259E-009
 1.0433204E-001, 1.3523696E-001, 0.0000000E+000, 3.2732679E-002,-3.2151155E-001, 6.0686629E-004, 1.0000000E+000, 4.3000000E+001, 5.3138389E-001, 5.8579725E-009
 1.0900840E-001, 1.2337026E-001, 0.0000000E+000, 3.1919032E-002,-3.2548797E-001, 5.5501702E-004, 1.0000000E+000, 4.2000000E+001, 5.2900340E-001, 8.5168897E-009
 1.1368475E-001, 1.1196927E-001, 0.0000000E+000, 3.1128894E-002,-3.1378203E-001, 1.2697715E-004, 1.0000000E+000, 4.2000000E+001, 5.2776913E-001, 7.7843348E-009
 1.1836111E-001, 1.0057783E-001, 0.0000000E+000, 3.0291606E-002,-3.1723554E-001, 3.4028574E-004, 1.0000000E+000, 4.2000000E+001, 5.2975798E-001, 9.3648142E-009
 1.2303746E-001, 8.9685746E-002, 0.0000000E+000, 2.9478741E-002,-3.0500132E-001, 4.2942760E-004, 1.0000000E+000, 4.2000000E+001, 5.2788756E-001, 8.0978300E-009
 1.2771382E-001, 7.8819054E-002, 0.0000000E+000, 2.8617238E-002,-3.0838110E-001, 2.7687048E-004, 1.0000000E+000, 4.2000000E+001, 5.2888705E-001, 8.8910765E-009
 1.3239018E-001, 6.8223357E-002, 0.0000000E+000, 2.7741241E-002,-3.0401171E-001, 1.9357370E-004, 1.0000000E+000, 4.2000000E+001, 5.2749945E-001, 7.9232898E-009
 1.3706653E-001, 5.8146293E-002, 0.0000000E+000, 2.6890477E-002,-2.9163401E-001, 1.8497941E-004, 1.0000000E+000, 4.2000000E+001, 5.2770446E-001, 8.0349148E-009
 1.4174289E-001, 4.8110239E-002, 0.0000000E+000, 2.5991776E-002,-2.9490519E-001, 2.1172155E-004, 1.0000000E+000, 4.2000000E+001, 5.2824754E-001, 8.4599666E-009
 1.4641924E-001, 3.8596809E-002, 0.0000000E+000, 2.5117513E-002,-2.8255174E-001, 1.9928795E-004, 1.0000000E+000, 4.2000000E+001, 5.2795396E-001, 8.2561896E-009
 1.5109560E-001, 2.9361782E-002, 0.0000000E+000, 2.4537379E-002,-2.7174398E-001, 1.1587111E-003, 1.0000000E+000, 4.3000000E+001, 5.3108423E-001, 6.2353877E-009
 1.5577195E-001, 2.1223036E-002, 0.0000000E+000, 2.5126205E-002,-2.1882671E-001, 5.1519828E-003, 1.0000000E+000, 4.4000000E+001, 5.3303784E-001, 6.8892720E-009
 1.6044831E-001, 1.3623816E-002, 0.0000000E+000, 2.5754486E-002,-2.0652281E-001, 2.9287066E-003, 1.0000000E+000, 4.3000000E+001, 5.2941870E-001, 5.0300064E-009
 1.6512467E-001, 6.1201337E-003, 0.0000000E+000, 2.6404660E-002,-2.0649936E-001, 5.0764930E-004, 1.0000000E+000, 4.2000000E+001, 5.2747135E-001, 7.8934534E-009
 1.6980102E-001,-1.0954260E-003, 0.0000000E+000, 2.7050573E-002,-2.0134514E-001, 1.1549604E-003, 1.0000000E+000, 4.2000000E+001, 5.3024078E-001, 9.8029423E-009
 1.7447738E-001,-7.8261615E-003, 0.0000000E+000, 2.7675429E-002,-1.9071780E-001, 1.0106715E-003, 1.0000000E+000, 4.2000000E+001, 5.2966483E-001, 9.3493230E-009
 1.7915373E-001,-1.4480230E-002, 0.0000000E+000, 2.8327254E-002,-1.9097436E-001, 4.8765109E-004, 1.0000000E+000, 4.2000000E+001, 5.2786599E-001, 8.1024906E-009
 1.8383009E-001,-2.0665107E-002, 0.0000000E+000, 2.8967063E-002,-1.8049866E-001, 3.5294357E-004, 1.0000000E+000, 4.2000000E+001, 5.2701099E-001, 7.5461313E-009
 1.8850644E-001,-2.6792651E-002, 0.0000000E+000, 2.9636836E-002,-1.8098125E-001, 4.2139799E-004, 1.0000000E+000, 4.2000000E+001, 5.2781101E-001, 8.0818534E-009
 1.9318280E-001,-3.2671807E-002, 0.0000000E+000, 3.0315975E-002,-1.7620356E-001, 4.1055849E-004, 1.0000000E+000, 4.2000000E+001, 5.2714673E-001, 7.6708354E-009
 1.9785916E-001,-3.8112850E-002, 0.0000000E+000, 3.0980527E-002,-1.6609912E-001, 3.4374586E-004, 1.0000000E+000, 4.2000000E+001, 5.2789087E-001, 8.2046919E-009
 2.0253551E-001,-4.4184289E-002, 0.0000000E+000, 3.1560338E-002,-1.8962471E-001, 2.8818546E-004, 1.0000000E+000, 4.2000000E+001, 5.2706754E-001, 7.9121626E-009
 2.0721187E-001,-5.0347819E-002, 0.0000000E+000, 3.2032506E-002,-1.9759037E-001, 4.4457946E-004, 1.0000000E+000, 4.2000000E+001, 5.2403908E-001, 6.2763878E-009
 2.1188822E-001,-5.6547585E-002, 0.0000000E+000, 3.2517822E-002,-2.0056326E-001, 2.9098061E-004, 1.0000000E+000, 4.2000000E+001, 5.2809293E-001, 8.7107348E-009
 2.1656458E-001,-6.2536606E-002, 0.0000000E+000, 3.3009260E-002,-1.9638442E-001, 4.7926009E-004, 1.0000000E+000, 4.2000000E+001, 5.2515881E-001, 6.9613798E-009
 2.2124094E-001,-6.8076785E-002, 0.0000000E+000, 3.3492295E-002,-1.8518422E-001, 6.2121205E-004, 1.0000000E+000, 4.2000000E+001, 5.2378431E-001, 6.3087597E-009
 2.2591729E-001,-7.3682960E-002, 0.0000000E+000, 3.3992264E-002,-1.8840047E-001, 5.9394643E-004, 1.0000000E+000, 4.2000000E+001, 5.2652398E-001, 7.9841399E-009
 2.3059365E-001,-7.8873279E-002, 0.0000000E+000, 3.4482394E-002,-1.7778655E-001, 4.9415810E-004, 1.0000000E+000, 4.2000000E+001, 5.2527385E-001, 7.3073834E-009
 2.3527000E-001,-8.4159726E-002, 0.0000000E+000, 3.4988130E-002,-1.8153429E-001, 4.7699234E-004, 1.0000000E+000, 4.2000000E+001, 5.2707186E-001, 8.6237625E-009
 2.3994636E-001,-8.9306517E-002, 0.0000000E+000, 3.5496881E-002,-1.7850756E-001, 5.0884906E-004, 1.0000000E+000, 4.2000000E+001, 5.2584541E-001, 7.9773315E-009
 2.4462271E-001,-9.4074141E-002, 0.0000000E+000, 3.5993946E-002,-1.6850825E-001, 5.2837231E-004, 1.0000000E+000, 4.2000000E+001, 5.2586418E-001, 8.1890515E-009
 2.4883113E-001,-9.8364031E-002, 0.0000000E+000, 3.6447660E-002,-1.6895580E-001, 3.9340241E-004, 1.0000000E+000, 4.2000000E+001, 5.2634084E-001, 7.8759220E-009
 2.5303955E-001,-9.3152599E-002, 0.0000000E+000, 3.7344428E-002, 1.5429297E-001, 3.5185912E-003, 1.0000000E+000, 4.4000000E+001, 5.3214263E-001, 6.2161925E-009
 2.5724797E-001,-8.4260303E-002, 0.0000000E+000, 3.8400269E-002, 2.8163078E-001, 3.8984719E-003, 1.0000000E+000, 4.3000000E+001, 5.2365170E-001, 4.0191255E-009
 2.6145638E-001,-7.5391034E-002, 0.0000000E+000, 3.9470212E-002, 2.8420192E-001, 1.5998086E-003, 1.0000000E+000, 4.2000000E+001, 5.2467875E-001, 7.5715144E-009
 2.6566480E-001,-6.6627486E-002, 0.0000000E+000, 4.0546381E-002, 2.8327479E-001, 6.3633159E-004, 1.0000000E+000, 4.2000000E+001, 5.2661922E-001, 9.1476651E-009
 2.6987322E-001,-5.7970358E-002, 0.0000000E+000, 4.1629997E-002, 2.8181900E-001, 9.9569846E-004, 1.0000000E+000, 4.2000000E+001, 5.2706401E-001, 9.8641302E-009
 2.7408164E-001,-4.9396801E-002, 0.0000000E+000, 4.2723603E-002, 2.8077233E-001, 6.4780103E-004, 1.0000000E+000, 4.2000000E+001, 5.2552945E-001, 9.0446863E-009
 2.7829005E-001,-4.0546803E-002, 0.0000000E+000, 4.3868953E-002, 2.9231505E-001, 6.8276059E-004, 1.0000000E+000, 4.2000000E+001, 5.2536846E-001, 9.2828038E-009
 2.8249847E-001,-3.2091276E-002, 0.0000000E+000, 4.4989406E-002, 2.7984752E-001, 7.7883305E-004, 1.0000000E+000, 4.2000000E+001, 5.2277016E-001, 7.8089836E-009
 2.8670689E-001,-2.3696254E-002, 0.0000000E+000, 4.6121030E-002, 2.7909986E-001, 7.7738128E-004, 1.0000000E+000, 4.2000000E+001, 5.2389806E-001, 8.8649950E-009
 2.9091531E-001,-1.5359741E-002, 0.0000000E+000, 4.7265674E-002, 2.7834238E-001, 7.9910044E-004, 1.0000000E+000, 4.2000000E+001, 5.2380749E-001, 9.1146293E-009
 2.9512372E-001,-7.0815974E-003, 0.0000000E+000, 4.8424129E-002, 2.7750695E-001, 8.9065649E-004, 1.0000000E+000, 4.2000000E+001, 5.2361811E-001, 9.2713017E-009
 2.9933214E-001, 1.1381716E-003, 0.0000000E+000, 4.9596904E-002, 2.7659177E-001, 1.0353879E-003, 1.0000000E+000, 4.2000000E+001, 5.2343778E-001, 9.4061904E-009
 3.0354056E-001, 8.2481731E-003, 0.0000000E+000, 5.0535182E-002, 2.3404165E-001, 9.3910337E-004, 1.0000000E+000, 4.3000000E+001, 5.2382866E-001, 5.3049054E-009
 3.0718697E-001, 1.4427329E-002, 0.0000000E+000, 5.1326215E-002, 2.3446923E-001, 7.7015759E-004, 1.0000000E+000, 4.3000000E+001, 5.2293545E-001, 4.2868055E-009
 3.1083339E-001, 2.0283842E-002, 0.0000000E+000, 5.2100100E-002, 2.2215268E-001, 1.0245341E-003, 1.0000000E+000, 4.2000000E+001, 5.2299916E-001, 8.2533546E-009
 3.1447980E-001, 2.6100003E-002, 0.0000000E+000, 5.2883116E-002, 2.2108434E-001, 1.3055236E-003, 1.0000000E+000, 4.2000000E+001, 5.2196213E-001, 7.7122749E-009
 3.1812622E-001, 3.1876986E-002, 0.0000000E+000, 5.3675774E-002, 2.2010316E-001, 1.5061256E-003, 1.0000000E+000, 4.2000000E+001, 5.2209654E-001, 7.9164757E-009
 3.2139979E-001, 3.7013441E-002, 0.0000000E+000, 5.4394293E-002, 2.1865866E-001, 1.1842377E-003, 1.0000000E+000, 4.2000000E+001, 5.2091808E-001, 6.5795680E-009
 3.2467336E-001, 4.2393765E-002, 0.0000000E+000, 5.5145456E-002, 2.3007732E-001, 1.5134362E-003, 1.0000000E+000, 4.2000000E+001, 5.2476995E-001, 9.0997094E-009
 3.2794693E-001, 4.7452648E-002, 0.0000000E+000, 5.5878758E-002, 2.1633460E-001, 1.5373244E-003, 1.0000000E+000, 4.2000000E+001, 5.2173993E-001, 7.2519230E-009
 3.3122050E-001, 5.2465767E-002, 0.0000000E+000, 5.6618104E-002, 2.1484746E-001, 1.6226349E-003, 1.0000000E+000, 4.2000000E+001, 5.2157530E-001, 7.3117011E-009
 3.3449407E-001, 5.7434069E-002, 0.0000000E+000, 5.7364742E-002, 2.1344704E-001, 1.7613731E-003, 1.0000000E+000, 4.2000000E+001, 5.2215377E-001, 7.8308875E-009
 3.3776764E-001, 6.2638728E-002, 0.0000000E+000, 5.8145320E-002, 2.2466090E-001, 1.9933856E-003, 1.0000000E+000, 4.2000000E+001, 5.2423779E-001, 9.4876386E-009
 3.4104121E-001, 6.7511817E-002, 0.0000000E+000, 5.8908847E-002, 2.1060460E-001, 1.9635334E-003, 1.0000000E+000, 4.2000000E+001, 5.2126167E-001, 7.6042982E-009
 3.4431478E-001, 7.2326922E-002, 0.0000000E+000, 5.9678805E-002, 2.0871958E-001, 1.9875771E-003, 1.0000000E+000, 4.2000000E+001, 5.2223701E-001, 8.3856367E-009
 3.4758836E-001, 7.7083606E-002, 0.0000000E+000, 6.0456233E-002, 2.0686922E-001, 2.0393572E-003, 1.0000000E+000, 4.2000000E+001, 5.2247304E-001, 8.7031580E-009
 3.5086193E-001, 8.1423165E-002, 0.0000000E+000, 6.1175977E-002, 1.8765612E-001, 1.9549632E-003, 1.0000000E+000, 4.2000000E+001, 5.2248823E-001, 8.8721323E-009
 3.5413550E-001, 8.4752820E-002, 0.0000000E+000, 6.1700556E-002, 1.3855019E-001, 1.6605212E-003, 1.0000000E+000, 4.3000000E+001, 5.2526972E-001, 6.0319409E-009
 3.5740907E-001, 8.7814874E-002, 0.0000000E+000, 6.2209710E-002, 1.2757965E-001, 1.5407415E-003, 1.0000000E+000, 4.2000000E+001, 5.2356775E-001, 9.9074854E-009
 3.6068264E-001, 9.0818330E-002, 0.0000000E+000, 6.2723008E-002, 1.2558414E-001, 1.6139290E-003, 1.0000000E+000, 4.2000000E+001, 5.2183970E-001, 8.7351561E-009
 3.6395621E-001, 9.3765565E-002, 0.0000000E+000, 6.3241841E-002, 1.2381705E-001, 1.6577233E-003, 1.0000000E+000, 4.2000000E+001, 5.2247652E-001, 9.3091272E-009
 3.6722978E-001, 9.6846543E-002, 0.0000000E+000, 6.3775215E-002, 1.3031375E-001, 1.6985245E-003, 1.0000000E+000, 4.3000000E+001, 5.2064039E-001, 4.2322662E-009
 3.7050335E-001, 9.9665524E-002, 0.0000000E+000, 6.4302357E-002, 1.1994943E-001, 1.8528762E-003, 1.0000000E+000, 4.2000000E+001, 5.2074167E-001, 8.2513749E-009
 3.7377693E-001, 1.0240912E-001, 0.0000000E+000, 6.4831792E-002, 1.1757206E-001, 1.9599152E-003, 1.0000000E+000, 4.2000000E+001, 5.2141413E-001, 8.7728837E-009
 3.7705050E-001, 1.0507542E-001, 0.0000000E+000, 6.5363685E-002, 1.1518005E-001, 2.0737844E-003, 1.0000000E+000, 4.2000000E+001, 5.2138427E-001, 8.8024343E-009
 3.8032407E-001, 1.0785637E-001, 0.0000000E+000, 6.5908265E-002, 1.2109323E-001, 2.1252485E-003, 1.0000000E+000, 4.3000000E+001, 5.2040939E-001, 4.2611655E-009
 3.8359764E-001, 1.1035878E-001, 0.0000000E+000, 6.6445809E-002, 1.1022764E-001, 2.3339046E-003, 1.0000000E+000, 4.2000000E+001, 5.2073026E-001, 8.4171141E-009
 3.8687121E-001, 1.1277062E-001, 0.0000000E+000, 6.6985300E-002, 1.0740215E-001, 2.4266097E-003, 1.0000000E+000, 4.2000000E+001, 5.2149754E-001, 8.9803125E-009
 3.9014478E-001, 1.1508993E-001, 0.0000000E+000, 6.7526908E-002, 1.0456484E-001, 2.4362059E-003, 1.0000000E+000, 4.2000000E+001, 5.2148678E-001, 9.0023345E-009
 3.9341835E-001, 1.1731347E-001, 0.0000000E+000, 6.8070539E-002, 1.0164797E-001, 2.3967908E-003, 1.0000000E+000, 4.2000000E+001, 5.2142004E-001, 8.9953733E-009
 3.9669192E-001, 1.1963187E-001, 0.0000000E+000, 6.8626169E-002, 1.0698290E-001, 2.4031307E-003, 1.0000000E+000, 4.3000000E+001, 5.2031894E-001, 4.3188064E-009
 3.9996550E-001, 1.2165138E-001, 0.0000000E+000, 6.9173957E-002, 9.5507936E-002, 2.6522533E-003, 1.0000000E+000, 4.2000000E+001, 5.2072382E-001, 8.6425074E-009
 4.0323907E-001, 1.2176363E-001, 0.0000000E+000, 6.9424544E-002, 6.1945533E-003, 2.4590751E-003, 1.0000000E+000, 4.3000000E+001, 5.2640378E-001, 7.4795019E-009
 4.0651264E-001, 1.2175045E-001, 0.0000000E+000, 6.9656457E-002, 1.6082614E-003, 2.8460320E-003, 1.0000000E+000, 4.3000000E+001, 5.1917078E-001, 4.0331355E-009
 4.0978621E-001, 1.2174104E-001, 0.0000000E+000, 6.9878284E-002, 2.2167915E-003, 3.6162325E-003, 1.0000000E+000, 4.3000000E+001, 5.1945890E-001, 4.1909551E-009
 4.1305978E-001, 1.2156407E-001, 0.0000000E+000, 7.0106639E-002,-3.3974585E-003, 4.1312931E-003, 1.0000000E+000, 4.2000000E+001, 5.2173596E-001, 9.8205592E-009
 4.1633335E-001, 1.2130421E-001, 0.0000000E+000, 7.0333669E-002,-5.8814845E-003, 4.3698759E-003, 1.0000000E+000, 4.3000000E+001, 5.1815887E-001, 3.8602926E-009
 4.1960692E-001, 1.2095793E-001, 0.0000000E+000, 7.0557796E-002,-8.4681675E-003, 4.3541191E-003, 1.0000000E+000, 4.2000000E+001, 5.2099285E-001, 9.4687593E-009
 4.2288049E-001, 1.2061063E-001, 0.0000000E+000, 7.0770762E-002,-7.8712597E-003, 4.1966788E-003, 1.0000000E+000, 4.3000000E+001, 5.1915408E-001, 4.2817350E-009
 4.2615406E-001, 1.2008407E-001, 0.0000000E+000, 7.0986989E-002,-1.3898860E-002, 3.7776419E-003, 1.0000000E+000, 4.2000000E+001, 5.1932641E-001, 8.4220201E-009
 4.2942764E-001, 1.1946612E-001, 0.0000000E+000, 7.1200026E-002,-1.6738288E-002, 3.2160422E-003, 1.0000000E+000, 4.2000000E+001, 5.2030482E-001, 9.1797764E-009
 4.3270121E-001, 1.1875745E-001, 0.0000000E+000, 7.1409658E-002,-1.9548173E-002, 3.2542655E-003, 1.0000000E+000, 4.2000000E+001, 5.2019502E-001, 9.1585528E-009
 4.3597478E-001, 1.1795807E-001, 0.0000000E+000, 7.1615831E-002,-2.2371380E-002, 3.4290149E-003, 1.0000000E+000, 4.2000000E+001, 5.2001790E-001, 9.0890708E-009
 4.3924835E-001, 1.1715527E-001, 0.0000000E+000, 7.1810947E-002,-2.1955719E-002, 3.5651114E-003, 1.0000000E+000, 4.3000000E+001, 5.1868055E-001, 4.2677426E-009
 4.4252192E-001, 1.1617117E-001, 0.0000000E+000, 7.2009479E-002,-2.8169379E-002, 3.5285976E-003, 1.0000000E+000, 4.2000000E+001, 5.1890053E-001, 8.4425868E-009
 4.4579549E-001, 1.1509331E-001, 0.0000000E+000, 7.2204778E-002,-3.1219554E-002, 3.4426290E-003, 1.0000000E+000, 4.2000000E+001, 5.1990238E-001, 9.2482121E-009
 4.4906906E-001, 1.1392194E-001, 0.0000000E+000, 7.2396428E-002,-3.4274662E-002, 3.4536772E-003, 1.0000000E+000, 4.2000000E+001, 5.1955950E-001, 9.0933896E-009
 4.5234263E-001, 1.1134790E-001, 0.0000000E+000, 7.2372390E-002,-9.9900926E-002, 4.1641906E-003, 1.0000000E+000, 4.3000000E+001, 5.2378880E-001, 6.8354926E-009
 4.5561621E-001, 1.0813097E-001, 0.0000000E+000, 7.2271138E-002,-1.2863380E-001, 4.9427938E-003, 1.0000000E+000, 4.2000000E+001, 5.1841143E-001, 8.4221463E-009
 4.5888978E-001, 1.0485440E-001, 0.0000000E+000, 7.2160271E-002,-1.3112553E-001, 5.0270011E-003, 1.0000000E+000, 4.2000000E+001, 5.1782886E-001, 8.0857461E-009
 4.6216335E-001, 1.0153403E-001, 0.0000000E+000, 7.2044127E-002,-1.3292130E-001, 4.8995942E-003, 1.0000000E+000, 4.2000000E+001, 5.2031357E-001, 9.9808061E-009
 4.6543692E-001, 9.8150505E-002, 0.0000000E+000, 7.1898713E-002,-1.3652412E-001, 4.7906485E-003, 1.0000000E+000, 4.3000000E+001, 5.1830099E-001, 4.4482175E-009
 4.6871049E-001, 9.4745973E-002, 0.0000000E+000, 7.1768685E-002,-1.3649094E-001, 4.6873730E-003, 1.0000000E+000, 4.2000000E+001, 5.1832151E-001, 8.7073470E-009
 4.7198406E-001, 9.1300584E-002, 0.0000000E+000, 7.1632460E-002,-1.3838550E-001, 4.4309334E-003, 1.0000000E+000, 4.2000000E+001, 5.1867670E-001, 9.1103540E-009
 4.7525763E-001, 8.7815741E-002, 0.0000000E+000, 7.1488727E-002,-1.4032777E-001, 4.0673232E-003, 1.0000000E+000, 4.2000000E+001, 5.1762457E-001, 8.5203525E-009
 4.7853120E-001, 8.4294718E-002, 0.0000000E+000, 7.1337129E-002,-1.4226354E-001, 3.7473668E-003, 1.0000000E+000, 4.2000000E+001, 5.1707736E-001, 8.2996088E-009
 4.8180478E-001, 8.0719674E-002, 0.0000000E+000, 7.1153952E-002,-1.4605285E-001, 3.6770400E-003, 1.0000000E+000, 4.2000000E+001, 5.1885998E-001, 9.7492976E-009
 4.8507835E-001, 7.7137687E-002, 0.0000000E+000, 7.0984657E-002,-1.4606629E-001, 4.0060218E-003, 1.0000000E+000, 4.2000000E+001, 5.1510200E-001, 7.2670720E-009
 4.8835192E-001, 7.3533080E-002, 0.0000000E+000, 7.0807955E-002,-1.4787580E-001, 4.1443575E-003, 1.0000000E+000, 4.2000000E+001, 5.1718832E-001, 8.6747164E-009
 4.9162549E-001, 6.9909734E-002, 0.0000000E+000, 7.0622338E-002,-1.4965012E-001, 4.1920542E-003, 1.0000000E+000, 4.2000000E+001, 5.1671639E-001, 8.3860164E-009
 4.9489906E-001, 6.6250160E-002, 0.0000000E+000, 7.0403429E-002,-1.5326206E-001, 4.1370247E-003, 1.0000000E+000, 4.2000000E+001, 5.1810987E-001, 9.4346835E-009
 4.9817263E-001, 6.2601837E-002, 0.0000000E+000, 7.0196447E-002,-1.5307318E-001, 3.9901308E-003, 1.0000000E+000, 4.2000000E+001, 5.1459250E-001, 7.1369153E-009
 5.0000000E-001, 6.0572729E-002, 0.0000000E+000, 7.0089266E-002,-1.5318012E-001, 1.6973140E-003, 1.0000000E+000, 4.2000000E+001, 5.1552891E-001, 4.4877401E-009
