s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 1.4613496E-001, 8.3285942E-002, 1.5228169E+001, 1.0851693E-002, 7.0000000E+000, 4.0000000E+000, 1.2237727E-003, 5.1620351E-009
 4.0000000E-003, 1.4666721E-001, 8.6717062E-002, 1.4423634E-001, 1.0511841E-002, 7.0000000E+000, 4.0000000E+000, 1.2279467E-003, 5.0721247E-009
 6.0000000E-003, 1.4921012E-001, 8.9535966E-002, 3.0030850E-001, 1.1301813E-002, 1.0000000E+000, 4.0000000E+000, 1.2139088E-003, 5.5647945E-009
 8.0000000E-003, 1.5244946E-001, 9.2142115E-002, 3.3607489E-001, 5.1721223E-003, 1.0000000E+000, 4.0000000E+000, 1.3470536E-003, 4.3415363E-009
 1.0000000E-002, 1.5569285E-001, 9.4752791E-002, 3.3879039E-001, 1.5157852E-003, 1.0000000E+000, 3.0000000E+000, 2.2739553E-004, 6.3372994E-009
 1.2000000E-002, 1.5859883E-001, 9.7483800E-002, 3.2246872E-001, 4.3850702E-003, 1.0000000E+000, 4.0000000E+000, 1.7082665E-003, 7.8011992E-009
 1.4000000E-002, 1.6118849E-001, 1.0033577E-001, 3.0518190E-001, 4.1372846E-003, 1.0000000E+000, 4.0000000E+000, 1.7128724E-003, 7.2540410E-009
 1.6000000E-002, 1.6364481E-001, 1.0325265E-001, 2.9644987E-001, 2.4452636E-003, 1.0000000E+000, 3.0000000E+000, 2.1377558E-004, 5.2284917E-009
 1.8000000E-002, 1.6612466E-001, 1.0618183E-001, 2.9619687E-001, 9.8256409E-004, 1.0000000E+000, 3.0000000E+000, 2.2175916E-004, 4.0622567E-009
 2.0000000E-002, 1.6868376E-001, 1.0910184E-001, 2.9973010E-001, 4.6948885E-004, 1.0000000E+000, 3.0000000E+000, 2.5952654E-004, 6.3569777E-009
 2.2000000E-002, 1.7129770E-001, 1.1201865E-001, 3.0274960E-001, 6.7401442E-004, 1.0000000E+000, 3.0000000E+000, 2.2254735E-004, 4.0880558E-009
 2.4000000E-002, 1.7391715E-001, 1.1494877E-001, 3.0353791E-001, 1.1428789E-003, 1.0000000E+000, 3.0000000E+000, 2.1947317E-004, 4.2785831E-009
 2.6000000E-002, 1.7650838E-001, 1.1790504E-001, 3.0256112E-001, 1.4632307E-003, 1.0000000E+000, 3.0000000E+000, 2.3428851E-004, 5.7494839E-009
 2.8000000E-002, 1.7906383E-001, 1.2089173E-001, 3.0105361E-001, 1.5249642E-003, 1.0000000E+000, 3.0000000E+000, 2.3759359E-004, 6.2989799E-009
 3.0000000E-002, 1.8159244E-001, 1.2390675E-001, 2.9991186E-001, 1.4091752E-003, 1.0000000E+000, 3.0000000E+000, 2.2674304E-004, 5.5494675E-009
 3.2000000E-002, 1.8410572E-001, 1.2694639E-001, 2.9935910E-001, 1.2512166E-003, 1.0000000E+000, 3.0000000E+000, 2.1230348E-004, 4.5908349E-009
 3.4000000E-002, 1.8660961E-001, 1.3000845E-001, 2.9916652E-001, 1.1365715E-003, 1.0000000E+000, 3.0000000E+000, 2.2412979E-004, 5.4793506E-009
 3.6000000E-002, 1.8910372E-001, 1.3309301E-001, 2.9901552E-001, 1.0789346E-003, 1.0000000E+000, 3.0000000E+000, 2.2294031E-004, 5.4990621E-009
 3.8000000E-002, 1.9158454E-001, 1.3620152E-001, 2.9872269E-001, 1.0493192E-003, 1.0000000E+000, 3.0000000E+000, 2.2660951E-004, 5.8937083E-009
 4.0000000E-002, 1.9404874E-001, 1.3933559E-001, 2.9827217E-001, 1.0140836E-003, 1.0000000E+000, 3.0000000E+000, 2.0831142E-004, 4.6596221E-009
 4.2000000E-002, 1.9649464E-001, 1.4249631E-001, 2.9773738E-001, 9.5617287E-004, 1.0000000E+000, 3.0000000E+000, 2.0953041E-004, 4.8072655E-009
 4.4000000E-002, 1.9892204E-001, 1.4568418E-001, 2.9719388E-001, 8.7640947E-004, 1.0000000E+000, 3.0000000E+000, 2.0895516E-004, 4.8182216E-009
 4.6000000E-002, 2.0133129E-001, 1.4889944E-001, 2.9667671E-001, 7.8426822E-004, 1.0000000E+000, 3.0000000E+000, 2.0769417E-004, 4.7735893E-009
 4.8000000E-002, 2.0372258E-001, 1.5214235E-001, 2.9618303E-001, 7.1860665E-004, 1.0000000E+000, 3.0000000E+000, 2.0667642E-004, 4.7429392E-009
 5.0000000E-002, 2.0609567E-001, 1.5541333E-001, 2.9569476E-001, 7.2072560E-004, 1.0000000E+000, 3.0000000E+000, 2.0931747E-004, 4.9676816E-009
 5.2000000E-002, 2.0743130E-001, 1.5828402E-001, 1.9118408E-001, 1.1496710E-003, 1.0000000E+000, 4.0000000E+000, 1.8370598E-003, 7.7325992E-009
 5.4000000E-002, 2.0902856E-001, 1.6102860E-001, 2.0781080E-001, 1.1651610E-003, 1.0000000E+000, 3.0000000E+000, 2.1532361E-004, 6.0648596E-009
 5.6000000E-002, 2.1069957E-001, 1.6376792E-001, 2.1437305E-001, 5.9016994E-004, 1.0000000E+000, 3.0000000E+000, 1.9789760E-004, 4.2823304E-009
 5.8000000E-002, 2.1231393E-001, 1.6655680E-001, 2.1349621E-001, 7.4094672E-004, 1.0000000E+000, 3.0000000E+000, 1.6146220E-004, 2.3130100E-009
 6.0000000E-002, 2.1383575E-001, 1.6940049E-001, 2.0997626E-001, 1.0398742E-003, 1.0000000E+000, 3.0000000E+000, 1.7692157E-004, 3.1320229E-009
 6.2000000E-002, 2.1528899E-001, 1.7228607E-001, 2.0707836E-001, 9.3742350E-004, 1.0000000E+000, 3.0000000E+000, 1.6074554E-004, 2.3205421E-009
 6.4000000E-002, 2.1671166E-001, 1.7520020E-001, 2.0584625E-001, 6.6565519E-004, 1.0000000E+000, 3.0000000E+000, 2.1744562E-004, 5.6485375E-009
 6.6000000E-002, 2.1812799E-001, 1.7813563E-001, 2.0583808E-001, 4.6499292E-004, 1.0000000E+000, 3.0000000E+000, 1.8743332E-004, 3.6169587E-009
 6.8000000E-002, 2.1954270E-001, 1.8109147E-001, 2.0616605E-001, 5.8583716E-004, 1.0000000E+000, 3.0000000E+000, 2.0408046E-004, 4.6810378E-009
 7.0000000E-002, 2.2094864E-001, 1.8407072E-001, 2.0621009E-001, 5.8189604E-004, 1.0000000E+000, 3.0000000E+000, 1.9814181E-004, 4.2805750E-009
 7.2000000E-002, 2.2233693E-001, 1.8707718E-001, 2.0582369E-001, 5.4438176E-004, 1.0000000E+000, 3.0000000E+000, 2.2058610E-004, 5.8957375E-009
 7.4000000E-002, 2.2370282E-001, 1.9011349E-001, 2.0517912E-001, 5.2893041E-004, 1.0000000E+000, 3.0000000E+000, 2.0833388E-004, 4.9600829E-009
 7.6000000E-002, 2.2504633E-001, 1.9318067E-001, 2.0451475E-001, 5.4242364E-004, 1.0000000E+000, 3.0000000E+000, 2.0865327E-004, 4.9780360E-009
 7.8000000E-002, 2.2636992E-001, 1.9627886E-001, 2.0397254E-001, 5.6490493E-004, 1.0000000E+000, 3.0000000E+000, 2.0596226E-004, 4.7846950E-009
 8.0000000E-002, 2.2767597E-001, 1.9940817E-001, 2.0357088E-001, 5.7508973E-004, 1.0000000E+000, 3.0000000E+000, 2.2041159E-004, 5.8603526E-009
 8.2000000E-002, 2.2896562E-001, 2.0256917E-001, 2.0325968E-001, 5.6323038E-004, 1.0000000E+000, 3.0000000E+000, 2.1839523E-004, 5.6959992E-009
 8.4000000E-002, 2.3023890E-001, 2.0576290E-001, 2.0298492E-001, 5.3546069E-004, 1.0000000E+000, 3.0000000E+000, 2.1876803E-004, 5.7187076E-009
 8.6000000E-002, 2.3149541E-001, 2.0899068E-001, 2.0272150E-001, 5.0099756E-004, 1.0000000E+000, 3.0000000E+000, 2.2035756E-004, 5.8372661E-009
 8.8000000E-002, 2.3273485E-001, 2.1225384E-001, 2.0247249E-001, 4.5817802E-004, 1.0000000E+000, 3.0000000E+000, 2.0399651E-004, 4.6262434E-009
 9.0000000E-002, 2.3395721E-001, 2.1555364E-001, 2.0225251E-001, 4.0986582E-004, 1.0000000E+000, 3.0000000E+000, 2.0495365E-004, 4.6876562E-009
 9.2000000E-002, 2.3516270E-001, 2.1889127E-001, 2.0207293E-001, 3.5641646E-004, 1.0000000E+000, 3.0000000E+000, 2.0550905E-004, 4.7229882E-009
 9.4000000E-002, 2.3635152E-001, 2.2226795E-001, 2.0193629E-001, 2.9733957E-004, 1.0000000E+000, 3.0000000E+000, 2.0604312E-004, 4.7583159E-009
 9.6000000E-002, 2.3752378E-001, 2.2568491E-001, 2.0183824E-001, 2.3261189E-004, 1.0000000E+000, 3.0000000E+000, 2.0683591E-004, 4.8134602E-009
 9.8000000E-002, 2.3867943E-001, 2.2914346E-001, 2.0177205E-001, 1.9784009E-004, 1.0000000E+000, 3.0000000E+000, 2.0794275E-004, 4.8932017E-009
 1.0000000E-001, 2.3981831E-001, 2.3264494E-001, 2.0173184E-001, 1.9802364E-004, 1.0000000E+000, 3.0000000E+000, 2.0925714E-004, 4.9911639E-009
 1.0200000E-001, 2.3969736E-001, 2.3558123E-001, 7.4124476E-002, 1.3899863E-003, 1.0000000E+000, 4.0000000E+000, 1.9042778E-003, 9.5663188E-009
 1.0400000E-001, 2.3985418E-001, 2.3834995E-001, 9.1278839E-002, 1.5896150E-003, 1.0000000E+000, 3.0000000E+000, 2.1739730E-004, 6.8248574E-009
 1.0600000E-001, 2.4009728E-001, 2.4111796E-001, 9.8675137E-002, 8.2616014E-004, 1.0000000E+000, 3.0000000E+000, 2.0835936E-004, 5.2398852E-009
 1.0800000E-001, 2.4028820E-001, 2.4395789E-001, 9.8488270E-002, 3.5233767E-004, 1.0000000E+000, 3.0000000E+000, 1.6333555E-004, 2.4104237E-009
 1.1000000E-001, 2.4038539E-001, 2.4687532E-001, 9.5415612E-002, 8.3611998E-004, 1.0000000E+000, 3.0000000E+000, 1.7950614E-004, 3.2767839E-009
 1.1200000E-001, 2.4041160E-001, 2.4985280E-001, 9.2843894E-002, 7.7430619E-004, 1.0000000E+000, 3.0000000E+000, 1.6428003E-004, 2.4732795E-009
 1.1400000E-001, 2.4040639E-001, 2.5287329E-001, 9.1948425E-002, 4.9019007E-004, 1.0000000E+000, 3.0000000E+000, 2.2250324E-004, 5.9968142E-009
 1.1600000E-001, 2.4039590E-001, 2.5592782E-001, 9.2335324E-002, 2.8598102E-004, 1.0000000E+000, 3.0000000E+000, 2.1082964E-004, 5.0665747E-009
 1.1800000E-001, 2.4038552E-001, 2.5901544E-001, 9.3088863E-002, 2.5996261E-004, 1.0000000E+000, 3.0000000E+000, 2.0761913E-004, 4.8329822E-009
 1.2000000E-001, 2.4036734E-001, 2.6213996E-001, 9.3532513E-002, 3.5080722E-004, 1.0000000E+000, 3.0000000E+000, 2.0084737E-004, 4.3715220E-009
 1.2200000E-001, 2.4033087E-001, 2.6530602E-001, 9.3475731E-002, 4.5785102E-004, 1.0000000E+000, 3.0000000E+000, 2.1075988E-004, 5.0560406E-009
 1.2400000E-001, 2.4026975E-001, 2.6851660E-001, 9.3074841E-002, 5.2078087E-004, 1.0000000E+000, 3.0000000E+000, 2.1123043E-004, 5.0977944E-009
 1.2600000E-001, 2.4018269E-001, 2.7177259E-001, 9.2573697E-002, 5.3284097E-004, 1.0000000E+000, 3.0000000E+000, 2.1255972E-004, 5.1990428E-009
 1.2800000E-001, 2.4007120E-001, 2.7507366E-001, 9.2125671E-002, 5.1624129E-004, 1.0000000E+000, 3.0000000E+000, 2.0505786E-004, 4.6717025E-009
 1.3000000E-001, 2.3993685E-001, 2.7841934E-001, 9.1755010E-002, 4.9445293E-004, 1.0000000E+000, 3.0000000E+000, 2.1050803E-004, 5.0638253E-009
 1.3200000E-001, 2.3977995E-001, 2.8180968E-001, 9.1409241E-002, 4.7861001E-004, 1.0000000E+000, 3.0000000E+000, 2.1596223E-004, 5.4864309E-009
 1.3400000E-001, 2.3959952E-001, 2.8524526E-001, 9.1027357E-002, 4.6795628E-004, 1.0000000E+000, 3.0000000E+000, 2.0806269E-004, 4.9302969E-009
 1.3600000E-001, 2.3939409E-001, 2.8872689E-001, 9.0577834E-002, 4.5662478E-004, 1.0000000E+000, 3.0000000E+000, 2.1392284E-004, 5.3922166E-009
 1.3800000E-001, 2.3916227E-001, 2.9225534E-001, 9.0060697E-002, 4.3970578E-004, 1.0000000E+000, 3.0000000E+000, 2.0347079E-004, 4.6741020E-009
 1.4000000E-001, 2.3890304E-001, 2.9583124E-001, 8.9491019E-002, 4.1565806E-004, 1.0000000E+000, 3.0000000E+000, 2.0159717E-004, 4.5843770E-009
 1.4200000E-001, 2.3861566E-001, 2.9945511E-001, 8.8882659E-002, 4.3360913E-004, 1.0000000E+000, 3.0000000E+000, 2.0159967E-004, 4.6274300E-009
 1.4400000E-001, 2.3829952E-001, 3.0312744E-001, 8.8241234E-002, 4.6559876E-004, 1.0000000E+000, 3.0000000E+000, 2.0118256E-004, 4.6457441E-009
 1.4600000E-001, 2.3795393E-001, 3.0684877E-001, 8.7565495E-002, 4.9581200E-004, 1.0000000E+000, 3.0000000E+000, 2.0097205E-004, 4.6818156E-009
 1.4800000E-001, 2.3757817E-001, 3.1061971E-001, 8.6852002E-002, 5.2421323E-004, 1.0000000E+000, 3.0000000E+000, 2.0111960E-004, 4.7459503E-009
 1.5000000E-001, 2.3717145E-001, 3.1444091E-001, 8.6098808E-002, 5.5024128E-004, 1.0000000E+000, 3.0000000E+000, 2.0146115E-004, 4.8265175E-009
 1.5200000E-001, 2.3544714E-001, 3.1761560E-001,-4.7305411E-002, 1.3002803E-003, 1.0000000E+000, 4.0000000E+000, 1.5478824E-003, 4.3384805E-009
 1.5400000E-001, 2.3395992E-001, 3.2060112E-001,-3.3260921E-002, 1.5593914E-003, 1.0000000E+000, 3.0000000E+000, 2.1372298E-004, 6.8677373E-009
