s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 3.7377693E-001, 1.0240912E-001, 0.0000000E+000, 6.4831792E-002, 1.1757206E-001, 1.9599152E-003, 1.0000000E+000, 3.0000000E+000, 9.5730039E-005, 5.8158014E-009
 3.7705050E-001, 1.0507542E-001, 0.0000000E+000, 6.5363685E-002, 1.1518005E-001, 2.0737844E-003, 1.0000000E+000, 3.0000000E+000, 9.6219059E-005, 5.9395441E-009
 3.8032407E-001, 1.0785637E-001, 0.0000000E+000, 6.5908265E-002, 1.2109323E-001, 2.1252485E-003, 1.0000000E+000, 3.0000000E+000, 1.0546365E-004, 7.8703949E-009
 3.8359764E-001, 1.1035878E-001, 0.0000000E+000, 6.6445809E-002, 1.1022764E-001, 2.3339046E-003, 1.0000000E+000, 3.0000000E+000, 9.4496265E-005, 5.6711199E-009
 3.8687121E-001, 1.1277062E-001, 0.0000000E+000, 6.6985300E-002, 1.0740215E-001, 2.4266097E-003, 1.0000000E+000, 3.0000000E+000, 9.5108791E-005, 5.7990704E-009
 3.9014478E-001, 1.1508993E-001, 0.0000000E+000, 6.7526908E-002, 1.0456484E-001, 2.4362059E-003, 1.0000000E+000, 3.0000000E+000, 9.7120984E-005, 6.1954871E-009
 3.9341835E-001, 1.1731347E-001, 0.0000000E+000, 6.8070539E-002, 1.0164797E-001, 2.3967908E-003, 1.0000000E+000, 3.0000000E+000, 9.8440573E-005, 6.4812294E-009
 3.9669192E-001, 1.1963187E-001, 0.0000000E+000, 6.8626169E-002, 1.0698290E-001, 2.4031307E-003, 1.0000000E+000, 3.0000000E+000, 8.9619076E-005, 4.9314078E-009
 3.9996550E-001, 1.2165138E-001, 0.0000000E+000, 6.9173957E-002, 9.5507936E-002, 2.6522533E-003, 1.0000000E+000, 3.0000000E+000, 1.0193928E-004, 7.3139479E-009
 4.0323907E-001, 1.2176363E-001, 0.0000000E+000, 6.9424544E-002, 6.1945533E-003, 2.4590751E-003, 1.0000000E+000, 4.0000000E+000, 1.0548634E-003, 8.9112944E-009
 4.0651264E-001, 1.2175045E-001, 0.0000000E+000, 6.9656457E-002, 1.6082614E-003, 2.8460320E-003, 1.0000000E+000, 3.0000000E+000, 9.9729682E-005, 6.9787207E-009
 4.0978621E-001, 1.2174104E-001, 0.0000000E+000, 6.9878284E-002, 2.2167915E-003, 3.6162325E-003, 1.0000000E+000, 3.0000000E+000, 8.4596417E-005, 4.3218285E-009
 4.1305978E-001, 1.2156407E-001, 0.0000000E+000, 7.0106639E-002,-3.3974585E-003, 4.1312931E-003, 1.0000000E+000, 3.0000000E+000, 1.0073077E-004, 7.3907810E-009
 4.1633335E-001, 1.2130421E-001, 0.0000000E+000, 7.0333669E-002,-5.8814845E-003, 4.3698759E-003, 1.0000000E+000, 3.0000000E+000, 9.4634337E-005, 6.2066909E-009
 4.1960692E-001, 1.2095793E-001, 0.0000000E+000, 7.0557796E-002,-8.4681675E-003, 4.3541191E-003, 1.0000000E+000, 3.0000000E+000, 1.0028470E-004, 7.4655681E-009
 4.2288049E-001, 1.2061063E-001, 0.0000000E+000, 7.0770762E-002,-7.8712597E-003, 4.1966788E-003, 1.0000000E+000, 3.0000000E+000, 8.7332373E-005, 4.9820235E-009
 4.2615406E-001, 1.2008407E-001, 0.0000000E+000, 7.0986989E-002,-1.3898860E-002, 3.7776419E-003, 1.0000000E+000, 3.0000000E+000, 8.9263535E-005, 5.3572440E-009
 4.2942764E-001, 1.1946612E-001, 0.0000000E+000, 7.1200026E-002,-1.6738288E-002, 3.2160422E-003, 1.0000000E+000, 3.0000000E+000, 8.7932759E-005, 5.1576806E-009
 4.3270121E-001, 1.1875745E-001, 0.0000000E+000, 7.1409658E-002,-1.9548173E-002, 3.2542655E-003, 1.0000000E+000, 3.0000000E+000, 8.4348332E-005, 4.5822253E-009
 4.3597478E-001, 1.1795807E-001, 0.0000000E+000, 7.1615831E-002,-2.2371380E-002, 3.4290149E-003, 1.0000000E+000, 3.0000000E+000, 8.5420158E-005, 4.7910655E-009
 4.3924835E-001, 1.1715527E-001, 0.0000000E+000, 7.1810947E-002,-2.1955719E-002, 3.5651114E-003, 1.0000000E+000, 3.0000000E+000, 9.4294049E-005, 6.5005876E-009
 4.4252192E-001, 1.1617117E-001, 0.0000000E+000, 7.2009479E-002,-2.8169379E-002, 3.5285976E-003, 1.0000000E+000, 3.0000000E+000, 9.4299609E-005, 6.5534892E-009
 4.4579549E-001, 1.1509331E-001, 0.0000000E+000, 7.2204778E-002,-3.1219554E-002, 3.4426290E-003, 1.0000000E+000, 3.0000000E+000, 9.0119378E-005, 5.7782534E-009
 4.4906906E-001, 1.1392194E-001, 0.0000000E+000, 7.2396428E-002,-3.4274662E-002, 3.4536772E-003, 1.0000000E+000, 3.0000000E+000, 8.8819845E-005, 5.5920833E-009
 4.5234263E-001, 1.1134790E-001, 0.0000000E+000, 7.2372390E-002,-9.9900926E-002, 4.1641906E-003, 1.0000000E+000, 4.0000000E+000, 9.9787173E-004, 8.0788923E-009
 4.5561621E-001, 1.0813097E-001, 0.0000000E+000, 7.2271138E-002,-1.2863380E-001, 4.9427938E-003, 1.0000000E+000, 4.0000000E+000, 9.5095086E-004, 6.6332037E-009
 4.5888978E-001, 1.0485440E-001, 0.0000000E+000, 7.2160271E-002,-1.3112553E-001, 5.0270011E-003, 1.0000000E+000, 3.0000000E+000, 9.7351210E-005, 7.5321938E-009
 4.6216335E-001, 1.0153403E-001, 0.0000000E+000, 7.2044127E-002,-1.3292130E-001, 4.8995942E-003, 1.0000000E+000, 3.0000000E+000, 9.2259375E-005, 6.4723288E-009
 4.6543692E-001, 9.8150505E-002, 0.0000000E+000, 7.1898713E-002,-1.3652412E-001, 4.7906485E-003, 1.0000000E+000, 3.0000000E+000, 9.1100228E-005, 6.3054575E-009
 4.6871049E-001, 9.4745973E-002, 0.0000000E+000, 7.1768685E-002,-1.3649094E-001, 4.6873730E-003, 1.0000000E+000, 3.0000000E+000, 9.6467444E-005, 7.5833376E-009
 4.7198406E-001, 9.1300584E-002, 0.0000000E+000, 7.1632460E-002,-1.3838550E-001, 4.4309334E-003, 1.0000000E+000, 3.0000000E+000, 8.5507193E-005, 5.3688347E-009
 4.7525763E-001, 8.7815741E-002, 0.0000000E+000, 7.1488727E-002,-1.4032777E-001, 4.0673232E-003, 1.0000000E+000, 3.0000000E+000, 7.9544946E-005, 4.4022054E-009
 4.7853120E-001, 8.4294718E-002, 0.0000000E+000, 7.1337129E-002,-1.4226354E-001, 3.7473668E-003, 1.0000000E+000, 3.0000000E+000, 7.9741944E-005, 4.5163355E-009
 4.8180478E-001, 8.0719674E-002, 0.0000000E+000, 7.1153952E-002,-1.4605285E-001, 3.6770400E-003, 1.0000000E+000, 3.0000000E+000, 8.7305712E-005, 6.0255131E-009
 4.8507835E-001, 7.7137687E-002, 0.0000000E+000, 7.0984657E-002,-1.4606629E-001, 4.0060218E-003, 1.0000000E+000, 3.0000000E+000, 9.1840395E-005, 7.0948780E-009
 4.8835192E-001, 7.3533080E-002, 0.0000000E+000, 7.0807955E-002,-1.4787580E-001, 4.1443575E-003, 1.0000000E+000, 3.0000000E+000, 8.2310844E-005, 5.1449462E-009
 4.9162549E-001, 6.9909734E-002, 0.0000000E+000, 7.0622338E-002,-1.4965012E-001, 4.1920542E-003, 1.0000000E+000, 3.0000000E+000, 7.8424891E-005, 4.4701647E-009
 4.9489906E-001, 6.6250160E-002, 0.0000000E+000, 7.0403429E-002,-1.5326206E-001, 4.1370247E-003, 1.0000000E+000, 3.0000000E+000, 8.9244314E-005, 6.6183653E-009
 4.9817263E-001, 6.2601837E-002, 0.0000000E+000, 7.0196447E-002,-1.5307318E-001, 3.9901308E-003, 1.0000000E+000, 3.0000000E+000, 9.0593083E-005, 6.9715730E-009
 5.0000000E-001, 6.0572729E-002, 0.0000000E+000, 7.0089266E-002,-1.5318012E-001, 1.6973140E-003, 1.0000000E+000, 3.0000000E+000, 1.0791370E-004, 6.8648367E-009
