Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 6.270E-01, 4.147E-01, 1.590E-01, 1.722E+00, 4.793E+00, 1.992E-01, 1.079E+00, 0.000E+00, 3.232E-01, 0.000E+00, 8.718E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.019E+01
    1, 4.268E-01, 3.755E-01, 1.328E-01, 1.470E+00, 4.536E+00, 1.292E-01, 9.273E-01, 0.000E+00, 3.146E-01, 0.000E+00, 1.882E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.019E+01
    2, 3.459E-01, 4.051E-01, 1.541E-01, 1.536E+00, 4.557E+00, 1.912E-01, 1.020E+00, 0.000E+00, 3.157E-01, 0.000E+00, 1.671E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.019E+01
    3, 4.017E-01, 3.662E-01, 1.318E-01, 1.318E+00, 4.431E+00, 1.236E-01, 9.504E-01, 0.000E+00, 2.984E-01, 0.000E+00, 2.174E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.019E+01
    4, 3.346E-01, 4.079E-01, 1.562E-01, 1.505E+00, 4.526E+00, 1.874E-01, 1.019E+00, 0.000E+00, 3.109E-01, 0.000E+00, 1.747E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.019E+01
    5, 4.239E-01, 3.713E-01, 1.316E-01, 1.315E+00, 4.402E+00, 1.229E-01, 9.303E-01, 0.000E+00, 3.001E-01, 0.000E+00, 2.197E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.019E+01
    6, 3.658E-01, 4.038E-01, 1.531E-01, 1.415E+00, 4.592E+00, 1.854E-01, 9.949E-01, 0.000E+00, 3.209E-01, 0.000E+00, 1.764E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.019E+01
    7, 3.306E-01, 3.917E-01, 1.523E-01, 1.250E+00, 4.440E+00, 1.824E-01, 1.043E+00, 0.000E+00, 3.010E-01, 0.000E+00, 2.104E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.019E+01
