s,Pa,m/s,
 6.9804019E-001, 3.6854586E-002, 2.6410547E-005, 1.0000000E+000
 7.0030047E-001, 3.6767549E-002, 2.6409404E-005, 1.0000000E+000
 7.0256075E-001, 3.6668183E-002, 2.6407721E-005, 1.0000000E+000
 7.0425595E-001, 3.6581317E-002, 2.6405823E-005, 1.0000000E+000
 7.0651623E-001, 3.6494515E-002, 2.6403398E-005, 1.0000000E+000
 7.0821144E-001, 3.6407761E-002, 2.6400438E-005, 1.0000000E+000
 7.1047171E-001, 3.6321050E-002, 2.6396901E-005, 1.0000000E+000
 7.1216692E-001, 3.6234371E-002, 2.6392907E-005, 1.0000000E+000
 7.1442719E-001, 3.6147722E-002, 2.6388521E-005, 1.0000000E+000
 7.1612240E-001, 3.6061097E-002, 2.6383879E-005, 1.0000000E+000
 7.1838268E-001, 3.5974499E-002, 2.6379042E-005, 1.0000000E+000
 7.2007788E-001, 3.5887926E-002, 2.6374086E-005, 1.0000000E+000
 7.2233816E-001, 3.5801383E-002, 2.6369046E-005, 1.0000000E+000
 7.2403337E-001, 3.5714871E-002, 2.6363958E-005, 1.0000000E+000
 7.2629364E-001, 3.5628396E-002, 2.6358840E-005, 1.0000000E+000
 7.2855392E-001, 3.5529614E-002, 2.6352971E-005, 1.0000000E+000
 7.3024913E-001, 3.5443223E-002, 2.6347822E-005, 1.0000000E+000
 7.3250940E-001, 3.5356878E-002, 2.6342653E-005, 1.0000000E+000
 7.3420461E-001, 3.5270574E-002, 2.6337453E-005, 1.0000000E+000
 7.3646488E-001, 3.5184316E-002, 2.6332201E-005, 1.0000000E+000
 7.3810346E-001, 3.5100488E-002, 2.4105347E-005, 1.0000000E+000
 7.4013719E-001, 3.5023003E-002, 2.0480635E-005, 1.0000000E+000
 7.4217092E-001, 3.4934359E-002, 2.2133959E-005, 1.0000000E+000
 7.4420464E-001, 3.4845761E-002, 2.1313663E-005, 1.0000000E+000
 7.4623837E-001, 3.4757207E-002, 2.1191835E-005, 1.0000000E+000
 7.4827210E-001, 3.4668699E-002, 2.1392030E-005, 1.0000000E+000
 7.5030583E-001, 3.4580237E-002, 2.1251732E-005, 1.0000000E+000
 7.5233956E-001, 3.4491822E-002, 2.1296977E-005, 1.0000000E+000
 7.5437329E-001, 3.4403455E-002, 2.1280127E-005, 1.0000000E+000
 7.5640702E-001, 3.4315138E-002, 2.1258628E-005, 1.0000000E+000
 7.5844075E-001, 3.4226871E-002, 2.1258471E-005, 1.0000000E+000
 7.6047448E-001, 3.4138657E-002, 2.1250707E-005, 1.0000000E+000
 7.6250821E-001, 3.4050494E-002, 2.1247667E-005, 1.0000000E+000
 7.6403351E-001, 3.3973394E-002, 2.1243800E-005, 1.0000000E+000
 7.6606724E-001, 3.3896337E-002, 2.1237898E-005, 1.0000000E+000
 7.6810097E-001, 3.3808321E-002, 2.1231366E-005, 1.0000000E+000
 7.7013470E-001, 3.3720358E-002, 2.1224500E-005, 1.0000000E+000
 7.7216843E-001, 3.3632449E-002, 2.1217264E-005, 1.0000000E+000
 7.7420216E-001, 3.3544594E-002, 2.1209448E-005, 1.0000000E+000
 7.7623589E-001, 3.3456794E-002, 2.1200866E-005, 1.0000000E+000
 7.7826962E-001, 3.3369050E-002, 2.1191756E-005, 1.0000000E+000
 7.8030335E-001, 3.3281363E-002, 2.1182313E-005, 1.0000000E+000
 7.8233708E-001, 3.3193734E-002, 2.1172661E-005, 1.0000000E+000
 7.8437081E-001, 3.3106165E-002, 2.1162866E-005, 1.0000000E+000
 7.8640454E-001, 3.3018657E-002, 2.1152952E-005, 1.0000000E+000
 7.8843827E-001, 3.2931212E-002, 2.1142926E-005, 1.0000000E+000
 7.9047200E-001, 3.2843831E-002, 2.1132811E-005, 1.0000000E+000
 7.9250573E-001, 3.2756516E-002, 2.1122668E-005, 1.0000000E+000
 7.9403103E-001, 3.2680170E-002, 2.1113830E-005, 1.0000000E+000
 7.9606476E-001, 3.2603880E-002, 2.1105056E-005, 1.0000000E+000
 7.9809849E-001, 3.2516757E-002, 2.1095069E-005, 1.0000000E+000
 8.0013222E-001, 3.2429709E-002, 2.1085064E-005, 1.0000000E+000
 8.0216595E-001, 3.2342737E-002, 2.1074997E-005, 1.0000000E+000
 8.0419968E-001, 3.2255844E-002, 2.1064874E-005, 1.0000000E+000
 8.0623341E-001, 3.2169035E-002, 2.1054729E-005, 1.0000000E+000
 8.0826714E-001, 3.2082310E-002, 2.1044573E-005, 1.0000000E+000
 8.1030087E-001, 3.1995675E-002, 2.1034388E-005, 1.0000000E+000
 8.1233460E-001, 3.1909131E-002, 2.1024134E-005, 1.0000000E+000
 8.1436833E-001, 3.1822683E-002, 2.1013769E-005, 1.0000000E+000
 8.1640206E-001, 3.1736333E-002, 2.1003257E-005, 1.0000000E+000
 8.1843579E-001, 3.1650086E-002, 2.0992578E-005, 1.0000000E+000
 8.2046952E-001, 3.1563943E-002, 2.0981721E-005, 1.0000000E+000
 8.2250325E-001, 3.1477909E-002, 2.0970681E-005, 1.0000000E+000
 8.2402854E-001, 3.1402718E-002, 2.0960867E-005, 1.0000000E+000
 8.2606227E-001, 3.1327617E-002, 2.0950891E-005, 1.0000000E+000
 8.2809600E-001, 3.1241894E-002, 2.0939294E-005, 1.0000000E+000
 8.3012973E-001, 3.1156287E-002, 2.0927470E-005, 1.0000000E+000
 8.3216346E-001, 3.1070799E-002, 2.0915402E-005, 1.0000000E+000
 8.3419719E-001, 3.0985428E-002, 2.0903063E-005, 1.0000000E+000
 8.3623092E-001, 3.0900174E-002, 2.0890417E-005, 1.0000000E+000
 8.3826465E-001, 3.0815036E-002, 2.0877420E-005, 1.0000000E+000
 8.4029838E-001, 3.0730010E-002, 2.0864026E-005, 1.0000000E+000
 8.4233211E-001, 3.0645092E-002, 2.0850186E-005, 1.0000000E+000
 8.4436584E-001, 3.0560277E-002, 2.0835852E-005, 1.0000000E+000
 8.4639957E-001, 3.0475557E-002, 2.0820969E-005, 1.0000000E+000
 8.4843330E-001, 3.0390924E-002, 2.0805484E-005, 1.0000000E+000
 8.5046703E-001, 3.0306369E-002, 2.0789338E-005, 1.0000000E+000
 8.5250076E-001, 3.0221879E-002, 2.0772473E-005, 1.0000000E+000
 8.5402606E-001, 3.0147995E-002, 2.0757097E-005, 1.0000000E+000
 8.5605979E-001, 3.0074146E-002, 2.0741059E-005, 1.0000000E+000
 8.5809352E-001, 2.9989774E-002, 2.0721928E-005, 1.0000000E+000
 8.6012725E-001, 2.9905419E-002, 2.0701874E-005, 1.0000000E+000
 8.6205900E-001, 2.9822796E-002, 1.8042198E-005, 1.0000000E+000
 8.6434623E-001, 2.9734779E-002, 1.6723685E-005, 1.0000000E+000
 8.6617601E-001, 2.9649258E-002, 1.7214963E-005, 1.0000000E+000
 8.6800579E-001, 2.9573208E-002, 1.6481326E-005, 1.0000000E+000
 8.7029301E-001, 2.9487605E-002, 1.6735016E-005, 1.0000000E+000
 8.7212280E-001, 2.9401944E-002, 1.6627915E-005, 1.0000000E+000
 8.7441002E-001, 2.9316212E-002, 1.6626653E-005, 1.0000000E+000
 8.7623980E-001, 2.9230404E-002, 1.6604446E-005, 1.0000000E+000
 8.7806958E-001, 2.9154057E-002, 1.6582230E-005, 1.0000000E+000
 8.8035681E-001, 2.9068078E-002, 1.6576883E-005, 1.0000000E+000
 8.8218659E-001, 2.8982006E-002, 1.6566979E-005, 1.0000000E+000
 8.8401637E-001, 2.8905413E-002, 1.6562371E-005, 1.0000000E+000
 8.8630359E-001, 2.8819147E-002, 1.6554864E-005, 1.0000000E+000
 8.8813337E-001, 2.8732782E-002, 1.6547124E-005, 1.0000000E+000
 8.9042060E-001, 2.8646313E-002, 1.6540317E-005, 1.0000000E+000
 8.9225038E-001, 2.8559750E-002, 1.6534382E-005, 1.0000000E+000
 8.9408016E-001, 2.8482726E-002, 1.6529581E-005, 1.0000000E+000
 8.9636739E-001, 2.8395994E-002, 1.6524207E-005, 1.0000000E+000
 8.9819717E-001, 2.8309193E-002, 1.6518986E-005, 1.0000000E+000
 9.0002695E-001, 2.8231986E-002, 1.6514662E-005, 1.0000000E+000
 9.0231417E-001, 2.8145089E-002, 1.6510215E-005, 1.0000000E+000
 9.0414395E-001, 2.8058173E-002, 1.6506076E-005, 1.0000000E+000
 9.0643118E-001, 2.7971263E-002, 1.6502084E-005, 1.0000000E+000
 9.0826096E-001, 2.7884388E-002, 1.6498069E-005, 1.0000000E+000
 9.1009074E-001, 2.7807222E-002, 1.6494358E-005, 1.0000000E+000
 9.1237796E-001, 2.7720509E-002, 1.6489922E-005, 1.0000000E+000
 9.1420774E-001, 2.7633928E-002, 1.6485165E-005, 1.0000000E+000
 9.1603752E-001, 2.7557119E-002, 1.6480586E-005, 1.0000000E+000
 9.1832475E-001, 2.7470917E-002, 1.6474889E-005, 1.0000000E+000
 9.2015453E-001, 2.7384964E-002, 1.6468448E-005, 1.0000000E+000
 9.2244176E-001, 2.7299320E-002, 1.6460996E-005, 1.0000000E+000
 9.2427154E-001, 2.7214004E-002, 1.6452456E-005, 1.0000000E+000
 9.2610132E-001, 2.7138490E-002, 1.6443793E-005, 1.0000000E+000
 9.2838854E-001, 2.7053936E-002, 1.6432704E-005, 1.0000000E+000
 9.3021832E-001, 2.6969813E-002, 1.6420120E-005, 1.0000000E+000
 9.3204810E-001, 2.6895445E-002, 1.6407462E-005, 1.0000000E+000
 9.3433533E-001, 2.6812268E-002, 1.6391394E-005, 1.0000000E+000
 9.3616511E-001, 2.6729602E-002, 1.6373335E-005, 1.0000000E+000
 9.3845233E-001, 2.6647507E-002, 1.6352938E-005, 1.0000000E+000
 9.4028211E-001, 2.6565961E-002, 1.6330188E-005, 1.0000000E+000
 9.4211190E-001, 2.6493977E-002, 1.6307720E-005, 1.0000000E+000
 9.4439912E-001, 2.6413567E-002, 1.6279743E-005, 1.0000000E+000
 9.4622890E-001, 2.6333740E-002, 1.6248908E-005, 1.0000000E+000
 9.4805868E-001, 2.6263304E-002, 1.6218838E-005, 1.0000000E+000
 9.5034591E-001, 2.6184653E-002, 1.6181884E-005, 1.0000000E+000
 9.5217569E-001, 2.6106593E-002, 1.6141691E-005, 1.0000000E+000
 9.5400547E-001, 2.6037729E-002, 1.6102996E-005, 1.0000000E+000
 9.5629269E-001, 2.5960844E-002, 1.6056030E-005, 1.0000000E+000
 9.5812247E-001, 2.5884541E-002, 1.6005560E-005, 1.0000000E+000
 9.6040970E-001, 2.5808857E-002, 1.5951265E-005, 1.0000000E+000
 9.6223948E-001, 2.5733742E-002, 1.5893393E-005, 1.0000000E+000
 9.6406926E-001, 2.5667472E-002, 1.5838774E-005, 1.0000000E+000
 9.6635649E-001, 2.5593472E-002, 1.5782268E-005, 1.0000000E+000
 9.6818627E-001, 2.5520018E-002, 1.5792211E-005, 1.0000000E+000
 9.7001605E-001, 2.5455204E-002, 1.5820089E-005, 1.0000000E+000
 9.7230327E-001, 2.5382818E-002, 1.5853999E-005, 1.0000000E+000
 9.7413305E-001, 2.5310955E-002, 1.5890220E-005, 1.0000000E+000
 9.7642028E-001, 2.5239647E-002, 1.5928619E-005, 1.0000000E+000
 9.7825006E-001, 2.5168847E-002, 1.5968717E-005, 1.0000000E+000
 9.8007984E-001, 2.5106359E-002, 1.6005567E-005, 1.0000000E+000
 9.8236706E-001, 2.5036553E-002, 1.6047993E-005, 1.0000000E+000
 9.8419684E-001, 2.4967234E-002, 1.6090988E-005, 1.0000000E+000
 9.8602662E-001, 2.4906043E-002, 1.6129327E-005, 1.0000000E+000
 9.8831385E-001, 2.4837671E-002, 1.6172106E-005, 1.0000000E+000
 9.9014363E-001, 2.4769759E-002, 1.6214041E-005, 1.0000000E+000
 9.9243086E-001, 2.4702327E-002, 1.6254475E-005, 1.0000000E+000
 9.9426064E-001, 2.4635326E-002, 1.6292943E-005, 1.0000000E+000
 9.9609042E-001, 2.4576136E-002, 1.6324890E-005, 1.0000000E+000
 9.9837764E-001, 2.4509938E-002, 1.6357693E-005, 1.0000000E+000
 1.0002074E+000, 2.4444106E-002, 1.6386768E-005, 1.0000000E+000
 1.0020372E+000, 2.4385888E-002, 1.6408765E-005, 1.0000000E+000
 1.0043244E+000, 2.4320692E-002, 1.6428541E-005, 1.0000000E+000
 1.0061542E+000, 2.4255757E-002, 1.6442740E-005, 1.0000000E+000
 1.0084414E+000, 2.4191049E-002, 1.6450248E-005, 1.0000000E+000
 1.0102712E+000, 2.4126499E-002, 1.6450913E-005, 1.0000000E+000
 1.0121010E+000, 2.4069209E-002, 1.6444911E-005, 1.0000000E+000
 1.0143882E+000, 2.4004790E-002, 1.6430150E-005, 1.0000000E+000
 1.0162180E+000, 2.3940331E-002, 1.6406854E-005, 1.0000000E+000
 1.0180478E+000, 2.3882933E-002, 1.6378120E-005, 1.0000000E+000
 1.0203350E+000, 2.3818159E-002, 1.6336282E-005, 1.0000000E+000
 1.0221190E+000, 2.3752957E-002, 1.5249480E-005, 1.0000000E+000
 1.0241772E+000, 2.3688876E-002, 1.2822860E-005, 1.0000000E+000
 1.0262355E+000, 2.3622759E-002, 1.3488790E-005, 1.0000000E+000
 1.0282937E+000, 2.3556012E-002, 1.2889140E-005, 1.0000000E+000
 1.0303519E+000, 2.3488536E-002, 1.2994357E-005, 1.0000000E+000
 1.0324101E+000, 2.3420235E-002, 1.2832585E-005, 1.0000000E+000
 1.0340567E+000, 2.3357998E-002, 1.2777991E-005, 1.0000000E+000
 1.0361150E+000, 2.3294936E-002, 1.2668065E-005, 1.0000000E+000
 1.0381732E+000, 2.3223892E-002, 1.2555000E-005, 1.0000000E+000
 1.0402314E+000, 2.3151762E-002, 1.2433878E-005, 1.0000000E+000
 1.0422897E+000, 2.3078522E-002, 1.2306665E-005, 1.0000000E+000
 1.0443479E+000, 2.3004179E-002, 1.2170550E-005, 1.0000000E+000
 1.0464061E+000, 2.2928769E-002, 1.2026507E-005, 1.0000000E+000
 1.0480527E+000, 2.2860061E-002, 1.1891349E-005, 1.0000000E+000
 1.0501109E+000, 2.2790601E-002, 1.1751107E-005, 1.0000000E+000
 1.0521692E+000, 2.2712720E-002, 1.1650343E-005, 1.0000000E+000
 1.0542274E+000, 2.2634266E-002, 1.1742075E-005, 1.0000000E+000
 1.0562856E+000, 2.2555467E-002, 1.1852484E-005, 1.0000000E+000
 1.0583439E+000, 2.2476593E-002, 1.1968227E-005, 1.0000000E+000
 1.0604021E+000, 2.2397947E-002, 1.2088412E-005, 1.0000000E+000
 1.0620487E+000, 2.2327620E-002, 1.2199402E-005, 1.0000000E+000
 1.0641069E+000, 2.2258026E-002, 1.2312258E-005, 1.0000000E+000
 1.0661651E+000, 2.2181825E-002, 1.2438634E-005, 1.0000000E+000
 1.0682234E+000, 2.2107162E-002, 1.2564863E-005, 1.0000000E+000
 1.0702816E+000, 2.2034363E-002, 1.2689650E-005, 1.0000000E+000
 1.0723398E+000, 2.1963718E-002, 1.2811632E-005, 1.0000000E+000
 1.0743981E+000, 2.1895465E-002, 1.2929319E-005, 1.0000000E+000
 1.0760446E+000, 2.1836186E-002, 1.3030365E-005, 1.0000000E+000
 1.0781029E+000, 2.1779138E-002, 1.3125260E-005, 1.0000000E+000
 1.0801611E+000, 2.1718247E-002, 1.3222470E-005, 1.0000000E+000
 1.0822193E+000, 2.1659967E-002, 1.3309372E-005, 1.0000000E+000
 1.0842776E+000, 2.1604140E-002, 1.3384380E-005, 1.0000000E+000
 1.0863358E+000, 2.1550511E-002, 1.3445907E-005, 1.0000000E+000
 1.0883940E+000, 2.1498725E-002, 1.3492397E-005, 1.0000000E+000
 1.0900406E+000, 2.1453297E-002, 1.3520404E-005, 1.0000000E+000
 1.0920988E+000, 2.1408589E-002, 1.3533413E-005, 1.0000000E+000
 1.0941571E+000, 2.1359086E-002, 1.3529961E-005, 1.0000000E+000
 1.0962153E+000, 2.1308955E-002, 1.3506067E-005, 1.0000000E+000
 1.0982735E+000, 2.1257170E-002, 1.3460513E-005, 1.0000000E+000
 1.1003318E+000, 2.1202525E-002, 1.3392221E-005, 1.0000000E+000
 1.1023900E+000, 2.1143630E-002, 1.3300268E-005, 1.0000000E+000
 1.1040366E+000, 2.1085822E-002, 1.3197029E-005, 1.0000000E+000
 1.1060948E+000, 2.1021890E-002, 1.3072836E-005, 1.0000000E+000
 1.1081530E+000, 2.0942538E-002, 1.2911190E-005, 1.0000000E+000
 1.1102113E+000, 2.0852676E-002, 1.2723993E-005, 1.0000000E+000
 1.1122695E+000, 2.0750732E-002, 1.2511238E-005, 1.0000000E+000
 1.1143277E+000, 2.0635344E-002, 1.2273153E-005, 1.0000000E+000
 1.1163860E+000, 2.0505446E-002, 1.2010219E-005, 1.0000000E+000
 1.1180326E+000, 2.0375791E-002, 1.1753284E-005, 1.0000000E+000
 1.1200908E+000, 2.0233173E-002, 1.1695400E-005, 1.0000000E+000
 1.1221490E+000, 2.0060486E-002, 1.2028240E-005, 1.0000000E+000
 1.1242072E+000, 1.9873241E-002, 1.2385222E-005, 1.0000000E+000
 1.1262655E+000, 1.9672659E-002, 1.2753383E-005, 1.0000000E+000
 1.1283237E+000, 1.9460436E-002, 1.3129669E-005, 1.0000000E+000
 1.1303819E+000, 1.9238630E-002, 1.3510765E-005, 1.0000000E+000
 1.1320285E+000, 1.9032727E-002, 1.3854959E-005, 1.0000000E+000
 1.1340868E+000, 1.8822228E-002, 1.4197352E-005, 1.0000000E+000
 1.1361450E+000, 1.8584673E-002, 1.4572263E-005, 1.0000000E+000
 1.1382032E+000, 1.8343821E-002, 1.4937304E-005, 1.0000000E+000
 1.1402614E+000, 1.8098832E-002, 1.5288149E-005, 1.0000000E+000
 1.1423197E+000, 1.7846739E-002, 1.5620331E-005, 1.0000000E+000
 1.1443779E+000, 1.7582015E-002, 1.5929269E-005, 1.0000000E+000
 1.1460245E+000, 1.7326719E-002, 1.6184066E-005, 1.0000000E+000
 1.1480827E+000, 1.7046258E-002, 1.6411847E-005, 1.0000000E+000
 1.1501410E+000, 1.6696813E-002, 1.6630710E-005, 1.0000000E+000
 1.1521992E+000, 1.6297350E-002, 1.6808389E-005, 1.0000000E+000
 1.1542574E+000, 1.5841647E-002, 1.6940172E-005, 1.0000000E+000
 1.1563156E+000, 1.5329330E-002, 1.7021421E-005, 1.0000000E+000
 1.1583739E+000, 1.4764672E-002, 1.7047615E-005, 1.0000000E+000
 1.1600205E+000, 1.4215006E-002, 1.7021465E-005, 1.0000000E+000
 1.1620787E+000, 1.3618022E-002, 1.6942274E-005, 1.0000000E+000
 1.1641369E+000, 1.2879201E-002, 1.6791900E-005, 1.0000000E+000
 1.1661952E+000, 1.2017887E-002, 1.6571299E-005, 1.0000000E+000
 1.1682534E+000, 1.0984320E-002, 1.6277293E-005, 1.0000000E+000
 1.1703116E+000, 9.7385778E-003, 1.5907177E-005, 1.0000000E+000
 1.1723699E+000, 8.2586252E-003, 1.5458795E-005, 1.0000000E+000
 1.1740164E+000, 6.7232579E-003, 1.4988256E-005, 1.0000000E+000
 1.1760747E+000, 4.9822427E-003, 1.4449989E-005, 1.0000000E+000
 1.1781329E+000, 2.8169790E-003, 1.3776471E-005, 1.0000000E+000
 1.1801911E+000, 4.0215906E-004, 1.3022624E-005, 1.0000000E+000
 1.1822494E+000,-2.2602326E-003, 1.2189760E-005, 1.0000000E+000
 1.1843076E+000,-5.1574695E-003, 1.1280019E-005, 1.0000000E+000
 1.1863658E+000,-8.2601764E-003, 1.0296393E-005, 1.0000000E+000
 1.1880124E+000,-1.1186335E-002, 1.0126730E-005, 1.0000000E+000
 1.1900706E+000,-1.4191855E-002, 1.1569886E-005, 1.0000000E+000
 1.1921289E+000,-1.7545385E-002, 1.3239956E-005, 1.0000000E+000
 1.1941871E+000,-2.0827750E-002, 1.4961290E-005, 1.0000000E+000
 1.1962453E+000,-2.3953011E-002, 1.6719022E-005, 1.0000000E+000
 1.1983036E+000,-2.6854660E-002, 1.8495748E-005, 1.0000000E+000
 1.2003618E+000,-2.9499033E-002, 2.0271329E-005, 1.0000000E+000
 1.2020084E+000,-3.1667288E-002, 2.1850092E-005, 1.0000000E+000
 1.2040666E+000,-3.3660151E-002, 2.3388973E-005, 1.0000000E+000
 1.2061248E+000,-3.5750684E-002, 2.5028940E-005, 1.0000000E+000
 1.2081831E+000,-3.7813185E-002, 2.6563711E-005, 1.0000000E+000
 1.2102413E+000,-3.9991703E-002, 2.7958382E-005, 1.0000000E+000
 1.2122995E+000,-4.2477239E-002, 2.9175057E-005, 1.0000000E+000
 1.2143578E+000,-4.5493506E-002, 3.0173099E-005, 1.0000000E+000
 1.2160043E+000,-4.8794702E-002, 3.0853449E-005, 1.0000000E+000
 1.2180626E+000,-5.2696890E-002, 3.1280242E-005, 1.0000000E+000
 1.2201208E+000,-5.7575471E-002, 3.1678090E-005, 1.0000000E+000
 1.2221790E+000,-6.2898060E-002, 3.2960213E-005, 1.0000000E+000
 1.2242373E+000,-6.8632295E-002, 3.4214208E-005, 1.0000000E+000
 1.2262955E+000,-7.4816092E-002, 3.5247344E-005, 1.0000000E+000
 1.2283537E+000,-8.1471574E-002, 3.5998753E-005, 1.0000000E+000
 1.2300003E+000,-8.7823918E-002, 3.6385287E-005, 1.0000000E+000
 1.2320585E+000,-9.4425230E-002, 3.6426221E-005, 1.0000000E+000
 1.2341168E+000,-1.0185351E-001, 3.6025579E-005, 1.0000000E+000
 1.2361750E+000,-1.0918589E-001, 3.5084734E-005, 1.0000000E+000
 1.2381508E+000,-1.1617897E-001, 2.9975051E-005, 1.0000000E+000
 1.2400028E+000,-1.2237859E-001, 2.6332590E-005, 1.0000000E+000
 1.2422253E+000,-1.2789452E-001, 2.4605846E-005, 1.0000000E+000
 1.2440773E+000,-1.3222325E-001, 2.3509822E-005, 1.0000000E+000
 1.2462998E+000,-1.3500587E-001, 2.2117128E-005, 1.0000000E+000
 1.2481518E+000,-1.3615809E-001, 2.0653381E-005, 1.0000000E+000
 1.2500039E+000,-1.3567420E-001, 2.4080433E-005, 1.0000000E+000
 1.2522264E+000,-1.3353151E-001, 2.9625887E-005, 1.0000000E+000
 1.2540784E+000,-1.2997561E-001, 3.5362455E-005, 1.0000000E+000
 1.2563009E+000,-1.2527126E-001, 4.1156086E-005, 1.0000000E+000
 1.2581529E+000,-1.1992543E-001, 4.6848644E-005, 1.0000000E+000
 1.2600050E+000,-1.1492335E-001, 4.8931398E-005, 1.0000000E+000
 1.2622274E+000,-1.0977831E-001, 5.5874458E-005, 1.0000000E+000
 1.2640795E+000,-1.0542302E-001, 5.9372733E-005, 1.0000000E+000
 1.2663019E+000,-1.0227953E-001, 6.4676616E-005, 1.0000000E+000
 1.2681540E+000,-1.0051245E-001, 6.8876312E-005, 1.0000000E+000
 1.2700060E+000,-1.0025044E-001, 6.9443705E-005, 1.0000000E+000
 1.2722285E+000,-1.0140866E-001, 7.1098553E-005, 1.0000000E+000
 1.2740805E+000,-1.0389197E-001, 7.2842256E-005, 1.0000000E+000
 1.2763030E+000,-1.0764172E-001, 7.9041176E-005, 1.0000000E+000
 1.2781551E+000,-1.1245461E-001, 8.4217765E-005, 1.0000000E+000
 1.2800071E+000,-1.1761383E-001, 8.5247946E-005, 1.0000000E+000
 1.2822296E+000,-1.2382335E-001, 8.0643686E-005, 1.0000000E+000
 1.2840816E+000,-1.3023428E-001, 7.2550186E-005, 1.0000000E+000
 1.2863041E+000,-1.3657273E-001, 7.1244116E-005, 1.0000000E+000
 1.2881561E+000,-1.4263230E-001, 6.1995338E-005, 1.0000000E+000
 1.2900082E+000,-1.4768611E-001, 5.7502840E-005, 1.0000000E+000
 1.2922306E+000,-1.5245031E-001, 5.3154032E-005, 1.0000000E+000
 1.2940827E+000,-1.5609710E-001, 7.0446150E-005, 1.0000000E+000
 1.2963052E+000,-1.5820389E-001, 6.8448225E-005, 1.3333333E+000
 1.2981572E+000,-1.5859093E-001, 5.7585586E-005, 1.6000000E+000
 1.3000093E+000,-1.5724767E-001, 3.5790698E-005, 2.0000000E+000
 1.3022317E+000,-1.5392125E-001, 4.3318565E-005, 2.0000000E+000
 1.3040838E+000,-1.4894565E-001, 4.9055234E-005, 2.0000000E+000
 1.3063062E+000,-1.4264005E-001, 5.4215401E-005, 2.0000000E+000
 1.3081583E+000,-1.3562962E-001, 5.5291406E-005, 2.0000000E+000
 1.3100103E+000,-1.2916174E-001, 5.2811014E-005, 2.0000000E+000
 1.3122328E+000,-1.2256823E-001, 4.9452128E-005, 2.0000000E+000
 1.3140848E+000,-1.1701267E-001, 6.2079761E-005, 1.8000000E+000
 1.3163073E+000,-1.1298276E-001, 7.0934525E-005, 1.6666667E+000
 1.3181593E+000,-1.1061953E-001, 5.0111798E-005, 2.0000000E+000
 1.3202314E+000,-1.0997308E-001, 4.7521541E-005, 2.0000000E+000
 1.3222283E+000,-1.1109492E-001, 7.5327439E-005, 1.3333333E+000
 1.3242252E+000,-1.1388665E-001, 9.5662667E-005, 1.0000000E+000
 1.3262220E+000,-1.1819258E-001, 5.9275025E-005, 1.6666667E+000
 1.3282189E+000,-1.2395702E-001, 4.7774809E-005, 2.0000000E+000
 1.3302158E+000,-1.3117581E-001, 4.5529280E-005, 2.0000000E+000
 1.3322126E+000,-1.3989413E-001, 5.8572718E-005, 1.5000000E+000
 1.3342095E+000,-1.5016349E-001, 7.0183541E-005, 1.3333333E+000
 1.3362064E+000,-1.6196937E-001, 4.7637458E-005, 2.0000000E+000
 1.3382032E+000,-1.7516906E-001, 4.9873999E-005, 2.0000000E+000
 1.3402001E+000,-1.8943568E-001, 4.8598413E-005, 1.8333333E+000
 1.3421970E+000,-2.0418566E-001, 4.7117885E-005, 2.0000000E+000
 1.3441939E+000,-2.1855358E-001, 5.1567368E-005, 2.0000000E+000
 1.3461907E+000,-2.3149874E-001, 5.4209853E-005, 2.0000000E+000
 1.3481876E+000,-2.4200492E-001, 6.1038201E-005, 2.0000000E+000
 1.3501845E+000,-2.4925215E-001, 6.4112397E-005, 2.0000000E+000
 1.3521813E+000,-2.5268757E-001, 6.3943595E-005, 2.0000000E+000
 1.3541782E+000,-2.5201364E-001, 6.5121468E-005, 2.0000000E+000
 1.3561751E+000,-2.4715640E-001, 7.4476264E-005, 2.0000000E+000
 1.3581720E+000,-2.3826771E-001, 8.5261784E-005, 2.1666667E+000
 1.3601688E+000,-2.2577718E-001, 5.6625354E-005, 2.8333333E+000
 1.3621657E+000,-2.1045948E-001, 5.5824745E-005, 3.0000000E+000
 1.3641284E+000,-1.9351398E-001, 6.7207990E-005, 2.6782531E+000
 1.3662193E+000,-1.7547101E-001, 7.7430896E-005, 2.0000000E+000
 1.3680115E+000,-1.5929596E-001, 6.6563036E-005, 2.0000000E+000
 1.3701024E+000,-1.4461265E-001, 7.3931078E-005, 2.0000000E+000
 1.3721933E+000,-1.3078461E-001, 7.6620369E-005, 2.0000000E+000
 1.3742842E+000,-1.1915715E-001, 6.3275713E-005, 2.0000000E+000
 1.3760764E+000,-1.1032058E-001, 5.1394191E-005, 2.0000000E+000
 1.3781673E+000,-1.0343085E-001, 4.7334846E-005, 1.8571429E+000
 1.3802582E+000,-9.8099967E-002, 5.9572218E-005, 1.5714286E+000
 1.3820504E+000,-9.5143644E-002, 5.6655833E-005, 1.8333333E+000
 1.3841413E+000,-9.4338731E-002, 6.4737617E-005, 2.0000000E+000
 1.3862322E+000,-9.6033281E-002, 8.4824500E-005, 2.1428571E+000
 1.3880244E+000,-1.0018985E-001, 5.6937498E-005, 2.8333333E+000
 1.3901153E+000,-1.0704953E-001, 4.8083848E-005, 3.0000000E+000
 1.3922062E+000,-1.1730200E-001, 4.3072317E-005, 3.0000000E+000
 1.3942971E+000,-1.3022772E-001, 7.2880186E-005, 2.4285714E+000
