Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 7.017E+00, 2.114E+01, 8.475E+00, 3.108E+01, 1.268E+02, 1.984E+01, 3.128E+01, 0.000E+00, 7.684E+00, 0.000E+00, 5.403E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.073E+02
    1, 1.286E+01, 2.043E+01, 8.093E+00, 3.053E+01, 1.269E+02, 2.013E+01, 2.533E+01, 0.000E+00, 7.633E+00, 0.000E+00, 5.538E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.073E+02
    2, 1.245E+01, 2.252E+01, 8.368E+00, 3.041E+01, 1.268E+02, 2.150E+01, 2.563E+01, 0.000E+00, 7.578E+00, 0.000E+00, 5.207E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.073E+02
    3, 1.199E+01, 4.413E+01, 1.139E+01, 4.114E+01, 1.279E+02, 2.210E+01, 2.607E+01, 0.000E+00, 1.602E+01, 0.000E+00, 6.576E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.073E+02
