s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000000E-003, 1.4505593E-001, 8.3628991E-002, 1.5180358E+001, 9.4594404E-006, 2.0000000E+001, 3.8000000E+001, 6.0456822E-001, 9.5568008E-009
 4.0000000E-003, 1.4771485E-001, 8.6388074E-002, 3.0076717E-001, 9.3709217E-006, 2.0000000E+001, 3.8000000E+001, 6.0454027E-001, 9.4383648E-009
 6.0000000E-003, 1.5037167E-001, 8.9162243E-002, 3.0119974E-001, 7.5832800E-006, 7.0000000E+000, 3.7000000E+001, 5.9663113E-001, 6.8378053E-009
 8.0000000E-003, 1.5302125E-001, 9.1953608E-002, 3.0112767E-001, 8.3078997E-006, 7.0000000E+000, 3.8000000E+001, 6.0150979E-001, 6.1297364E-009
 1.0000000E-002, 1.5566377E-001, 9.4762236E-002, 3.0108305E-001, 8.2555099E-006, 7.0000000E+000, 3.8000000E+001, 6.0207764E-001, 6.3082016E-009
 1.2000000E-002, 1.5829871E-001, 9.7588682E-002, 3.0100611E-001, 8.3531295E-006, 7.0000000E+000, 3.8000000E+001, 6.0253930E-001, 6.5780914E-009
 1.4000000E-002, 1.6092535E-001, 1.0043348E-001, 3.0089333E-001, 8.4448567E-006, 7.0000000E+000, 3.8000000E+001, 6.0283928E-001, 6.7872535E-009
 1.6000000E-002, 1.6354309E-001, 1.0329722E-001, 3.0074626E-001, 8.5221301E-006, 7.0000000E+000, 3.8000000E+001, 6.0307777E-001, 6.9662780E-009
 1.8000000E-002, 1.6615126E-001, 1.0618044E-001, 3.0056589E-001, 8.5781725E-006, 7.0000000E+000, 3.8000000E+001, 6.0327228E-001, 7.1147124E-009
 2.0000000E-002, 1.6874922E-001, 1.0908373E-001, 3.0035308E-001, 8.6151077E-006, 7.0000000E+000, 3.8000000E+001, 6.0344457E-001, 7.2431848E-009
 2.2000000E-002, 1.7133632E-001, 1.1200765E-001, 3.0010870E-001, 8.6264100E-006, 7.0000000E+000, 3.8000000E+001, 6.0359568E-001, 7.3455140E-009
 2.4000000E-002, 1.7391193E-001, 1.1495277E-001, 2.9983365E-001, 8.6137839E-006, 7.0000000E+000, 3.8000000E+001, 6.0373177E-001, 7.4257653E-009
 2.6000000E-002, 1.7647542E-001, 1.1791966E-001, 2.9952892E-001, 8.5715153E-006, 7.0000000E+000, 3.8000000E+001, 6.0385141E-001, 7.4775839E-009
 2.8000000E-002, 1.7902614E-001, 1.2090888E-001, 2.9919561E-001, 8.5007039E-006, 7.0000000E+000, 3.8000000E+001, 6.0395556E-001, 7.5023274E-009
 3.0000000E-002, 1.8156349E-001, 1.2392098E-001, 2.9883493E-001, 8.3971759E-006, 7.0000000E+000, 3.8000000E+001, 6.0404070E-001, 7.4942293E-009
 3.2000000E-002, 1.8408685E-001, 1.2695651E-001, 2.9844826E-001, 8.2618203E-006, 7.0000000E+000, 3.8000000E+001, 6.0410411E-001, 7.4529813E-009
 3.4000000E-002, 1.8659562E-001, 1.3001603E-001, 2.9803715E-001, 8.0920325E-006, 7.0000000E+000, 3.8000000E+001, 6.0413975E-001, 7.3734524E-009
 3.6000000E-002, 1.8908923E-001, 1.3310006E-001, 2.9760330E-001, 7.8889854E-006, 7.0000000E+000, 3.8000000E+001, 6.0414107E-001, 7.2544488E-009
 3.8000000E-002, 1.9156711E-001, 1.3620913E-001, 2.9714864E-001, 7.6516607E-006, 7.0000000E+000, 3.8000000E+001, 6.0409917E-001, 7.0919341E-009
 4.0000000E-002, 1.9402873E-001, 1.3934377E-001, 2.9667525E-001, 7.3820491E-006, 7.0000000E+000, 3.8000000E+001, 6.0400452E-001, 6.8854870E-009
 4.2000000E-002, 1.9647356E-001, 1.4250451E-001, 2.9618542E-001, 7.0807844E-006, 7.0000000E+000, 3.8000000E+001, 6.0384739E-001, 6.6340679E-009
 4.4000000E-002, 1.9890112E-001, 1.4569187E-001, 2.9568162E-001, 6.7508654E-006, 7.0000000E+000, 3.8000000E+001, 6.0361943E-001, 6.3407251E-009
 4.6000000E-002, 2.0131094E-001, 1.4890637E-001, 2.9516651E-001, 6.3946358E-006, 7.0000000E+000, 3.8000000E+001, 6.0331378E-001, 6.0093500E-009
 4.8000000E-002, 2.0370261E-001, 1.5214853E-001, 2.9464291E-001, 6.0162257E-006, 7.0000000E+000, 3.8000000E+001, 6.0292528E-001, 5.6470392E-009
 5.0000000E-002, 2.0607607E-001, 1.5541876E-001, 2.9411379E-001, 9.9384818E-006, 6.0000000E+000, 3.8000000E+001, 6.0185962E-001, 8.9315339E-009
 5.2000000E-002, 2.0764921E-001, 1.5817305E-001, 2.1079095E-001, 8.5346660E-006, 1.0000000E+001, 3.8000000E+001, 6.0363036E-001, 8.5518749E-009
 5.4000000E-002, 2.0920590E-001, 1.6094980E-001, 2.1025228E-001, 7.1716414E-006, 6.0000000E+000, 3.8000000E+001, 6.0128538E-001, 6.0232372E-009
 5.6000000E-002, 2.1074154E-001, 1.6375112E-001, 2.0941036E-001, 7.7775574E-006, 6.0000000E+000, 3.8000000E+001, 6.0181382E-001, 6.5509160E-009
 5.8000000E-002, 2.1225742E-001, 1.6657684E-001, 2.0866995E-001, 7.3716076E-006, 6.0000000E+000, 3.8000000E+001, 6.0190911E-001, 5.9169304E-009
 6.0000000E-002, 2.1375371E-001, 1.6942728E-001, 2.0795803E-001, 7.1549767E-006, 6.0000000E+000, 3.8000000E+001, 6.0177869E-001, 5.4543761E-009
 6.2000000E-002, 2.1523045E-001, 1.7230286E-001, 2.0726746E-001, 6.9490823E-006, 6.0000000E+000, 3.8000000E+001, 6.0145562E-001, 5.0089460E-009
 6.4000000E-002, 2.1668775E-001, 1.7520403E-001, 2.0660233E-001, 6.7262825E-006, 6.0000000E+000, 3.8000000E+001, 6.0144044E-001, 4.7123437E-009
 6.6000000E-002, 2.1812574E-001, 1.7813129E-001, 2.0596572E-001, 6.4908782E-006, 6.0000000E+000, 3.8000000E+001, 6.0150337E-001, 4.4822701E-009
 6.8000000E-002, 2.1954458E-001, 1.8108518E-001, 2.0536028E-001, 6.2461437E-006, 6.0000000E+000, 3.8000000E+001, 6.0139675E-001, 4.2451155E-009
 7.0000000E-002, 2.2094447E-001, 1.8406633E-001, 2.0478845E-001, 5.9944644E-006, 6.0000000E+000, 3.7000000E+001, 6.0664444E-001, 9.3353546E-009
 7.2000000E-002, 2.2232562E-001, 1.8707540E-001, 2.0425242E-001, 5.7387911E-006, 6.0000000E+000, 3.7000000E+001, 6.0493311E-001, 8.0986183E-009
 7.4000000E-002, 2.2368825E-001, 1.9011311E-001, 2.0375407E-001, 5.4819314E-006, 6.0000000E+000, 3.7000000E+001, 6.0181739E-001, 6.4587984E-009
 7.6000000E-002, 2.2503297E-001, 1.9318021E-001, 2.0329497E-001, 9.7866323E-006, 5.0000000E+000, 3.7000000E+001, 5.9740291E-001, 8.9751116E-009
 7.8000000E-002, 2.2635932E-001, 1.9627762E-001, 2.0285306E-001, 9.6158565E-006, 5.0000000E+000, 3.7000000E+001, 5.9309108E-001, 6.8514185E-009
 8.0000000E-002, 2.2766785E-001, 1.9940624E-001, 2.0249975E-001, 9.1454434E-006, 5.0000000E+000, 3.7000000E+001, 5.9185311E-001, 6.1190318E-009
 8.2000000E-002, 2.2895880E-001, 2.0256703E-001, 2.0216450E-001, 8.5448481E-006, 5.0000000E+000, 3.7000000E+001, 5.9252206E-001, 6.0270250E-009
 8.4000000E-002, 2.3023244E-001, 2.0576100E-001, 2.0187100E-001, 8.0745762E-006, 5.0000000E+000, 3.7000000E+001, 5.9191564E-001, 5.5039921E-009
 8.6000000E-002, 2.3148895E-001, 2.0898925E-001, 2.0161781E-001, 7.6545333E-006, 5.0000000E+000, 3.7000000E+001, 5.9314773E-001, 5.6182206E-009
 8.8000000E-002, 2.3272850E-001, 2.1225290E-001, 2.0140449E-001, 7.2714587E-006, 5.0000000E+000, 3.7000000E+001, 5.9903031E-001, 7.6258753E-009
 9.0000000E-002, 2.3395124E-001, 2.1555314E-001, 2.0122970E-001, 6.9328264E-006, 5.0000000E+000, 3.7000000E+001, 6.0341321E-001, 9.4229956E-009
 9.2000000E-002, 2.3515724E-001, 2.1889117E-001, 2.0109144E-001, 6.6456428E-006, 5.0000000E+000, 3.8000000E+001, 6.0140791E-001, 4.7696691E-009
 9.4000000E-002, 2.3634657E-001, 2.2226827E-001, 2.0098726E-001, 6.4157081E-006, 5.0000000E+000, 3.8000000E+001, 6.0251661E-001, 4.9601884E-009
 9.6000000E-002, 2.3751921E-001, 2.2568571E-001, 2.0091421E-001, 6.2483698E-006, 5.0000000E+000, 3.8000000E+001, 6.0310787E-001, 5.1319123E-009
 9.8000000E-002, 2.3867510E-001, 2.2914481E-001, 2.0086891E-001, 6.1483254E-006, 5.0000000E+000, 3.8000000E+001, 6.0359164E-001, 5.4466145E-009
 1.0000000E-001, 2.3981409E-001, 2.3264688E-001, 2.0084756E-001, 6.1196570E-006, 5.0000000E+000, 3.8000000E+001, 6.0397748E-001, 5.9190938E-009
 1.0200000E-001, 2.3994678E-001, 2.3542742E-001, 9.5023747E-002, 5.8465151E-006, 1.1000000E+001, 3.8000000E+001, 6.0320403E-001, 5.9911701E-009
 1.0400000E-001, 2.4006544E-001, 2.3824216E-001, 9.4938839E-002, 9.0549798E-006, 3.0000000E+000, 3.9000000E+001, 5.8948915E-001, 2.9911307E-009
 1.0600000E-001, 2.4016592E-001, 2.4109385E-001, 9.4610952E-002, 6.6699074E-006, 4.0000000E+000, 3.8000000E+001, 6.0479787E-001, 8.2740850E-009
 1.0800000E-001, 2.4024958E-001, 2.4398262E-001, 9.4387043E-002, 8.0486630E-006, 4.0000000E+000, 3.8000000E+001, 6.0371100E-001, 7.7857425E-009
 1.1000000E-001, 2.4031621E-001, 2.4690926E-001, 9.4171756E-002, 9.8864963E-006, 4.0000000E+000, 3.8000000E+001, 6.0269675E-001, 8.3061559E-009
 1.1200000E-001, 2.4036513E-001, 2.4987481E-001, 9.3952910E-002, 5.8904011E-006, 5.0000000E+000, 3.8000000E+001, 6.0250937E-001, 5.0633392E-009
 1.1400000E-001, 2.4039639E-001, 2.5287969E-001, 9.3726804E-002, 6.1600328E-006, 5.0000000E+000, 3.8000000E+001, 6.0192738E-001, 4.9499271E-009
 1.1600000E-001, 2.4040938E-001, 2.5592475E-001, 9.3495833E-002, 6.9622705E-006, 5.0000000E+000, 3.8000000E+001, 6.0161617E-001, 5.4733138E-009
 1.1800000E-001, 2.4040349E-001, 2.5901075E-001, 9.3248681E-002, 7.5362724E-006, 5.0000000E+000, 3.8000000E+001, 6.0140095E-001, 5.8594941E-009
 1.2000000E-001, 2.4037817E-001, 2.6213835E-001, 9.2984002E-002, 7.9820212E-006, 5.0000000E+000, 3.8000000E+001, 6.0128065E-001, 6.2125568E-009
 1.2200000E-001, 2.4033278E-001, 2.6530819E-001, 9.2697369E-002, 8.3322986E-006, 5.0000000E+000, 3.8000000E+001, 6.0124045E-001, 6.5667166E-009
 1.2400000E-001, 2.4026663E-001, 2.6852090E-001, 9.2384799E-002, 8.5850314E-006, 5.0000000E+000, 3.8000000E+001, 6.0125047E-001, 6.9143605E-009
 1.2600000E-001, 2.4017902E-001, 2.7177708E-001, 9.2042876E-002, 8.7389592E-006, 5.0000000E+000, 3.8000000E+001, 6.0128474E-001, 7.2473116E-009
 1.2800000E-001, 2.4006918E-001, 2.7507729E-001, 9.1668599E-002, 8.7953131E-006, 5.0000000E+000, 3.8000000E+001, 6.0132436E-001, 7.5603283E-009
 1.3000000E-001, 2.3993635E-001, 2.7842209E-001, 9.1259369E-002, 8.7566121E-006, 5.0000000E+000, 3.8000000E+001, 6.0135442E-001, 7.8492661E-009
 1.3200000E-001, 2.3977971E-001, 2.8181204E-001, 9.0813043E-002, 8.7619278E-006, 5.0000000E+000, 3.8000000E+001, 6.0135854E-001, 8.1084485E-009
 1.3400000E-001, 2.3959847E-001, 2.8524766E-001, 9.0327911E-002, 9.4328598E-006, 5.0000000E+000, 3.8000000E+001, 6.0131745E-001, 8.3298401E-009
 1.3600000E-001, 2.3939177E-001, 2.8872951E-001, 8.9780511E-002, 9.9626382E-006, 5.0000000E+000, 3.8000000E+001, 6.0118826E-001, 8.3768872E-009
 1.3800000E-001, 2.3915849E-001, 2.9225824E-001, 8.9213219E-002, 6.0151467E-006, 6.0000000E+000, 3.8000000E+001, 6.0201396E-001, 5.1290868E-009
 1.4000000E-001, 2.3889843E-001, 2.9583412E-001, 8.8625103E-002, 6.1120670E-006, 6.0000000E+000, 3.8000000E+001, 6.0185438E-001, 5.0162736E-009
 1.4200000E-001, 2.3861050E-001, 2.9945782E-001, 8.7978160E-002, 6.4808051E-006, 6.0000000E+000, 3.8000000E+001, 6.0179705E-001, 5.1764455E-009
 1.4400000E-001, 2.3829389E-001, 3.0312993E-001, 8.7288547E-002, 6.7768564E-006, 6.0000000E+000, 3.8000000E+001, 6.0170070E-001, 5.2708032E-009
 1.4600000E-001, 2.3794781E-001, 3.0685105E-001, 8.6559401E-002, 7.0470940E-006, 6.0000000E+000, 3.8000000E+001, 6.0145729E-001, 5.3054601E-009
 1.4800000E-001, 2.3757152E-001, 3.1062180E-001, 8.5791775E-002, 7.2974083E-006, 6.0000000E+000, 3.8000000E+001, 6.0084673E-001, 5.2133084E-009
 1.5000000E-001, 2.3716427E-001, 3.1444282E-001, 8.4987255E-002, 7.5248840E-006, 6.0000000E+000, 3.7000000E+001, 6.0213480E-001, 9.5824125E-009
 1.5200000E-001, 2.3567309E-001, 3.1744385E-001,-2.9112314E-002, 9.6219683E-006, 1.0000000E+001, 3.9000000E+001, 5.9401379E-001, 3.3781906E-009
 1.5400000E-001, 2.3415527E-001, 3.2047936E-001,-3.0079292E-002, 9.1568451E-006, 5.0000000E+000, 3.8000000E+001, 5.9350791E-001, 4.2983143E-009
