Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 2.230E+01, 2.009E+00, 8.636E-01, 3.357E+00, 1.626E+01, 1.007E+00, 1.077E+01, 0.000E+00, 4.066E-03, 0.000E+00, 2.663E+00, 0.000E+00, 6.022E-02, 0.000E+00, 0.000E+00, 5.929E+01
    1, 2.121E+01, 2.096E+00, 9.161E-01, 3.496E+00, 1.628E+01, 1.085E+00, 1.175E+01, 0.000E+00, 3.450E-03, 0.000E+00, 2.407E+00, 0.000E+00, 5.234E-02, 0.000E+00, 0.000E+00, 5.930E+01
    2, 2.167E+01, 2.098E+00, 9.018E-01, 3.528E+00, 1.635E+01, 1.047E+00, 1.127E+01, 0.000E+00, 3.696E-03, 0.000E+00, 2.378E+00, 0.000E+00, 5.416E-02, 0.000E+00, 0.000E+00, 5.930E+01
    3, 2.127E+01, 2.149E+00, 9.284E-01, 3.546E+00, 1.632E+01, 1.089E+00, 1.166E+01, 0.000E+00, 3.413E-03, 0.000E+00, 2.275E+00, 0.000E+00, 5.346E-02, 0.000E+00, 0.000E+00, 5.930E+01
    4, 2.055E+01, 1.993E+00, 8.554E-01, 3.212E+00, 1.636E+01, 9.694E-01, 1.265E+01, 0.000E+00, 3.584E-03, 0.000E+00, 2.653E+00, 0.000E+00, 5.038E-02, 0.000E+00, 0.000E+00, 5.930E+01
    5, 2.194E+01, 2.091E+00, 9.045E-01, 3.488E+00, 1.635E+01, 1.062E+00, 1.097E+01, 0.000E+00, 3.577E-03, 0.000E+00, 2.428E+00, 0.000E+00, 5.214E-02, 0.000E+00, 0.000E+00, 5.930E+01
    6, 2.261E+01, 2.116E+00, 9.235E-01, 3.564E+00, 1.638E+01, 1.064E+00, 1.040E+01, 0.000E+00, 3.593E-03, 0.000E+00, 2.179E+00, 0.000E+00, 5.376E-02, 0.000E+00, 0.000E+00, 5.930E+01
    7, 2.223E+01, 2.141E+00, 9.210E-01, 3.540E+00, 1.637E+01, 1.069E+00, 1.070E+01, 0.000E+00, 3.398E-03, 0.000E+00, 2.269E+00, 0.000E+00, 5.364E-02, 0.000E+00, 0.000E+00, 5.930E+01
