Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 1.220E+01, 2.377E+00, 9.152E-01, 3.350E+00, 1.427E+02, 1.128E+00, 6.694E+00, 0.000E+00, 3.893E-03, 0.000E+00, 1.476E+00, 0.000E+00, 6.411E-02, 0.000E+00, 0.000E+00, 1.709E+02
    1, 1.294E+01, 1.956E+00, 8.582E-01, 3.284E+00, 1.426E+02, 9.656E-01, 5.923E+00, 0.000E+00, 3.448E-03, 0.000E+00, 2.407E+00, 0.000E+00, 4.761E-02, 0.000E+00, 0.000E+00, 1.709E+02
    2, 1.190E+01, 2.140E+00, 9.195E-01, 3.451E+00, 1.427E+02, 1.152E+00, 6.925E+00, 0.000E+00, 3.855E-03, 0.000E+00, 1.706E+00, 0.000E+00, 5.709E-02, 0.000E+00, 0.000E+00, 1.709E+02
    3, 1.239E+01, 1.981E+00, 8.649E-01, 3.292E+00, 1.426E+02, 9.617E-01, 6.478E+00, 0.000E+00, 3.561E-03, 0.000E+00, 2.363E+00, 0.000E+00, 4.910E-02, 0.000E+00, 0.000E+00, 1.709E+02
    4, 1.221E+01, 2.059E+00, 8.746E-01, 3.241E+00, 1.427E+02, 1.073E+00, 6.697E+00, 0.000E+00, 3.672E-03, 0.000E+00, 2.061E+00, 0.000E+00, 5.391E-02, 0.000E+00, 0.000E+00, 1.709E+02
    5, 1.250E+01, 1.961E+00, 8.621E-01, 3.276E+00, 1.426E+02, 9.580E-01, 6.303E+00, 0.000E+00, 3.410E-03, 0.000E+00, 2.473E+00, 0.000E+00, 4.700E-02, 0.000E+00, 0.000E+00, 1.709E+02
    6, 1.192E+01, 2.132E+00, 9.078E-01, 3.471E+00, 1.427E+02, 1.129E+00, 6.968E+00, 0.000E+00, 4.038E-03, 0.000E+00, 1.702E+00, 0.000E+00, 5.296E-02, 0.000E+00, 0.000E+00, 1.709E+02
    7, 1.252E+01, 2.151E+00, 9.152E-01, 3.449E+00, 1.427E+02, 1.151E+00, 6.297E+00, 0.000E+00, 4.091E-03, 0.000E+00, 1.737E+00, 0.000E+00, 5.276E-02, 0.000E+00, 0.000E+00, 1.709E+02
