Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,VEGE,Total T_USED (s)
    0, 7.863E-02, 4.105E-01, 1.576E-01, 4.996E-01, 2.443E+01, 1.883E-01, 1.139E+00, 0.000E+00, 3.223E-01, 0.000E+00, 1.244E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.735E+01
    1, 1.703E-01, 3.738E-01, 1.489E-01, 4.509E-01, 2.439E+01, 1.567E-01, 9.820E-01, 0.000E+00, 3.038E-01, 0.000E+00, 3.784E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.735E+01
    2, 1.775E-01, 4.002E-01, 1.559E-01, 4.779E-01, 2.442E+01, 1.841E-01, 9.617E-01, 0.000E+00, 3.176E-01, 0.000E+00, 2.551E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.735E+01
    3, 2.473E-01, 3.719E-01, 1.501E-01, 4.293E-01, 2.439E+01, 1.545E-01, 8.868E-01, 0.000E+00, 2.999E-01, 0.000E+00, 4.252E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.735E+01
    4, 1.847E-01, 4.016E-01, 1.574E-01, 4.775E-01, 2.441E+01, 1.788E-01, 9.531E-01, 0.000E+00, 3.107E-01, 0.000E+00, 2.755E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.735E+01
    5, 2.430E-01, 3.694E-01, 1.516E-01, 4.307E-01, 2.438E+01, 1.521E-01, 8.918E-01, 0.000E+00, 2.986E-01, 0.000E+00, 4.317E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.735E+01
    6, 1.686E-01, 3.881E-01, 1.533E-01, 4.561E-01, 2.441E+01, 1.747E-01, 9.753E-01, 0.000E+00, 3.065E-01, 0.000E+00, 3.159E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.735E+01
    7, 1.761E-01, 3.823E-01, 1.539E-01, 4.362E-01, 2.440E+01, 1.733E-01, 9.728E-01, 0.000E+00, 3.096E-01, 0.000E+00, 3.441E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.735E+01
