Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
      1,      1,      1,      1,     17,      1,     14,  0.38247617E+01,      1,     14,      1,     16,  0.68933030E-02
      1,      2,      2,      1,     17,      1,     16,  0.20089062E+01,      1,     14,      1,     16,  0.68933030E-02
      1,      3,      3,      1,     17,      1,     16,  0.14066924E+01,      1,     14,      1,     16,  0.68933030E-02
      1,      4,      4,      1,     17,      1,     16,  0.11073030E+01,      1,     14,      1,     16,  0.68933030E-02
      1,      5,      5,      1,     17,      1,     16,  0.86925921E+00,      1,     14,      1,     16,  0.68933030E-02
      1,      6,      6,      1,     17,      1,     16,  0.71147297E+00,      1,     14,      1,     16,  0.68933030E-02
      1,      7,      7,      1,     17,      1,     16,  0.59025106E+00,      1,     14,      1,     16,  0.68933030E-02
      1,      8,      8,      1,     17,      1,     16,  0.50049325E+00,      1,     14,      1,     16,  0.68933030E-02
      1,      9,      9,      1,     17,      1,     16,  0.42993397E+00,      1,     14,      1,     16,  0.68933030E-02
      1,     10,     10,      1,     17,      1,     16,  0.37457589E+00,      1,     14,      1,     16,  0.68933030E-02
      1,      1,     11,      1,     17,      1,     14,  0.33707387E+01,      1,     14,      1,     16,  0.47125082E-01
      1,      2,     12,      1,     17,      1,     16,  0.17911436E+01,      1,     14,      1,     16,  0.47125082E-01
      1,      3,     13,      1,     17,      1,     16,  0.12619233E+01,      1,     14,      1,     16,  0.47125082E-01
      1,      4,     14,      1,     17,      1,     16,  0.99739205E+00,      1,     14,      1,     16,  0.47125082E-01
      1,      5,     15,      1,     17,      1,     16,  0.78690082E+00,      1,     14,      1,     16,  0.47125082E-01
      1,      6,     16,      1,     17,      1,     16,  0.64681771E+00,      1,     14,      1,     16,  0.47125082E-01
      1,      7,     17,      1,     17,      1,     16,  0.53896819E+00,      1,     14,      1,     16,  0.47125082E-01
      1,      8,     18,      1,     17,      1,     16,  0.45883840E+00,      1,     14,      1,     16,  0.47125082E-01
      1,      9,     19,      1,     17,      1,     16,  0.39568411E+00,      1,     14,      1,     16,  0.47125082E-01
      1,     10,     20,      1,     17,      1,     16,  0.34597937E+00,      1,     14,      1,     16,  0.47125082E-01
      1,      1,     21,      1,     17,      1,     14,  0.21140481E+01,      5,     16,      1,      1,  0.58975653E+01
      1,      2,     22,      1,     17,      1,     16,  0.11798209E+01,      5,     16,      1,      1,  0.58975653E+01
      1,      3,     23,      1,     17,      1,     16,  0.84966781E+00,      5,     16,      1,      1,  0.58975653E+01
      1,      4,     24,      1,     17,      1,     16,  0.68228866E+00,      5,     16,      1,      1,  0.58975653E+01
      1,      5,     25,      1,     17,      1,     16,  0.54897597E+00,      5,     16,      1,      1,  0.58975653E+01
