s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 1.2302882E-001, 8.9699189E-002, 0.0000000E+000, 2.9479409E-002,-3.0483720E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2770485E-001, 7.8826796E-002, 0.0000000E+000, 2.8615957E-002,-3.0857111E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3238088E-001, 6.8229901E-002, 0.0000000E+000, 2.7739853E-002,-3.0404452E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3705690E-001, 5.8156326E-002, 0.0000000E+000, 2.6890542E-002,-2.9144135E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4173293E-001, 4.8116846E-002, 0.0000000E+000, 2.5990340E-002,-2.9503702E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4640896E-001, 3.8606616E-002, 0.0000000E+000, 2.5117411E-002,-2.8237915E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5108498E-001, 2.9373870E-002, 0.0000000E+000, 2.4546573E-002,-2.7152970E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5576101E-001, 2.1251336E-002, 0.0000000E+000, 2.5166395E-002,-2.1767597E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6043704E-001, 1.3639950E-002, 0.0000000E+000, 2.5770489E-002,-2.0660969E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6511307E-001, 6.1244066E-003, 0.0000000E+000, 2.6404367E-002,-2.0680787E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6978909E-001,-8.9264468E-004, 0.0000000E+000, 2.7022797E-002,-1.9587914E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7446512E-001,-7.8286074E-003, 0.0000000E+000, 2.7671240E-002,-1.9623909E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7914115E-001,-1.4483526E-002, 0.0000000E+000, 2.8327250E-002,-1.9101782E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8381718E-001,-2.0666168E-002, 0.0000000E+000, 2.8968017E-002,-1.8039425E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8849320E-001,-2.6796115E-002, 0.0000000E+000, 2.9638911E-002,-1.8108733E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9316923E-001,-3.2675623E-002, 0.0000000E+000, 3.0317379E-002,-1.7624114E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9784526E-001,-3.8114552E-002, 0.0000000E+000, 3.0980528E-002,-1.6601524E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0252128E-001,-4.4195820E-002, 0.0000000E+000, 3.1557839E-002,-1.9009264E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0719731E-001,-5.0359768E-002, 0.0000000E+000, 3.2028455E-002,-1.9779149E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1187334E-001,-5.6555739E-002, 0.0000000E+000, 3.2517489E-002,-2.0065287E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1654937E-001,-6.2540251E-002, 0.0000000E+000, 3.3010608E-002,-1.9637317E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2122539E-001,-6.8076518E-002, 0.0000000E+000, 3.3493292E-002,-1.8508975E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2590142E-001,-7.3686716E-002, 0.0000000E+000, 3.3993603E-002,-1.8861063E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
