s,m/s,m/s,m/s,Pa,m/s,,,,
 9.4972657E-002, 1.5675374E-001, 0.0000000E+000, 3.3996762E-002,-2.5630625E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0516839E-001, 6.1773098E-009
 9.9648684E-002, 1.4708102E-001, 0.0000000E+000, 3.3500519E-002,-2.4958121E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0478167E-001, 6.1399465E-009
 1.0432471E-001, 1.3522001E-001, 0.0000000E+000, 3.2726467E-002,-3.2272253E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0388320E-001, 5.7664705E-009
 1.0900074E-001, 1.2336254E-001, 0.0000000E+000, 3.1915867E-002,-3.2549658E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0413456E-001, 6.0355561E-009
 1.1367677E-001, 1.1197810E-001, 0.0000000E+000, 3.1130511E-002,-3.1332636E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0417995E-001, 6.1693262E-009
 1.1835279E-001, 1.0058853E-001, 0.0000000E+000, 3.0292827E-002,-3.1724143E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0416536E-001, 6.2695476E-009
 1.2302882E-001, 8.9699124E-002, 0.0000000E+000, 2.9481075E-002,-3.0483713E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0405533E-001, 6.2874635E-009
 1.2770485E-001, 7.8826733E-002, 0.0000000E+000, 2.8617635E-002,-3.0857104E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0406430E-001, 6.3850975E-009
 1.3238088E-001, 6.8229839E-002, 0.0000000E+000, 2.7741542E-002,-3.0404446E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0402621E-001, 6.4397883E-009
 1.3705690E-001, 5.8156266E-002, 0.0000000E+000, 2.6892241E-002,-2.9144129E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0393343E-001, 6.4460461E-009
 1.4173293E-001, 4.8116788E-002, 0.0000000E+000, 2.5992048E-002,-2.9503696E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0400804E-001, 6.5674636E-009
 1.4640896E-001, 3.8606558E-002, 0.0000000E+000, 2.5119127E-002,-2.8237909E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0410523E-001, 6.6846300E-009
 1.5108498E-001, 2.9373814E-002, 0.0000000E+000, 2.4548295E-002,-2.7152964E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0407108E-001, 6.6970362E-009
 1.5576101E-001, 2.1251281E-002, 0.0000000E+000, 2.5168124E-002,-2.1767592E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0336684E-001, 6.3351379E-009
 1.6043704E-001, 1.3639896E-002, 0.0000000E+000, 2.5772223E-002,-2.0660964E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0349563E-001, 6.4408116E-009
 1.6511307E-001, 6.1243532E-003, 0.0000000E+000, 2.6406106E-002,-2.0680783E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0367335E-001, 6.5978607E-009
 1.6978909E-001,-8.9269738E-004, 0.0000000E+000, 2.7024540E-002,-1.9587910E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0385991E-001, 6.7490888E-009
 1.7446512E-001,-7.8286596E-003, 0.0000000E+000, 2.7672987E-002,-1.9623906E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0403608E-001, 6.9177301E-009
 1.7914115E-001,-1.4483578E-002, 0.0000000E+000, 2.8328999E-002,-1.9101779E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0421114E-001, 7.0840258E-009
 1.8381718E-001,-2.0666219E-002, 0.0000000E+000, 2.8969768E-002,-1.8039423E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0439562E-001, 7.2554331E-009
 1.8849320E-001,-2.6796166E-002, 0.0000000E+000, 2.9640664E-002,-1.8108731E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0461200E-001, 7.4767378E-009
 1.9316923E-001,-3.2675674E-002, 0.0000000E+000, 3.0319134E-002,-1.7624112E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0482286E-001, 7.6942897E-009
 1.9784526E-001,-3.8114602E-002, 0.0000000E+000, 3.0982283E-002,-1.6601523E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0500290E-001, 7.8888154E-009
 2.0252128E-001,-4.4195871E-002, 0.0000000E+000, 3.1559595E-002,-1.9009263E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0517482E-001, 8.0711759E-009
 2.0719731E-001,-5.0359819E-002, 0.0000000E+000, 3.2030211E-002,-1.9779148E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0525314E-001, 8.1654656E-009
 2.1187334E-001,-5.6555790E-002, 0.0000000E+000, 3.2519244E-002,-2.0065286E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0520977E-001, 8.2065677E-009
 2.1654937E-001,-6.2540303E-002, 0.0000000E+000, 3.3012361E-002,-1.9637317E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0502769E-001, 8.1401768E-009
 2.2122539E-001,-6.8076569E-002, 0.0000000E+000, 3.3495043E-002,-1.8508975E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0500615E-001, 8.2014120E-009
 2.2590142E-001,-7.3686769E-002, 0.0000000E+000, 3.3995353E-002,-1.8861064E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0532058E-001, 8.5603833E-009
 2.3057745E-001,-7.8875997E-002, 0.0000000E+000, 3.4484624E-002,-1.7777748E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0560518E-001, 8.8999663E-009
 2.3525348E-001,-8.4165878E-002, 0.0000000E+000, 3.4990865E-002,-1.8174200E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0577309E-001, 9.1768406E-009
 2.3992950E-001,-8.9312521E-002, 0.0000000E+000, 3.5499580E-002,-1.7859737E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0585819E-001, 9.3864375E-009
 2.4460553E-001,-9.4076816E-002, 0.0000000E+000, 3.5996128E-002,-1.6843853E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0589723E-001, 9.5583129E-009
 2.4928156E-001,-9.8979059E-002, 0.0000000E+000, 3.6508426E-002,-1.7305754E-001, 1.3877788E-017, 1.0000000E+000, 5.8000000E+001, 6.0594490E-001, 9.7698539E-009
 2.5395759E-001,-9.1375916E-002, 0.0000000E+000, 3.7555712E-002, 2.1202876E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0530954E-001, 9.2952446E-009
 2.5802822E-001,-8.2548577E-002, 0.0000000E+000, 3.8605695E-002, 2.9279360E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0520775E-001, 9.3834568E-009
 2.6209885E-001,-7.4144527E-002, 0.0000000E+000, 3.9623888E-002, 2.7936373E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0524260E-001, 9.5915281E-009
 2.6616949E-001,-6.5466098E-002, 0.0000000E+000, 4.0692541E-002, 2.9165128E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0520134E-001, 9.7564988E-009
 2.7024012E-001,-5.7202009E-002, 0.0000000E+000, 4.1730378E-002, 2.7821235E-001, 2.7755576E-017, 1.0000000E+000, 5.8000000E+001, 6.0520611E-001, 9.9642317E-009
 2.7431075E-001,-4.8655690E-002, 0.0000000E+000, 4.2819651E-002, 2.9046969E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0256395E-001, 4.7662868E-009
 2.7838139E-001,-4.0516997E-002, 0.0000000E+000, 4.3879077E-002, 2.7699638E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0271663E-001, 4.9476035E-009
 2.8245202E-001,-3.2434954E-002, 0.0000000E+000, 4.4949749E-002, 2.7638571E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0282528E-001, 5.1203742E-009
 2.8652266E-001,-2.4063254E-002, 0.0000000E+000, 4.6073293E-002, 2.8854401E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0288734E-001, 5.2822199E-009
 2.9059329E-001,-1.6093567E-002, 0.0000000E+000, 4.7168426E-002, 2.7495843E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0294151E-001, 5.4413097E-009
 2.9466392E-001,-7.8323259E-003, 0.0000000E+000, 4.8317394E-002, 2.8700329E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0295063E-001, 5.5893602E-009
 2.9873456E-001, 2.7517437E-005, 0.0000000E+000, 4.9438912E-002, 2.7329128E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0298486E-001, 5.7491537E-009
 3.0280519E-001, 7.2896384E-003, 0.0000000E+000, 5.0400576E-002, 2.4871147E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0306175E-001, 5.9180924E-009
 3.0687583E-001, 1.3817906E-002, 0.0000000E+000, 5.1250891E-002, 2.2107310E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0312183E-001, 6.0775664E-009
 3.1040507E-001, 1.9667696E-002, 0.0000000E+000, 5.2017688E-002, 2.2968316E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0313405E-001, 6.1876470E-009
 3.1393431E-001, 2.5192821E-002, 0.0000000E+000, 5.2765419E-002, 2.1676920E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0316260E-001, 6.3085947E-009
 3.1746355E-001, 3.0967137E-002, 0.0000000E+000, 5.3547977E-002, 2.2783647E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0316992E-001, 6.4147340E-009
 3.2099279E-001, 3.6412947E-002, 0.0000000E+000, 5.4311778E-002, 2.1476311E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0321581E-001, 6.5323954E-009
 3.2452203E-001, 4.2103479E-002, 0.0000000E+000, 5.5110707E-002, 2.2565292E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0324434E-001, 6.6359153E-009
 3.2805127E-001, 4.7460396E-002, 0.0000000E+000, 5.5891172E-002, 2.1239103E-001, 2.7755576E-017, 1.0000000E+000, 5.9000000E+001, 6.0331200E-001, 6.7519223E-009
 3.3158051E-001, 5.3056274E-002, 0.0000000E+000, 5.6707048E-002, 2.2307428E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0335472E-001, 6.8505375E-009
 3.3510975E-001, 5.8598079E-002, 0.0000000E+000, 5.7531816E-002, 2.2155791E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0341391E-001, 6.9533158E-009
 3.3863899E-001, 6.3796057E-002, 0.0000000E+000, 5.8338501E-002, 2.0795408E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0348509E-001, 7.0590388E-009
 3.4216824E-001, 6.9221773E-002, 0.0000000E+000, 5.9180938E-002, 2.1826858E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0351929E-001, 7.1452837E-009
 3.4569748E-001, 7.4295197E-002, 0.0000000E+000, 6.0005462E-002, 2.0439989E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0357734E-001, 7.2442396E-009
 3.4922672E-001, 7.9587226E-002, 0.0000000E+000, 6.0865859E-002, 2.1443263E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0360160E-001, 7.3293298E-009
 3.5275596E-001, 8.3268596E-002, 0.0000000E+000, 6.1474355E-002, 1.4369425E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0376817E-001, 7.4901223E-009
 3.5628520E-001, 8.6733050E-002, 0.0000000E+000, 6.2032699E-002, 1.3393595E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0379589E-001, 7.5695152E-009
 3.5981444E-001, 9.0130679E-002, 0.0000000E+000, 6.2595276E-002, 1.3202402E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0380789E-001, 7.6463338E-009
 3.6334368E-001, 9.3260005E-002, 0.0000000E+000, 6.3151494E-002, 1.2205888E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0383690E-001, 7.7421935E-009
 3.6687292E-001, 9.6513340E-002, 0.0000000E+000, 6.3721869E-002, 1.2792976E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0382385E-001, 7.8188961E-009
 3.7040216E-001, 9.9488970E-002, 0.0000000E+000, 6.4285552E-002, 1.1770472E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0383835E-001, 7.9219831E-009
 3.7393140E-001, 1.0257902E-001, 0.0000000E+000, 6.4863035E-002, 1.2331135E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0378032E-001, 7.9812616E-009
 3.7746064E-001, 1.0538160E-001, 0.0000000E+000, 6.5433449E-002, 1.1281645E-001, 1.1102230E-016, 1.0000000E+000, 5.9000000E+001, 6.0377257E-001, 8.0827616E-009
 3.8098989E-001, 1.0828870E-001, 0.0000000E+000, 6.6017272E-002, 1.1815101E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0370424E-001, 8.1454461E-009
 3.8451913E-001, 1.1109496E-001, 0.0000000E+000, 6.6604063E-002, 1.1529930E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0368277E-001, 8.2459830E-009
 3.8804837E-001, 1.1359860E-001, 0.0000000E+000, 6.7183178E-002, 1.0438543E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0366590E-001, 8.3479086E-009
 3.9157761E-001, 1.1619154E-001, 0.0000000E+000, 6.7775098E-002, 1.0930218E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0366318E-001, 8.4632789E-009
 3.9510685E-001, 1.1847180E-001, 0.0000000E+000, 6.8358954E-002, 9.8109168E-002, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0364898E-001, 8.5603749E-009
 3.9863609E-001, 1.2083136E-001, 0.0000000E+000, 6.8955246E-002, 1.0275088E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0367030E-001, 8.6862493E-009
 4.0179939E-001, 1.2176836E-001, 0.0000000E+000, 6.9311072E-002, 4.5994781E-002, 1.1102230E-016, 1.0000000E+000, 5.9000000E+001, 6.0374834E-001, 8.8155041E-009
 4.0496270E-001, 1.2176327E-001, 0.0000000E+000, 6.9544336E-002, 1.7313866E-003, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0381716E-001, 8.9395200E-009
 4.0812600E-001, 1.2177041E-001, 0.0000000E+000, 6.9766964E-002, 2.9000460E-003, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0384688E-001, 9.0352531E-009
 4.1128931E-001, 1.2169727E-001, 0.0000000E+000, 6.9986564E-002, 4.4823838E-004, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0385795E-001, 9.1121429E-009
 4.1445261E-001, 1.2145374E-001, 0.0000000E+000, 7.0210861E-002,-5.5336200E-003, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0384728E-001, 9.1689301E-009
 4.1761592E-001, 1.2121901E-001, 0.0000000E+000, 7.0424354E-002,-4.5036366E-003, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0386857E-001, 9.2591518E-009
 4.2077922E-001, 1.2081203E-001, 0.0000000E+000, 7.0642466E-002,-1.0572288E-002, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0384664E-001, 9.3106836E-009
 4.2394252E-001, 1.2041222E-001, 0.0000000E+000, 7.0849708E-002,-9.6238609E-003, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0385460E-001, 9.3959275E-009
 4.2710583E-001, 1.1992756E-001, 0.0000000E+000, 7.1053715E-002,-1.2292550E-002, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0383850E-001, 9.4614354E-009
 4.3026913E-001, 1.1926857E-001, 0.0000000E+000, 7.1262249E-002,-1.8486130E-002, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0379801E-001, 9.5061771E-009
 4.3343244E-001, 1.1861489E-001, 0.0000000E+000, 7.1459817E-002,-1.7659598E-002, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0379020E-001, 9.5869512E-009
 4.3659574E-001, 1.1787458E-001, 0.0000000E+000, 7.1654037E-002,-2.0456291E-002, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0376119E-001, 9.6484564E-009
 4.3975904E-001, 1.1695835E-001, 0.0000000E+000, 7.1852659E-002,-2.6783293E-002, 1.1102230E-016, 1.0000000E+000, 5.9000000E+001, 6.0371026E-001, 9.6891368E-009
 4.4292235E-001, 1.1604592E-001, 0.0000000E+000, 7.2040174E-002,-2.6093446E-002, 1.1102230E-016, 1.0000000E+000, 5.9000000E+001, 6.0369548E-001, 9.7684720E-009
 4.4608565E-001, 1.1504529E-001, 0.0000000E+000, 7.2224180E-002,-2.9039444E-002, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0366056E-001, 9.8284604E-009
 4.4924896E-001, 1.1386726E-001, 0.0000000E+000, 7.2412422E-002,-3.5527133E-002, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0360407E-001, 9.8674932E-009
 4.5241226E-001, 1.1127807E-001, 0.0000000E+000, 7.2378807E-002,-1.0436171E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0365047E-001, 9.9911402E-009
 4.5557556E-001, 1.0815683E-001, 0.0000000E+000, 7.2268456E-002,-1.2971733E-001, 5.5511151E-017, 1.0000000E+000, 6.0000000E+001, 6.0061105E-001, 4.4908342E-009
 4.5873887E-001, 1.0501049E-001, 0.0000000E+000, 7.2175356E-002,-1.2958827E-001, 5.5511151E-017, 1.0000000E+000, 6.0000000E+001, 6.0054792E-001, 4.4989572E-009
 4.6190217E-001, 1.0179677E-001, 0.0000000E+000, 7.2051223E-002,-1.3337207E-001, 5.5511151E-017, 1.0000000E+000, 6.0000000E+001, 6.0055285E-001, 4.5381467E-009
 4.6506548E-001, 9.8539293E-002, 0.0000000E+000, 7.1920056E-002,-1.3523842E-001, 1.1102230E-016, 1.0000000E+000, 6.0000000E+001, 6.0053045E-001, 4.5640924E-009
 4.6822878E-001, 9.5262447E-002, 0.0000000E+000, 7.1806203E-002,-1.3515914E-001, 5.5511151E-017, 1.0000000E+000, 6.0000000E+001, 6.0048324E-001, 4.5781330E-009
 4.7139208E-001, 9.1924402E-002, 0.0000000E+000, 7.1661316E-002,-1.3899062E-001, 1.1102230E-016, 1.0000000E+000, 6.0000000E+001, 6.0051389E-001, 4.6287550E-009
 4.7455539E-001, 8.8549442E-002, 0.0000000E+000, 7.1509287E-002,-1.4089421E-001, 1.1102230E-016, 1.0000000E+000, 6.0000000E+001, 6.0052058E-001, 4.6688398E-009
 4.7771869E-001, 8.5162753E-002, 0.0000000E+000, 7.1374318E-002,-1.4083508E-001, 1.1102230E-016, 1.0000000E+000, 6.0000000E+001, 6.0049973E-001, 4.6976181E-009
 4.8088200E-001, 8.1723457E-002, 0.0000000E+000, 7.1207872E-002,-1.4466437E-001, 1.1102230E-016, 1.0000000E+000, 6.0000000E+001, 6.0054882E-001, 4.7627743E-009
 4.8404530E-001, 7.8279192E-002, 0.0000000E+000, 7.1057978E-002,-1.4457318E-001, 5.5511151E-017, 1.0000000E+000, 6.0000000E+001, 6.0052632E-001, 4.7961041E-009
 4.8752494E-001, 7.4432911E-002, 0.0000000E+000, 7.0849991E-002,-1.4885173E-001, 5.5511151E-017, 1.0000000E+000, 6.0000000E+001, 6.0057037E-001, 4.8743252E-009
 4.9100457E-001, 7.0585875E-002, 0.0000000E+000, 7.0655820E-002,-1.4904912E-001, 5.5511151E-017, 1.0000000E+000, 6.0000000E+001, 6.0053532E-001, 4.9103442E-009
 4.9448420E-001, 6.6722005E-002, 0.0000000E+000, 7.0450934E-002,-1.5094081E-001, 1.1102230E-016, 1.0000000E+000, 6.0000000E+001, 6.0052248E-001, 4.9572843E-009
 4.9760288E-001, 6.3230039E-002, 0.0000000E+000, 7.0236613E-002,-1.5451526E-001, 5.5511151E-017, 1.0000000E+000, 6.0000000E+001, 6.0053690E-001, 5.0053640E-009
 5.0072155E-001, 5.9677482E-002, 0.0000000E+000, 7.0068401E-002,-1.5502132E-001, 5.5511151E-017, 1.0000000E+000, 6.0000000E+001, 6.0026113E-001, 4.9090524E-009
 5.0384022E-001, 5.5815990E-002, 0.0000000E+000, 6.9985212E-002,-1.6177460E-001, 1.1102230E-016, 1.0000000E+000, 5.9000000E+001, 6.0198361E-001, 9.7735530E-009
 5.0695889E-001, 5.2025317E-002, 0.0000000E+000, 6.9911620E-002,-1.6016190E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0180964E-001, 9.6952964E-009
 5.1007757E-001, 4.8264790E-002, 0.0000000E+000, 6.9832240E-002,-1.6073047E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0175235E-001, 9.7331516E-009
 5.1319624E-001, 4.4494368E-002, 0.0000000E+000, 6.9731617E-002,-1.6345913E-001, 5.5511151E-017, 1.0000000E+000, 5.9000000E+001, 6.0181858E-001, 9.8973572E-009
 5.1631491E-001, 4.0806621E-002, 0.0000000E+000, 6.9640864E-002,-1.6157806E-001, 1.1102230E-016, 1.0000000E+000, 6.0000000E+001, 5.9975823E-001, 4.9015748E-009
 5.1943359E-001, 3.7116203E-002, 0.0000000E+000, 6.9529224E-002,-1.6412782E-001, 1.1102230E-016, 1.0000000E+000, 6.0000000E+001, 5.9980753E-001, 4.9838124E-009
 5.2255226E-001, 3.3515264E-002, 0.0000000E+000, 6.9427898E-002,-1.6206595E-001, 1.1102230E-016, 1.0000000E+000, 6.0000000E+001, 5.9983699E-001, 5.0594492E-009
 5.2567093E-001, 2.9918080E-002, 0.0000000E+000, 6.9306205E-002,-1.6443343E-001, 1.1102230E-016, 1.0000000E+000, 6.0000000E+001, 5.9983431E-001, 5.1223375E-009
