s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 3.2473399E-001, 4.2386371E-002, 0.0000000E+000, 5.5145634E-002, 2.1604521E-001, 3.0978323E-005, 1.0000000E+000, 8.0000000E+000, 6.9459355E-002, 9.6100711E-009
 3.2800717E-001, 4.7441030E-002, 0.0000000E+000, 5.5877679E-002, 2.1487711E-001, 3.1712079E-005, 1.0000000E+000, 8.0000000E+000, 6.9459548E-002, 9.8388243E-009
 3.3128036E-001, 5.2454220E-002, 0.0000000E+000, 5.6616999E-002, 2.1361778E-001, 3.2467057E-005, 1.0000000E+000, 9.0000000E+000, 6.7730387E-002, 5.5770032E-010
 3.3455355E-001, 5.7709111E-002, 0.0000000E+000, 5.7390707E-002, 2.2513163E-001, 3.3528655E-005, 1.0000000E+000, 9.0000000E+000, 6.7729722E-002, 5.7627309E-010
 3.3782673E-001, 6.2627918E-002, 0.0000000E+000, 5.8145341E-002, 2.1069142E-001, 3.4048838E-005, 1.0000000E+000, 9.0000000E+000, 6.7730444E-002, 5.8501448E-010
 3.4109992E-001, 6.7496145E-002, 0.0000000E+000, 5.8907466E-002, 2.0910024E-001, 3.4869802E-005, 1.0000000E+000, 9.0000000E+000, 6.7730486E-002, 5.9919540E-010
 3.4437311E-001, 7.2310657E-002, 0.0000000E+000, 5.9677202E-002, 2.0740863E-001, 3.5714744E-005, 1.0000000E+000, 9.0000000E+000, 6.7730526E-002, 6.1379774E-010
 3.4764630E-001, 7.7353506E-002, 0.0000000E+000, 6.0481615E-002, 2.1845780E-001, 3.6868407E-005, 1.0000000E+000, 9.0000000E+000, 6.7729947E-002, 6.3399048E-010
 3.5091948E-001, 8.1597775E-002, 0.0000000E+000, 6.1183307E-002, 1.8170663E-001, 3.6265042E-005, 1.0000000E+000, 9.0000000E+000, 6.7732380E-002, 6.2265923E-010
 3.5419267E-001, 8.4720474E-002, 0.0000000E+000, 6.1692875E-002, 1.2810688E-001, 3.4265607E-005, 1.0000000E+000, 9.0000000E+000, 6.7737423E-002, 5.8653734E-010
 3.5746586E-001, 8.7787381E-002, 0.0000000E+000, 6.2205485E-002, 1.2629440E-001, 3.5082604E-005, 1.0000000E+000, 9.0000000E+000, 6.7737448E-002, 6.0063008E-010
 3.6073904E-001, 9.0797344E-002, 0.0000000E+000, 6.2721566E-002, 1.2451006E-001, 3.5925187E-005, 1.0000000E+000, 9.0000000E+000, 6.7737460E-002, 6.1517649E-010
 3.6401223E-001, 9.3943642E-002, 0.0000000E+000, 6.3251422E-002, 1.3115535E-001, 3.6829105E-005, 1.0000000E+000, 9.0000000E+000, 6.7737249E-002, 6.3091172E-010
 3.6728542E-001, 9.6825755E-002, 0.0000000E+000, 6.3774281E-002, 1.2050013E-001, 3.7659685E-005, 1.0000000E+000, 9.0000000E+000, 6.7737481E-002, 6.4515777E-010
 3.7055861E-001, 9.9639639E-002, 0.0000000E+000, 6.4300208E-002, 1.1837478E-001, 3.8551350E-005, 1.0000000E+000, 9.0000000E+000, 6.7737498E-002, 6.6058681E-010
 3.7383179E-001, 1.0238154E-001, 0.0000000E+000, 6.4829070E-002, 1.1613885E-001, 3.9459279E-005, 1.0000000E+000, 9.0000000E+000, 6.7737514E-002, 6.7631280E-010
 3.7710498E-001, 1.0524432E-001, 0.0000000E+000, 6.5371132E-002, 1.2232077E-001, 4.0428217E-005, 1.0000000E+000, 9.0000000E+000, 6.7737382E-002, 6.9323929E-010
