Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
     60,      1,    140,      1,      9,      4,     17,  0.27755576E-16,      1,     13,     13,     13,  0.24901901E+04
     61,      1,    141,      1,     12,      4,     17,  0.27755576E-16,      1,     13,     13,     13,  0.23433808E+04
     61,      1,    142,      1,      6,      7,     17,  0.27755576E-16,      1,     13,     13,     13,  0.25448470E+04
     62,      1,    143,      1,     10,     17,      2,  0.27755576E-16,      1,     13,     13,     13,  0.23813299E+04
     62,      1,    144,      1,     12,      3,     17,  0.27755576E-16,      1,     13,     13,     13,  0.25855243E+04
     63,      1,    145,      1,     17,      9,      3,  0.13877788E-16,      1,     13,     13,     13,  0.24176831E+04
     63,      1,    146,      1,     17,     16,      9,  0.27755576E-16,      1,     13,     13,     13,  0.26249418E+04
     64,      1,    147,      1,     17,     12,     13,  0.27755576E-16,      1,     13,     13,     13,  0.25150569E+04
     64,      1,    148,      1,     17,      7,      1,  0.13877788E-16,      1,     13,     13,     13,  0.27298146E+04
     65,      1,    149,      1,     12,      1,     17,  0.27755576E-16,      1,     13,     13,     13,  0.24940649E+04
     65,      1,    150,      2,      5,      4,     17,  0.27755576E-16,      1,     13,     13,     13,  0.27091173E+04
     66,      1,    151,      1,     17,      4,     13,  0.27755576E-16,      1,     13,     13,     13,  0.25299914E+04
     66,      1,    152,      1,     17,      4,     13,  0.27755576E-16,      1,     13,     13,     13,  0.27494049E+04
     67,      1,    153,      1,     11,     15,     17,  0.27755576E-16,      1,     13,     13,     13,  0.25682154E+04
     67,      1,    154,      1,     17,      5,     12,  0.27755576E-16,      1,     13,     13,     13,  0.27924557E+04
     68,      1,    155,      1,     17,      4,     13,  0.27755576E-16,      1,     13,     13,     13,  0.26074326E+04
     68,      1,    156,      1,     17,      4,     13,  0.27755576E-16,      1,     13,     13,     13,  0.28368719E+04
     69,      1,    157,      1,     17,     16,      8,  0.27755576E-16,      1,     13,     13,     13,  0.26475337E+04
     69,      1,    158,      1,     17,     10,      1,  0.27755576E-16,      1,     13,     13,     13,  0.28824926E+04
     70,      1,    159,      1,     12,     17,     15,  0.27755576E-16,      1,     13,     13,     13,  0.27494044E+04
     70,      1,    160,      1,     12,     17,     15,  0.27755576E-16,      1,     13,     13,     13,  0.29941864E+04
     71,      1,    161,      1,     17,      5,     12,  0.27755576E-16,      1,     13,     13,     13,  0.22462802E+04
     71,      1,    162,      1,     17,      8,      1,  0.27755576E-16,      1,     13,     13,     13,  0.24594728E+04
     72,      1,    163,      1,     17,      1,     12,  0.27755576E-16,      1,     13,     13,     13,  0.21915769E+04
     72,      1,    164,      1,     17,      4,      9,  0.27755576E-16,      1,     13,     13,     13,  0.22076909E+04
     72,      1,    165,      1,     17,      4,      9,  0.27755576E-16,      1,     13,     13,     13,  0.24240040E+04
     73,      1,    166,      1,     17,     16,      8,  0.27755576E-16,      1,     13,     13,     13,  0.22183122E+04
     73,      1,    167,      1,     17,     16,      8,  0.27755576E-16,      1,     13,     13,     13,  0.24344594E+04
     74,      1,    168,      1,     17,      5,     14,  0.27755576E-16,      1,     13,     13,     13,  0.22447465E+04
     74,      1,    169,      1,     17,      5,     14,  0.27755576E-16,      1,     13,     13,     13,  0.24653030E+04
     75,      1,    170,      1,     17,      5,     12,  0.27755576E-16,      1,     13,     13,     13,  0.22748145E+04
     75,      1,    171,      1,      3,     17,      8,  0.27755576E-16,      1,     13,     13,     13,  0.25007458E+04
     76,      1,    172,      1,     17,      4,      1,  0.27755576E-16,      1,     13,     13,     13,  0.23471190E+04
     76,      1,    173,      1,     15,     17,     12,  0.27755576E-16,      1,     13,     13,     13,  0.23642643E+04
