s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.6720463E-001, 5.3921607E-002, 0.0000000E+000, 1.0000000E+000, 1.5828086E+002, 4.6000000E+001, 8.1205205E-009, 5.1088075E-001
 2.6839487E-001, 5.3887755E-002, 0.0000000E+000, 1.0000000E+000, 1.5895847E+002, 4.6000000E+001, 9.2282713E-009, 5.1222226E-001
 2.6958510E-001, 5.3853782E-002, 2.7755576E-017, 1.0000000E+000, 1.6026172E+002, 4.7000000E+001, 2.8840567E-009, 5.0678804E-001
 2.7077534E-001, 5.3819689E-002, 2.7755576E-017, 1.0000000E+000, 1.6094448E+002, 4.7000000E+001, 2.9836538E-009, 5.0707676E-001
 2.7315581E-001, 5.3768310E-002, 2.7755576E-017, 1.0000000E+000, 1.6259506E+002, 4.7000000E+001, 3.4820483E-009, 5.0861929E-001
 2.7434604E-001, 5.3716692E-002, 2.7755576E-017, 1.0000000E+000, 1.6424357E+002, 4.7000000E+001, 3.9801918E-009, 5.0996362E-001
 2.7672651E-001, 5.3664776E-002, 2.7755576E-017, 1.0000000E+000, 1.6586044E+002, 4.7000000E+001, 4.7690939E-009, 5.1177537E-001
 2.7886239E-001, 5.3607689E-002, 2.7755576E-017, 1.0000000E+000, 1.6815156E+002, 4.7000000E+001, 5.5651547E-009, 5.1334469E-001
 2.8099828E-001, 5.3544903E-002, 2.7755576E-017, 1.0000000E+000, 1.7013847E+002, 4.7000000E+001, 6.9183840E-009, 5.1558314E-001
 2.8206622E-001, 5.3497577E-002, 2.7755576E-017, 1.0000000E+000, 1.7179578E+002, 4.7000000E+001, 8.2082576E-009, 5.1737933E-001
 2.8420210E-001, 5.3450016E-002, 2.7755576E-017, 1.0000000E+000, 1.7344530E+002, 4.7500000E+001, 6.3543390E-009, 5.1700364E-001
 2.8633798E-001, 5.3386289E-002, 2.7755576E-017, 1.0000000E+000, 1.7543876E+002, 4.8000000E+001, 4.0443647E-009, 5.1661621E-001
 2.8847387E-001, 5.3322190E-002, 2.7755576E-017, 1.0000000E+000, 1.7743230E+002, 4.8000000E+001, 4.8712505E-009, 5.1848011E-001
 2.9060975E-001, 5.3257721E-002, 2.7755576E-017, 1.0000000E+000, 1.7942857E+002, 4.8000000E+001, 5.7152529E-009, 5.2008524E-001
 2.9274563E-001, 5.3192884E-002, 2.7755576E-017, 1.0000000E+000, 1.8142506E+002, 4.8000000E+001, 6.8527714E-009, 5.2192633E-001
 2.9488152E-001, 5.3127681E-002, 2.7755576E-017, 1.0000000E+000, 1.8342016E+002, 4.8000000E+001, 8.3217186E-009, 5.2390663E-001
 2.9701740E-001, 5.3062113E-002, 2.7755576E-017, 1.0000000E+000, 1.8547745E+002, 4.8500000E+001, 6.3975628E-009, 5.2288036E-001
 2.9808534E-001, 5.3012711E-002, 2.7755576E-017, 1.0000000E+000, 1.8713518E+002, 4.9000000E+001, 3.4071386E-009, 5.2107101E-001
 3.0022122E-001, 5.2963084E-002, 2.7755576E-017, 1.0000000E+000, 1.8876729E+002, 4.9000000E+001, 3.5892292E-009, 5.2152562E-001
 3.0235711E-001, 5.2896616E-002, 2.7755576E-017, 1.0000000E+000, 1.9077135E+002, 4.9000000E+001, 4.1349106E-009, 5.2291204E-001
 3.0449299E-001, 5.2829791E-002, 2.7755576E-017, 1.0000000E+000, 1.9278173E+002, 4.9000000E+001, 4.7309992E-009, 5.2422187E-001
 3.0662887E-001, 5.2762612E-002, 2.7755576E-017, 1.0000000E+000, 1.9478526E+002, 4.9000000E+001, 5.4495760E-009, 5.2561599E-001
 3.0876476E-001, 5.2695080E-002, 2.7755576E-017, 1.0000000E+000, 1.9682733E+002, 4.9000000E+001, 6.2391694E-009, 5.2694766E-001
 3.1090064E-001, 5.2627198E-002, 2.7755576E-017, 1.0000000E+000, 1.9883603E+002, 4.9000000E+001, 7.1129969E-009, 5.2823780E-001
 3.1303652E-001, 5.2558967E-002, 2.7755576E-017, 1.0000000E+000, 2.0084084E+002, 4.9000000E+001, 8.0166667E-009, 5.2940747E-001
 3.1410446E-001, 5.2507578E-002, 2.7755576E-017, 1.0000000E+000, 2.0258047E+002, 4.9000000E+001, 8.7152960E-009, 5.3022454E-001
 3.1624035E-001, 5.2455974E-002, 2.7755576E-017, 1.0000000E+000, 2.0423797E+002, 4.9000000E+001, 9.4271006E-009, 5.3098121E-001
 3.1837623E-001, 5.2386883E-002, 2.7755576E-017, 1.0000000E+000, 2.0624086E+002, 4.9500000E+001, 7.0586555E-009, 5.3020368E-001
 3.2040384E-001, 5.2323391E-002, 2.7755576E-017, 1.0000000E+000, 2.0837648E+002, 5.0000000E+001, 4.5969359E-009, 5.2984641E-001
 3.2232318E-001, 5.2263621E-002, 2.7755576E-017, 1.0000000E+000, 2.1059728E+002, 5.0000000E+001, 5.5617418E-009, 5.3175563E-001
 3.2424252E-001, 5.2200707E-002, 2.7755576E-017, 1.0000000E+000, 2.1265105E+002, 5.0000000E+001, 6.9644095E-009, 5.3404540E-001
 3.2616185E-001, 5.2137522E-002, 2.7755576E-017, 1.0000000E+000, 2.1466604E+002, 5.0000000E+001, 8.3696472E-009, 5.3591258E-001
 3.2808119E-001, 5.2074069E-002, 2.7755576E-017, 1.0000000E+000, 2.1667995E+002, 5.0000000E+001, 9.5779401E-009, 5.3726015E-001
 3.3000053E-001, 5.2010348E-002, 2.7755576E-017, 1.0000000E+000, 2.1869575E+002, 5.1000000E+001, 3.2453736E-009, 5.3232244E-001
 3.3287954E-001, 5.1930310E-002, 2.7755576E-017, 1.0000000E+000, 2.2108660E+002, 5.1000000E+001, 3.6595666E-009, 5.3345128E-001
 3.3479888E-001, 5.1849888E-002, 2.7755576E-017, 1.0000000E+000, 2.2346660E+002, 5.1000000E+001, 4.0577881E-009, 5.3441357E-001
 3.3671821E-001, 5.1785245E-002, 2.7755576E-017, 1.0000000E+000, 2.2549077E+002, 5.1000000E+001, 4.3608903E-009, 5.3506987E-001
 3.3863755E-001, 5.1720341E-002, 2.7755576E-017, 1.0000000E+000, 2.2751345E+002, 5.1000000E+001, 4.6293345E-009, 5.3559804E-001
 3.4055689E-001, 5.1655180E-002, 2.7755576E-017, 1.0000000E+000, 2.2953704E+002, 5.1000000E+001, 4.8666474E-009, 5.3602441E-001
 3.4247623E-001, 5.1589761E-002, 2.7755576E-017, 1.0000000E+000, 2.3155530E+002, 5.1000000E+001, 5.0669847E-009, 5.3635023E-001
