s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.0508655E-001, 5.5499839E-002, 1.0695532E-004, 1.0000000E+000, 1.2628225E+002, 3.5000000E+001, 6.6137833E-009, 4.1536909E-001
 2.0655928E-001, 5.5466205E-002, 1.0771664E-004, 1.0000000E+000, 1.2779409E+002, 3.5000000E+001, 6.6443649E-009, 4.1528329E-001
 2.0803201E-001, 5.5432360E-002, 1.0852352E-004, 1.0000000E+000, 1.2921826E+002, 3.5000000E+001, 6.5302794E-009, 4.1493857E-001
 2.0950474E-001, 5.5398307E-002, 1.0917253E-004, 1.0000000E+000, 1.3069599E+002, 3.5000000E+001, 6.3879487E-009, 4.1453940E-001
 2.1082958E-001, 5.5374307E-002, 7.9887698E-005, 1.0000000E+000, 1.3189949E+002, 3.5000000E+001, 6.4156761E-009, 4.1446659E-001
 2.1215442E-001, 5.5343364E-002, 8.1468926E-005, 1.0000000E+000, 1.3337137E+002, 3.5000000E+001, 6.4249874E-009, 4.1436308E-001
 2.1347926E-001, 5.5312253E-002, 8.5889892E-005, 1.0000000E+000, 1.3480559E+002, 3.5000000E+001, 6.5054126E-009, 4.1438959E-001
 2.1480411E-001, 5.5280974E-002, 8.7806627E-005, 1.0000000E+000, 1.3571625E+002, 3.5000000E+001, 6.4485463E-009, 4.1416559E-001
 2.1612895E-001, 5.5249528E-002, 8.8910393E-005, 1.0000000E+000, 1.3713758E+002, 3.5000000E+001, 6.3695417E-009, 4.1390082E-001
 2.1745379E-001, 5.5217915E-002, 9.0479413E-005, 1.0000000E+000, 1.3861449E+002, 3.5000000E+001, 6.2777021E-009, 4.1361111E-001
 2.1877863E-001, 5.5186135E-002, 9.2125920E-005, 1.0000000E+000, 1.3946642E+002, 3.5000000E+001, 6.2810850E-009, 4.1350006E-001
 2.2010347E-001, 5.5154190E-002, 9.2953325E-005, 1.0000000E+000, 1.4100714E+002, 3.5000000E+001, 6.3642003E-009, 4.1353852E-001
 2.2142831E-001, 5.5122078E-002, 9.2609451E-005, 1.0000000E+000, 1.4246564E+002, 3.5000000E+001, 6.3539275E-009, 4.1340338E-001
 2.2275315E-001, 5.5089801E-002, 9.1447024E-005, 1.0000000E+000, 1.4337374E+002, 3.5000000E+001, 6.4449463E-009, 4.1345634E-001
 2.2407799E-001, 5.5057360E-002, 9.0123920E-005, 1.0000000E+000, 1.4483397E+002, 3.5000000E+001, 6.4092416E-009, 4.1327680E-001
 2.2540283E-001, 5.5024754E-002, 8.9180272E-005, 1.0000000E+000, 1.4631308E+002, 3.5000000E+001, 6.4028884E-009, 4.1315228E-001
 2.2672767E-001, 5.4991984E-002, 8.8848238E-005, 1.0000000E+000, 1.4716600E+002, 3.5000000E+001, 6.5333714E-009, 4.1327861E-001
 2.2805251E-001, 5.4959050E-002, 8.9075215E-005, 1.0000000E+000, 1.4864745E+002, 3.5000000E+001, 6.5035645E-009, 4.1311360E-001
